goal	series	id
13	SG_DSR_SILS	9dee51bf18a9435aa5949e9876f4ffb0
13	SG_DSR_SILN	d4abbcecdac24cc28fbea9895027e896
13	SG_GOV_LOGV	050c59a464f24931b168f6d2ae24ad8e
14	ER_OAW_MNACD	0445b5b08659485db6373344f5645566
14	ER_H2O_FWTL	ab9a2b7fee7e4ec3b5ee5b75bc97ae88
14	ER_MRN_MARINT	be1eb5aebdf24e43a91a769e3d6fbd2b
14	ER_MRN_MARIN	1a4acac4d7284c75a48b7c5d07dfdc36
14	ER_MRN_MPA	ca8a35f5e5c740faa0cbb6a2fc56a4b3
14	ER_REG_UNFCIM	87393c0c8b1944a38be39415f7e7c636
14	ER_RDE_OSEX	a1014f965e8d4c659953f4b649ed7417
14	ER_REG_SSFRAR	f08c66d9ffd84c008a0ce3458c6070e2
15	AG_LND_TOTL	9a4a60e678a94e3e8f44655e7e4bd4f6
15	AG_LND_FRSTN	09f04174488d4f8fabceddb8e2920dae
15	AG_LND_FRST	4787e933dac34421b4b11427a0b78fbe
15	ER_PTD_FRWRT	92dd1f2e6b87403cba549c858fa8a913
15	ER_PTD_TERRS	0e15b1f426814c88b656233c733ac456
15	AG_LND_FRSTBIOPHA	acbdd3bf76c24539a2fbb93c0de6f704
15	AG_LND_FRSTCERT	13a621d222c243dc906d7ee53d13eff3
15	AG_LND_FRSTCHG	494e02b3371a4a48acc40fbefc23e7ae
15	AG_LND_FRSTMGT	97a2c09197db49979c54a5a64910891b
15	AG_LND_FRSTPRCT	7b45bb09038a47e694f5297ce43371fb
15	AG_LND_DGRD	1a14f2c331744324a66f01521443d7bf
15	ER_PTD_MOTN	5a2bf367cfd84cbfbcc613b710dc4386
15	ER_MTN_GRNCVI	3c069f554fc244dfaed3112a9f5c5948
15	ER_MTN_TOTL	11571e6a88974fd3bf5479c0fa75cad2
15	ER_MTN_GRNCOV	02b47516abc34e109820591229a4a1c5
15	ER_RSK_LSTI	e48a156bb2d0471bb38948f3c2005769
15	ER_CBD_SMTA	0765d85f3d504a03ad69a5a773b62e3d
15	ER_CBD_NAGOYA	02b4ad21b6af44db9ae505297f0565ff
15	ER_CBD_ABSCLRHS	2fca69b7ab964cf2986cd84f55b012d4
15	ER_CBD_ORSPGRFA	06e4982ff3ea4b7aa8af6b2ec2a86951
15	ER_CBD_PTYPGRFA	d77c1391000b4750adb975bf39970133
15	ER_IAS_LEGIS	68ff36ca12774ffe850788e76f4b54f1
15	ER_IAS_NBSAP	ddbade03e28f4538a92cab32ef149e99
15	ER_BDY_ABT2NP	5e21725e4db848b7b22de6097531b4ae
15	ER_BDY_SEEA	e5b388b58c8447a58995c05e46b609a4
15	DC_ODA_BDVDL	679d771d9c964b2180f56b8749f7372e
15	DC_ODA_BDVL	ba5f7039405d4859920b5f3e27b3fb1a
15	DC_ODA_BDVDL	8e883b4c57b64dc0bcc0d98482a80137
15	DC_ODA_BDVL	8dc0aac683df4f3fa29bc13a1fb8cb2d
16	VC_IHR_PSRC	112971c9a0cd4783946b7eb5207be119
16	VC_IHR_PSRCN	594b13f3897f48d4afb1cdb77481e048
16	VC_DTH_TOCV	23de6e9f1c30443eadb1983c12e11fa7
16	VC_DTH_TOCVN	eb4ed0385e8e47b89c2f54650ff18d77
16	VC_DTH_TOCVR	eb10355e08304ec28ae0780e3ef2c42a
16	VC_VOV_PHYL	6dfe1bd8bae24d85aa1ee60a361566a1
16	VC_VOV_ROBB	8b7981e92353421895bb37a0a8225a6c
16	VC_VOV_SEXL	ea27aa2484a64fb89fefde9cded7dc38
16	VC_SNS_WALN	93cea5544d6a41859f14ee6ed7a4cc95
16	VC_VAW_PHYPYV	5151a132467e46f4a863ec9752596eb9
16	VC_HTF_DETVFL	3a6be7af57344a63b34b908f1224b6a0
16	VC_HTF_DETVOP	ce0ebe0ea27a4d5a9c0db1b94fb4b106
16	VC_HTF_DETVOG	18e2b13683434cb089b8983fd3e52c36
16	VC_HTF_DETVSX	3b2b02c27dd84d2cb8687fe8e9c6e733
16	VC_HTF_DETV	1e2f5e2a3b904bb7a5808d5c8ee96bc0
16	VC_VAW_SXVLN	d91e7c499900436881fb44cb2ca6864b
16	VC_PRR_PHYV	cabe0a418bff46e8a26f896c29ff0ea2
16	VC_PRR_SEXV	9dbeb7b3172d4165b588ef6f9e3aa1e6
16	VC_PRR_ROBB	c98a93c6120e4b969436c3d50ce4a4e8
16	VC_PRS_UNSEC	54ea233d154243a3a4ba1bfcc3c126cb
16	IU_COR_BRIB	22607d4e528f428796f94467cebb71d0
16	IC_FRM_BRIB	edd3d27f7b2345d4ac9efdceb379af78
16	GF_XPD_GBPC	dd7c8bf40a1943d7afd3400ac581bb6d
16	SG_DMK_PARLMP_LC	9885f3db2b3744f59c1201d663942375
16	SG_DMK_PARLSP_LC	463f087a13704b438fd47693acec72d8
16	SG_DMK_PARLCC_LC	32ea5685a2be4fd198266c01079fb326
16	SG_DMK_PARLMP_UC	ec0b423535504f75a7ae42abd049ee20
16	SG_DMK_PARLSP_UC	7fb6eb1520574bffa759c37c09b9b047
16	SG_DMK_PARLCC_UC	ef2dbd2d266a417687079d9da670b1f9
16	SG_INT_MBRDEV	8d64eefc4d464e3db5d005bed464db25
16	SG_INT_VRTDEV	aaf913eb17e5491aa81da7e2c2a442c0
16	SG_REG_BRTH	f54c2f7bbdb94e65889cb76a171f1d83
16	VC_VAW_MTUHRA	b68b8662909a40b6bc8f3be697b0f6f3
16	VC_VOC_ENFDIS	f2a88fa62deb4185af159f5c1070d72d
16	SG_INF_ACCSS	c6092f60206240b3b05673891bcba4c5
16	SG_NHR_IMPL	416f9fdd21a545799408717ee96c8bd4
16	SG_NHR_IMPLN	ffb1aed0ad0c44c78c1a99cc8e8b78e5
16	SG_NHR_INTEXST	9046bdba1aaf4beebb3ba7339695ac0c
16	SG_NHR_NOSTUSN	fb1dda87f36240578adfb33cdf025dbd
16	SG_NHR_INTEXSTN	88d9208fd4d4455bae2fbf7d6cfabb1b
16	SG_NHR_NOAPPLN	c438f8e5a1404d388c64e7e2002e8dc8
16	VC_VOV_GDSD	8fefd7225cf449d3bd2065fcb16a5f08
17	GR_G14_GDP	605edc8aa0704d7c969236791a6ec6f9
17	GR_G14_XDC	0e2bb52e80854e78a723e54eff22dbca
17	GC_GOB_TAXD	9451714c0a544c529d73cc59448ae77a
17	DC_ODA_SIDSG	f75711c94cde4bc48a50160d0db5f600
17	DC_ODA_LDCG	164cf9552abc43bc8a5790cfdaa32ddf
17	DC_ODA_LLDC	1eadb0ed37fc44c69f0192947779d17f
17	DC_ODA_SIDS	cee7775bf53f4d6fa829390b92fb44e9
17	DC_ODA_LDCS	46f7db1af1364dc29a439c5ef7c151c9
17	DC_ODA_LLDCG	093f0be2da7446328ba86f80c39d18af
17	DC_ODA_TOTG	2f9645c2305e4bee9d5fcc3d1e7844ae
17	DC_ODA_TOTL	3d8126b8c3d34e45b1f6d5914b991968
17	DC_ODA_TOTLGE	c71320a453554557a52b99421e1a247f
17	DC_ODA_TOTGGE	6a68e3b0384e41ac982e86cbcf16b0fe
17	GF_FRN_FDI	934e2d3838594f97b0f6f4cb614e4fe2
17	BX_TRF_PWKR	8909db6c6a5d4d20bdef8f3d57dd1109
17	DT_TDS_DECT	3c5fbc180bb74fe5992a9afb9519e146
17	IT_NET_BBN	2074500fc50f4966a1bcc01bfa3944cf
17	IT_NET_BBP	0d2420834ee949db9e4fddd68f15877e
17	IT_USE_ii99	a2758c4850034da18842ceecaebf240f
17	DC_FTA_TOTAL	c043ea3f8a244d2aba1d7f2044e3cad6
17	TM_TAX_WMFN	c7c707d4f19d405da83b0424da753242
17	TM_TAX_WMPS	dd1123c07b91456a9f048cc0cf1fe76b
17	TX_IMP_GBMRCH	2b5e169f77c54938a2b2bb4ce1cd36d9
17	TX_EXP_GBMRCH	55ad6b1a93d34980bfba6183f4020530
17	TX_EXP_GBSVR	60aeedd41f67449bb480f2f55ffb9e35
17	TX_IMP_GBSVR	80ff06ad00f44995ad117d4e31c651a4
17	TM_TAX_DMFN	1c5d2c0c3b5b4816a6604ff3b3c04f4e
17	TM_TAX_DPRF	484cadaa3b0f4802a9ab6f27507694a6
17	SG_PLN_PRVRIMON	3546dfe56d6946feb1230cfe24c2973a
17	SG_PLN_RECRIMON	fa1d5b2e977645aaafbb19e59eeebbe3
17	SG_PLN_PRVNDI	1fee028525d44c8d9ef2db2f2419ff52
17	SG_PLN_RECNDI	2fafe09d71aa41628e4a2cb43a666fe1
17	SG_PLN_PRVRICTRY	a92f0f1608d94f98bbc9d568301938c2
17	SG_PLN_RECRICTRY	fe0ef460243047e6bacb88e6381af649
17	SG_PLN_REPOLRES	d575af54f5df4252a8846e593a8e1d0a
17	SG_PLN_PRPOLRES	14839bea6cf34f9997fa0a52935de601
17	SG_PLN_MSTKSDG	73d6d7e97caa46ec99aed7334ca95792
17	SG_STT_FPOS	d30d47836b824cc1a8d97db1dfc36d71
17	SG_STT_NSDSFDGVT	70ef4e19371d48ffb79f7854d346d95f
17	SG_STT_NSDSFDDNR	8100918e77d849558659fe11c97f2740
17	SG_STT_NSDSFDOTHR	ce659f1ed07c4eb7a26bac1d29c7675a
17	SG_STT_NSDSIMPL	c192c12bbba64e10850ee417d116c883
17	SG_STT_NSDSFND	91fdf06efab14b55924c5b41331f6b20
17	SG_STT_CAPTY	72d9ad30afef4031b2fccbf49a142181
17	SG_REG_BRTH90	eb124a11783d464ebf99b4ba0f44d2f6
17	SG_REG_DETH75	fceaa27ddf0f4d5b94968177cdc0200b
17	SG_REG_CENSUS	3217cbea0c10498ba176e40c106cd937
17	SG_REG_CENSUSN	5f0fd8d4c1de4b4dbca087786bfc083b
17	SG_REG_BRTH90N	19f62e67961a4feb8ffed63e64bb6595
17	SG_REG_DETH75N	86146f7055a048fc9b506a491229192c
