goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	lowerbound_2000	upperbound_2000	value_2001	lowerbound_2001	upperbound_2001	value_2002	lowerbound_2002	upperbound_2002	value_2003	lowerbound_2003	upperbound_2003	value_2004	lowerbound_2004	upperbound_2004	value_2005	lowerbound_2005	upperbound_2005	value_2006	lowerbound_2006	upperbound_2006	value_2007	lowerbound_2007	upperbound_2007	value_2008	lowerbound_2008	upperbound_2008	value_2009	lowerbound_2009	upperbound_2009	value_2010	lowerbound_2010	upperbound_2010	value_2011	lowerbound_2011	upperbound_2011	value_2012	lowerbound_2012	upperbound_2012	value_2013	lowerbound_2013	upperbound_2013	value_2014	lowerbound_2014	upperbound_2014	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	value_2017	lowerbound_2017	upperbound_2017	value_2018	lowerbound_2018	upperbound_2018	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	45.04405	45.04405	45.04405	45.04405	45.04405	45.04405	45.04405	45.04405	45.04405	45.04405	45.04405	45.04405	45.04405	45.04405	45.04405	45.04405	45.04405	45.04405	45.04405	45.04405	45.04405	45.04405	45.04405	45.04405	45.04405	45.04405	45.04405	45.04405	45.04405	45.04405	46.51334	46.51334	46.51334	46.51334	46.51334	46.51334	46.51334	46.51334	46.51334	46.51334	46.51334	46.51334	46.51334	46.51334	46.51334	46.51334	46.51334	46.51334	46.51334	46.51334	46.51334	46.51334	46.51334	46.51334	46.51334	46.51334	46.51334	46.51334						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	419	Latin America and the Caribbean	3	19	Americas	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	25.86534	25.72	26.00632	27.25252	27.13305	27.37694	28.0687	27.92702	28.1942	28.55199	28.41539	28.67782	30.02014	29.86034	30.15342	30.97947	30.80998	31.10519	31.58355	31.41278	31.71949	31.85484	31.68406	31.99078	32.3578	32.18644	32.49315	33.21067	33.0602	33.31123	34.23731	34.1035	34.33356	34.58592	34.44915	34.67435	34.96929	34.83337	35.05776	35.34457	35.22773	35.39295	35.66128	35.55765	35.70102	36.11988	36.01625	36.15962	36.39596	36.3487	36.39596	36.64841	36.60152	36.64841	36.74347	36.69658	36.74347	36.74347						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	13.34043	13.34043	13.34043	13.34043	13.34043	13.34043	13.34043	13.34043	13.34043	13.34043	13.34043	13.34043	13.34043	13.34043	13.34043	13.34043	13.34043	13.34043	13.34043	13.34043	13.34043	13.34043	13.34043	13.34043	13.34043	13.34043	13.34043	13.34043	13.34043	13.34043	13.34517	13.34517	13.34517	13.34517	13.34517	13.34517	13.34517	13.34517	13.34517	13.34517	13.34517	13.34517	13.34517	13.34517	13.34517	13.34517	13.34517	13.34517	13.34517	13.34517	13.34517	13.34517	13.34517	13.34517	13.34517	13.34517	13.34517	13.34517						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	16.43011	16.43011	16.43011	16.43011	16.43011	16.43011	16.43011	16.43011	16.43011	16.43011	16.43011	16.43011	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787	16.66787						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	65.33639	65.33639	65.33639	65.33656	65.33656	65.33656	76.67534	76.67534	76.67534	92.36545	92.36545	92.36545	97.22443	97.22443	97.22443	97.22443	97.22443	97.22443	97.22443	97.22443	97.22443	97.22443	97.22443	97.22443	97.22443	97.22443	97.22443	97.22443	97.22443	97.22443	97.2608	97.2608	97.2608	97.2608	97.2608	97.2608	97.2608	97.2608	97.2608	97.26081	97.26081	97.26081	97.26081	97.26081	97.26081	97.26081	97.26081	97.26081	97.26081	97.26081	97.26081	97.26081	97.26081	97.26081	97.26081	97.26081	97.26081	97.26081						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909	15.86909						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	432	Landlocked developing countries (LLDCs)	1			Group						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	29.04619	28.82697	29.2294	29.90873	29.68561	30.09563	30.43147	30.22882	30.58118	30.97136	30.75549	31.09142	31.98179	31.75092	32.08685	32.60471	32.38282	32.70246	33.54898	33.33606	33.64663	33.77836	33.58651	33.87567	34.25982	34.07466	34.34321	35.50996	35.33157	35.51416	35.76683	35.58424	35.76683	35.8619	35.67931	35.8619	36.23462	36.13563	36.23462	36.42076	36.32345	36.42076	36.46321	36.46321	36.46321	36.46578	36.46578	36.46578	36.46588	36.46588	36.46588	36.57793	36.57793	36.57793	36.57793	36.57793	36.57793	36.57793						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	434	Libya	4	15	Northern Africa	Country	18.0295985	27.04042819	LBY	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978	4.59978						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	438	Liechtenstein	4	155	Western Europe	Country	9.552985019	47.14167005	LIE	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	31.54039	31.54039	31.54039	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998	75.81998						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	4.91877	4.91877	4.91877	4.91877	4.91877	4.91877	8.31458	8.31458	8.31458	8.31458	8.31458	8.31458	8.31458	8.31458	8.31458	8.31458	8.31458	8.31458	8.31458	8.31458	8.31458	8.31458	8.31458	8.31458	8.31458	8.31458	8.31458	8.34451	8.34451	8.34451	8.39216	8.39216	8.39216	8.39216	8.39216	8.39216	10.49632	10.49632	10.49632	10.49632	10.49632	10.49632	10.49632	10.49632	10.49632	24.14774	24.14774	24.14774	24.14774	24.14774	24.14774	24.14774	24.14774	24.14774	24.14774	24.14774	24.14774	24.14774						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	39.77157	39.77157	39.77157	39.77157	39.77157	39.77157	40.50874	40.50874	40.50874	45.64236	45.64236	45.64236	76.01669	76.01669	76.01669	88.51804	88.51804	88.51804	88.92793	88.92793	88.92793	88.92793	88.92793	88.92793	88.92848	88.92848	88.92848	90.46979	90.46979	90.46979	90.46979	90.46979	90.46979	90.47104	90.47104	90.47104	90.47104	90.47104	90.47104	90.47104	90.47104	90.47104	90.47105	90.47105	90.47105	90.4711	90.4711	90.4711	90.4711	90.4711	90.4711	90.4711	90.4711	90.4711	90.4711	90.4711	90.4711	90.4711						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	42.03628	42.03628	42.03628	42.03628	42.03628	42.03628	62.43407	62.43407	62.43407	62.77444	62.77444	62.77444	62.77444	62.77444	62.77444	62.77471	62.77471	62.77471	62.77471	62.77471	62.77471	62.77489	62.77489	62.77489	62.77489	62.77489	62.77489	62.77489	62.77489	62.77489	62.77492	62.77492	62.77492	62.77492	62.77492	62.77492	62.77628	62.77628	62.77628	62.77628	62.77628	62.77628	62.80951	62.80951	62.80951	83.22477	83.22477	83.22477	83.2968	83.2968	83.2968	83.2968	83.2968	83.2968	83.2968	83.2968	83.2968	83.2968						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	16.46146	16.45976	16.46146	16.46146	16.45976	16.46146	16.46146	16.45976	16.46146	19.33709	19.33539	19.33709	19.33709	19.33539	19.33709	20.24799	20.24629	20.24799	20.80809	20.8064	20.80809	21.04515	21.04345	21.04515	21.1295	21.12781	21.1295	21.13358	21.13188	21.13358	22.31199	22.3103	22.31199	22.60056	22.59886	22.60056	22.6597	22.658	22.6597	22.6597	22.658	22.6597	22.6597	22.658	22.6597	22.91243	22.91074	22.91243	22.91243	22.91074	22.91243	24.58669	24.58669	24.58669	24.58669	24.58669	24.58669	24.58669						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.1	By 2020, ensure the conservation, restoration and sustainable use of terrestrial and inland freshwater ecosystems and their services, in particular forests, wetlands, mountains and drylands, in line with obligations under international agreements	C150102	15.1.2	I	UNEP-WCMC, UNEP, IUCN	Proportion of important sites for terrestrial and freshwater biodiversity that are covered by protected areas, by ecosystem type	2019.Q4.G.01	['water', 'freshwater', 'biological diversity', 'freshwater ecosystems', 'natural resources', 'national parks and protected areas']	ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168	83.42168						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
