goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,typeOfSpeed_code,typeOfSpeed_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.6,"Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism",C170601,17.6.1,III,UNESCO-UIS,"Number of science and/or technology cooperation agreements and programmes between countries, by type of cooperation",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']",IT_NET_BBP,"Fixed Internet broadband subscriptions per 100Â inhabitants, by speed (per 100 inhabitants)",376,Israel,4,145,Western Asia,Country,34.62277992,31.06164552,ISR,1,1,IS_256KT2M,Between 256 kbps and 2 mbps,"[2011, 2016, 2017]",2011,2017,3,PER_100_POP,Per 100 population,,,,,,,,,,,,,,10.43,,,,,0.0,0.0,0.0,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.6,"Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism",C170601,17.6.1,III,UNESCO-UIS,"Number of science and/or technology cooperation agreements and programmes between countries, by type of cooperation",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']",IT_NET_BBP,"Fixed Internet broadband subscriptions per 100Â inhabitants, by speed (per 100 inhabitants)",376,Israel,4,145,Western Asia,Country,34.62277992,31.06164552,ISR,1,1,IS_2MT10M,Between 2 mbps and 10 mbps,[2011],2011,2011,1,PER_100_POP,Per 100 population,,,,,,,,,,,,,,3.97,,,,,,,3.97,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.6,"Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism",C170601,17.6.1,III,UNESCO-UIS,"Number of science and/or technology cooperation agreements and programmes between countries, by type of cooperation",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']",IT_NET_BBP,"Fixed Internet broadband subscriptions per 100Â inhabitants, by speed (per 100 inhabitants)",376,Israel,4,145,Western Asia,Country,34.62277992,31.06164552,ISR,1,1,IS_GE10M,10 mbps and over,[2011],2011,2011,1,PER_100_POP,Per 100 population,,,,,,,,,,,,,,10.43,,,,,,,10.43,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.6,"Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism",C170601,17.6.1,III,UNESCO-UIS,"Number of science and/or technology cooperation agreements and programmes between countries, by type of cooperation",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']",IT_NET_BBP,"Fixed Internet broadband subscriptions per 100Â inhabitants, by speed (per 100 inhabitants)",380,Italy,4,39,Southern Europe,Country,12.57022427,42.79917282,ITA,1,1,_T,Any speed,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PER_100_POP,Per 100 population,,,0.2,0.68,1.47,3.87,8.08,11.6,14.38,17.07,18.95,20.26,21.93,22.62,23.04,23.48,24.14,25.04,26.19,27.94,27.94,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.6,"Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism",C170601,17.6.1,III,UNESCO-UIS,"Number of science and/or technology cooperation agreements and programmes between countries, by type of cooperation",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']",IT_NET_BBP,"Fixed Internet broadband subscriptions per 100Â inhabitants, by speed (per 100 inhabitants)",380,Italy,4,39,Southern Europe,Country,12.57022427,42.79917282,ITA,1,1,IS_GE10M,10 mbps and over,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2008,2017,10,PER_100_POP,Per 100 population,,,,,,,,,,,1.49,1.63,1.86,1.85,2.94,3.94,5.3,8.34,13.58,18.8,18.8,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.6,"Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism",C170601,17.6.1,III,UNESCO-UIS,"Number of science and/or technology cooperation agreements and programmes between countries, by type of cooperation",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']",IT_NET_BBP,"Fixed Internet broadband subscriptions per 100Â inhabitants, by speed (per 100 inhabitants)",380,Italy,4,39,Southern Europe,Country,12.57022427,42.79917282,ITA,1,1,IS_2MT10M,Between 2 mbps and 10 mbps,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2008,2017,10,PER_100_POP,Per 100 population,,,,,,,,,,,11.35,14.18,15.8,17.73,17.26,17.06,18.53,15.83,12.61,8.93,8.93,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.6,"Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism",C170601,17.6.1,III,UNESCO-UIS,"Number of science and/or technology cooperation agreements and programmes between countries, by type of cooperation",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']",IT_NET_BBP,"Fixed Internet broadband subscriptions per 100Â inhabitants, by speed (per 100 inhabitants)",380,Italy,4,39,Southern Europe,Country,12.57022427,42.79917282,ITA,1,1,IS_256KT2M,Between 256 kbps and 2 mbps,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2008,2017,10,PER_100_POP,Per 100 population,,,,,,,,,,,6.12,4.79,4.27,2.89,2.36,1.79,0.3,0.32,0.26,0.21,0.21,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.6,"Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism",C170601,17.6.1,III,UNESCO-UIS,"Number of science and/or technology cooperation agreements and programmes between countries, by type of cooperation",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']",IT_NET_BBP,"Fixed Internet broadband subscriptions per 100Â inhabitants, by speed (per 100 inhabitants)",384,Côte d'Ivoire,5,11,Western Africa,Country,-5.552690016,7.62211586,CIV,1,1,_T,Any speed,"[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2012, 2013, 2014, 2015, 2016, 2017]",2003,2017,13,PER_100_POP,Per 100 population,,,,,,0.0,0.0,0.01,0.05,0.05,0.05,0.05,,,0.22,0.26,0.56,0.47,0.58,0.59,0.59,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.6,"Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism",C170601,17.6.1,III,UNESCO-UIS,"Number of science and/or technology cooperation agreements and programmes between countries, by type of cooperation",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']",IT_NET_BBP,"Fixed Internet broadband subscriptions per 100Â inhabitants, by speed (per 100 inhabitants)",384,Côte d'Ivoire,5,11,Western Africa,Country,-5.552690016,7.62211586,CIV,1,1,IS_GE10M,10 mbps and over,"[2014, 2015, 2016, 2017]",2014,2017,4,PER_100_POP,Per 100 population,,,,,,,,,,,,,,,,,0.24,0.2,0.24,0.02,0.02,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.6,"Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism",C170601,17.6.1,III,UNESCO-UIS,"Number of science and/or technology cooperation agreements and programmes between countries, by type of cooperation",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']",IT_NET_BBP,"Fixed Internet broadband subscriptions per 100Â inhabitants, by speed (per 100 inhabitants)",384,Côte d'Ivoire,5,11,Western Africa,Country,-5.552690016,7.62211586,CIV,1,1,IS_2MT10M,Between 2 mbps and 10 mbps,"[2014, 2015, 2016, 2017]",2014,2017,4,PER_100_POP,Per 100 population,,,,,,,,,,,,,,,,,0.12,0.09,0.12,0.19,0.19,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.6,"Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism",C170601,17.6.1,III,UNESCO-UIS,"Number of science and/or technology cooperation agreements and programmes between countries, by type of cooperation",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']",IT_NET_BBP,"Fixed Internet broadband subscriptions per 100Â inhabitants, by speed (per 100 inhabitants)",384,Côte d'Ivoire,5,11,Western Africa,Country,-5.552690016,7.62211586,CIV,1,1,IS_256KT2M,Between 256 kbps and 2 mbps,"[2014, 2015, 2016, 2017]",2014,2017,4,PER_100_POP,Per 100 population,,,,,,,,,,,,,,,,,0.19,0.19,0.22,0.39,0.39,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.6,"Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism",C170601,17.6.1,III,UNESCO-UIS,"Number of science and/or technology cooperation agreements and programmes between countries, by type of cooperation",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']",IT_NET_BBP,"Fixed Internet broadband subscriptions per 100Â inhabitants, by speed (per 100 inhabitants)",388,Jamaica,5,29,Caribbean,Country,-77.31068409,18.15616857,JAM,1,1,_T,Any speed,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2001,2017,17,PER_100_POP,Per 100 population,,,,0.12,0.33,0.33,0.99,1.64,2.47,3.34,3.49,4.0,4.14,4.18,4.33,4.94,5.3,7.97,9.93,8.27,8.27,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.6,"Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism",C170601,17.6.1,III,UNESCO-UIS,"Number of science and/or technology cooperation agreements and programmes between countries, by type of cooperation",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']",IT_NET_BBP,"Fixed Internet broadband subscriptions per 100Â inhabitants, by speed (per 100 inhabitants)",388,Jamaica,5,29,Caribbean,Country,-77.31068409,18.15616857,JAM,1,1,IS_256KT2M,Between 256 kbps and 2 mbps,"[2015, 2016, 2017]",2015,2017,3,PER_100_POP,Per 100 population,,,,,,,,,,,,,,,,,,0.4,0.32,0.25,0.25,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.6,"Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism",C170601,17.6.1,III,UNESCO-UIS,"Number of science and/or technology cooperation agreements and programmes between countries, by type of cooperation",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']",IT_NET_BBP,"Fixed Internet broadband subscriptions per 100Â inhabitants, by speed (per 100 inhabitants)",388,Jamaica,5,29,Caribbean,Country,-77.31068409,18.15616857,JAM,1,1,IS_2MT10M,Between 2 mbps and 10 mbps,"[2015, 2016, 2017]",2015,2017,3,PER_100_POP,Per 100 population,,,,,,,,,,,,,,,,,,4.47,4.48,2.67,2.67,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.6,"Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism",C170601,17.6.1,III,UNESCO-UIS,"Number of science and/or technology cooperation agreements and programmes between countries, by type of cooperation",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']",IT_NET_BBP,"Fixed Internet broadband subscriptions per 100Â inhabitants, by speed (per 100 inhabitants)",388,Jamaica,5,29,Caribbean,Country,-77.31068409,18.15616857,JAM,1,1,IS_GE10M,10 mbps and over,"[2015, 2016, 2017]",2015,2017,3,PER_100_POP,Per 100 population,,,,,,,,,,,,,,,,,,3.1,5.13,5.36,5.36,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.6,"Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism",C170601,17.6.1,III,UNESCO-UIS,"Number of science and/or technology cooperation agreements and programmes between countries, by type of cooperation",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']",IT_NET_BBP,"Fixed Internet broadband subscriptions per 100Â inhabitants, by speed (per 100 inhabitants)",392,Japan,4,30,Eastern Asia,Country,139.2716103,36.6554539,JPN,1,1,_T,Any speed,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PER_100_POP,Per 100 population,,,0.67,3.0,7.35,11.65,15.25,18.16,20.59,22.02,23.43,25.56,26.53,27.78,28.13,28.77,29.49,30.38,31.16,31.79,31.79,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.6,"Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism",C170601,17.6.1,III,UNESCO-UIS,"Number of science and/or technology cooperation agreements and programmes between countries, by type of cooperation",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']",IT_NET_BBP,"Fixed Internet broadband subscriptions per 100Â inhabitants, by speed (per 100 inhabitants)",392,Japan,4,30,Eastern Asia,Country,139.2716103,36.6554539,JPN,1,1,IS_256KT2M,Between 256 kbps and 2 mbps,"[2011, 2012, 2013, 2014, 2015, 2016, 2017]",2011,2017,7,PER_100_POP,Per 100 population,,,,,,,,,,,,,,0.68,0.65,0.49,0.44,0.41,0.33,0.3,0.3,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.6,"Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism",C170601,17.6.1,III,UNESCO-UIS,"Number of science and/or technology cooperation agreements and programmes between countries, by type of cooperation",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']",IT_NET_BBP,"Fixed Internet broadband subscriptions per 100Â inhabitants, by speed (per 100 inhabitants)",392,Japan,4,30,Eastern Asia,Country,139.2716103,36.6554539,JPN,1,1,IS_2MT10M,Between 2 mbps and 10 mbps,"[2011, 2012, 2013, 2014, 2015, 2016, 2017]",2011,2017,7,PER_100_POP,Per 100 population,,,,,,,,,,,,,,2.56,2.22,1.93,2.03,1.92,1.75,1.65,1.65,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.6,"Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism",C170601,17.6.1,III,UNESCO-UIS,"Number of science and/or technology cooperation agreements and programmes between countries, by type of cooperation",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']",IT_NET_BBP,"Fixed Internet broadband subscriptions per 100Â inhabitants, by speed (per 100 inhabitants)",392,Japan,4,30,Eastern Asia,Country,139.2716103,36.6554539,JPN,1,1,IS_GE10M,10 mbps and over,"[2011, 2012, 2013, 2014, 2015, 2016, 2017]",2011,2017,7,PER_100_POP,Per 100 population,,,,,,,,,,,,,,23.91,24.6,25.51,26.23,27.22,28.2,28.89,28.89,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.6,"Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism",C170601,17.6.1,III,UNESCO-UIS,"Number of science and/or technology cooperation agreements and programmes between countries, by type of cooperation",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']",IT_NET_BBP,"Fixed Internet broadband subscriptions per 100Â inhabitants, by speed (per 100 inhabitants)",398,Kazakhstan,4,143,Central Asia,Country,66.65359159,48.01963494,KAZ,1,1,_T,Any speed,"[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2003,2017,15,PER_100_POP,Per 100 population,,,,,,0.01,0.01,0.02,0.19,1.71,2.11,3.57,5.3,7.17,9.68,11.38,12.28,12.96,13.06,14.15,14.15,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.6,"Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism",C170601,17.6.1,III,UNESCO-UIS,"Number of science and/or technology cooperation agreements and programmes between countries, by type of cooperation",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']",IT_NET_BBP,"Fixed Internet broadband subscriptions per 100Â inhabitants, by speed (per 100 inhabitants)",398,Kazakhstan,4,143,Central Asia,Country,66.65359159,48.01963494,KAZ,1,1,IS_256KT2M,Between 256 kbps and 2 mbps,"[2009, 2012, 2013, 2014, 2015, 2016, 2017]",2009,2017,7,PER_100_POP,Per 100 population,,,,,,,,,,,,0.82,,,2.78,1.62,1.51,1.53,1.1,0.39,0.39,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.6,"Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism",C170601,17.6.1,III,UNESCO-UIS,"Number of science and/or technology cooperation agreements and programmes between countries, by type of cooperation",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']",IT_NET_BBP,"Fixed Internet broadband subscriptions per 100Â inhabitants, by speed (per 100 inhabitants)",398,Kazakhstan,4,143,Central Asia,Country,66.65359159,48.01963494,KAZ,1,1,IS_2MT10M,Between 2 mbps and 10 mbps,"[2009, 2012, 2013, 2014, 2015, 2016, 2017]",2009,2017,7,PER_100_POP,Per 100 population,,,,,,,,,,,,2.38,,,4.26,5.25,5.35,4.32,4.66,5.42,5.42,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.6,"Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism",C170601,17.6.1,III,UNESCO-UIS,"Number of science and/or technology cooperation agreements and programmes between countries, by type of cooperation",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']",IT_NET_BBP,"Fixed Internet broadband subscriptions per 100Â inhabitants, by speed (per 100 inhabitants)",398,Kazakhstan,4,143,Central Asia,Country,66.65359159,48.01963494,KAZ,1,1,IS_GE10M,10 mbps and over,"[2009, 2012, 2013, 2014, 2015, 2016, 2017]",2009,2017,7,PER_100_POP,Per 100 population,,,,,,,,,,,,0.07,,,1.82,3.96,4.9,5.69,6.82,7.82,7.82,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.6,"Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism",C170601,17.6.1,III,UNESCO-UIS,"Number of science and/or technology cooperation agreements and programmes between countries, by type of cooperation",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']",IT_NET_BBP,"Fixed Internet broadband subscriptions per 100Â inhabitants, by speed (per 100 inhabitants)",4,Afghanistan,4,34,Southern Asia,Country,66.02688198,33.83160199,AFG,1,1,_T,Any speed,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2012, 2013, 2014, 2015, 2016, 2017]",2004,2017,13,PER_100_POP,Per 100 population,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,0.0,0.0,0.0,0.02,0.03,0.08,0.08,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.6,"Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism",C170601,17.6.1,III,UNESCO-UIS,"Number of science and/or technology cooperation agreements and programmes between countries, by type of cooperation",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']",IT_NET_BBP,"Fixed Internet broadband subscriptions per 100Â inhabitants, by speed (per 100 inhabitants)",4,Afghanistan,4,34,Southern Asia,Country,66.02688198,33.83160199,AFG,1,1,IS_256KT2M,Between 256 kbps and 2 mbps,"[2015, 2016, 2017]",2015,2017,3,PER_100_POP,Per 100 population,,,,,,,,,,,,,,,,,,0.02,0.02,0.02,0.02,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.6,"Enhance North-South, South-South and triangular regional and international cooperation on and access to science, technology and innovation and enhance knowledge-sharing on mutually agreed terms, including through improved coordination among existing mechanisms, in particular at the United Nations level, and through a global technology facilitation mechanism",C170601,17.6.1,III,UNESCO-UIS,"Number of science and/or technology cooperation agreements and programmes between countries, by type of cooperation",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'internet']",IT_NET_BBP,"Fixed Internet broadband subscriptions per 100Â inhabitants, by speed (per 100 inhabitants)",4,Afghanistan,4,34,Southern Asia,Country,66.02688198,33.83160199,AFG,1,1,IS_2MT10M,Between 2 mbps and 10 mbps,"[2015, 2016, 2017]",2015,2017,3,PER_100_POP,Per 100 population,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
