goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.a,Mobilize and significantly increase financial resources from all sources to conserve and sustainably use biodiversity and ecosystems,C200207,15.a.1,I/III,"OECD, UNEP, World Bank",Official development assistance and public expenditure on conservation and sustainable use of biodiversity and ecosystems,2019.Q4.G.01,"['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']",DC_ODA_BDVL,"Total official development assistance for biodiversity, by recipient countries (millions of constant 2017 United States dollars)",722,Small island developing States (SIDS),1,,,Group,,,,,,"[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2002,2017,16,CON_USD,Constant USD,G,Global,14.79942,34.68011,36.89047,124.37614,85.39968,58.41301,67.17379,147.47238,507.44758,174.41132,152.01698,214.74354,221.32856,241.79735,227.27643,254.5234,254.5234,,,"CommitmentsBased on OECD, CRS databased, 2019 | Constant 2017 USD million | Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.a,Mobilize and significantly increase financial resources from all sources to conserve and sustainably use biodiversity and ecosystems,C200207,15.a.1,I/III,"OECD, UNEP, World Bank",Official development assistance and public expenditure on conservation and sustainable use of biodiversity and ecosystems,2019.Q4.G.01,"['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']",DC_ODA_BDVL,"Total official development assistance for biodiversity, by recipient countries (millions of constant 2017 United States dollars)",728,South Sudan,5,14,Eastern Africa,Country,30.32618773,7.290839152,SSD,1,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017]",2011,2017,7,CON_USD,Constant USD,G,Global,,,,,,,,,,7.08805,9.13102,43.53413,20.88271,18.82888,44.89156,1.76645,1.76645,,,"CommitmentsBased on OECD, CRS databased, 2019 | Constant 2017 USD million | Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.a,Mobilize and significantly increase financial resources from all sources to conserve and sustainably use biodiversity and ecosystems,C200207,15.a.1,I/III,"OECD, UNEP, World Bank",Official development assistance and public expenditure on conservation and sustainable use of biodiversity and ecosystems,2019.Q4.G.01,"['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']",DC_ODA_BDVL,"Total official development assistance for biodiversity, by recipient countries (millions of constant 2017 United States dollars)",729,Sudan,4,15,Northern Africa,Country,29.95650159,16.02643066,SDN,0,1,"[2002, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2002,2017,15,CON_USD,Constant USD,G,Global,1.01595,,0.12046,0.12854,1.25353,15.87031,6.51984,36.38858,25.66596,20.24179,17.95434,4.59177,7.92008,6.63378,10.86766,3.54311,3.54311,,,"CommitmentsBased on OECD, CRS databased, 2019 | Constant 2017 USD million | Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.a,Mobilize and significantly increase financial resources from all sources to conserve and sustainably use biodiversity and ecosystems,C200207,15.a.1,I/III,"OECD, UNEP, World Bank",Official development assistance and public expenditure on conservation and sustainable use of biodiversity and ecosystems,2019.Q4.G.01,"['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']",DC_ODA_BDVL,"Total official development assistance for biodiversity, by recipient countries (millions of constant 2017 United States dollars)",740,Suriname,5,5,South America,Country,-55.90626394,4.132603197,SUR,1,1,"[2003, 2004, 2005, 2007, 2009, 2011, 2012, 2013, 2015, 2016, 2017]",2003,2017,11,CON_USD,Constant USD,G,Global,,0.38167,4.26272,23.4896,,6.40404,,0.0202,,1.26582,4.47157,0.0213,,18.05201,0.16477,0.06472,0.06472,,,"CommitmentsBased on OECD, CRS databased, 2019 | Constant 2017 USD million | Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.a,Mobilize and significantly increase financial resources from all sources to conserve and sustainably use biodiversity and ecosystems,C200207,15.a.1,I/III,"OECD, UNEP, World Bank",Official development assistance and public expenditure on conservation and sustainable use of biodiversity and ecosystems,2019.Q4.G.01,"['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']",DC_ODA_BDVL,"Total official development assistance for biodiversity, by recipient countries (millions of constant 2017 United States dollars)",748,Eswatini,5,18,Southern Africa,Country,31.50149288,-26.56471011,SWZ,1,1,"[2002, 2004, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2002,2017,14,CON_USD,Constant USD,G,Global,1.64884,,1.21163,,0.03126,0.03817,0.01262,0.03026,1.13292,0.07451,0.28476,0.09017,0.09477,0.00098,2.60949,2.2663,2.2663,,,"CommitmentsBased on OECD, CRS databased, 2019 | Constant 2017 USD million | Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.a,Mobilize and significantly increase financial resources from all sources to conserve and sustainably use biodiversity and ecosystems,C200207,15.a.1,I/III,"OECD, UNEP, World Bank",Official development assistance and public expenditure on conservation and sustainable use of biodiversity and ecosystems,2019.Q4.G.01,"['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']",DC_ODA_BDVL,"Total official development assistance for biodiversity, by recipient countries (millions of constant 2017 United States dollars)",76,Brazil,5,5,South America,Country,-53.08432878,-10.77668561,BRA,1,1,"[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2002,2017,16,CON_USD,Constant USD,G,Global,38.2182,42.76766,244.92103,39.97672,24.24777,28.30861,39.70669,142.24317,449.15626,576.77892,238.52424,165.48498,160.66217,230.50012,213.43931,178.19875,178.19875,,,"CommitmentsBased on OECD, CRS databased, 2019 | Constant 2017 USD million | Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.a,Mobilize and significantly increase financial resources from all sources to conserve and sustainably use biodiversity and ecosystems,C200207,15.a.1,I/III,"OECD, UNEP, World Bank",Official development assistance and public expenditure on conservation and sustainable use of biodiversity and ecosystems,2019.Q4.G.01,"['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']",DC_ODA_BDVL,"Total official development assistance for biodiversity, by recipient countries (millions of constant 2017 United States dollars)",760,Syrian Arab Republic,4,145,Western Asia,Country,38.50466565,35.01676176,SYR,1,1,"[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017]",2002,2017,15,CON_USD,Constant USD,G,Global,5.86818,0.63815,0.37264,0.3838,2.04685,0.13053,1.6335,0.67982,1.1944,2.9847,1.66689,,0.39351,11.04004,0.46027,2.92128,2.92128,,,"CommitmentsBased on OECD, CRS databased, 2019 | Constant 2017 USD million | Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.a,Mobilize and significantly increase financial resources from all sources to conserve and sustainably use biodiversity and ecosystems,C200207,15.a.1,I/III,"OECD, UNEP, World Bank",Official development assistance and public expenditure on conservation and sustainable use of biodiversity and ecosystems,2019.Q4.G.01,"['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']",DC_ODA_BDVL,"Total official development assistance for biodiversity, by recipient countries (millions of constant 2017 United States dollars)",762,Tajikistan,4,143,Central Asia,Country,69.294998,38.43069666,TJK,1,1,"[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2002,2017,16,CON_USD,Constant USD,G,Global,1.20013,0.01877,7.9832,0.01107,12.63062,0.32001,0.75965,1.79031,1.61639,1.94002,2.91771,3.95484,50.33348,0.50628,0.5197,6.32503,6.32503,,,"CommitmentsBased on OECD, CRS databased, 2019 | Constant 2017 USD million | Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.a,Mobilize and significantly increase financial resources from all sources to conserve and sustainably use biodiversity and ecosystems,C200207,15.a.1,I/III,"OECD, UNEP, World Bank",Official development assistance and public expenditure on conservation and sustainable use of biodiversity and ecosystems,2019.Q4.G.01,"['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']",DC_ODA_BDVL,"Total official development assistance for biodiversity, by recipient countries (millions of constant 2017 United States dollars)",764,Thailand,4,35,South-Eastern Asia,Country,101.0202951,15.13089239,THA,1,1,"[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2002,2017,16,CON_USD,Constant USD,G,Global,13.00583,14.77717,1.78093,11.27935,1.78815,3.49228,7.41177,4.58924,8.21255,9.66716,7.84702,9.96363,4.70574,2.78728,4.71086,23.61482,23.61482,,,"CommitmentsBased on OECD, CRS databased, 2019 | Constant 2017 USD million | Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.a,Mobilize and significantly increase financial resources from all sources to conserve and sustainably use biodiversity and ecosystems,C200207,15.a.1,I/III,"OECD, UNEP, World Bank",Official development assistance and public expenditure on conservation and sustainable use of biodiversity and ecosystems,2019.Q4.G.01,"['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']",DC_ODA_BDVL,"Total official development assistance for biodiversity, by recipient countries (millions of constant 2017 United States dollars)",768,Togo,5,11,Western Africa,Country,0.97835765,8.532096072,TGO,1,1,"[2002, 2003, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2002,2017,15,CON_USD,Constant USD,G,Global,0.08617,0.1417,,0.02394,0.01444,0.05287,7.78593,1.41311,1.73047,1.46444,1.73978,0.65446,7.53078,0.88906,21.35491,1.51589,1.51589,,,"CommitmentsBased on OECD, CRS databased, 2019 | Constant 2017 USD million | Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.a,Mobilize and significantly increase financial resources from all sources to conserve and sustainably use biodiversity and ecosystems,C200207,15.a.1,I/III,"OECD, UNEP, World Bank",Official development assistance and public expenditure on conservation and sustainable use of biodiversity and ecosystems,2019.Q4.G.01,"['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']",DC_ODA_BDVL,"Total official development assistance for biodiversity, by recipient countries (millions of constant 2017 United States dollars)",772,Tokelau,4,61,Polynesia,Country,-171.8154473,-9.214545558,TKL,0,1,"[2003, 2011, 2012, 2013, 2014, 2015, 2017]",2003,2017,7,CON_USD,Constant USD,G,Global,,0.16343,,,,,,,,3.94394,1.22775,0.63963,0.19285,0.03329,,0.45803,0.45803,,,"CommitmentsBased on OECD, CRS databased, 2019 | Constant 2017 USD million | Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.a,Mobilize and significantly increase financial resources from all sources to conserve and sustainably use biodiversity and ecosystems,C200207,15.a.1,I/III,"OECD, UNEP, World Bank",Official development assistance and public expenditure on conservation and sustainable use of biodiversity and ecosystems,2019.Q4.G.01,"['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']",DC_ODA_BDVL,"Total official development assistance for biodiversity, by recipient countries (millions of constant 2017 United States dollars)",776,Tonga,4,61,Polynesia,Country,-175.1959991,-21.19511329,TON,1,1,"[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2002,2017,16,CON_USD,Constant USD,G,Global,0.0014,0.00951,0.63003,0.15701,1.85787,0.12459,0.08931,1.87384,0.38896,0.39146,1.55083,1.06402,2.15847,1.06665,0.33401,0.16332,0.16332,,,"CommitmentsBased on OECD, CRS databased, 2019 | Constant 2017 USD million | Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.a,Mobilize and significantly increase financial resources from all sources to conserve and sustainably use biodiversity and ecosystems,C200207,15.a.1,I/III,"OECD, UNEP, World Bank",Official development assistance and public expenditure on conservation and sustainable use of biodiversity and ecosystems,2019.Q4.G.01,"['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']",DC_ODA_BDVL,"Total official development assistance for biodiversity, by recipient countries (millions of constant 2017 United States dollars)",780,Trinidad and Tobago,5,29,Caribbean,Country,-61.29389504,10.41877263,TTO,1,1,"[2003, 2004, 2005, 2006, 2008, 2009, 2010]",2003,2010,7,CON_USD,Constant USD,G,Global,,1.75471,0.2432,1.6593,1.05794,,0.01145,0.16646,0.00734,,,,,,,,0.00734,,,"CommitmentsBased on OECD, CRS databased, 2019 | Constant 2017 USD million | Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.a,Mobilize and significantly increase financial resources from all sources to conserve and sustainably use biodiversity and ecosystems,C200207,15.a.1,I/III,"OECD, UNEP, World Bank",Official development assistance and public expenditure on conservation and sustainable use of biodiversity and ecosystems,2019.Q4.G.01,"['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']",DC_ODA_BDVL,"Total official development assistance for biodiversity, by recipient countries (millions of constant 2017 United States dollars)",788,Tunisia,4,15,Northern Africa,Country,9.572737411,34.11439971,TUN,1,1,"[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2002,2017,16,CON_USD,Constant USD,G,Global,0.40121,2.78314,57.03309,32.23342,7.80624,56.18544,85.84576,2.2376,6.57129,55.45811,6.43876,15.4982,4.82147,4.8112,199.42424,104.59525,104.59525,,,"CommitmentsBased on OECD, CRS databased, 2019 | Constant 2017 USD million | Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.a,Mobilize and significantly increase financial resources from all sources to conserve and sustainably use biodiversity and ecosystems,C200207,15.a.1,I/III,"OECD, UNEP, World Bank",Official development assistance and public expenditure on conservation and sustainable use of biodiversity and ecosystems,2019.Q4.G.01,"['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']",DC_ODA_BDVL,"Total official development assistance for biodiversity, by recipient countries (millions of constant 2017 United States dollars)",792,Turkey,4,145,Western Asia,Country,35.42890329,38.9899684,TUR,1,1,"[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2002,2017,16,CON_USD,Constant USD,G,Global,0.82583,4.20073,1.17497,0.28743,2.18808,1.30192,1.57389,116.43642,5.38945,369.43179,14.63362,1.15448,242.06275,401.80885,454.95871,5.76186,5.76186,,,"CommitmentsBased on OECD, CRS databased, 2019 | Constant 2017 USD million | Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.a,Mobilize and significantly increase financial resources from all sources to conserve and sustainably use biodiversity and ecosystems,C200207,15.a.1,I/III,"OECD, UNEP, World Bank",Official development assistance and public expenditure on conservation and sustainable use of biodiversity and ecosystems,2019.Q4.G.01,"['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']",DC_ODA_BDVL,"Total official development assistance for biodiversity, by recipient countries (millions of constant 2017 United States dollars)",795,Turkmenistan,4,143,Central Asia,Country,58.9787665,40.0912346,TKM,1,1,"[2003, 2004, 2006, 2008, 2009, 2010, 2011, 2013, 2014, 2016]",2003,2016,10,CON_USD,Constant USD,G,Global,,0.01402,0.09757,,4.54229,,1.919,0.15584,3.76874,2.76606,,0.02825,0.10812,,0.04912,,0.04912,,,"CommitmentsBased on OECD, CRS databased, 2019 | Constant 2017 USD million | Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.a,Mobilize and significantly increase financial resources from all sources to conserve and sustainably use biodiversity and ecosystems,C200207,15.a.1,I/III,"OECD, UNEP, World Bank",Official development assistance and public expenditure on conservation and sustainable use of biodiversity and ecosystems,2019.Q4.G.01,"['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']",DC_ODA_BDVL,"Total official development assistance for biodiversity, by recipient countries (millions of constant 2017 United States dollars)",796,Turks and Caicos Islands,5,29,Caribbean,Country,-71.745121,21.80780585,TCA,0,1,[2002],2002,2002,1,CON_USD,Constant USD,G,Global,0.28286,,,,,,,,,,,,,,,,0.28286,,,"CommitmentsBased on OECD, CRS databased, 2019 | Constant 2017 USD million | Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.a,Mobilize and significantly increase financial resources from all sources to conserve and sustainably use biodiversity and ecosystems,C200207,15.a.1,I/III,"OECD, UNEP, World Bank",Official development assistance and public expenditure on conservation and sustainable use of biodiversity and ecosystems,2019.Q4.G.01,"['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']",DC_ODA_BDVL,"Total official development assistance for biodiversity, by recipient countries (millions of constant 2017 United States dollars)",798,Tuvalu,4,61,Polynesia,Country,178.6679611,-7.460048071,TUV,1,1,"[2003, 2004, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017]",2003,2017,10,CON_USD,Constant USD,G,Global,,3e-05,0.00679,,,,,0.92161,0.01264,1.0044,1.04615,1.45455,2.15935,0.45038,,7.8683,7.8683,,,"CommitmentsBased on OECD, CRS databased, 2019 | Constant 2017 USD million | Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.a,Mobilize and significantly increase financial resources from all sources to conserve and sustainably use biodiversity and ecosystems,C200207,15.a.1,I/III,"OECD, UNEP, World Bank",Official development assistance and public expenditure on conservation and sustainable use of biodiversity and ecosystems,2019.Q4.G.01,"['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']",DC_ODA_BDVL,"Total official development assistance for biodiversity, by recipient countries (millions of constant 2017 United States dollars)",8,Albania,4,39,Southern Europe,Country,20.06660928,41.13897007,ALB,1,1,"[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2002,2017,16,CON_USD,Constant USD,G,Global,3.51463,7.28818,9.44934,3.9016,5.18564,4.48816,2.23386,3.61373,4.60256,20.7628,7.95574,17.08544,10.29926,4.00291,40.50028,16.26887,16.26887,,,"CommitmentsBased on OECD, CRS databased, 2019 | Constant 2017 USD million | Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.a,Mobilize and significantly increase financial resources from all sources to conserve and sustainably use biodiversity and ecosystems,C200207,15.a.1,I/III,"OECD, UNEP, World Bank",Official development assistance and public expenditure on conservation and sustainable use of biodiversity and ecosystems,2019.Q4.G.01,"['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']",DC_ODA_BDVL,"Total official development assistance for biodiversity, by recipient countries (millions of constant 2017 United States dollars)",800,Uganda,5,14,Eastern Africa,Country,32.39100438,1.279557331,UGA,1,1,"[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2002,2017,16,CON_USD,Constant USD,G,Global,2.70675,2.01955,9.02581,3.40116,4.00957,35.02513,24.82706,32.9676,104.64009,44.56116,30.19806,131.64615,92.30071,103.1093,67.42336,53.04555,53.04555,,,"CommitmentsBased on OECD, CRS databased, 2019 | Constant 2017 USD million | Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.a,Mobilize and significantly increase financial resources from all sources to conserve and sustainably use biodiversity and ecosystems,C200207,15.a.1,I/III,"OECD, UNEP, World Bank",Official development assistance and public expenditure on conservation and sustainable use of biodiversity and ecosystems,2019.Q4.G.01,"['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']",DC_ODA_BDVL,"Total official development assistance for biodiversity, by recipient countries (millions of constant 2017 United States dollars)",804,Ukraine,4,151,Eastern Europe,Country,31.40270802,49.00735945,UKR,1,1,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2005,2017,13,CON_USD,Constant USD,G,Global,,,,0.93793,0.13504,1.59997,0.47764,10.74781,13.02293,7.65442,7.91922,17.58628,5.05811,992.83209,9.3834,71.69955,71.69955,,,"CommitmentsBased on OECD, CRS databased, 2019 | Constant 2017 USD million | Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.a,Mobilize and significantly increase financial resources from all sources to conserve and sustainably use biodiversity and ecosystems,C200207,15.a.1,I/III,"OECD, UNEP, World Bank",Official development assistance and public expenditure on conservation and sustainable use of biodiversity and ecosystems,2019.Q4.G.01,"['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']",DC_ODA_BDVL,"Total official development assistance for biodiversity, by recipient countries (millions of constant 2017 United States dollars)",807,North Macedonia,4,39,Southern Europe,Country,21.7007909,41.60048068,MKD,1,1,"[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2002,2017,16,CON_USD,Constant USD,G,Global,6.06651,10.02191,1.98458,0.28334,1.64742,3.51723,2.31271,1.78406,1.86058,40.2536,3.07046,14.32171,1.38318,0.67367,3.56343,11.32176,11.32176,,,"CommitmentsBased on OECD, CRS databased, 2019 | Constant 2017 USD million | Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.a,Mobilize and significantly increase financial resources from all sources to conserve and sustainably use biodiversity and ecosystems,C200207,15.a.1,I/III,"OECD, UNEP, World Bank",Official development assistance and public expenditure on conservation and sustainable use of biodiversity and ecosystems,2019.Q4.G.01,"['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']",DC_ODA_BDVL,"Total official development assistance for biodiversity, by recipient countries (millions of constant 2017 United States dollars)",818,Egypt,4,15,Northern Africa,Country,29.77468534,26.57438204,EGY,1,1,"[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2002,2017,16,CON_USD,Constant USD,G,Global,25.27545,10.76884,13.05857,3.99973,62.13687,15.00625,19.38233,1.34669,58.28931,7.93389,3.53278,37.54805,2.59702,0.33392,10.24838,60.38169,60.38169,,,"CommitmentsBased on OECD, CRS databased, 2019 | Constant 2017 USD million | Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.a,Mobilize and significantly increase financial resources from all sources to conserve and sustainably use biodiversity and ecosystems,C200207,15.a.1,I/III,"OECD, UNEP, World Bank",Official development assistance and public expenditure on conservation and sustainable use of biodiversity and ecosystems,2019.Q4.G.01,"['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']",DC_ODA_BDVL,"Total official development assistance for biodiversity, by recipient countries (millions of constant 2017 United States dollars)",834,United Republic of Tanzania,5,14,Eastern Africa,Country,34.80521182,-6.265332606,TZA,1,1,"[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2002,2017,16,CON_USD,Constant USD,G,Global,27.66199,25.57818,11.18692,5.47453,7.5173,51.58337,29.67346,55.69896,42.04059,100.01346,48.62765,119.23149,127.03454,169.03878,55.05806,38.59728,38.59728,,,"CommitmentsBased on OECD, CRS databased, 2019 | Constant 2017 USD million | Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
