goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),50,Bangladesh,4,34,Southern Asia,Country,89.17660788,22.86961622,BGD,1,1,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,59.0,65.0,65.0,67.0,67.0,,,"[2016]: June,2017 // [2017]: June,2018",Bangladesh Telecommunication Regulatory Commission,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),504,Morocco,4,15,Northern Africa,Country,-6.281942841,31.8440131,MAR,1,1,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,0.0,45.44,68.0,93.0,93.0,,,[2014]: ITU estimate,[2014]: ITU estimate // [2015-2017]: Agence Nationale de Réglementation des Télécommunications,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),508,Mozambique,5,14,Eastern Africa,Country,38.18479941,-14.27963886,MOZ,1,1,"[2015, 2016, 2017]",2015,2017,3,PT,Percentage,G,Global,,,,0.0,0.0,0.0,0.0,,,"[2015,2017]: We do not have LTE yet","[2015]: Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU) // [2016]: ITU estimate. // [2017]: Instituto Nacional das Comunicaçoes de Moçambique",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),51,Armenia,4,145,Western Asia,Country,44.93839317,40.29499741,ARM,1,1,"[2012, 2013, 2014, 2015, 2016, 2017]",2012,2017,6,PT,Percentage,G,Global,17.54,44.0,46.0,46.5,52.48,90.05,90.05,,,,"[2012]: ITU estimate. // [2013-2015]: Ministry of Transport and Communication of Armenia // [2016]: Ministry of Transport, Communication and Informaton Technologies of Armenia // [2017]: Ministry of Transport, Communication and Information Technologies of Armenia",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),512,Oman,4,145,Western Asia,Country,57.87743482,21.98805614,OMN,1,1,"[2012, 2013, 2014, 2015, 2016, 2017]",2012,2017,6,PT,Percentage,G,Global,16.9,52.0,76.0,86.0,88.77,92.1,92.1,,,,[2012]: ITU estimate. // [2013-2017]: Telecommunication Regulatory Authority,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),513,Europe and Northern America,2,1,World,Region,,,,,,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,77.69,83.9,87.47,89.52,89.52,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),516,Namibia,5,18,Southern Africa,Country,17.21907885,-22.13817068,NAM,1,1,"[2015, 2016, 2017]",2015,2017,3,PT,Percentage,G,Global,,,,37.0,39.0,39.0,39.0,,,,Communications Regulatory Authority of Namibia,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),52,Barbados,5,29,Caribbean,Country,-59.5346489,13.13648273,BRB,1,1,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,0.0,0.0,20.0,99.6,99.6,,,[2014]: no data recevied // [2015]: ITU estimate,"[2014,2016-2017]: Division of Energy & Telecommunications         // [2015]: ITU estimate",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),520,Nauru,4,57,Micronesia,Country,166.92313,-0.528742623,NRU,1,1,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,0.0,0.0,30.0,30.0,30.0,,,[2014-2015]: ITU estimate,[2014-2015]: ITU estimate // [2016]: ITU Estimate2. // [2017]: ITU estimate.,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),524,Nepal,4,34,Southern Asia,Country,83.94678863,28.25866332,NPL,1,1,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,0.0,0.0,20.74,15.47,15.47,,,[2014]: ITU estimate // [2017]: From NTA,"[2014]: ITU estimate // [2015,2017]: Nepal Telecommunications Authority // [2016]: ITU estimate.",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),528,Netherlands,4,155,Western Europe,Country,5.331480568,51.86728884,NLD,1,1,"[2012, 2013, 2014, 2015, 2016, 2017]",2012,2017,6,PT,Percentage,G,Global,29.28,80.0,99.0,99.0,99.0,99.0,99.0,,,,[2012-2013]: ITU estimate. // [2014-2017]: Authority for Consumers and Markets,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),53,Australia and New Zealand,3,9,Oceania,Region,,,,,,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,87.67,93.03,96.7,98.19,98.19,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),531,Curaçao,5,29,Caribbean,Country,-68.95033464,12.15058042,CUW,0,1,"[2015, 2016, 2017]",2015,2017,3,PT,Percentage,G,Global,,,,14.64,70.0,70.0,70.0,,,,[2015]: ITU estimate. // [2016-2017]: Bureau Telecommunicatie & Post Curacao,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),533,Aruba,5,29,Caribbean,Country,-69.97050586,12.50878756,ABW,0,1,"[2013, 2014, 2015, 2016]",2013,2016,4,PT,Percentage,G,Global,,10.0,21.44,41.0,64.1,,64.1,,,[2014-2015]: ITU estimate,"[2013,2016]: ITU estimate. // [2014-2015]: ITU estimate",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),534,Sint Maarten (Dutch part),5,29,Caribbean,Country,-63.06198692,18.03926508,SXM,0,1,"[2015, 2016]",2015,2016,2,PT,Percentage,G,Global,,,,60.0,73.63,,73.63,,,,ITU estimate.,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),540,New Caledonia,4,54,Melanesia,Country,165.5067368,-21.41742531,NCL,0,1,"[2014, 2015]",2014,2015,2,PT,Percentage,G,Global,,,0.0,79.5,,,79.5,,,[2014]: ITU estimate,[2014]: ITU estimate // [2015]: Office des Postes et Télécommunications,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),543,Oceania (exc. Australia and New Zealand),3,9,Oceania,Region,,,,,,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,8.01,31.37,39.39,52.01,52.01,,,,"Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU)",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),548,Vanuatu,4,54,Melanesia,Country,167.0679779,-15.34445547,VUT,1,1,"[2015, 2016, 2017]",2015,2017,3,PT,Percentage,G,Global,,,,18.0,25.0,33.0,33.0,,,"[2015]: Estimated. 7 tower sites covering majority of the capital city. Last census was in 2009 so population numbers are subject to significant estimation. // [2016]: Estimated. Population estimates for the areas covered carry significant deviations. // [2017]: Estimated 4 main centers of country has population estimated to be 90,000 have access to LTE/WiMAX network",Office of the Telecommunications & Radiocommunications Regulator,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),554,New Zealand,4,53,Australia and New Zealand,Country,170.4755673,-43.98721568,NZL,1,1,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,50.0,88.0,90.0,94.0,94.0,,,[2014]: Estimate only // [2015-2016]: As per Vodafone NZ,"Ministry of Business, Innovation and Employment",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),558,Nicaragua,5,13,Central America,Country,-85.03060315,12.84210839,NIC,1,1,"[2015, 2016, 2017]",2015,2017,3,PT,Percentage,G,Global,,,,4.0,40.0,42.0,42.0,,,[2017]: Estimate by TELCOR.,[2015]: ITU estimate // [2016]: ITU estimate. // [2017]: Instituto Nicaraguense de Telecomunicaciones y Correos,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),56,Belgium,4,155,Western Europe,Country,4.660976456,50.64104975,BEL,1,1,"[2012, 2013, 2014, 2015, 2016, 2017]",2012,2017,6,PT,Percentage,G,Global,12.23,51.7,88.0,99.89,100.0,100.0,100.0,,,[2014]: ITU estimate,[2012-2013]: ITU estimate. // [2014]: ITU estimate // [2015-2017]: Belgian Institute for Postal Services and Telecommunications,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),562,Niger,5,11,Western Africa,Country,9.400167877,17.42143036,NER,1,1,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,0.0,0.0,0.0,0.0,0.0,,,[2014-2015]: ITU estimate,[2014-2015]: ITU estimate // [2016-2017]: MPT-EN,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),566,Nigeria,5,11,Western Africa,Country,8.097363256,9.585789025,NGA,1,1,"[2013, 2014, 2015, 2016, 2017]",2013,2017,5,PT,Percentage,G,Global,,8.64,20.0,35.0,50.84,50.84,50.84,,,[2014-2015]: ITU estimate,"[2013,2016]: ITU estimate. // [2014-2015]: ITU estimate // [2017]: Nigerian Communications Commission",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),57,Micronesia,3,9,Oceania,Region,,,,,,"[2015, 2016, 2017]",2015,2017,3,PT,Percentage,G,Global,,,,0.0,0.0,0.0,0.0,,,,"Department of Transportation, Communications and Infrastructure",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),578,Norway,4,154,Northern Europe,Country,11.47846389,61.34311134,NOR,1,1,"[2012, 2013, 2014, 2015, 2016, 2017]",2012,2017,6,PT,Percentage,G,Global,54.92,68.95,85.0,99.0,99.2,99.8,99.8,,,[2014]: ITU estimate,[2012-2013]: ITU estimate. // [2014]: ITU estimate // [2015-2017]: Norwegian Communications Authority,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),580,Northern Mariana Islands,4,57,Micronesia,Country,145.7582114,15.19099517,MNP,0,1,[2014],2014,2014,1,PT,Percentage,G,Global,,,10.0,,,,10.0,,,ITU estimate,ITU estimate,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),586,Pakistan,4,34,Southern Asia,Country,68.80479684,29.36491634,PAK,1,1,"[2012, 2013, 2014, 2015, 2016, 2017]",2012,2017,6,PT,Percentage,G,Global,0.0,0.0,7.0,16.0,27.0,67.0,67.0,,,"[2014]: Figures are as on 31st December, 2014 based on data received from cellular mobile operators // [2015]: Figures are as on 31st December, 2015 based on data received from cellular mobile Operators // [2016]: Figure reports the highest coverage as on 31st December 2016 // [2017]: Figure reports the highest coverage as on 31st December 2017","[2012-2014]: Data based on the World Telecommunication/ICT Indicators Database, 2018, International Telecommunication Union (ITU) // [2015-2017]: Pakistan Telecommunication Authority",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),591,Panama,5,13,Central America,Country,-81.26616623,8.450965746,PAN,1,1,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,0.0,10.0,11.0,33.0,33.0,,,[2014]: ITU estimate // [2015-2016]: Estimate.,[2014]: ITU estimate // [2015-2017]: Autoridad Nacional de los Servicios Públicos (ASEP),,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),598,Papua New Guinea,4,54,Melanesia,Country,145.8587761,-6.756057077,PNG,1,1,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,7.0,35.0,35.0,50.0,50.0,,,[2014]: ITU estimate,[2014-2015]: ITU estimate // [2016-2017]: ITU estimate.,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),60,Bermuda,4,21,Northern America,Country,-64.78155012,32.27881922,BMU,0,1,"[2016, 2017]",2016,2017,2,PT,Percentage,G,Global,,,,,0.0,99.7,99.7,,,,Ministry of Transport and Regulatory Affairs,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),600,Paraguay,5,5,South America,Country,-60.54854225,-21.70216237,PRY,1,1,"[2012, 2013, 2014, 2015, 2016, 2017]",2012,2017,6,PT,Percentage,G,Global,10.0,20.74,40.0,40.0,40.0,58.09,58.09,,,[2014]: ITU estimate,"[2012-2013,2015-2016]: ITU estimate. // [2014]: ITU estimate // [2017]: Comisión Nacional de Telecomunicaciones - CONATEL",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),604,Peru,5,5,South America,Country,-71.82093277,-13.58939705,PER,1,1,"[2014, 2015, 2016, 2017]",2014,2017,4,PT,Percentage,G,Global,,,35.0,44.0,44.02,52.24,52.24,,,"[2014]: ITU estimate // [2016]: From 2016, the Osiptel coverage regulation is followed: a district has coverage of the service when the capital of the district and at least 45% of the other populated centers located inside of the district are covered. // [2017]: From 2017, the Osiptel coverage regulation is followed: a district has coverage of the service when the capital of the district and at least 60% of the other populated centers located inside of the district are covered.",[2014]: ITU estimate // [2015]: ITU Estimate2. // [2016-2017]: Ministerio de Transportes y Comunicaciones,,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),608,Philippines,4,35,South-Eastern Asia,Country,120.8601418,14.16591706,PHL,1,1,"[2012, 2013, 2014, 2015, 2016, 2017]",2012,2017,6,PT,Percentage,G,Global,6.0,27.0,48.0,39.0,80.0,80.0,80.0,,,[2014]: ITU estimate,"[2012-2013,2016-2017]: ITU estimate. // [2014]: ITU estimate // [2015]: ICTO",,_X: Data nature not available
9,Goal 9,"Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation",9.c,Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020,C090c01,9.c.1,I,ITU,"Proportion of population covered by a mobile network, by technology",2019.Q4.G.01,"['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']",IT_MOB_4GNTWK,Proportion of population covered by at least a 4G mobile network (%),616,Poland,4,151,Eastern Europe,Country,19.40660158,52.1226733,POL,1,1,"[2012, 2013, 2014, 2015, 2016, 2017]",2012,2017,6,PT,Percentage,G,Global,50.0,66.7,80.0,100.0,100.0,100.0,100.0,,,[2014-2015]: The percentage of the population covered by at least an LTE/WIMAX mobile network of the largest operator. // [2016-2017]: The percentage of the population covered by LTE mobile network of the largest operator.,[2012-2013]: ITU estimate. // [2014-2017]: Office of Electronic Communications,,_X: Data nature not available
