series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	modeOfTransportation_code	modeOfTransportation_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	470	Malta	3.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	3,719,262,622			4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	470	Malta	368.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	368,200,876			4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	474	Martinique	6.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	6,099,072,613			5	29	Caribbean	Country	-60.91544135	14.56086108	MTQ	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	474	Martinique	2.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	2,910,521			5	29	Caribbean	Country	-60.91544135	14.56086108	MTQ	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	478	Mauritania	2.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	2,268,111			5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	478	Mauritania	5.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	5,083,136,269			5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	48	Bahrain	210.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	210,505,397			4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	48	Bahrain	21.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	21,082,905,042			4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	480	Mauritius	293.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	293,792,732			5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	480	Mauritius	16.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	16,437,479,361			5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	484	Mexico	18.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	18,554,907,168			5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	484	Mexico	848.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	848,664,579,233			5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	492	Monaco	141.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	141,399,158			4	155	Western Europe	Country	7.424214814	43.73532918	MCO	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	492	Monaco	269.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	269,676,383			4	155	Western Europe	Country	7.424214814	43.73532918	MCO	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	496	Mongolia	7.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	7,360,898,899			4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	496	Mongolia	17.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	17,162,780,802			4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	498	Republic of Moldova	9.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	9,641,407,406			4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	498	Republic of Moldova	42.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	42,421,151			4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	499	Montenegro	9.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	9,848,559,498			4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	499	Montenegro	43.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	43,012,972			4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	5	South America	38.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	38,228,769,033			4	419	Latin America and the Caribbean	Region					
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	5	South America	261.0					ICAO		C	Country data	P_KM	Passenger kilometres	MOT_AIR	Air transport	G	Global	2017	261,557,136,174			4	419	Latin America and the Caribbean	Region					
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	5	South America	1.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	1,478,305,925,608			4	419	Latin America and the Caribbean	Region					
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	50	Bangladesh	82.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	82,290,901,857			4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	50	Bangladesh	214.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	214,466,462,412			4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	500	Montserrat	114.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	114,505,338			5	29	Caribbean	Country	-62.19261223	16.73558313	MSR	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	500	Montserrat	8.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017				5	29	Caribbean	Country	-62.19261223	16.73558313	MSR	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	504	Morocco	101.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	101,985,232,261			4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	504	Morocco	130.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	130,546,781			4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	508	Mozambique	16.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	16,036,482,352			5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	508	Mozambique	22.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	22,385			5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	51	Armenia	14.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	14,587,217,199			4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	51	Armenia	43.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	43,153,072			4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	512	Oman	16.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	16,427,833			4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	512	Oman	34.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	34,220,910,672			4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	513	Europe and Northern America	6.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	6,995,700,311,992			2	1	World	Region					
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	513	Europe and Northern America	823.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	823,505,948,836			2	1	World	Region					
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	513	Europe and Northern America	3.0					ICAO		C	Country data	P_KM	Passenger kilometres	MOT_AIR	Air transport	G	Global	2017	3,622,484,556,671			2	1	World	Region					
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	516	Namibia	605.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017				5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	516	Namibia	14.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	14,025,922,690			5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	52	Barbados	3.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	3,824,842,291			5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	52	Barbados	1.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	1,378,664			5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	520	Nauru	41.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	41,406,877			4	57	Micronesia	Country	166.92313	-0.528742623	NRU	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	520	Nauru	1.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	1,611,140			4	57	Micronesia	Country	166.92313	-0.528742623	NRU	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	524	Nepal	3.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	3,489,775,504			4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	524	Nepal	18.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	18,293,445,597			4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	528	Netherlands	161.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	161,807,225,476			4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	528	Netherlands	26.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	26,499,952,213			4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	53	Australia and New Zealand	189.0					ICAO		C	Country data	P_KM	Passenger kilometres	MOT_AIR	Air transport	G	Global	2017	189,630,302,204			3	9	Oceania	Region					
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	53	Australia and New Zealand	27.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	27,066,037,730			3	9	Oceania	Region					
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	53	Australia and New Zealand	117.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	117,208,961,527			3	9	Oceania	Region					
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	531	Curaçao	1.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	1,492,662,871			5	29	Caribbean	Country	-68.95033464	12.15058042	CUW	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	531	Curaçao	70.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	70,947			5	29	Caribbean	Country	-68.95033464	12.15058042	CUW	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	533	Aruba	1.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	1,813,785,847			5	29	Caribbean	Country	-69.97050586	12.50878756	ABW	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	533	Aruba	17.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	17,684,296			5	29	Caribbean	Country	-69.97050586	12.50878756	ABW	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	534	Sint Maarten (Dutch part)	790.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	790,672,014			5	29	Caribbean	Country	-63.06198692	18.03926508	SXM	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	534	Sint Maarten (Dutch part)	2.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	2,184,716			5	29	Caribbean	Country	-63.06198692	18.03926508	SXM	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	535	Bonaire, Sint Eustatius and Saba	29.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017				5	29	Caribbean	Country					
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	535	Bonaire, Sint Eustatius and Saba	416.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	416,172,609			5	29	Caribbean	Country					
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	54	Melanesia	1.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	1,412,165,112			3	9	Oceania	Region					
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	54	Melanesia	7.0					ICAO		C	Country data	P_KM	Passenger kilometres	MOT_AIR	Air transport	G	Global	2017	7,861,880,801			3	9	Oceania	Region					
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	54	Melanesia	22.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	22,977,432,274			3	9	Oceania	Region					
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	540	New Caledonia	31.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	31,667,659			4	54	Melanesia	Country	165.5067368	-21.41742531	NCL	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	540	New Caledonia	813.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	813,268,576			4	54	Melanesia	Country	165.5067368	-21.41742531	NCL	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	543	Oceania (exc. Australia and New Zealand)	29.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	29,864,280,973			3	9	Oceania	Region					
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	543	Oceania (exc. Australia and New Zealand)	8.0					ICAO		C	Country data	P_KM	Passenger kilometres	MOT_AIR	Air transport	G	Global	2017	8,095,499,360			3	9	Oceania	Region					
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	543	Oceania (exc. Australia and New Zealand)	1.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	1,909,595,873			3	9	Oceania	Region					
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	548	Vanuatu	1.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	1,687,202,598			4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	548	Vanuatu	157.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	157,070,534			4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	554	New Zealand	18.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	18,602,104,623			4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	554	New Zealand	5.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	5,367,208,949			4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	558	Nicaragua	55.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	55,824,845,074			5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	558	Nicaragua	17.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	17,493,709			5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	56	Belgium	15.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	15,536,464,750			4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	56	Belgium	97.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	97,520,025,344			4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	562	Niger	5.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	5,850,508,259			5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	562	Niger	11.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	11,124,858			5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	566	Nigeria	211.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	211,532,265,306			5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	566	Nigeria	35.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	35,226,912			5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	57	Micronesia	3.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	3,403,758,645			3	9	Oceania	Region					
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	57	Micronesia	174.0					ICAO		C	Country data	P_KM	Passenger kilometres	MOT_AIR	Air transport	G	Global	2017	174,569,720			3	9	Oceania	Region					
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	57	Micronesia	247.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	247,503,662			3	9	Oceania	Region					
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	570	Niue	4.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	4,140,688			4	61	Polynesia	Country	-169.8601693	-19.05000475	NIU	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	570	Niue	161.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	161,114			4	61	Polynesia	Country	-169.8601693	-19.05000475	NIU	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	574	Norfolk Island	0.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017				4	53	Australia and New Zealand	Country	167.9515548	-29.03230018	NFK	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	574	Norfolk Island	0.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017				4	53	Australia and New Zealand	Country	167.9515548	-29.03230018	NFK	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	578	Norway	39.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	39,277,047,161			4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	578	Norway	17.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	17,127,704,480			4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	580	Northern Mariana Islands	168.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017	168,425,784			4	57	Micronesia	Country	145.7582114	15.19099517	MNP	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	580	Northern Mariana Islands	67.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	67,394,603			4	57	Micronesia	Country	145.7582114	15.19099517	MNP	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	581	United States Minor Outlying Islands	0.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017				4	57	Micronesia	Country	-162.4343752	5.874443968	UMI	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	581	United States Minor Outlying Islands	0.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_ROA	Road transport	G	Global	2017				4	57	Micronesia	Country	-162.4343752	5.874443968	UMI	0	1
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	583	Micronesia (Federated States of)	37.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Passenger kilometres	MOT_RAI	Rail transport	G	Global	2017	37,387,030			4	57	Micronesia	Country	158.225216	6.880670092	FSM	1	1
