series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	sex_code	sex_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	90.04					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2016				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	87.64					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2016				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	94.35					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2017				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	93.05					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2017				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	95.62					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2017				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	414	Kuwait	93.0					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2017				4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	440	Lithuania	96.4					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2014				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	440	Lithuania	96.71					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2014				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	440	Lithuania	96.99					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2014				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	440	Lithuania	95.5					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2015				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	440	Lithuania	95.88					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2015				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	440	Lithuania	95.7					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2015				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	440	Lithuania	97.05					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2016				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	440	Lithuania	96.94					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2016				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	440	Lithuania	97.15					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2016				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	446	China, Macao Special Administrative Region	92.75					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2014				4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	446	China, Macao Special Administrative Region	92.25					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2014				4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	446	China, Macao Special Administrative Region	91.76					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2014				4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	446	China, Macao Special Administrative Region	92.6					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2015				4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	446	China, Macao Special Administrative Region	92.22					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2015				4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	446	China, Macao Special Administrative Region	91.83					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2015				4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	446	China, Macao Special Administrative Region	91.6					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2016				4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	446	China, Macao Special Administrative Region	91.78					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2016				4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	446	China, Macao Special Administrative Region	91.69					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2016				4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	454	Malawi	32.8					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2016				5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	454	Malawi	52.1					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2016				5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	454	Malawi	42.4					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2016				5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	458	Malaysia	92.47					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2015				4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	458	Malaysia	94.51					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2015				4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	458	Malaysia	96.43					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2015				4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	458	Malaysia	95.54					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2017				4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	458	Malaysia	94.45					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2017				4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	458	Malaysia	96.56					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2017				4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	48	Bahrain	100.0					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2015				4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	48	Bahrain	100.0					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2015				4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	48	Bahrain	100.0					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2015				4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	48	Bahrain	100.0					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2016				4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	48	Bahrain	100.0					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2016				4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	48	Bahrain	100.0					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2016				4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	48	Bahrain	100.0					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2017				4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	48	Bahrain	100.0					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2017				4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	48	Bahrain	100.0					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2017				4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	480	Mauritius	70.95					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2016				5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	480	Mauritius	74.52					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2016				5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	480	Mauritius	78.21					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2016				5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	484	Mexico	61.85					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2014				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	484	Mexico	62.96					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2014				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	484	Mexico	64.15					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2014				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	484	Mexico	69.91					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2015				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	484	Mexico	73.15					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2015				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	484	Mexico	71.47					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2015				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	498	Republic of Moldova	57.68					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2014				4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	498	Republic of Moldova	59.48					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2015				4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	498	Republic of Moldova	61.52					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2016				4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	50	Bangladesh	54.3					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2017				4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	50	Bangladesh	30.91					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2017				4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	50	Bangladesh	42.51					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2017				4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	504	Morocco	84.62					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2014				4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	504	Morocco	81.72					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2014				4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	504	Morocco	79.0					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2014				4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	504	Morocco	87.22					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2015				4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	504	Morocco	88.2					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2015				4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	504	Morocco	89.2					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2015				4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	504	Morocco	90.98					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2016				4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	504	Morocco	89.03					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2016				4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	504	Morocco	87.1					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2016				4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	504	Morocco	91.62					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2017				4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	504	Morocco	91.73					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2017				4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	504	Morocco	91.68					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2017				4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	512	Oman	94.24					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2016				4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	512	Oman	86.54					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2016				4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	512	Oman	90.61					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2016				4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	528	Netherlands	71.23					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2014				4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	528	Netherlands	77.46					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2014				4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	528	Netherlands	74.31					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2014				4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	528	Netherlands	78.62					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2015				4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	528	Netherlands	78.08					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2015				4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	528	Netherlands	80.28					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2015				4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	528	Netherlands	82.43					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2016				4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	528	Netherlands	86.11					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2016				4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	528	Netherlands	84.25					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2016				4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	531	Curaçao	86.45					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2017				5	29	Caribbean	Country	-68.95033464	12.15058042	CUW	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	531	Curaçao	87.9					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2017				5	29	Caribbean	Country	-68.95033464	12.15058042	CUW	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	531	Curaçao	87.25					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2017				5	29	Caribbean	Country	-68.95033464	12.15058042	CUW	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	562	Niger	65.16					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2017				5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	562	Niger	55.37					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2017				5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	562	Niger	76.59					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2017				5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	566	Nigeria	48.99					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2017				5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	566	Nigeria	40.7					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2017				5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	566	Nigeria	32.44					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2017				5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	578	Norway	98.0					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2017				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	604	Peru	65.09					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2017				5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	604	Peru	69.44					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2017				5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	604	Peru	67.27					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2017				5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	634	Qatar	100.0					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2015				4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	634	Qatar	99.95					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2015				4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	634	Qatar	99.97					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2015				4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	634	Qatar	99.57					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2017				4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	634	Qatar	99.63					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2017				4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	634	Qatar	99.69					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2017				4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	643	Russian Federation	98.49					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2017				4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	670	Saint Vincent and the Grenadines	96.77					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2014				5	29	Caribbean	Country	-61.19024321	13.24627968	VCT	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	670	Saint Vincent and the Grenadines	94.8					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2015				5	29	Caribbean	Country	-61.19024321	13.24627968	VCT	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	670	Saint Vincent and the Grenadines	93.59					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2016				5	29	Caribbean	Country	-61.19024321	13.24627968	VCT	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	682	Saudi Arabia	61.58					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes	2016				4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	682	Saudi Arabia	70.73					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male	2016				4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	682	Saudi Arabia	49.38					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2016				4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	682	Saudi Arabia	92.02					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female	2017				4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1
