series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	sex_code	sex_desc	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	246	Finland	2017.0	102.63					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	262	Djibouti	2017.0	51.57					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	262	Djibouti	2017.0	56.34					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	262	Djibouti	2017.0	61.32					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	268	Georgia	2016.0	81.16					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	268	Georgia	2016.0	78.84					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	268	Georgia	2016.0	76.76					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	268	Georgia	2017.0	84.9					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	268	Georgia	2017.0	88.85					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	268	Georgia	2017.0	81.49					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	275	State of Palestine	2014.0	81.82					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	275	State of Palestine	2014.0	73.67					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	275	State of Palestine	2014.0	65.29					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	31	Azerbaijan	2014.0	77.21					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	31	Azerbaijan	2014.0	70.66					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	31	Azerbaijan	2014.0	73.92					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	31	Azerbaijan	2015.0	77.81					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	31	Azerbaijan	2015.0	74.12					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	31	Azerbaijan	2015.0	70.47					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	31	Azerbaijan	2016.0	73.42					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	31	Azerbaijan	2016.0	69.84					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	31	Azerbaijan	2016.0	77.01					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	31	Azerbaijan	2017.0	79.72					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	31	Azerbaijan	2017.0	84.0					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	31	Azerbaijan	2017.0	88.38					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	344	China, Hong Kong Special Administrative Region	2014.0	95.53					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	344	China, Hong Kong Special Administrative Region	2014.0	94.15					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	344	China, Hong Kong Special Administrative Region	2014.0	94.81					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	344	China, Hong Kong Special Administrative Region	2015.0	95.37					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	344	China, Hong Kong Special Administrative Region	2015.0	96.05					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	344	China, Hong Kong Special Administrative Region	2015.0	96.8					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	344	China, Hong Kong Special Administrative Region	2016.0	96.93					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	344	China, Hong Kong Special Administrative Region	2016.0	95.38					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	344	China, Hong Kong Special Administrative Region	2016.0	96.12					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	344	China, Hong Kong Special Administrative Region	2017.0	96.33					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	344	China, Hong Kong Special Administrative Region	2017.0	96.82					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	344	China, Hong Kong Special Administrative Region	2017.0	97.36					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	360	Indonesia	2014.0	51.49					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	360	Indonesia	2015.0	50.57					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	360	Indonesia	2015.0	57.14					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	360	Indonesia	2015.0	63.67					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	360	Indonesia	2016.0	64.65					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	360	Indonesia	2016.0	58.49					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	360	Indonesia	2016.0	52.28					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	360	Indonesia	2017.0	53.8					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	360	Indonesia	2017.0	65.34					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	360	Indonesia	2017.0	59.59					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	364	Iran (Islamic Republic of)	2015.0	76.04					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	364	Iran (Islamic Republic of)	2015.0	69.7					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	364	Iran (Islamic Republic of)	2015.0	63.22					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	364	Iran (Islamic Republic of)	2016.0	78.35					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	364	Iran (Islamic Republic of)	2016.0	71.82					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	364	Iran (Islamic Republic of)	2016.0	65.14					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	364	Iran (Islamic Republic of)	2017.0	54.58					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	364	Iran (Islamic Republic of)	2017.0	66.04					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	364	Iran (Islamic Republic of)	2017.0	77.24					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	368	Iraq	2014.0	63.05					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	368	Iraq	2014.0	53.43					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	368	Iraq	2014.0	43.44					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	368	Iraq	2017.0	83.1					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	368	Iraq	2017.0	70.1					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	368	Iraq	2017.0	56.73					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	372	Ireland	2016.0	83.0					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	372	Ireland	2016.0	83.0					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	372	Ireland	2016.0	83.0					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	380	Italy	2014.0	91.52					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	380	Italy	2014.0	89.84					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	380	Italy	2014.0	88.27					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	380	Italy	2015.0	88.71					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	380	Italy	2015.0	91.37					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	380	Italy	2015.0	90.0					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	380	Italy	2016.0	91.52					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	380	Italy	2016.0	90.42					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	380	Italy	2016.0	92.69					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	384	Côte d'Ivoire	2015.0	54.59					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	384	Côte d'Ivoire	2016.0	59.84					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	384	Côte d'Ivoire	2017.0	47.19					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	384	Côte d'Ivoire	2017.0	64.83					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	384	Côte d'Ivoire	2017.0	81.38					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	388	Jamaica	2016.0	96.39					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	388	Jamaica	2016.0	97.18					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	388	Jamaica	2016.0	95.59					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	392	Japan	2015.0	80.9					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	392	Japan	2015.0	80.28					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	392	Japan	2015.0	81.55					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	392	Japan	2016.0	83.6					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	392	Japan	2016.0	82.0					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	392	Japan	2016.0	85.29					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	392	Japan	2017.0	87.03					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	392	Japan	2017.0	89.7					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	392	Japan	2017.0	88.31					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	398	Kazakhstan	2016.0	86.02					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	398	Kazakhstan	2016.0	85.39					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	398	Kazakhstan	2016.0	84.82					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	398	Kazakhstan	2017.0	87.14					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	398	Kazakhstan	2017.0	86.81					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	398	Kazakhstan	2017.0	86.5					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	404	Kenya	2015.0	44.82					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	404	Kenya	2015.0	43.71					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	404	Kenya	2015.0	45.97					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	404	Kenya	2016.0	44.8					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	2014.0	81.58					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	F	Female				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	2014.0	84.67					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	_T	Both sexes				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	2014.0	87.72					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	2015.0	96.94					ITU World Telecommunication/ICT Indicators database.		C	Country data	PT	Percentage	M	Male				4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1
