series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	educationLevel_code	educationLevel_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	ISCED11_2	Lower secondary	[2000, 2005, 2015, 2016]	2000	2016	4	PT	Percentage	G	Global	90.0					99.0										99.0	99.0			99.0				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	ISCED11_3	Upper secondary	[2000, 2005, 2015, 2016]	2000	2016	4	PT	Percentage	G	Global	97.0					99.0										98.0	98.0			98.0				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	ISCED11_1	Primary	[2005, 2015, 2016]	2005	2016	3	PT	Percentage	G	Global						89.0										97.0	98.0			98.0				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	ISCED11_3	Upper secondary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	100.0	100.0		100.0				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	ISCED11_2	Lower secondary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	100.0	100.0		100.0				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	ISCED11_1	Primary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	100.0	99.74026		99.74026				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	ISCED11_2	Lower secondary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	60.09265	69.70297		69.70297				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	ISCED11_3	Upper secondary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	72.08333	76.57379		76.57379				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	ISCED11_1	Primary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	36.56885	56.5762		56.5762				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1	ISCED11_3	Upper secondary	[2017]	2017	2017	1	PT	Percentage	G	Global																		90.90909		90.90909				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1	ISCED11_2	Lower secondary	[2017]	2017	2017	1	PT	Percentage	G	Global																		90.90909		90.90909				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	ISCED11_3	Upper secondary	[2018]	2018	2018	1	PT	Percentage	G	Global																			39.43275	39.43275				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	ISCED11_1	Primary	[2018]	2018	2018	1	PT	Percentage	G	Global																			8.40981	8.40981				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	ISCED11_2	Lower secondary	[2018]	2018	2018	1	PT	Percentage	G	Global																			18.67062	18.67062				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	292	Gibraltar	4	39	Southern Europe	Country	-5.347561686	36.13895036	GIB	0	1	ISCED11_2	Lower secondary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	100.0	100.0		100.0				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	292	Gibraltar	4	39	Southern Europe	Country	-5.347561686	36.13895036	GIB	0	1	ISCED11_3	Upper secondary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	100.0	100.0		100.0				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	292	Gibraltar	4	39	Southern Europe	Country	-5.347561686	36.13895036	GIB	0	1	ISCED11_1	Primary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	100.0	100.0		100.0				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	30	Eastern Asia	3	142	Asia	Region						ISCED11_1	Primary	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global																83.93031	83.94108	89.6597		89.6597				UIS		[2015]: E: Estimated data // [2016-2017]: C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	30	Eastern Asia	3	142	Asia	Region						ISCED11_3	Upper secondary	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global																92.49413	92.51407	93.27381		93.27381				UIS		[2015]: E: Estimated data // [2016-2017]: C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	30	Eastern Asia	3	142	Asia	Region						ISCED11_2	Lower secondary	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global																93.2455	93.18332	93.92681		93.92681				UIS		[2015]: E: Estimated data // [2016-2017]: C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1	ISCED11_2	Lower secondary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	100.0	100.0		100.0				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1	ISCED11_3	Upper secondary	[2017]	2017	2017	1	PT	Percentage	G	Global																		100.0		100.0				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1	ISCED11_1	Primary	[2017]	2017	2017	1	PT	Percentage	G	Global																		100.0		100.0				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	ISCED11_3	Upper secondary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	61.5083	65.60145		65.60145				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	ISCED11_2	Lower secondary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	52.66731	56.57448		56.57448				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	ISCED11_1	Primary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	49.19319	52.53819		52.53819				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	ISCED11_3	Upper secondary	[2009, 2015, 2016]	2009	2016	3	PT	Percentage	G	Global										47.4126						58.34431	57.8245			57.8245				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	ISCED11_1	Primary	[2009, 2015, 2016]	2009	2016	3	PT	Percentage	G	Global										16.9739						37.02269	38.33734			38.33734				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	ISCED11_2	Lower secondary	[2009, 2015, 2016]	2009	2016	3	PT	Percentage	G	Global										29.84329						53.99522	53.48644			53.48644				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	ISCED11_2	Lower secondary	[2016]	2016	2016	1	PT	Percentage	G	Global																	35.65872			35.65872				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	ISCED11_1	Primary	[2016]	2016	2016	1	PT	Percentage	G	Global																	9.11642			9.11642				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	ISCED11_3	Upper secondary	[2016]	2016	2016	1	PT	Percentage	G	Global																	59.32127			59.32127				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	ISCED11_3	Upper secondary	[2016]	2016	2016	1	PT	Percentage	G	Global																	0.0			0.0				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	ISCED11_1	Primary	[2016]	2016	2016	1	PT	Percentage	G	Global																	0.0			0.0				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	ISCED11_2	Lower secondary	[2016]	2016	2016	1	PT	Percentage	G	Global																	0.0			0.0				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	34	Southern Asia	3	142	Asia	Region						ISCED11_3	Upper secondary	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global																47.55518	47.14534	46.99899		46.99899				UIS		[2015,2017]: E: Estimated data // [2016]: C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	ISCED11_1	Primary	[2016]	2016	2016	1	PT	Percentage	G	Global																	16.14221			16.14221				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1	ISCED11_3	Upper secondary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	94.09836	95.32554		95.32554				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1	ISCED11_2	Lower secondary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	94.11765	95.3411		95.3411				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1	ISCED11_1	Primary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	99.20509	98.89241		98.89241				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	ISCED11_2	Lower secondary	[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2002	2016	15	PT	Percentage	G	Global			75.06577	82.37037	88.82478	97.38937	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0			100.0				UIS		[2002-2004]: E: Estimated data // [2005-2016]: C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	ISCED11_3	Upper secondary	[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2002	2016	15	PT	Percentage	G	Global			88.85609	89.08425	92.12254	94.05797	95.0	95.0	95.0	95.0	95.0	95.0	95.0	95.0	95.0	95.0	95.0			95.0				UIS		[2002-2004]: E: Estimated data // [2005-2016]: C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	ISCED11_1	Primary	[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2002	2016	15	PT	Percentage	G	Global			75.06577	82.37037	88.82478	97.38937	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0			100.0				UIS		[2002-2004]: E: Estimated data // [2005-2016]: C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	35	South-Eastern Asia	3	142	Asia	Region						ISCED11_1	Primary	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global																31.50535	30.86507	33.29465		33.29465				UIS		[2015-2016]: E: Estimated data // [2017]: C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	35	South-Eastern Asia	3	142	Asia	Region						ISCED11_3	Upper secondary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	83.62409	81.63913		81.63913				UIS		[2016]: E: Estimated data // [2017]: C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	35	South-Eastern Asia	3	142	Asia	Region						ISCED11_2	Lower secondary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	53.27517	50.66358		50.66358				UIS		[2016]: E: Estimated data // [2017]: C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	ISCED11_3	Upper secondary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	40.18797	46.78207		46.78207				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	ISCED11_2	Lower secondary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	PT	Percentage	G	Global	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0			100.0				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	ISCED11_3	Upper secondary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	PT	Percentage	G	Global	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0			100.0				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	ISCED11_1	Primary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	PT	Percentage	G	Global	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0			100.0				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	ISCED11_2	Lower secondary	[2017]	2017	2017	1	PT	Percentage	G	Global																		29.99947		29.99947				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	ISCED11_3	Upper secondary	[2017]	2017	2017	1	PT	Percentage	G	Global																		85.00128		85.00128				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	ISCED11_1	Primary	[2012]	2012	2012	1	PT	Percentage	G	Global													10.55034							10.55034				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	ISCED11_2	Lower secondary	[2012]	2012	2012	1	PT	Percentage	G	Global													25.82508							25.82508				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	ISCED11_3	Upper secondary	[2012]	2012	2012	1	PT	Percentage	G	Global													45.26748							45.26748				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	ISCED11_1	Primary	[2014, 2015, 2016]	2014	2016	3	PT	Percentage	G	Global															85.0	85.0	85.0			85.0				UIS		E: Estimated data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	ISCED11_2	Lower secondary	[2014, 2015, 2016]	2014	2016	3	PT	Percentage	G	Global															85.0	85.0	85.0			85.0				UIS		E: Estimated data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	ISCED11_3	Upper secondary	[2014, 2015, 2016]	2014	2016	3	PT	Percentage	G	Global															85.0	85.0	85.0			85.0				UIS		E: Estimated data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	ISCED11_3	Upper secondary	[2016]	2016	2016	1	PT	Percentage	G	Global																	92.0			92.0				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	ISCED11_2	Lower secondary	[2016]	2016	2016	1	PT	Percentage	G	Global																	85.0			85.0				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	ISCED11_1	Primary	[2016]	2016	2016	1	PT	Percentage	G	Global																	70.0			70.0				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	ISCED11_3	Upper secondary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	100.0	100.0		100.0				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	ISCED11_1	Primary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	84.40367	84.30699		84.30699				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	ISCED11_2	Lower secondary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	46.76471	46.76471		46.76471				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	ISCED11_2	Lower secondary	[2011, 2017]	2011	2017	2	PT	Percentage	G	Global												80.53279						85.36585		85.36585				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	ISCED11_3	Upper secondary	[2011, 2017]	2011	2017	2	PT	Percentage	G	Global												86.08033						100.0		100.0				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	ISCED11_1	Primary	[2011, 2017]	2011	2017	2	PT	Percentage	G	Global												70.82						67.14207		67.14207				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	ISCED11_3	Upper secondary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	PT	Percentage	G	Global	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0			100.0				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	ISCED11_2	Lower secondary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	PT	Percentage	G	Global	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0			100.0				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	ISCED11_1	Primary	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	PT	Percentage	G	Global	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0			100.0				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1	ISCED11_3	Upper secondary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	48.29309	45.55735		45.55735				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1	ISCED11_2	Lower secondary	[2017]	2017	2017	1	PT	Percentage	G	Global																		41.36852		41.36852				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1	ISCED11_1	Primary	[2017]	2017	2017	1	PT	Percentage	G	Global																		41.36852		41.36852				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	419	Latin America and the Caribbean	3	19	Americas	Region						ISCED11_1	Primary	[2009, 2010, 2011, 2015, 2016, 2017]	2009	2017	6	PT	Percentage	G	Global										32.03719	32.44477	32.99691				35.46518	35.79537	35.52734		35.52734				UIS		E: Estimated data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	419	Latin America and the Caribbean	3	19	Americas	Region						ISCED11_2	Lower secondary	[2009, 2010, 2011, 2015, 2016, 2017]	2009	2017	6	PT	Percentage	G	Global										53.81057	54.46139	55.30013				58.80454	58.73233	57.97859		57.97859				UIS		E: Estimated data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	419	Latin America and the Caribbean	3	19	Americas	Region						ISCED11_3	Upper secondary	[2009, 2010, 2011, 2015, 2016, 2017]	2009	2017	6	PT	Percentage	G	Global										69.00973	68.85639	68.91283				68.73803	68.58219	66.25799		66.25799				UIS		E: Estimated data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	ISCED11_2	Lower secondary	[2016]	2016	2016	1	PT	Percentage	G	Global																	100.0			100.0				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	ISCED11_1	Primary	[2016]	2016	2016	1	PT	Percentage	G	Global																	100.0			100.0				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	ISCED11_3	Upper secondary	[2016]	2016	2016	1	PT	Percentage	G	Global																	100.0			100.0				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	ISCED11_3	Upper secondary	[2016]	2016	2016	1	PT	Percentage	G	Global																	13.21499			13.21499				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	ISCED11_2	Lower secondary	[2016]	2016	2016	1	PT	Percentage	G	Global																	2.36465			2.36465				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1	ISCED11_2	Lower secondary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	100.0	100.0		100.0				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1	ISCED11_1	Primary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	100.0	100.0		100.0				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1	ISCED11_3	Upper secondary	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	100.0	100.0		100.0				UIS		C: Country data
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	ISCED11_3	Upper secondary	[2011, 2016, 2017]	2011	2017	3	PT	Percentage	G	Global												95.24777					100.0	100.0		100.0				UIS		C: Country data
