series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
ER_MTN_GRNCVI	Mountain Green Cover Index	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1	[2017]	2017	2017	1	IX	Index	G	Global	23.050263	23.050263				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1	[2017]	2017	2017	1	IX	Index	G	Global	99.244713	99.244713				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	419	Latin America and the Caribbean	3	19	Americas	Region						[2017]	2017	2017	1	IX	Index	G	Global	82.771444	82.771444				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	[2017]	2017	2017	1	IX	Index	G	Global	84.449982	84.449982				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1	[2017]	2017	2017	1	IX	Index	G	Global	91.818182	91.818182				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	[2017]	2017	2017	1	IX	Index	G	Global	100.0	100.0				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	432	Landlocked developing countries (LLDCs)	1			Group						[2017]	2017	2017	1	IX	Index	G	Global	71.99969	71.99969				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	434	Libya	4	15	Northern Africa	Country	18.0295985	27.04042819	LBY	1	1	[2017]	2017	2017	1	IX	Index	G	Global	21.441958	21.441958				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1	[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	[2017]	2017	2017	1	IX	Index	G	Global	100.0	100.0				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1	[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1	[2017]	2017	2017	1	IX	Index	G	Global	94.122102	94.122102				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	[2017]	2017	2017	1	IX	Index	G	Global	90.789474	90.789474				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	[2017]	2017	2017	1	IX	Index	G	Global	99.28401	99.28401				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	[2017]	2017	2017	1	IX	Index	G	Global	77.045349	77.045349				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1	[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1	[2017]	2017	2017	1	IX	Index	G	Global	19.944625	19.944625				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1	[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	492	Monaco	4	155	Western Europe	Country	7.424214814	43.73532918	MCO	1	1	[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	[2017]	2017	2017	1	IX	Index	G	Global	64.180175	64.180175				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	[2017]	2017	2017	1	IX	Index	G	Global	94.0	94.0				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	5	South America	4	419	Latin America and the Caribbean	Region						[2017]	2017	2017	1	IX	Index	G	Global	78.368076	78.368076				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	[2017]	2017	2017	1	IX	Index	G	Global	87.5	87.5				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	[2017]	2017	2017	1	IX	Index	G	Global	62.431451	62.431451				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1	[2017]	2017	2017	1	IX	Index	G	Global	96.378906	96.378906				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	[2017]	2017	2017	1	IX	Index	G	Global	98.297609	98.297609				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1	[2017]	2017	2017	1	IX	Index	G	Global	21.581746	21.581746				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	513	Europe and Northern America	2	1	World	Region						[2017]	2017	2017	1	IX	Index	G	Global	76.705155	76.705155				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1	[2017]	2017	2017	1	IX	Index	G	Global	78.19377	78.19377				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1	[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	520	Nauru	4	57	Micronesia	Country	166.92313	-0.528742623	NRU	1	1	[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1	[2017]	2017	2017	1	IX	Index	G	Global	77.089447	77.089447				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	53	Australia and New Zealand	3	9	Oceania	Region						[2017]	2017	2017	1	IX	Index	G	Global	94.851049	94.851049				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	533	Aruba	5	29	Caribbean	Country	-69.97050586	12.50878756	ABW	0	1	[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	54	Melanesia	3	9	Oceania	Region						[2017]	2017	2017	1	IX	Index	G	Global	98.255128	98.255128				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	540	New Caledonia	4	54	Melanesia	Country	165.5067368	-21.41742531	NCL	0	1	[2017]	2017	2017	1	IX	Index	G	Global	100.0	100.0				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region						[2017]	2017	2017	1	IX	Index	G	Global	98.255128	98.255128				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1	[2017]	2017	2017	1	IX	Index	G	Global	90.0	90.0				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1	[2017]	2017	2017	1	IX	Index	G	Global	87.744227	87.744227				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1	[2017]	2017	2017	1	IX	Index	G	Global	98.275862	98.275862				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	[2017]	2017	2017	1	IX	Index	G	Global	100.0	100.0				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1	[2017]	2017	2017	1	IX	Index	G	Global	10.833635	10.833635				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	[2017]	2017	2017	1	IX	Index	G	Global	92.746129	92.746129				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	570	Niue	4	61	Polynesia	Country	-169.8601693	-19.05000475	NIU	0	1	[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	574	Norfolk Island	4	53	Australia and New Zealand	Country	167.9515548	-29.03230018	NFK	0	1	[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	[2017]	2017	2017	1	IX	Index	G	Global	58.660502	58.660502				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	580	Northern Mariana Islands	4	57	Micronesia	Country	145.7582114	15.19099517	MNP	0	1	[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	583	Micronesia (Federated States of)	4	57	Micronesia	Country	158.225216	6.880670092	FSM	1	1	[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	584	Marshall Islands	4	57	Micronesia	Country	171.0839119	7.110213497	MHL	1	1	[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	585	Palau	4	57	Micronesia	Country	134.5733878	7.502307591	PLW	1	1	[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1	[2017]	2017	2017	1	IX	Index	G	Global	60.206565	60.206565				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1	[2017]	2017	2017	1	IX	Index	G	Global	98.989899	98.989899				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	598	Papua New Guinea	4	54	Melanesia	Country	145.8587761	-6.756057077	PNG	1	1	[2017]	2017	2017	1	IX	Index	G	Global	98.343236	98.343236				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	60	Bermuda	4	21	Northern America	Country	-64.78155012	32.27881922	BMU	0	1	[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	600	Paraguay	5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1	[2017]	2017	2017	1	IX	Index	G	Global	100.0	100.0				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	608	Philippines	4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1	[2017]	2017	2017	1	IX	Index	G	Global	98.75	98.75				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	612	Pitcairn	4	61	Polynesia	Country	-128.3225873	-24.37538456	PCN	0	1	[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1	[2017]	2017	2017	1	IX	Index	G	Global	93.333333	93.333333				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	62	Central and Southern Asia	2	1	World	Region						[2017]	2017	2017	1	IX	Index	G	Global	64.456739	64.456739				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	624	Guinea-Bissau	5	11	Western Africa	Country	-14.40182514	12.11760394	GNB	1	1	[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	626	Timor-Leste	4	35	South-Eastern Asia	Country	125.9451052	-8.797497247	TLS	1	1	[2017]	2017	2017	1	IX	Index	G	Global	91.873342	91.873342				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	630	Puerto Rico	5	29	Caribbean	Country	-66.47591017	18.22753799	PRI	0	1	[2017]	2017	2017	1	IX	Index	G	Global	83.333333	83.333333				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	634	Qatar	4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1	[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	638	Réunion	5	14	Eastern Africa	Country	55.53171398	-21.13183266	REU	0	1	[2017]	2017	2017	1	IX	Index	G	Global	77.777778	77.777778				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	64	Bhutan	4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1	[2017]	2017	2017	1	IX	Index	G	Global	85.714286	85.714286				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1	[2017]	2017	2017	1	IX	Index	G	Global	96.832533	96.832533				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1	[2017]	2017	2017	1	IX	Index	G	Global	83.215816	83.215816				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	646	Rwanda	5	14	Eastern Africa	Country	29.92310194	-1.999842114	RWA	1	1	[2017]	2017	2017	1	IX	Index	G	Global	78.26087	78.26087				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	652	Saint Barthélemy	5	29	Caribbean	Country	-62.83173536	17.89513362	BLM	0	1	[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	654	Saint Helena	5	11	Western Africa	Country	-5.705752501	-15.96503946	SHN	0	1	[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	659	Saint Kitts and Nevis	5	29	Caribbean	Country	-62.76628613	17.33994219	KNA	1	1	[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	660	Anguilla	5	29	Caribbean	Country	-63.05651612	18.21525315	AIA	0	1	[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	666	Saint Pierre and Miquelon	4	21	Northern America	Country	-56.33682442	46.85812735	SPM	0	1	[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	678	Sao Tome and Principe	5	17	Middle Africa	Country	6.609772265	0.241554875	STP	1	1	[2017]	2017	2017	1	IX	Index	G	Global	100.0	100.0				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1	[2017]	2017	2017	1	IX	Index	G	Global	73.412403	73.412403				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	682	Saudi Arabia	4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1	[2017]	2017	2017	1	IX	Index	G	Global	19.849289	19.849289				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1	[2017]	2017	2017	1	IX	Index	G	Global	100.0	100.0				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1	[2017]	2017	2017	1	IX	Index	G	Global	97.687861	97.687861				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	694	Sierra Leone	5	11	Western Africa	Country	-11.78306584	8.568604164	SLE	1	1	[2017]	2017	2017	1	IX	Index	G	Global	100.0	100.0				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1	[2017]	2017	2017	1	IX	Index	G	Global	94.405594	94.405594				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1	[2017]	2017	2017	1	IX	Index	G	Global				N	N = The figure is not available because the indicatorâas defined for the global monitoringâdoes not apply to the circumstances of the country, and therefore is not reported.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1	[2017]	2017	2017	1	IX	Index	G	Global	98.058252	98.058252				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1	[2017]	2017	2017	1	IX	Index	G	Global	98.65643	98.65643				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	706	Somalia	5	14	Eastern Africa	Country	46.20367477	4.406485729	SOM	1	1	[2017]	2017	2017	1	IX	Index	G	Global	66.591365	66.591365				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1	[2017]	2017	2017	1	IX	Index	G	Global	95.544282	95.544282				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1	[2017]	2017	2017	1	IX	Index	G	Global	98.121587	98.121587				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1	[2017]	2017	2017	1	IX	Index	G	Global	100.0	100.0				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1	[2017]	2017	2017	1	IX	Index	G	Global	92.695301	92.695301				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1	[2017]	2017	2017	1	IX	Index	G	Global	43.260785	43.260785				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCVI	Mountain Green Cover Index	732	Western Sahara	4	15	Northern Africa	Country	-13.13515523	24.66265342	ESH	0	1	[2017]	2017	2017	1	IX	Index	G	Global	100.0	100.0				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
