series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	12	IX	Index	G	Global						0.0441	0.10224	0.06622	0.32487	0.11044	0.08543	0.08744	0.089	0.12424	0.15161	0.18092	0.1732	0.1732			Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1	[2012, 2013, 2014, 2015, 2016, 2017]	2012	2017	6	IX	Index	G	Global												0.22504	0.36158	0.58975	0.4689	0.50675	0.2774	0.2774			Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10	IX	Index	G	Global								0.4473	0.57845	0.53811	0.54218	0.45901	0.46202	0.48374	0.47651	0.57975	0.46481	0.46481			Central Government	IMF data. UNSD national account estimates		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	IX	Index	G	Global	0.23388	0.08273	0.06456	0.08248	0.07108	0.09389	0.26753	0.49989	0.44152	0.34946	0.16545	0.16961	0.16319	0.10083	0.1451	0.10151	0.10402	0.10402			Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	IX	Index	G	Global	0.22622	0.20703	0.25636	0.26359	0.24379	0.25404	0.21945	0.23254	0.12878	0.20755	0.21102	0.2935	0.25331	0.31926	0.1746	0.1764	0.2142	0.2142			Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	IX	Index	G	Global										0.40878	0.44136	0.53906	0.59454	0.57685	0.73493	0.7641	0.67186	0.67186			Budgetary Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	34	Southern Asia	3	142	Asia	Region						[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	IX	Index	G	Global	0.20006	0.21904	0.18631	0.24369	0.27364	0.32385	0.34846	0.51184	0.36849	0.39439	0.37292	0.33614	0.32793	0.31667	0.4646	0.33993	0.36242	0.36242			Combined Budgetary and Central Government Expenditure	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		_X: Data nature not available
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	IX	Index	G	Global	0.80426	1.20992	0.97312	0.76392	0.77188	0.74868	0.74615	0.41822	0.73858	0.46879	0.38534	0.38219	0.31257	0.41702	0.42312	0.36886	0.4056	0.4056			Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	35	South-Eastern Asia	3	142	Asia	Region						[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	IX	Index	G	Global	0.50059	0.47731	0.46874	0.33791	0.32513	0.31588	0.31702	0.27527	0.28248	0.21751	0.21679	0.35543	0.26362	0.41994	0.50597	0.49035	0.44952	0.44952			Combined Budgetary and Central Government Expenditure	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		_X: Data nature not available
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	IX	Index	G	Global	0.62866	0.60594	0.70089	0.76969	0.82096	0.79259	0.82989	0.51593	0.52379	0.45185	0.466	0.48665	0.49228	0.51233	0.4968	0.48307	0.49545	0.49545			Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	IX	Index	G	Global	0.22999	0.21064	0.20698	0.27055	0.28235	0.36066	0.39045	0.60604	0.45981	0.4399	0.43143	0.37502	0.34839	0.34878	0.54751	0.3827	0.42077	0.42077			Budgetary Central Government	IMF data. UNSD national account estimates		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	IX	Index	G	Global	0.24202	0.30411	0.31623	0.31643	0.27832	0.5034	0.45124	0.57979	0.36921	0.36582	0.30562	0.3299	0.25911	0.25025	0.23268	0.19939	0.22724	0.22724			Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2013]	2004	2013	8	IX	Index	G	Global				0.19781	0.11476	0.16037	0.11998	0.07254	0.06672	0.06215			0.07846					0.07846			Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009]	2002	2009	8	IX	Index	G	Global		0.62075	0.35089	0.36939	0.66647	0.49535	0.42663	0.39659	0.15758									0.15758			Central Government	IMF data. UNSD national account estimates		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	IX	Index	G	Global	1.64032	1.53351	1.53567	1.31943	1.85292	1.8829	1.83482	3.63304	2.42029	0.8393	0.81889	1.29414	0.95922	0.84321	1.19049	1.17335	0.94864	0.94864			Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	IX	Index	G	Global	0.51819	0.44391	0.4752	0.3745	0.2807	0.30932	0.4012	0.29358	0.24599	0.27225	0.26772	0.4111	0.35349	0.49437	0.43009	0.35977	0.43688	0.43688			Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	IX	Index	G	Global	0.5194	0.5655	0.35569	0.32871	0.27115	0.43333	0.38038	0.32661	0.33952	0.3661	0.3582	0.23841	0.20138	0.27198	0.1705	0.22128	0.20877	0.20877			Central Government	Combined IMF and FAO Questionaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	[2009, 2011, 2012, 2014]	2009	2014	4	IX	Index	G	Global									0.11479		0.07101	0.18902		0.24324				0.24324			Budgetary Central Government	Combined IMF and FAO Questionaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2001	2013	13	IX	Index	G	Global	0.17517	0.16292	0.23862	0.19073	0.24056	0.18819	0.2415	0.29693	0.27593	0.27186	0.19317	0.27775	0.27674					0.27674			Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	39	Southern Europe	3	150	Europe	Region						[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	IX	Index	G	Global	0.43866	0.46107	0.34944	0.34463	0.31909	0.37452	0.36506	0.34603	0.32924	0.30545	0.31075	0.23079	0.19578	0.24215	0.20622	0.21813	0.20877	0.20877			Combined Budgetary and Central Government Expenditure	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		_X: Data nature not available
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	IX	Index	G	Global	0.44651	0.54581	0.69878	0.87202	0.57596	0.71082	0.71784	0.89196	0.76745	1.03488	0.75733	0.89551	0.65814	0.53794	0.50872	0.41288	0.37893	0.37893			Central Government	Combined IMF and FAO Questionaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2003	2017	15	IX	Index	G	Global			0.12972	0.436	0.13684	0.08049	0.09808	0.14462	0.17394	0.13237	0.15777	0.16942	0.19715	0.16643	0.18899	0.15553	0.14962	0.14962			Budgetary Central Government	IMF data. UNSD national account estimates		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	[2012, 2013, 2014, 2015, 2016, 2017]	2012	2017	6	IX	Index	G	Global												0.18014	0.17289	0.16133	0.1474	0.1383	0.12913	0.12913			Central Government	Combined IMF and FAO Questionaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	IX	Index	G	Global	0.20065	0.224	0.20609	0.19623	0.18544	0.13593	0.16606	0.14325	0.16735	0.15772	0.19336	0.13731	0.12335	0.09823	0.0505	0.04794	0.05607	0.05607			Budgetary Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	IX	Index	G	Global	1.54418	1.54426	1.56098	1.39491	1.58299	1.89281	1.9617	2.08427	1.81103	1.99951	2.08265	1.91292	1.91129	1.75208	1.97915	2.09655	0.67229	0.67229			Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1	[2001, 2002, 2003, 2004, 2005, 2012, 2013, 2014, 2015]	2001	2015	9	IX	Index	G	Global	1.35925	1.3223	1.3249	1.82835	2.19247							1.46509	1.72986	1.12606	0.94369			0.94369			Central Government	Combined IMF and FAO Questionaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1	[2001, 2006, 2007, 2008, 2009, 2010, 2011, 2014, 2015, 2016, 2017]	2001	2017	11	IX	Index	G	Global	0.13417					0.15715	0.14146	0.12883	0.12968	0.11684	0.1086			0.10254	0.12744	0.13307	0.12552	0.12552			Central Government	Combined IMF and FAO Questionaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	419	Latin America and the Caribbean	3	19	Americas	Region						[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	IX	Index	G	Global	0.285	0.22871	0.22651	0.21982	0.2252	0.23377	0.3135	0.39123	0.19906	0.18293	0.14376	0.19161	0.24919	0.34376	0.32164	0.28261	0.24877	0.24877			Combined Budgetary and Central Government Expenditure	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		_X: Data nature not available
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2014, 2015, 2016, 2017]	2001	2017	13	IX	Index	G	Global	0.06348	0.09107	0.07206	0.10108	0.08601	0.0472	0.05207	0.05357	0.06012					0.07661	0.12555	0.14595	0.11569	0.11569			Budgetary Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009]	2001	2009	9	IX	Index	G	Global	0.48748	0.57373	0.60686	0.6324	0.58741	0.53333	0.63974	0.62379	0.51877									0.51877			Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2007	2017	11	IX	Index	G	Global							1.2724	2.34996	1.54729	1.4646	0.59448	0.90962	0.62948	0.72116	0.45861	0.60668	0.69571	0.69571			Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012]	2005	2012	8	IX	Index	G	Global					0.01444	0.0353	0.06095	0.07101	0.04467	0.0427	0.03509	0.03522						0.03522			Central Government	Combined IMF and FAO Questionaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	432	Landlocked developing countries (LLDCs)	1			Group						[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	IX	Index	G	Global	0.22969	0.28591	0.26826	0.30399	0.33107	0.38052	0.38629	0.42026	0.38081	0.3837	0.41931	0.34011	0.33041	0.33217	0.34566	0.32548	0.30515	0.30515			Combined Budgetary and Central Government Expenditure	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		_X: Data nature not available
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	IX	Index	G	Global	0.99346	0.80158	0.92258	1.10474	1.18756	0.90993	0.92231	0.89371	1.06072	0.84575	0.73469	0.71196	0.9129	0.84231	1.05732	1.40083	1.25861	1.25861			Budgetary Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	IX	Index	G	Global				1.14461	0.97731	1.16113	1.38068	1.21697	1.74132	1.22908	0.90024	0.77098	0.8207	0.85984	1.00931	0.96304	0.82352	0.82352			Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	IX	Index	G	Global	2.34005	1.81241	2.99119	2.57801	3.57975	3.58276	3.05099	3.43386	5.19663	4.98297	6.21692	3.91725	4.35917	3.21673	4.46163	3.48604	2.93992	2.93992			Budgetary Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008]	2001	2008	8	IX	Index	G	Global	0.33536	0.12588	0.21378	0.24607	0.32688	0.21528	0.24378	0.24588										0.24588			Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	IX	Index	G	Global	0.12737	0.17897	0.19353	0.20052	0.33115	0.20749	0.63497	0.56405	0.56793	0.56667	0.48655	0.40665	0.61824	0.56135	0.68071	0.53727	0.56805	0.56805			Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	IX	Index	G	Global	0.35741	0.30572	0.32143	0.4106	0.40861	0.60583	0.37431	0.47692	0.52766	0.31555	0.22715	0.2567	0.33201	0.36323	0.36408	0.33191	0.29338	0.29338			Budgetary Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2015, 2016, 2017]	2001	2017	15	IX	Index	G	Global	0.21797	0.09496	0.13888	0.11941	0.13908	0.24033	0.35049	0.22472	0.09804	0.23679	0.13687	0.01178			0.03521	0.02426	0.02028	0.02028			Central Government	Combined IMF and FAO Questionaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2011]	2001	2011	10	IX	Index	G	Global	0.43626	0.4989	0.41603	0.40238	0.56308	0.72143	0.51634	0.61899	0.33309		0.39201							0.39201			Budgetary Central Government	Combined IMF and FAO Questionaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	IX	Index	G	Global	0.64237	0.72525	0.79403	1.20073	1.29287	1.22824	1.1613	1.49016	1.29549	1.19297	1.12226	1.10753	1.05385	1.08478	1.2013	1.04587	0.90327	0.90327			Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2013, 2014, 2015, 2016, 2017]	2001	2017	13	IX	Index	G	Global	0.83929	0.64841	0.99248	1.35164	1.27309	1.32946	1.1126	1.11474					1.11435	0.93891	0.94935	0.74813	0.78657	0.78657			Budgetary Central Government	Combined IMF and FAO Questionaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	IX	Index	G	Global	0.78028	0.77677	0.676	0.76903	0.77622	0.59323	0.6036	1.39641	1.05116	1.09999	0.74029	0.73032	0.74393	0.70649	0.71647	0.70437	0.6397	0.6397			Central Government	Combined IMF and FAO Questionaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	[2013, 2014, 2015, 2016, 2017]	2013	2017	5	IX	Index	G	Global													0.90599	0.88239	0.82123	0.69313	0.51226	0.51226			Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	485	Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)	1			Group						[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	IX	Index	G	Global	0.33597	0.36837	0.38828	1.32869	0.9613	0.4634	0.52388	0.49871	0.45129	0.43732	0.50369	0.60707	0.63694	0.65302	0.60929	0.54079	0.5605	0.5605			Combined Budgetary and Central Government Expenditure	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		_X: Data nature not available
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	[2001, 2002, 2010, 2011, 2012, 2015]	2001	2015	6	IX	Index	G	Global	0.19937	0.23972								0.47441	0.69755	0.17966			0.11824			0.11824			Central Government	Combined IMF and FAO Questionaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2002	2017	16	IX	Index	G	Global		0.1104	0.12475	0.1804	0.3871	0.38816	0.8075	0.79466	0.69828	0.36989	0.33785	0.51284	0.46132	0.37987	0.5977	0.33263	0.37244	0.37244			Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2006	2015	10	IX	Index	G	Global						0.08179	0.09642	0.11992	0.09647	0.09262	0.07787	0.08629	0.06695	0.06488	0.07538			0.07538			Budgetary Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	5	South America	4	419	Latin America and the Caribbean	Region						[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	IX	Index	G	Global	0.25408	0.17083	0.1584	0.17829	0.18347	0.19491	0.2857	0.39218	0.18084	0.1529	0.113	0.15544	0.1159	0.23623	0.21995	0.2035	0.19522	0.19522			Combined Budgetary and Central Government Expenditure	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		_X: Data nature not available
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016]	2001	2016	15	IX	Index	G	Global	0.19968	0.19107	0.16269	0.16509	0.27887	0.28914	0.32531	0.5005	0.52341		0.51678	0.58046	0.779	0.56089	0.52921	0.409		0.409			Budgetary Central Government	Combined IMF and FAO Questionaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	[2006, 2007, 2008, 2009, 2010, 2011, 2012]	2006	2012	7	IX	Index	G	Global						0.0298	0.03343	0.02671	0.02023	0.02414	0.02001	0.01472						0.01472			Central Government	Combined IMF and FAO Questionaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	IX	Index	G	Global	0.27425	0.26791	0.19934	0.17983	0.19794	0.18067	0.14793	0.14023	0.19535	0.17	0.13572	0.05168	0.06775	0.06231	0.0846	0.0631	0.05079	0.05079			Budgetary Central Government	FAO Questionnaire. UNSD national account estimates.		C: Country data
AG_PRD_ORTIND	Agriculture orientation index for government expenditures	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	[2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2009	2017	9	IX	Index	G	Global									0.24536	0.26309	0.22532	0.1215	0.08627	0.09168	0.14137	0.20429	0.16875	0.16875			Central Government	Combined IMF and FAO Questionaire. UNSD national account estimates.		C: Country data
