series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	67.85714	67.85714	67.05882	67.05882	67.90123	68.0	68.0	91.66667	95.58824	94.11765	95.6044	93.68421	92.47312	83.80952	83.49515	83.96226	86.55462	86.55462	86.55462	86.55462	86.55462			[2000]: Out of 88 local breeds, 5% are of unknown status // [2001]: Out of 87 local breeds, 3% are of unknown status // [2002-2003]: Out of 87 local breeds, 2% are of unknown status // [2004]: Out of 87 local breeds, 7% are of unknown status // [2005-2006]: Out of 84 local breeds, 11% are of unknown status // [2007]: Out of 89 local breeds, 33% are of unknown status // [2008]: Out of 92 local breeds, 26% are of unknown status // [2009]: Out of 107 local breeds, 36% are of unknown status // [2010]: Out of 120 local breeds, 24% are of unknown status // [2011]: Out of 127 local breeds, 25% are of unknown status // [2012]: Out of 116 local breeds, 20% are of unknown status // [2013]: Out of 123 local breeds, 15% are of unknown status // [2014]: Out of 121 local breeds, 15% are of unknown status // [2015]: Out of 122 local breeds, 13% are of unknown status // [2016-2019]: Out of 134 local breeds, 11% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000-2017]: C: Country data // [2018-2019]: E: Estimated data
ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	53.84615	53.84615	53.84615	53.84615	69.44444	72.22222	72.22222	72.22222	72.22222	72.22222	57.77778	57.77778	57.77778	64.44444	64.44444	64.44444	65.30612	59.18367	59.18367	59.18367	59.18367			[2000-2003]: Out of 26 local breeds, 0% are of unknown status // [2004-2008]: Out of 36 local breeds, 0% are of unknown status // [2009]: Out of 37 local breeds, 3% are of unknown status // [2010-2015]: Out of 46 local breeds, 2% are of unknown status // [2016-2019]: Out of 50 local breeds, 2% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000,2002-2003,2006-2009,2014-2015,2018-2019]: E: Estimated data // [2001,2004-2005,2010-2013,2016-2017]: C: Country data
ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	64	Bhutan	4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1	[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2007	2019	13	PT	Percentage	G	Global								42.85714	44.44444	54.54545	50.0	50.0	53.84615	53.84615	53.84615	53.84615	53.84615	53.84615	53.84615	53.84615	53.84615			[2007]: Out of 10 local breeds, 30% are of unknown status // [2008]: Out of 12 local breeds, 25% are of unknown status // [2009]: Out of 23 local breeds, 52% are of unknown status // [2010-2011]: Out of 24 local breeds, 50% are of unknown status // [2012-2019]: Out of 25 local breeds, 48% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2007-2012]: C: Country data // [2013-2019]: E: Estimated data
ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1	[2000, 2001, 2002, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	13	PT	Percentage	G	Global	100.0	100.0	100.0								0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[2000]: Out of 3 local breeds, 67% are of unknown status // [2001-2002]: Out of 5 local breeds, 80% are of unknown status // [2010-2019]: Out of 26 local breeds, 96% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000,2011-2019]: E: Estimated data // [2001-2002,2010]: C: Country data
ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			[2000]: Out of 4 local breeds, 0% are of unknown status // [2001-2003]: Out of 4 local breeds, 25% are of unknown status // [2004-2005]: Out of 5 local breeds, 0% are of unknown status // [2006-2007]: Out of 7 local breeds, 14% are of unknown status // [2008]: Out of 8 local breeds, 25% are of unknown status // [2009-2011]: Out of 13 local breeds, 54% are of unknown status // [2012-2019]: Out of 14 local breeds, 50% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000-2002,2007,2009-2011,2013-2019]: E: Estimated data // [2003-2006,2008,2012]: C: Country data
ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	100.0	100.0	100.0	100.0	81.81818	81.81818	81.81818	81.81818	83.33333	83.33333	83.33333	83.33333	100.0	100.0	100.0	100.0	94.44444	94.44444	94.11765	94.11765	94.11765			[2000-2003]: Out of 9 local breeds, 11% are of unknown status // [2004-2007]: Out of 13 local breeds, 15% are of unknown status // [2008]: Out of 14 local breeds, 14% are of unknown status // [2009-2011]: Out of 22 local breeds, 45% are of unknown status // [2012-2015,2018-2019]: Out of 27 local breeds, 37% are of unknown status // [2016-2017]: Out of 28 local breeds, 36% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000,2003-2006,2008-2009,2012-2018]: C: Country data // [2001-2002,2007,2010-2011,2019]: E: Estimated data
ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	85.71429	85.71429	85.71429	90.90909	85.71429	83.33333	83.33333	93.33333	93.75	93.75	93.75	87.5	93.75	88.23529	88.23529	88.88889	94.44444	88.88889	88.88889	88.88889	88.88889			[2000-2002]: Out of 13 local breeds, 46% are of unknown status // [2003]: Out of 18 local breeds, 39% are of unknown status // [2004]: Out of 18 local breeds, 61% are of unknown status // [2005-2006]: Out of 16 local breeds, 63% are of unknown status // [2007]: Out of 24 local breeds, 38% are of unknown status // [2008]: Out of 25 local breeds, 36% are of unknown status // [2009-2012]: Out of 26 local breeds, 38% are of unknown status // [2013-2014]: Out of 26 local breeds, 35% are of unknown status // [2015-2017]: Out of 27 local breeds, 33% are of unknown status // [2018-2019]: Out of 24 local breeds, 25% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000-2002,2010,2019]: E: Estimated data // [2003-2009,2011-2018]: C: Country data
ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	36.84211	36.84211	36.84211	31.57895	31.57895	31.57895	31.57895	31.57895	0.0	0.0	21.42857	21.42857	21.42857	21.42857	21.42857	21.42857	21.42857	21.42857	21.42857	21.42857	21.42857			[2000-2001]: Out of 33 local breeds, 42% are of unknown status // [2002-2004]: Out of 35 local breeds, 46% are of unknown status // [2005-2007]: Out of 36 local breeds, 47% are of unknown status // [2008]: Out of 36 local breeds, 89% are of unknown status // [2009]: Out of 54 local breeds, 93% are of unknown status // [2010-2019]: Out of 63 local breeds, 56% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000-2001,2004,2006-2009,2011-2019]: E: Estimated data // [2002-2003,2005,2010]: C: Country data
ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	25.0	60.0	60.0	69.23077	78.57143	83.33333	88.46154	88.46154	88.46154	92.30769	92.30769	92.30769	92.30769	92.59259	92.85714	96.42857	100.0	96.66667	96.66667	96.66667	96.66667			[2000]: Out of 5 local breeds, 20% are of unknown status // [2001-2002]: Out of 6 local breeds, 17% are of unknown status // [2003]: Out of 44 local breeds, 70% are of unknown status // [2004]: Out of 45 local breeds, 69% are of unknown status // [2005]: Out of 49 local breeds, 63% are of unknown status // [2006-2008]: Out of 57 local breeds, 54% are of unknown status // [2009-2012]: Out of 59 local breeds, 56% are of unknown status // [2013]: Out of 60 local breeds, 55% are of unknown status // [2014-2016]: Out of 61 local breeds, 54% are of unknown status // [2017-2019]: Out of 63 local breeds, 52% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000-2001,2003-2017]: C: Country data // [2002,2018-2019]: E: Estimated data
ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	19	PT	Percentage	G	Global	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0		80.0	80.0	80.0	80.0	80.0	66.66667	75.0	75.0	75.0	75.0			[2000-2007]: Out of 31 local breeds, 90% are of unknown status // [2008]: Out of 31 local breeds, 94% are of unknown status // [2009]: Out of 63 local breeds, 98% are of unknown status // [2011-2015]: Out of 66 local breeds, 92% are of unknown status // [2016]: Out of 67 local breeds, 91% are of unknown status // [2017-2019]: Out of 68 local breeds, 88% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000,2003,2009,2011,2016-2018]: C: Country data // [2001-2002,2004-2008,2012-2015,2019]: E: Estimated data
ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	19	PT	Percentage	G	Global	33.33333	33.33333	33.33333	33.33333	33.33333	0.0	0.0	0.0	0.0	0.0		50.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0	75.0			[2000-2004]: Out of 4 local breeds, 25% are of unknown status // [2005-2008]: Out of 4 local breeds, 75% are of unknown status // [2009]: Out of 8 local breeds, 88% are of unknown status // [2011]: Out of 8 local breeds, 75% are of unknown status // [2012-2019]: Out of 9 local breeds, 56% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000-2009,2013-2019]: E: Estimated data // [2011-2012]: C: Country data
ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	80.55556	78.15126	78.15126	77.5	78.15126	77.9661	77.11864	77.5	75.21368	74.62687	71.22302	70.27027	69.71831	69.17808	68.66667	69.67742	67.30769	67.30769	67.30769	67.30769	67.30769			[2000]: Out of 126 local breeds, 14% are of unknown status // [2001-2002,2004]: Out of 134 local breeds, 11% are of unknown status // [2003]: Out of 134 local breeds, 10% are of unknown status // [2005-2006]: Out of 136 local breeds, 13% are of unknown status // [2007]: Out of 142 local breeds, 15% are of unknown status // [2008]: Out of 143 local breeds, 18% are of unknown status // [2009]: Out of 191 local breeds, 30% are of unknown status // [2010]: Out of 198 local breeds, 30% are of unknown status // [2011]: Out of 206 local breeds, 28% are of unknown status // [2012]: Out of 206 local breeds, 31% are of unknown status // [2013]: Out of 207 local breeds, 29% are of unknown status // [2014]: Out of 208 local breeds, 28% are of unknown status // [2015]: Out of 211 local breeds, 27% are of unknown status // [2016-2019]: Out of 212 local breeds, 26% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000-2016]: C: Country data // [2017-2019]: E: Estimated data
ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	90.0	90.0	91.42857	91.66667	97.2973	97.2973	97.2973	97.2973	97.4359	97.61905	97.67442	97.77778	95.65217	95.65217	95.65217	95.74468	93.61702	93.61702	93.61702	93.61702	93.61702			[2000-2001]: Out of 35 local breeds, 14% are of unknown status // [2002]: Out of 40 local breeds, 13% are of unknown status // [2003]: Out of 41 local breeds, 12% are of unknown status // [2004-2007]: Out of 43 local breeds, 14% are of unknown status // [2008]: Out of 45 local breeds, 13% are of unknown status // [2009]: Out of 48 local breeds, 13% are of unknown status // [2010]: Out of 49 local breeds, 12% are of unknown status // [2011]: Out of 51 local breeds, 12% are of unknown status // [2012-2014]: Out of 52 local breeds, 12% are of unknown status // [2015-2019]: Out of 53 local breeds, 11% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000,2002-2018]: C: Country data // [2001,2019]: E: Estimated data
ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	66.66667	68.42105	68.42105	68.42105	68.42105	68.42105	65.0	65.0	71.42857	65.21739	66.66667	66.66667	65.21739	65.21739	69.56522	69.56522	65.21739	69.56522	69.56522	69.56522	69.56522			[2000]: Out of 18 local breeds, 0% are of unknown status // [2001-2005]: Out of 19 local breeds, 0% are of unknown status // [2006]: Out of 20 local breeds, 0% are of unknown status // [2007]: Out of 21 local breeds, 5% are of unknown status // [2008]: Out of 22 local breeds, 5% are of unknown status // [2009,2012-2019]: Out of 26 local breeds, 12% are of unknown status // [2010-2011]: Out of 27 local breeds, 11% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000-2017]: C: Country data // [2018-2019]: E: Estimated data
ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2017, 2018, 2019]	2000	2019	17	PT	Percentage	G	Global	0.0	0.0	0.0	33.33333	33.33333	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0				53.84615	53.84615	53.84615	53.84615			[2000-2001]: Out of 27 local breeds, 89% are of unknown status // [2002]: Out of 27 local breeds, 93% are of unknown status // [2003]: Out of 36 local breeds, 92% are of unknown status // [2004]: Out of 37 local breeds, 92% are of unknown status // [2005-2008]: Out of 37 local breeds, 95% are of unknown status // [2009-2013]: Out of 80 local breeds, 98% are of unknown status // [2017-2019]: Out of 87 local breeds, 85% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000-2002,2005-2013,2018-2019]: E: Estimated data // [2003-2004,2017]: C: Country data
ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	11.11111	10.0	10.0	9.09091	9.09091	9.09091	9.09091	8.33333	6.66667	6.66667	6.66667	6.66667	6.66667	6.66667	6.66667	6.66667	6.66667	6.66667	6.66667	6.66667	6.66667			[2000]: Out of 9 local breeds, 0% are of unknown status // [2001-2002]: Out of 10 local breeds, 0% are of unknown status // [2003-2006]: Out of 11 local breeds, 0% are of unknown status // [2007]: Out of 12 local breeds, 0% are of unknown status // [2008-2019]: Out of 15 local breeds, 0% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000-2015,2017-2018]: C: Country data // [2016,2019]: E: Estimated data
ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1	[2000, 2001, 2017, 2018, 2019]	2000	2019	5	PT	Percentage	G	Global	0.0	0.0																0.0	0.0	0.0	0.0			[2000-2001]: Out of 3 local breeds, 67% are of unknown status // [2017-2019]: Out of 8 local breeds, 88% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000-2001,2017]: C: Country data // [2018-2019]: E: Estimated data
ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	11.11111	16.66667	16.66667	16.66667	20.0	20.0	20.0	20.0	20.0	0.0	0.0	25.0	31.57895	42.85714	42.85714	42.85714	42.85714	42.85714	42.85714	42.85714	42.85714			[2000]: Out of 19 local breeds, 53% are of unknown status // [2001-2003]: Out of 19 local breeds, 68% are of unknown status // [2004-2008]: Out of 19 local breeds, 74% are of unknown status // [2009]: Out of 64 local breeds, 95% are of unknown status // [2010]: Out of 64 local breeds, 97% are of unknown status // [2011]: Out of 66 local breeds, 94% are of unknown status // [2012]: Out of 79 local breeds, 76% are of unknown status // [2013-2019]: Out of 83 local breeds, 66% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000,2003-2005,2010-2013]: C: Country data // [2001-2002,2006-2009,2014-2019]: E: Estimated data
ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	16.66667	16.66667	28.57143	28.57143	28.57143	50.0	50.0	50.0	50.0	50.0	50.0	33.33333	80.0	55.55556	55.55556	55.55556	55.55556	55.55556	55.55556	55.55556	55.55556			[2000-2001]: Out of 31 local breeds, 81% are of unknown status // [2002-2004]: Out of 35 local breeds, 80% are of unknown status // [2005-2008]: Out of 35 local breeds, 89% are of unknown status // [2009-2010]: Out of 41 local breeds, 90% are of unknown status // [2011]: Out of 41 local breeds, 93% are of unknown status // [2012]: Out of 41 local breeds, 88% are of unknown status // [2013-2019]: Out of 43 local breeds, 79% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000,2002,2012-2013]: C: Country data // [2001,2003-2011,2014-2019]: E: Estimated data
ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	80.0	35.29412	40.0	63.41463	59.09091	57.77778	54.34783	52.17391	58.69565	55.31915	56.25	54.90196	55.76923	56.60377	57.69231	58.49057	58.49057	68.33333	68.33333	68.33333	68.33333			[2000]: Out of 33 local breeds, 70% are of unknown status // [2001]: Out of 50 local breeds, 66% are of unknown status // [2002]: Out of 53 local breeds, 62% are of unknown status // [2003]: Out of 71 local breeds, 42% are of unknown status // [2004]: Out of 77 local breeds, 43% are of unknown status // [2005]: Out of 80 local breeds, 44% are of unknown status // [2006-2008]: Out of 81 local breeds, 43% are of unknown status // [2009]: Out of 118 local breeds, 60% are of unknown status // [2010]: Out of 119 local breeds, 60% are of unknown status // [2011]: Out of 122 local breeds, 58% are of unknown status // [2012]: Out of 123 local breeds, 58% are of unknown status // [2013]: Out of 124 local breeds, 57% are of unknown status // [2014]: Out of 124 local breeds, 58% are of unknown status // [2015-2016]: Out of 125 local breeds, 58% are of unknown status // [2017-2019]: Out of 130 local breeds, 54% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000,2018-2019]: E: Estimated data // [2001-2017]: C: Country data
ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	92.30769	92.5	85.10638	85.10638	85.41667	85.41667	85.41667	87.7551	90.0	90.0	89.3617	88.37209	83.56164	84.0	84.21053	84.81013	83.5443	83.5443	83.5443	83.5443	83.5443			[2000]: Out of 62 local breeds, 37% are of unknown status // [2001]: Out of 63 local breeds, 37% are of unknown status // [2002-2003]: Out of 165 local breeds, 72% are of unknown status // [2004-2006]: Out of 166 local breeds, 71% are of unknown status // [2007]: Out of 167 local breeds, 71% are of unknown status // [2008]: Out of 168 local breeds, 70% are of unknown status // [2009]: Out of 254 local breeds, 80% are of unknown status // [2010]: Out of 254 local breeds, 81% are of unknown status // [2011]: Out of 254 local breeds, 83% are of unknown status // [2012]: Out of 277 local breeds, 74% are of unknown status // [2013]: Out of 278 local breeds, 73% are of unknown status // [2014]: Out of 279 local breeds, 73% are of unknown status // [2015-2019]: Out of 282 local breeds, 72% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000-2004,2006-2008,2012-2017]: C: Country data // [2005,2009-2011,2018-2019]: E: Estimated data
ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	60.0	88.88889	88.88889	88.88889	88.88889	100.0	100.0	100.0	34.48276	34.48276	34.48276	34.48276	20.83333	3.7037	3.7037	3.7037	3.7037	3.7037	15.15152	15.15152	15.15152			[2000]: Out of 5 local breeds, 0% are of unknown status // [2001-2004]: Out of 10 local breeds, 10% are of unknown status // [2005-2007]: Out of 10 local breeds, 40% are of unknown status // [2008]: Out of 31 local breeds, 6% are of unknown status // [2009-2011]: Out of 46 local breeds, 37% are of unknown status // [2012]: Out of 46 local breeds, 48% are of unknown status // [2013-2017]: Out of 47 local breeds, 43% are of unknown status // [2018-2019]: Out of 49 local breeds, 33% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000-2002,2004,2008,2010,2013,2017-2018]: C: Country data // [2003,2005-2007,2009,2011-2012,2014-2016,2019]: E: Estimated data
ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	77.14286	78.125	80.55556	82.22222	82.22222	91.89189	90.90909	93.18182	91.30435	93.61702	96.15385	96.22642	94.44444	93.44262	94.23077	90.16393	91.80328	90.32258	90.625	90.625	90.625			[2000]: Out of 39 local breeds, 10% are of unknown status // [2001]: Out of 39 local breeds, 18% are of unknown status // [2002]: Out of 47 local breeds, 23% are of unknown status // [2003-2004]: Out of 56 local breeds, 20% are of unknown status // [2005]: Out of 56 local breeds, 34% are of unknown status // [2006-2007]: Out of 61 local breeds, 28% are of unknown status // [2008]: Out of 62 local breeds, 26% are of unknown status // [2009]: Out of 84 local breeds, 44% are of unknown status // [2010]: Out of 85 local breeds, 39% are of unknown status // [2011]: Out of 85 local breeds, 38% are of unknown status // [2012]: Out of 85 local breeds, 36% are of unknown status // [2013,2015-2016]: Out of 91 local breeds, 33% are of unknown status // [2014]: Out of 91 local breeds, 43% are of unknown status // [2017]: Out of 91 local breeds, 32% are of unknown status // [2018-2019]: Out of 92 local breeds, 30% are of unknown status	DAD-IS 2019 http://www.fao.org/dad-is/		[2000-2018]: C: Country data // [2019]: E: Estimated data
