series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	10.222	10.87	10.931	10.938	11.563	12.444	12.502	12.684	12.611	11.407	12.315	11.525	11.531	10.869	10.463	10.55	10.759	10.759				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	8.059	8.69	9.367	9.847	11.234	11.482	11.291	10.698	10.626	10.069	10.65	10.514	10.32	9.78	9.282	8.811	8.475	8.475				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	115.059	120.446	126.5	132.793	146.573	155.843	161.805	178.056	190.31	169.81	189.861	191.492	192.983	209.077	220.553	220.438	216.153	216.153				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	2.129	2.489	2.318	2.608	2.598	2.622	2.646	2.711	2.719	2.505	2.581	2.567	2.71	2.372	2.354	1.646	1.354	1.354				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	15.843	16.354	17.197	17.907	17.789	20.565	22.355	22.867	24.616	24.478	25.552	25.574	26.101	28.293	29.695	30.073	29.639	29.639				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	2.432	2.566	2.613	2.749	2.77	2.962	3.304	3.395	3.467	3.423	3.662	3.639	3.735	3.828	3.959	3.968	4.036	4.036				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	359.736	360.6	368.116	386.602	396.046	412.385	426.86	433.369	434.539	425.194	440.46	456.46	459.456	449.627	434.204	442.417	445.466	445.466				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	485	Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)	1			Group						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	768.634	788.57	822.76	849.063	889.647	946.645	1010.289	1068.677	1141.525	1189.696	1261.928	1315.858	1386.103	1409.967	1476.313	1513.264	1542.121	1542.121				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	8.962	8.945	9.549	9.251	9.506	10.985	12.331	12.909	12.851	13.539	14.14	15.572	16.962	18.262	17.92	17.1	17.962	17.962				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	6.537	6.844	6.963	7.52	7.493	7.81	7.516	7.377	7.336	7.271	7.908	7.883	7.699	6.704	7.248	7.58	7.713	7.713				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2005	2016	12	TONNES_M	Millions of tonnes	G	Global						2.005	2.179	2.098	2.693	1.747	2.584	2.536	2.332	2.267	2.218	2.358	2.113	2.113				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	5	South America	4	419	Latin America and the Caribbean	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	712.242	712.378	703.881	707.66	759.369	777.69	790.271	821.45	892.165	869.011	943.867	962.601	1023.712	1052.322	1083.244	1059.805	1026.971	1026.971				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	20.946	24.844	26.55	27.795	29.742	31.96	35.203	37.31	40.882	44.051	49.899	53.297	57.319	59.836	63.047	70.895	73.334	73.334				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	29.551	32.194	33.338	33.067	36.598	39.216	40.525	41.35	43.178	43.155	46.397	50.752	52.238	51.519	53.521	55.371	55.3	55.3				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	1.318	1.305	1.374	1.665	1.691	1.515	1.623	1.973	1.952	2.214	2.377	2.824	2.622	2.955	4.018	5.058	7.231	7.231				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	3.422	3.459	2.907	3.275	3.466	4.13	4.151	4.798	5.273	4.269	4.048	4.673	5.439	5.244	5.22	4.699	4.871	4.871				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	20.419	23.016	24.673	25.286	25.111	25.182	33.67	37.09	35.616	38.514	42.368	48.765	54.341	56.491	59.643	63.636	63.138	63.138				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	513	Europe and Northern America	2	1	World	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	11998.675	12043.375	11868.816	12119.803	12170.582	12154.099	12120.239	12180.676	11915.351	11048.713	11514.859	11241.1	10913.102	10926.478	10679.947	10529.371	10413.34	10413.34				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	514	Developed Regions	1			Group						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	13548.173	13593.135	13472.224	13739.257	13794.973	13789.226	13744.724	13859.285	13520.859	12598.722	13114.203	12891.06	12614.423	12636.838	12338.303	12162.718	12053.298	12053.298				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	515	Developing Regions	1			Group						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	8605.765	8935.771	9331.289	10082.779	11114.609	12030.661	12870.171	13758.269	14324.399	14925.503	16002.272	17061.355	17729.994	18317.809	18605.427	18682.118	18790.319	18790.319				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	1.903	2.433	2.117	2.242	2.338	2.493	2.498	2.581	2.912	2.973	3.062	3.117	3.226	3.424	3.579	3.808	4.058	4.058				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	518	Eastern Asia (excluding Japan)	1			Group						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	3650.861	3824.524	4066.368	4628.477	5324.13	5991.802	6556.256	7068.866	7282.019	7743.165	8447.959	9235.628	9488.066	9854.711	9782.328	9768.294	9734.091	9734.091				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	3.1	3.35	2.671	2.905	2.697	3.074	2.501	2.578	2.882	3.427	4.122	4.405	4.972	4.945	5.949	5.694	8.5	8.5				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	161.617	166.59	166.904	169.919	171.659	167.168	162.865	163.648	164.457	159.675	170.119	158.191	156.199	155.871	148.643	156.121	157.073	157.073				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	53	Australia and New Zealand	3	9	Oceania	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	363.627	372.165	380.05	385.783	399.048	405.582	411.077	420.02	423.384	426.441	419.447	416.772	417.774	413.524	404.587	410.493	422.819	422.819				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	531	Curaçao	5	29	Caribbean	Country	-68.95033464	12.15058042	CUW	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	5.621	5.658	5.412	5.425	5.666	5.975	5.877	6.386	6.324	5.925	4.375	5.494	4.459	4.295	4.611	4.676	4.148	4.148				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	7.27	8.183	8.551	9.462	10.241	10.603	10.647	9.635	9.59	8.805	10.258	11.76	11.294	12.071	13.748	14.749	14.999	14.999				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	28.982	31.183	31.088	32.976	32.443	33.715	33.768	32.616	33.459	30.47	30.386	29.689	31.224	30.967	31.254	31.241	30.454	30.454				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	3.542	3.711	3.832	3.953	4.106	4.032	4.246	4.363	4.191	4.167	4.277	4.469	4.436	4.292	4.581	5.128	5.303	5.303				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	113.773	115.078	107.597	112.44	111.062	107.387	105.441	101.798	103.705	96.761	103.665	92.792	92.308	93.556	87.378	92.65	91.559	91.559				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	0.648	0.647	0.672	0.736	0.77	0.733	0.726	0.8	0.839	1.065	1.356	1.377	1.863	1.777	1.964	1.986	1.945	1.945				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	43.766	49.224	50.854	54.066	54.019	56.558	51.356	47.716	52.945	44.126	54.917	59.637	61.068	80.392	87.687	82.734	85.994	85.994				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	31.879	32.889	32.504	35.07	35.594	34.5	35.462	36.038	35.306	35.683	38.386	36.887	36.081	35.951	35.73	36.071	35.519	35.519				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	94.385	95.524	98.043	100.67	112.813	114.984	124.532	136.431	130.525	133.785	129.623	131.074	132.709	133.556	141.607	150.797	153.378	153.378				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	4.878	5.87	5.099	5.203	5.291	6.773	7.15	6.898	6.528	8.009	8.843	9.498	9.764	9.874	10.588	10.683	10.156	10.156				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	600	Paraguay	5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	3.282	3.415	3.59	3.713	3.766	3.47	3.599	3.731	3.946	4.098	4.659	4.871	5.044	4.936	5.189	5.682	6.407	6.407				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	26.403	24.337	25.525	24.876	28.768	28.633	28.032	30.924	35.21	37.747	41.104	44.238	43.503	44.293	47.476	48.813	51.332	51.332				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	608	Philippines	4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	68.131	67.878	66.846	69.029	70.527	71.502	65.547	69.022	71.179	71.468	77.128	77.755	80.408	89.65	95.714	103.891	114.752	114.752				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	289.591	288.64	282.611	293.13	296.745	296.261	308.078	306.295	301.597	291.472	307.493	303.188	296.941	292.407	279.259	282.697	293.127	293.127				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	62	Central and Southern Asia	2	1	World	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	1595.231	1629.082	1696.476	1749.625	1878.232	1972.655	2106.238	2288.317	2415.076	2556.448	2659.249	2788.847	2943.009	3023.268	3207.77	3223.134	3294.642	3294.642				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	57.852	57.757	61.695	56.908	58.125	61.386	56.445	54.632	52.832	53.077	47.561	47.055	45.67	43.741	42.835	46.995	47.374	47.374				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	634	Qatar	4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	21.258	22.477	26.559	27.859	30.867	33.212	38.464	43.997	46.922	48.041	55.483	62.456	69.526	71.181	76.585	77.637	79.071	79.071				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	86.222	91.341	90.898	96.974	93.734	92.633	95.286	92.382	91.071	77.431	74.725	80.859	78.578	69.186	68.368	69.472	67.889	67.889				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	1474.379	1474.654	1465.836	1493.88	1488.186	1481.879	1537.685	1533.707	1553.821	1440.663	1529.207	1604.722	1551.043	1513.796	1487.115	1466.33	1438.598	1438.598				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	7.107	6.813	7.152	7.826	8.527	9.071	9.874	10.79	11.746	12.401	13.711	14.946	16.733	16.91	18.304	18.19	20.193	20.193				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	682	Saudi Arabia	4	145	Western Asia	Country	44.54763347	24.12594211	SAU	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	TONNES_M	Millions of tonnes	G	Global	234.617	238.288	255.319	266.342	282.109	298.037	316.647	333.179	364.251	379.468	419.164	434.637	463.416	471.131	506.686	531.554	527.235	527.235				IEA (2018), CO2 Emissions from Fuel Combustion. https://www.iea.org/statistics		E: Estimated data
