series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1			[2000, 2005, 2010]	2000	2010	3
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1			[2000, 2005, 2010]	2000	2010	3
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1			[2000, 2005, 2010]	2000	2010	3
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1			[2000, 2005, 2010]	2000	2010	3
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1			[2000, 2005, 2010]	2000	2010	3
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1			[2000, 2005, 2010]	2000	2010	3
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1			[2000, 2005, 2010]	2000	2010	3
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1			[2000, 2005, 2010]	2000	2010	3
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1			[2000, 2005, 2010]	2000	2010	3
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	850	United States Virgin Islands	5	29	Caribbean	Country	-64.76960113	17.73297693	VIR	0	1			[2010]	2010	2010	1
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	854	Burkina Faso	5	11	Western Africa	Country	-1.742843829	12.27491081	BFA	1	1			[2000, 2005, 2010]	2000	2010	3
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	860	Uzbekistan	4	143	Central Asia	Country	63.11944558	41.77560518	UZB	1	1			[2000, 2005, 2010]	2000	2010	3
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	876	Wallis and Futuna Islands	4	61	Polynesia	Country	-176.2034788	-13.28471201	WLF	0	1			[2000, 2005, 2010]	2000	2010	3
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	887	Yemen	4	145	Western Asia	Country	45.22389143	15.22242099	YEM	1	1			[2000, 2005, 2010]	2000	2010	3
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	894	Zambia	5	14	Eastern Africa	Country	27.850329	-14.59701056	ZMB	1	1			[2000, 2005, 2010]	2000	2010	3
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	9	Oceania	2	1	World	Region								[2000, 2005, 2010]	2000	2010	3
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	90	Solomon Islands	4	54	Melanesia	Country	160.1584117	-9.622391719	SLB	1	1			[2000, 2005, 2010]	2000	2010	3
