goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	typeOfSkill_code	typeOfSkill_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1			SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	[2016]	2016	2016	1	RO	Ratio	G	Global			0.88763			0.88763				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1			SKILL_ICTPST	Creating electronic presentations with presentation software	[2016]	2016	2016	1	RO	Ratio	G	Global			0.81487			0.81487				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1			SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	[2016]	2016	2016	1	RO	Ratio	G	Global			0.76554			0.76554				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1			SKILL_ICTCMFL	Copying or moving a file or folder	[2016]	2016	2016	1	RO	Ratio	G	Global			0.859			0.859				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1			SKILL_ICTSFWR	Finding, downloading, installing and configuring software	[2016]	2016	2016	1	RO	Ratio	G	Global			0.81196			0.81196				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1			SKILL_ICTPRGM	Writing a computer program using a specialized programming language	[2016]	2016	2016	1	RO	Ratio	G	Global			0.61728			0.61728				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1			SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	[2016]	2016	2016	1	RO	Ratio	G	Global			0.95546			0.95546				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1			SKILL_ICTTRFF	Transferring files between a computer and other devices	[2016]	2016	2016	1	RO	Ratio	G	Global			0.88605			0.88605				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1			SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	[2016]	2016	2016	1	RO	Ratio	G	Global			0.85135			0.85135				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1			SKILL_ICTPST	Creating electronic presentations with presentation software	[2016]	2016	2016	1	RO	Ratio	G	Global			1.05862			1.05862				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1			SKILL_ICTSFWR	Finding, downloading, installing and configuring software	[2016]	2016	2016	1	RO	Ratio	G	Global			0.84879			0.84879				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1			SKILL_ICTCMFL	Copying or moving a file or folder	[2016]	2016	2016	1	RO	Ratio	G	Global			0.89286			0.89286				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	[2016]	2016	2016	1	RO	Ratio	G	Global			0.92654			0.92654				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			SKILL_ICTPRGM	Writing a computer program using a specialized programming language	[2016]	2016	2016	1	RO	Ratio	G	Global			0.23171			0.23171				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			SKILL_ICTSFWR	Finding, downloading, installing and configuring software	[2016]	2016	2016	1	RO	Ratio	G	Global			0.70974			0.70974				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			SKILL_ICTTRFF	Transferring files between a computer and other devices	[2016]	2016	2016	1	RO	Ratio	G	Global			0.85505			0.85505				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	[2016]	2016	2016	1	RO	Ratio	G	Global			0.81687			0.81687				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			SKILL_ICTPST	Creating electronic presentations with presentation software	[2016]	2016	2016	1	RO	Ratio	G	Global			0.84			0.84				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			SKILL_ICTCMFL	Copying or moving a file or folder	[2016]	2016	2016	1	RO	Ratio	G	Global			0.88479			0.88479				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1			SKILL_ICTSFWR	Finding, downloading, installing and configuring software	[2016]	2016	2016	1	RO	Ratio	G	Global			0.94599			0.94599				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1			SKILL_ICTTRFF	Transferring files between a computer and other devices	[2016]	2016	2016	1	RO	Ratio	G	Global			0.8759			0.8759				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1			SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	[2016]	2016	2016	1	RO	Ratio	G	Global			0.93429			0.93429				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1			SKILL_ICTPRGM	Writing a computer program using a specialized programming language	[2016]	2016	2016	1	RO	Ratio	G	Global			0.31013			0.31013				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1			SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	[2016]	2016	2016	1	RO	Ratio	G	Global			0.79966			0.79966				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1			SKILL_ICTPST	Creating electronic presentations with presentation software	[2016]	2016	2016	1	RO	Ratio	G	Global			0.92218			0.92218				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1			SKILL_ICTCMFL	Copying or moving a file or folder	[2016]	2016	2016	1	RO	Ratio	G	Global			0.85243			0.85243				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1			SKILL_ICTPST	Creating electronic presentations with presentation software	[2018]	2018	2018	1	RO	Ratio	G	Global					0.86404	0.86404				National Household Survey 2018-I		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1			SKILL_ICTCMFL	Copying or moving a file or folder	[2018]	2018	2018	1	RO	Ratio	G	Global					0.97005	0.97005				National Household Survey 2018-I		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1			SKILL_ICTCDV	Connecting and installing new devices	[2018]	2018	2018	1	RO	Ratio	G	Global					0.76242	0.76242				National Household Survey 2018-I		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1			SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	[2016]	2016	2016	1	RO	Ratio	G	Global			0.95105			0.95105				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2020.Q2.G.03	['computer literacy', 'youth', 'advancement of women', 'gender equality', 'women', 'children', 'girls']	SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1			SKILL_ICTPRGM	Writing a computer program using a specialized programming language	[2016]	2016	2016	1	RO	Ratio	G	Global			0.2381			0.2381				Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
