goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.b	Mobilize significant resources from all sources and at all levels to finance sustainable forest management and provide adequate incentives to developing countries to advance such management, including for conservation and reforestation	C200210	15.b.1	(a) Official development assistance on conservation and sustainable use of biodiversity; and (b) revenue generated and finance mobilized from biodiversity-relevant economic instruments	2020.Q2.G.03	['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']	DC_ODA_BDVDL	Total official development assistance for biodiversity, by donor countries (millions of constant 2018 United States dollars)	419	Latin America and the Caribbean	3	19	Americas	Region								[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2002	2018	17	CON_USD	Constant USD	G	Global	208.59957	254.99645	499.73103	294.10831	445.48709	518.94798	303.04955	541.92402	1293.78294	1052.00411	838.99713	755.05397	749.79628	1293.77847	937.24741	1550.49954	984.01407	984.01407	2018		Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million | Other Official flows are not marked on biodiversity	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.b	Mobilize significant resources from all sources and at all levels to finance sustainable forest management and provide adequate incentives to developing countries to advance such management, including for conservation and reforestation	C200210	15.b.1	(a) Official development assistance on conservation and sustainable use of biodiversity; and (b) revenue generated and finance mobilized from biodiversity-relevant economic instruments	2020.Q2.G.03	['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']	DC_ODA_BDVDL	Total official development assistance for biodiversity, by donor countries (millions of constant 2018 United States dollars)	432	Landlocked developing countries (LLDCs)	1			Group								[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2002	2018	17	CON_USD	Constant USD	G	Global	187.89525	397.40148	204.89118	254.14359	177.06181	343.84656	437.09903	794.37511	1105.34533	683.69833	625.92644	1083.49681	952.87998	1006.20934	1015.45629	1408.15869	1612.34064	1612.34064	2018		Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million | Other Official flows are not marked on biodiversity	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.b	Mobilize significant resources from all sources and at all levels to finance sustainable forest management and provide adequate incentives to developing countries to advance such management, including for conservation and reforestation	C200210	15.b.1	(a) Official development assistance on conservation and sustainable use of biodiversity; and (b) revenue generated and finance mobilized from biodiversity-relevant economic instruments	2020.Q2.G.03	['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']	DC_ODA_BDVDL	Total official development assistance for biodiversity, by donor countries (millions of constant 2018 United States dollars)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1			[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9	CON_USD	Constant USD	G	Global									3.51929	0.0276	8.44537	11.43636	14.08804	10.18996	9.99366	9.77535	7.32219	7.32219	2018		Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million | Other Official flows are not marked on biodiversity	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.b	Mobilize significant resources from all sources and at all levels to finance sustainable forest management and provide adequate incentives to developing countries to advance such management, including for conservation and reforestation	C200210	15.b.1	(a) Official development assistance on conservation and sustainable use of biodiversity; and (b) revenue generated and finance mobilized from biodiversity-relevant economic instruments	2020.Q2.G.03	['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']	DC_ODA_BDVDL	Total official development assistance for biodiversity, by donor countries (millions of constant 2018 United States dollars)	5	South America	4	419	Latin America and the Caribbean	Region								[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2002	2018	17	CON_USD	Constant USD	G	Global	127.49483	188.2869	374.79765	150.56926	106.30586	246.56247	173.32797	398.50398	1046.94432	802.43119	542.44573	450.57175	578.68009	1038.0998	702.09941	1092.89746	766.58879	766.58879	2018		Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million | Other Official flows are not marked on biodiversity	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.b	Mobilize significant resources from all sources and at all levels to finance sustainable forest management and provide adequate incentives to developing countries to advance such management, including for conservation and reforestation	C200210	15.b.1	(a) Official development assistance on conservation and sustainable use of biodiversity; and (b) revenue generated and finance mobilized from biodiversity-relevant economic instruments	2020.Q2.G.03	['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']	DC_ODA_BDVDL	Total official development assistance for biodiversity, by donor countries (millions of constant 2018 United States dollars)	514	Developed Regions	1			Group								[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2002	2018	17	CON_USD	Constant USD	G	Global	13.99551	22.04175	24.24132	7.51934	21.61175	16.37803	26.07788	44.69244	51.82437	85.84605	53.78629	68.01437	25.07587	1016.53405	107.63582	193.833	75.21903	75.21903	2018		Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million | Other Official flows are not marked on biodiversity	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.b	Mobilize significant resources from all sources and at all levels to finance sustainable forest management and provide adequate incentives to developing countries to advance such management, including for conservation and reforestation	C200210	15.b.1	(a) Official development assistance on conservation and sustainable use of biodiversity; and (b) revenue generated and finance mobilized from biodiversity-relevant economic instruments	2020.Q2.G.03	['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']	DC_ODA_BDVDL	Total official development assistance for biodiversity, by donor countries (millions of constant 2018 United States dollars)	515	Developing Regions	1			Group								[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2002	2018	17	CON_USD	Constant USD	G	Global	3148.46673	4430.60937	4006.87197	5298.47951	5952.85071	7314.45267	6454.71025	7948.81192	12026.30413	12906.07336	11507.30567	11600.02431	14019.86215	18204.94863	15601.4076	18122.23716	17413.426	17413.426	2018		Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million | Other Official flows are not marked on biodiversity	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.b	Mobilize significant resources from all sources and at all levels to finance sustainable forest management and provide adequate incentives to developing countries to advance such management, including for conservation and reforestation	C200210	15.b.1	(a) Official development assistance on conservation and sustainable use of biodiversity; and (b) revenue generated and finance mobilized from biodiversity-relevant economic instruments	2020.Q2.G.03	['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']	DC_ODA_BDVDL	Total official development assistance for biodiversity, by donor countries (millions of constant 2018 United States dollars)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2002	2018	16	CON_USD	Constant USD	G	Global	316.57034	365.20301	311.51561	360.1038	303.7331	217.61598	219.69833		95.59655	106.30956	135.13582	279.55798	9.88341	217.52258	98.93259	9.17229	39.80138	39.80138	2018		Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million | Other Official flows are not marked on biodiversity	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.b	Mobilize significant resources from all sources and at all levels to finance sustainable forest management and provide adequate incentives to developing countries to advance such management, including for conservation and reforestation	C200210	15.b.1	(a) Official development assistance on conservation and sustainable use of biodiversity; and (b) revenue generated and finance mobilized from biodiversity-relevant economic instruments	2020.Q2.G.03	['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']	DC_ODA_BDVDL	Total official development assistance for biodiversity, by donor countries (millions of constant 2018 United States dollars)	54	Melanesia	3	9	Oceania	Region								[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2002	2018	17	CON_USD	Constant USD	G	Global	0.64538	2.08125	1.24266	14.4229	45.25015	2.07808	17.80005	21.18235	110.48896	28.98586	45.87038	34.94089	35.36201	38.13143	63.27717	103.99427	208.9541	208.9541	2018		Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million | Other Official flows are not marked on biodiversity	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.b	Mobilize significant resources from all sources and at all levels to finance sustainable forest management and provide adequate incentives to developing countries to advance such management, including for conservation and reforestation	C200210	15.b.1	(a) Official development assistance on conservation and sustainable use of biodiversity; and (b) revenue generated and finance mobilized from biodiversity-relevant economic instruments	2020.Q2.G.03	['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']	DC_ODA_BDVDL	Total official development assistance for biodiversity, by donor countries (millions of constant 2018 United States dollars)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1			[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2002	2018	17	CON_USD	Constant USD	G	Global	2.72643	8.25208	5.12715	11.43454	22.31744	3.96243	10.59725	3.96275	12.54335	14.4248	4.33523	10.60184	19.64862	5.78193	7.59143	16.19245	6.3381	6.3381	2018		Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million | Other Official flows are not marked on biodiversity	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.b	Mobilize significant resources from all sources and at all levels to finance sustainable forest management and provide adequate incentives to developing countries to advance such management, including for conservation and reforestation	C200210	15.b.1	(a) Official development assistance on conservation and sustainable use of biodiversity; and (b) revenue generated and finance mobilized from biodiversity-relevant economic instruments	2020.Q2.G.03	['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']	DC_ODA_BDVDL	Total official development assistance for biodiversity, by donor countries (millions of constant 2018 United States dollars)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2002	2018	17	CON_USD	Constant USD	G	Global	5.94944	5.83005	19.64733	26.72069	29.91492	57.87395	113.1524	157.72803	146.51893	154.00238	87.48152	155.45128	178.67284	216.53533	144.17895	199.80219	131.57264	131.57264	2018		Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million | Other Official flows are not marked on biodiversity	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.b	Mobilize significant resources from all sources and at all levels to finance sustainable forest management and provide adequate incentives to developing countries to advance such management, including for conservation and reforestation	C200210	15.b.1	(a) Official development assistance on conservation and sustainable use of biodiversity; and (b) revenue generated and finance mobilized from biodiversity-relevant economic instruments	2020.Q2.G.03	['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']	DC_ODA_BDVDL	Total official development assistance for biodiversity, by donor countries (millions of constant 2018 United States dollars)	57	Micronesia	3	9	Oceania	Region								[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2002	2018	17	CON_USD	Constant USD	G	Global	0.03382	0.51134	0.26837	0.71522	2.06786	1.47511	3.07334	3.29237	1.30836	11.56689	4.3384	11.91254	4.32839	4.30207	5.84039	7.71088	4.66073	4.66073	2018		Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million | Other Official flows are not marked on biodiversity	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.b	Mobilize significant resources from all sources and at all levels to finance sustainable forest management and provide adequate incentives to developing countries to advance such management, including for conservation and reforestation	C200210	15.b.1	(a) Official development assistance on conservation and sustainable use of biodiversity; and (b) revenue generated and finance mobilized from biodiversity-relevant economic instruments	2020.Q2.G.03	['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']	DC_ODA_BDVDL	Total official development assistance for biodiversity, by donor countries (millions of constant 2018 United States dollars)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1			[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2002	2018	17	CON_USD	Constant USD	G	Global	61.28784	86.10894	84.36526	54.71081	88.5021	73.35193	87.11039	220.72963	517.90984	259.92042	383.68053	398.02659	633.65495	667.57197	490.23264	668.53263	584.67453	584.67453	2018		Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million | Other Official flows are not marked on biodiversity	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.b	Mobilize significant resources from all sources and at all levels to finance sustainable forest management and provide adequate incentives to developing countries to advance such management, including for conservation and reforestation	C200210	15.b.1	(a) Official development assistance on conservation and sustainable use of biodiversity; and (b) revenue generated and finance mobilized from biodiversity-relevant economic instruments	2020.Q2.G.03	['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']	DC_ODA_BDVDL	Total official development assistance for biodiversity, by donor countries (millions of constant 2018 United States dollars)	61	Polynesia	3	9	Oceania	Region								[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2002	2018	17	CON_USD	Constant USD	G	Global	0.36802	1.7853	1.5941	4.40837	5.71156	0.7605	2.00866	7.09072	11.46799	8.73064	7.81047	9.58374	6.25936	4.67283	3.51714	11.79368	1.4656	1.4656	2018		Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million | Other Official flows are not marked on biodiversity	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.b	Mobilize significant resources from all sources and at all levels to finance sustainable forest management and provide adequate incentives to developing countries to advance such management, including for conservation and reforestation	C200210	15.b.1	(a) Official development assistance on conservation and sustainable use of biodiversity; and (b) revenue generated and finance mobilized from biodiversity-relevant economic instruments	2020.Q2.G.03	['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']	DC_ODA_BDVDL	Total official development assistance for biodiversity, by donor countries (millions of constant 2018 United States dollars)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1			[2013, 2014, 2015, 2016, 2017, 2018]	2013	2018	6	CON_USD	Constant USD	G	Global												4.95382	1.59316	2.2694	0.68511	1.00629	0.63743	0.63743	2018		Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million | Other Official flows are not marked on biodiversity	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.b	Mobilize significant resources from all sources and at all levels to finance sustainable forest management and provide adequate incentives to developing countries to advance such management, including for conservation and reforestation	C200210	15.b.1	(a) Official development assistance on conservation and sustainable use of biodiversity; and (b) revenue generated and finance mobilized from biodiversity-relevant economic instruments	2020.Q2.G.03	['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']	DC_ODA_BDVDL	Total official development assistance for biodiversity, by donor countries (millions of constant 2018 United States dollars)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1			[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2002	2018	17	CON_USD	Constant USD	G	Global	1.3346	1.15183	0.73204	1.12919	0.89959	1.96142	1.93282	3.68562	4.17037	4.2706	0.7464	1.27526	1.11514	1.234	1.20751	1.45644	1.51652	1.51652	2018		Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million | Other Official flows are not marked on biodiversity	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.b	Mobilize significant resources from all sources and at all levels to finance sustainable forest management and provide adequate incentives to developing countries to advance such management, including for conservation and reforestation	C200210	15.b.1	(a) Official development assistance on conservation and sustainable use of biodiversity; and (b) revenue generated and finance mobilized from biodiversity-relevant economic instruments	2020.Q2.G.03	['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']	DC_ODA_BDVDL	Total official development assistance for biodiversity, by donor countries (millions of constant 2018 United States dollars)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1			[2013, 2014, 2015, 2016, 2017, 2018]	2013	2018	6	CON_USD	Constant USD	G	Global												0.44048	0.06051	0.01941	0.09197	0.30699	0.52025	0.52025	2018		Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million | Other Official flows are not marked on biodiversity	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.b	Mobilize significant resources from all sources and at all levels to finance sustainable forest management and provide adequate incentives to developing countries to advance such management, including for conservation and reforestation	C200210	15.b.1	(a) Official development assistance on conservation and sustainable use of biodiversity; and (b) revenue generated and finance mobilized from biodiversity-relevant economic instruments	2020.Q2.G.03	['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']	DC_ODA_BDVDL	Total official development assistance for biodiversity, by donor countries (millions of constant 2018 United States dollars)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1			[2011, 2012, 2015, 2016, 2017, 2018]	2011	2018	6	CON_USD	Constant USD	G	Global										0.01213	0.01319			0.01616	0.39921	0.01395	0.05443	0.05443	2018		Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million | Other Official flows are not marked on biodiversity	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.b	Mobilize significant resources from all sources and at all levels to finance sustainable forest management and provide adequate incentives to developing countries to advance such management, including for conservation and reforestation	C200210	15.b.1	(a) Official development assistance on conservation and sustainable use of biodiversity; and (b) revenue generated and finance mobilized from biodiversity-relevant economic instruments	2020.Q2.G.03	['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']	DC_ODA_BDVDL	Total official development assistance for biodiversity, by donor countries (millions of constant 2018 United States dollars)	722	Small island developing States (SIDS)	1			Group								[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2002	2018	17	CON_USD	Constant USD	G	Global	15.38726	36.31474	38.28976	131.50637	86.50845	61.2685	68.99888	159.08825	531.33586	179.73431	155.55163	220.74233	233.28466	250.97299	272.92416	261.19904	441.3514	441.3514	2018		Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million | Other Official flows are not marked on biodiversity	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.b	Mobilize significant resources from all sources and at all levels to finance sustainable forest management and provide adequate incentives to developing countries to advance such management, including for conservation and reforestation	C200210	15.b.1	(a) Official development assistance on conservation and sustainable use of biodiversity; and (b) revenue generated and finance mobilized from biodiversity-relevant economic instruments	2020.Q2.G.03	['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']	DC_ODA_BDVDL	Total official development assistance for biodiversity, by donor countries (millions of constant 2018 United States dollars)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1			[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2002	2018	17	CON_USD	Constant USD	G	Global	40.85899	39.09174	3.82175	67.90856	72.48572	83.76391	287.32376	244.21104	274.40869	81.31113	13.50423	46.26544	59.97063	38.5116	33.33347	50.58138	97.78512	97.78512	2018		Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million | Other Official flows are not marked on biodiversity	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.b	Mobilize significant resources from all sources and at all levels to finance sustainable forest management and provide adequate incentives to developing countries to advance such management, including for conservation and reforestation	C200210	15.b.1	(a) Official development assistance on conservation and sustainable use of biodiversity; and (b) revenue generated and finance mobilized from biodiversity-relevant economic instruments	2020.Q2.G.03	['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']	DC_ODA_BDVDL	Total official development assistance for biodiversity, by donor countries (millions of constant 2018 United States dollars)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1			[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2002	2018	17	CON_USD	Constant USD	G	Global	38.91037	38.49553	10.49681	3.39831	29.23475	0.23711	13.39811	6.55581	183.80145	157.72187	238.5013	369.67299	379.37349	299.41492	241.4551	172.14136	603.05795	603.05795	2018		Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million | Other Official flows are not marked on biodiversity	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.b	Mobilize significant resources from all sources and at all levels to finance sustainable forest management and provide adequate incentives to developing countries to advance such management, including for conservation and reforestation	C200210	15.b.1	(a) Official development assistance on conservation and sustainable use of biodiversity; and (b) revenue generated and finance mobilized from biodiversity-relevant economic instruments	2020.Q2.G.03	['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']	DC_ODA_BDVDL	Total official development assistance for biodiversity, by donor countries (millions of constant 2018 United States dollars)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1			[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2002	2018	17	CON_USD	Constant USD	G	Global	87.38776	30.08509	64.01886	34.19862	34.46658	57.70308	29.75873	42.20774	57.30721	129.46572	82.11466	146.53513	77.16799	48.59124	120.25026	128.20871	139.17015	139.17015	2018		Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million | Other Official flows are not marked on biodiversity	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.b	Mobilize significant resources from all sources and at all levels to finance sustainable forest management and provide adequate incentives to developing countries to advance such management, including for conservation and reforestation	C200210	15.b.1	(a) Official development assistance on conservation and sustainable use of biodiversity; and (b) revenue generated and finance mobilized from biodiversity-relevant economic instruments	2020.Q2.G.03	['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']	DC_ODA_BDVDL	Total official development assistance for biodiversity, by donor countries (millions of constant 2018 United States dollars)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1			[2002, 2003, 2004, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2002	2018	16	CON_USD	Constant USD	G	Global	1.54708	5.40591	0.29872		11.05074	6.70425	23.72474	60.62548	175.90441	83.80626	66.27194	215.54299	201.82128	422.43227	304.5904	285.54993	979.88261	979.88261	2018		Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million | Other Official flows are not marked on biodiversity	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.b	Mobilize significant resources from all sources and at all levels to finance sustainable forest management and provide adequate incentives to developing countries to advance such management, including for conservation and reforestation	C200210	15.b.1	(a) Official development assistance on conservation and sustainable use of biodiversity; and (b) revenue generated and finance mobilized from biodiversity-relevant economic instruments	2020.Q2.G.03	['means of implementation', 'development finance', 'biological diversity', 'genetic resources', 'development assistance']	DC_ODA_BDVDL	Total official development assistance for biodiversity, by donor countries (millions of constant 2018 United States dollars)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1			[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2002	2018	17	CON_USD	Constant USD	G	Global	57.21106	73.8643	70.97318	44.45423	48.76591	231.34115	245.30498	236.24476	1017.10049	1248.98505	1080.09374	1040.20189	1312.71578	1176.30547	1364.68414	866.82948	537.43546	537.43546	2018		Commitments | Based on OECD, CRS databased, 2020 | Constant 2018 USD million | Other Official flows are not marked on biodiversity	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
