goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1			[2017]	2017	2017	1	USD	USD			1868403.7	1868403.7			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	232	Eritrea	5	14	Eastern Africa	Country	38.11074289	16.12894644	ERI	1	1			[2017]	2017	2017	1	USD	USD			8000.0	8000.0			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1			[2017]	2017	2017	1	USD	USD			133874.4	133874.4			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			[2017]	2017	2017	1	USD	USD			6360.6	6360.6			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1			[2017]	2017	2017	1	USD	USD			2000.0	2000.0			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1			[2017]	2017	2017	1	USD	USD			67014570.0	67014570.0			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			[2017]	2017	2017	1	USD	USD			98504.0	98504.0			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			[2017]	2017	2017	1	USD	USD			4553541.8	4553541.8			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			[2017]	2017	2017	1	USD	USD			860175.1	860175.1			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	29	Caribbean	4	419	Latin America and the Caribbean	Region								[2017]	2017	2017	1	USD	USD			7439395.4	7439395.4			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1			[2017]	2017	2017	1	USD	USD			46471.0	46471.0			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	30	Eastern Asia	3	142	Asia	Region								[2017]	2017	2017	1	USD	USD			526023.6	526023.6			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			[2017]	2017	2017	1	USD	USD			22514.5	22514.5			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			[2017]	2017	2017	1	USD	USD			7026704.5	7026704.5			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			[2017]	2017	2017	1	USD	USD			98227.2	98227.2			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1			[2017]	2017	2017	1	USD	USD			623000.0	623000.0			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			[2017]	2017	2017	1	USD	USD			7297699.8	7297699.8			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	34	Southern Asia	3	142	Asia	Region								[2017]	2017	2017	1	USD	USD			10335384.5	10335384.5			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			[2017]	2017	2017	1	USD	USD			138000.0	138000.0			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	35	South-Eastern Asia	3	142	Asia	Region								[2017]	2017	2017	1	USD	USD			6526092.7	6526092.7			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			[2017]	2017	2017	1	USD	USD			2976145.4	2976145.4			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			[2017]	2017	2017	1	USD	USD			437364.9	437364.9			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			[2017]	2017	2017	1	USD	USD			105755.0	105755.0			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1			[2017]	2017	2017	1	USD	USD			172903.1	172903.1			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			[2017]	2017	2017	1	USD	USD			1456858.0	1456858.0			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1			[2017]	2017	2017	1	USD	USD			2000.0	2000.0			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	39	Southern Europe	3	150	Europe	Region								[2017]	2017	2017	1	USD	USD			28961547.8	28961547.8			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			[2017]	2017	2017	1	USD	USD			174245.0	174245.0			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			[2017]	2017	2017	1	USD	USD			485253.9	485253.9			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1			[2017]	2017	2017	1	USD	USD			2064139.6	2064139.6			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	408	Democratic People's Republic of Korea	4	30	Eastern Asia	Country	127.1803633	40.1462645	PRK	1	1			[2017]	2017	2017	1	USD	USD			377000.0	377000.0			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1			[2017]	2017	2017	1	USD	USD			7275.0	7275.0			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1			[2017]	2017	2017	1	USD	USD			3040650.7	3040650.7			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1			[2017]	2017	2017	1	USD	USD			933025.0	933025.0			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	419	Latin America and the Caribbean	3	19	Americas	Region								[2017]	2017	2017	1	USD	USD			36269355.0	36269355.0			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1			[2017]	2017	2017	1	USD	USD			4961140.7	4961140.7			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1			[2017]	2017	2017	1	USD	USD			94000.0	94000.0			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1			[2017]	2017	2017	1	USD	USD			396000.0	396000.0			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.19	By 2030, build on existing initiatives to develop measurements of progress on sustainable development that complement gross domestic product, and support statistical capacity-building in developing countries	C171901	17.19.1	Dollar value of all resources made available to strengthen statistical capacity in developing countries	2020.Q2.G.03	['means of implementation', 'statistical capacity', 'development finance', 'developing countries']	SG_STT_CAPTY	Dollar value of all resources made available to strengthen statistical capacity in developing countries (current United States dollars)	432	Landlocked developing countries (LLDCs)	1			Group								[2017]	2017	2017	1	USD	USD			172372181.1	172372181.1			Sum of country-specific and unallocated commitments received by all countries	2019 Partner Report on Support to Statistics (PRESS)		G: Global monitoring data
