goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	14340.019928	14258.678991	14205.033056	14144.193237	14057.750649	13995.553936	13947.17311	13916.724935	13936.761288	13967.389928	14011.069134	14017.595345	14029.339376	14017.254716	14017.254716				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	290.038603	293.96978	297.066382	296.332706	297.666354	297.090455	296.910764	295.642303	292.308323	292.261025	294.492689	290.056317	283.438766	286.953979	286.953979				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	264.425505	265.63397	265.014963	264.53995	264.336271	263.729481	263.229512	262.803607	262.347934	262.593436	262.85711	262.627242	262.911312	262.420399	262.420399				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	5	South America	4	419	Latin America and the Caribbean	Region								[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	172721.53425	173629.664853	174158.667149	173796.17995	173455.203432	172529.77041	171461.950229	170906.512009	170448.142739	169754.944536	169050.780341	168160.229674	166996.548264	166679.311208	166679.311208				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	4524.163718	4566.853249	4574.135841	4634.861972	4681.28716	4632.706732	4651.96597	4694.646278	4669.175478	4646.928098	4698.529415	4691.636487	4686.614075	4721.056325	4721.056325				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	500	Montserrat	5	29	Caribbean	Country	-62.19261223	16.73558313	MSR	0	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	0.798816	0.78045	0.758833	0.764112	0.763855	0.756692	0.78079	0.798469	0.789724	0.721628	0.647188	0.579894	0.509644	0.4501	0.4501				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	487.160781	504.909513	520.75882	527.369812	523.830468	545.479035	578.454355	600.314769	619.275711	649.504115	631.566494	627.673243	607.545164	589.679602	589.679602				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	11610.411088	11543.863545	11553.244778	11578.0415	11607.579751	11578.464487	11592.480766	11594.875457	11573.172847	11583.477665	11602.757981	11607.537839	11465.913318	11423.516611	11423.516611				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	1308.772734	1314.178324	1319.164315	1323.003928	1324.309626	1326.583879	1328.606642	1331.645517	1331.462484	1333.313549	1332.750091	1332.494431	1331.891083	1332.802337	1332.802337				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	241.405144	246.366588	247.442425	255.380852	253.141918	254.078357	250.47783	249.258956	242.889273	241.619574	236.182767	237.005118	238.521542	242.496278	242.496278				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	513	Europe and Northern America	2	1	World	Region								[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	1671116.443489	1671805.546355	1673076.650368	1673792.432824	1675343.794089	1675907.861789	1675260.289558	1675990.139478	1670913.20071	1672478.472409	1674129.885475	1674409.363428	1672640.732751	1678070.256543	1678070.256543				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	214.415306	213.546733	217.954305	219.648795	226.862925	234.014493	250.486051	267.618548	287.004758	292.107188	298.615743	286.261504	264.278813	246.441028	246.441028				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	520	Nauru	4	57	Micronesia	Country	166.92313	-0.528742623	NRU	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	0.013656	0.017111	0.017111	0.017111	0.01727	0.01727	0.015575	0.015575	0.015575	0.01558	0.01558	0.017318	0.01736	0.017402	0.017402				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	213.025076	211.137495	209.439048	207.96813	205.343804	204.540808	202.411365	202.060501	199.447651	200.507416	202.998515	203.163544	200.214498	201.538455	201.538455				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	1006.357116	1002.342982	1008.276378	1009.727758	1019.298485	1017.148691	1024.667354	1028.279332	1031.72146	1034.180079	1039.829212	1043.300766	1045.892763	1053.850135	1053.850135				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	53	Australia and New Zealand	3	9	Oceania	Region								[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	20624.359648	20092.4564	19468.312295	19244.077224	19317.374641	19159.891476	19253.736397	20191.766244	21040.769267	21324.213498	21550.936185	21394.836027	20442.810709	20100.186462	20100.186462				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	530	Netherlands Antilles	5	29	Caribbean	Country	-68.30676179	12.22720635	ANT	0	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	41.63426	41.348095	41.850278	42.013161	41.862916	41.332942	41.824744	41.49587	41.836756	41.867867	42.207394	42.224935	42.575152	42.397197	42.397197				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	533	Aruba	5	29	Caribbean	Country	-69.97050586	12.50878756	ABW	0	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	1.167471	1.153792	1.182493	1.183725	1.19612	1.148182	1.151202	1.129805	1.169147	1.146485	1.139009	1.103462	1.088516	1.042941	1.042941				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	54	Melanesia	3	9	Oceania	Region								[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	6033.208405	6042.084027	6053.150424	6117.759841	6166.691658	6267.666915	6294.982477	6315.399736	6367.076487	6356.930818	6322.660088	6137.345706	6061.660326	6032.681667	6032.681667				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	540	New Caledonia	4	54	Melanesia	Country	165.5067368	-21.41742531	NCL	0	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	74.696078	73.940328	73.932245	73.901792	73.952648	74.518883	75.161242	75.194515	74.967667	73.837447	71.901697	67.516691	65.16512	61.920882	61.920882				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region								[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	6514.865414	6525.394396	6537.210544	6602.272645	6649.686341	6749.572005	6774.182136	6794.594024	6845.081233	6832.358295	6796.817693	6610.450841	6533.594469	6503.712172	6503.712172				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	65.140129	65.407627	65.365621	65.466013	65.47371	65.602776	65.916409	65.707992	65.681493	65.683345	65.881742	64.61037	63.366733	62.294771	62.294771				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	7105.125722	7100.537175	7091.74334	7072.627408	7070.794909	7050.097542	7049.322745	7056.794769	7073.445108	7077.630692	7080.954383	7062.898844	7053.971745	7047.159638	7047.159638				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	9741.694558	9729.305027	9720.485229	9710.690638	9713.856993	9720.744245	9730.730252	9743.434238	9758.505947	9763.546987	9765.818233	9761.302736	9732.793686	9715.170407	9715.170407				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	154.160972	153.064688	154.05425	154.054595	155.153331	153.975844	155.546138	156.078356	155.91835	155.82903	157.334433	157.65511	157.724422	158.404979	158.404979				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	264.250999	219.589888	197.11691	169.793008	170.42338	147.016073	146.94817	168.200003	168.227844	226.125485	272.074249	301.513387	282.532058	285.908789	285.908789				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	4035.851491	4021.322402	4019.745252	4022.832591	4045.049009	4078.25832	4116.185084	4158.600895	4193.278816	4230.543005	4235.815417	4229.29057	4220.843033	4198.348682	4198.348682				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	57	Micronesia	3	9	Oceania	Region								[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	175.75253	177.304435	177.317198	176.812578	175.612728	174.878231	174.244534	174.021905	172.98579	171.572203	171.372193	172.479189	172.491744	172.74587	172.74587				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	570	Niue	4	61	Polynesia	Country	-169.8601693	-19.05000475	NIU	0	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	0.069108	0.069108	0.069108	0.069108	0.058876	0.058876	0.054859	0.054859	0.054859	0.065092	0.065092	0.069108	0.069108	0.069108	0.069108				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	574	Norfolk Island	4	53	Australia and New Zealand	Country	167.9515548	-29.03230018	NFK	0	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	0.003958	0.005278	0.005278	0.005278	0.006597	0.006597	0.006597	0.006597	0.006597	0.006597	0.006597	0.006597	0.006597	0.006597	0.006597				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	17500.823946	17528.956095	17546.338599	17525.832304	17488.053481	17465.542618	17405.897491	17408.939191	17399.471131	17452.105024	17492.584722	17544.21303	17548.112675	17591.553846	17591.553846				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	580	Northern Mariana Islands	4	57	Micronesia	Country	145.7582114	15.19099517	MNP	0	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	3.284778	3.444333	3.651688	3.834364	3.883864	3.912075	3.94401	3.972408	3.953112	3.993255	3.829897	3.750869	3.541493	3.379679	3.379679				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	583	Micronesia (Federated States of)	4	57	Micronesia	Country	158.225216	6.880670092	FSM	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	5.062055	5.078009	5.093801	5.089724	5.052044	4.968649	4.942437	4.956722	4.987788	4.982112	4.907419	4.94707	5.110985	5.27165	5.27165				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
6	Goal 6	Ensure availability and sustainable management of water and sanitation for all	6.6	By 2020, protect and restore water-related ecosystems, including mountains, forests, wetlands, rivers, aquifers and lakes	C060601	6.6.1	Change in the extent of water-related ecosystems over time	2020.Q2.G.03	['water', 'natural resources']	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	584	Marshall Islands	4	57	Micronesia	Country	171.0839119	7.110213497	MHL	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	KM2	Square kilometers	G	Global	22.482232	22.490141	22.462549	22.494134	22.478125	22.51383	22.468958	22.502841	21.458343	19.368661	19.364979	19.071755	19.017937	20.236139	20.236139				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
