goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
12	Goal 12	Ensure sustainable consumption and production patterns	12.5	By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse	C120501	12.5.1	National recycling rate, tons of material recycled	2020.Q2.G.03	['electronic waste,recycling']	EN_EWT_RCYR	Electronic waste recycling, rate (%)	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1			[2016]	2016	2016	1	PT	Percentage	G	Global							22.996472				22.996472				Environment Live / UNU		E: Estimated data
12	Goal 12	Ensure sustainable consumption and production patterns	12.5	By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse	C120501	12.5.1	National recycling rate, tons of material recycled	2020.Q2.G.03	['electronic waste,recycling']	EN_EWT_RCYR	Electronic waste recycling, rate (%)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1			[2014]	2014	2014	1	PT	Percentage	G	Global					6.224111						6.224111				Environment Live / UNU		E: Estimated data
12	Goal 12	Ensure sustainable consumption and production patterns	12.5	By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse	C120501	12.5.1	National recycling rate, tons of material recycled	2020.Q2.G.03	['electronic waste,recycling']	EN_EWT_RCYR	Electronic waste recycling, rate (%)	646	Rwanda	5	14	Eastern Africa	Country	29.92310194	-1.999842114	RWA	1	1			[2018]	2018	2018	1	PT	Percentage	G	Global									11.111668		11.111668				Environment Live / UNU		E: Estimated data
12	Goal 12	Ensure sustainable consumption and production patterns	12.5	By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse	C120501	12.5.1	National recycling rate, tons of material recycled	2020.Q2.G.03	['electronic waste,recycling']	EN_EWT_RCYR	Electronic waste recycling, rate (%)	662	Saint Lucia	5	29	Caribbean	Country	-60.96529553	13.89405601	LCA	1	1			[2015]	2015	2015	1	PT	Percentage	G	Global						1.836766					1.836766				Environment Live / UNU		E: Estimated data
12	Goal 12	Ensure sustainable consumption and production patterns	12.5	By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse	C120501	12.5.1	National recycling rate, tons of material recycled	2020.Q2.G.03	['electronic waste,recycling']	EN_EWT_RCYR	Electronic waste recycling, rate (%)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1			[2015]	2015	2015	1	PT	Percentage	G	Global						22.415739					22.415739				Environment Live / UNU		E: Estimated data
12	Goal 12	Ensure sustainable consumption and production patterns	12.5	By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse	C120501	12.5.1	National recycling rate, tons of material recycled	2020.Q2.G.03	['electronic waste,recycling']	EN_EWT_RCYR	Electronic waste recycling, rate (%)	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1			[2014]	2014	2014	1	PT	Percentage	G	Global					4.799937						4.799937				Environment Live / UNU		E: Estimated data
12	Goal 12	Ensure sustainable consumption and production patterns	12.5	By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse	C120501	12.5.1	National recycling rate, tons of material recycled	2020.Q2.G.03	['electronic waste,recycling']	EN_EWT_RCYR	Electronic waste recycling, rate (%)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1			[2017]	2017	2017	1	PT	Percentage	G	Global								45.026698			45.026698				Environment Live / UNU		E: Estimated data
12	Goal 12	Ensure sustainable consumption and production patterns	12.5	By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse	C120501	12.5.1	National recycling rate, tons of material recycled	2020.Q2.G.03	['electronic waste,recycling']	EN_EWT_RCYR	Electronic waste recycling, rate (%)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1			[2016]	2016	2016	1	PT	Percentage	G	Global							40.576972				40.576972				Environment Live / UNU		E: Estimated data
12	Goal 12	Ensure sustainable consumption and production patterns	12.5	By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse	C120501	12.5.1	National recycling rate, tons of material recycled	2020.Q2.G.03	['electronic waste,recycling']	EN_EWT_RCYR	Electronic waste recycling, rate (%)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1			[2015]	2015	2015	1	PT	Percentage	G	Global						4.755606					4.755606				Environment Live / UNU		E: Estimated data
12	Goal 12	Ensure sustainable consumption and production patterns	12.5	By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse	C120501	12.5.1	National recycling rate, tons of material recycled	2020.Q2.G.03	['electronic waste,recycling']	EN_EWT_RCYR	Electronic waste recycling, rate (%)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1			[2017]	2017	2017	1	PT	Percentage	G	Global								0.177001			0.177001				Environment Live / UNU		E: Estimated data
12	Goal 12	Ensure sustainable consumption and production patterns	12.5	By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse	C120501	12.5.1	National recycling rate, tons of material recycled	2020.Q2.G.03	['electronic waste,recycling']	EN_EWT_RCYR	Electronic waste recycling, rate (%)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1			[2017]	2017	2017	1	PT	Percentage	G	Global								32.793031			32.793031				Environment Live / UNU		E: Estimated data
12	Goal 12	Ensure sustainable consumption and production patterns	12.5	By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse	C120501	12.5.1	National recycling rate, tons of material recycled	2020.Q2.G.03	['electronic waste,recycling']	EN_EWT_RCYR	Electronic waste recycling, rate (%)	747	Northern Africa and Western Asia	2	1	World	Region								[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10	PT	Percentage	G	Global	0.108014	0.104572	0.089927	0.076567	0.07287	3.852225	3.8608	3.89383	3.958269	3.982752	3.982752				Environment Live / UNU		E: Estimated data
12	Goal 12	Ensure sustainable consumption and production patterns	12.5	By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse	C120501	12.5.1	National recycling rate, tons of material recycled	2020.Q2.G.03	['electronic waste,recycling']	EN_EWT_RCYR	Electronic waste recycling, rate (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1			[2017]	2017	2017	1	PT	Percentage	G	Global								69.892719			69.892719				Environment Live / UNU		E: Estimated data
12	Goal 12	Ensure sustainable consumption and production patterns	12.5	By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse	C120501	12.5.1	National recycling rate, tons of material recycled	2020.Q2.G.03	['electronic waste,recycling']	EN_EWT_RCYR	Electronic waste recycling, rate (%)	753	Eastern and South-Eastern Asia	2	1	World	Region								[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10	PT	Percentage	G	Global	8.593535	7.111237	5.782642	13.846036	12.472087	12.165037	13.054097	12.943502	12.678021	12.482908	12.482908				Environment Live / UNU		E: Estimated data
12	Goal 12	Ensure sustainable consumption and production patterns	12.5	By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse	C120501	12.5.1	National recycling rate, tons of material recycled	2020.Q2.G.03	['electronic waste,recycling']	EN_EWT_RCYR	Electronic waste recycling, rate (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1			[2017]	2017	2017	1	PT	Percentage	G	Global								62.665787			62.665787				Environment Live / UNU		E: Estimated data
12	Goal 12	Ensure sustainable consumption and production patterns	12.5	By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse	C120501	12.5.1	National recycling rate, tons of material recycled	2020.Q2.G.03	['electronic waste,recycling']	EN_EWT_RCYR	Electronic waste recycling, rate (%)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1			[2012]	2012	2012	1	PT	Percentage	G	Global			0.009293								0.009293				Environment Live / UNU		E: Estimated data
12	Goal 12	Ensure sustainable consumption and production patterns	12.5	By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse	C120501	12.5.1	National recycling rate, tons of material recycled	2020.Q2.G.03	['electronic waste,recycling']	EN_EWT_RCYR	Electronic waste recycling, rate (%)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1			[2015]	2015	2015	1	PT	Percentage	G	Global						17.891					17.891				Environment Live / UNU		E: Estimated data
12	Goal 12	Ensure sustainable consumption and production patterns	12.5	By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse	C120501	12.5.1	National recycling rate, tons of material recycled	2020.Q2.G.03	['electronic waste,recycling']	EN_EWT_RCYR	Electronic waste recycling, rate (%)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1			[2015]	2015	2015	1	PT	Percentage	G	Global						76.033914					76.033914				Environment Live / UNU		E: Estimated data
12	Goal 12	Ensure sustainable consumption and production patterns	12.5	By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse	C120501	12.5.1	National recycling rate, tons of material recycled	2020.Q2.G.03	['electronic waste,recycling']	EN_EWT_RCYR	Electronic waste recycling, rate (%)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1			[2018]	2018	2018	1	PT	Percentage	G	Global									0.602949		0.602949				Environment Live / UNU		E: Estimated data
12	Goal 12	Ensure sustainable consumption and production patterns	12.5	By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse	C120501	12.5.1	National recycling rate, tons of material recycled	2020.Q2.G.03	['electronic waste,recycling']	EN_EWT_RCYR	Electronic waste recycling, rate (%)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1			[2017]	2017	2017	1	PT	Percentage	G	Global								12.340578			12.340578				Environment Live / UNU		E: Estimated data
12	Goal 12	Ensure sustainable consumption and production patterns	12.5	By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse	C120501	12.5.1	National recycling rate, tons of material recycled	2020.Q2.G.03	['electronic waste,recycling']	EN_EWT_RCYR	Electronic waste recycling, rate (%)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1			[2017]	2017	2017	1	PT	Percentage	G	Global								56.537654			56.537654				Environment Live / UNU		E: Estimated data
12	Goal 12	Ensure sustainable consumption and production patterns	12.5	By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse	C120501	12.5.1	National recycling rate, tons of material recycled	2020.Q2.G.03	['electronic waste,recycling']	EN_EWT_RCYR	Electronic waste recycling, rate (%)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1			[2017]	2017	2017	1	PT	Percentage	G	Global								15.175961			15.175961				Environment Live / UNU		E: Estimated data
