goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.5	By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed	C020501	2.5.1	Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities	2020.Q2.G.03	['sustainable agriculture', 'genetic resources']	ER_GRF_ANIMRCNTN	Number of local breeds for which sufficient genetic resources are stored for reconstitution	13	Central America	4	419	Latin America and the Caribbean	Region								[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10	NUMBER	Number	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			Out of 111 local breeds (including extinct ones), 0 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted	DAD-IS 2020 http://www.fao.org/dad-is/		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.5	By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed	C020501	2.5.1	Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities	2020.Q2.G.03	['sustainable agriculture', 'genetic resources']	ER_GRF_ANIMRCNTN	Number of local breeds for which sufficient genetic resources are stored for reconstitution	14	Eastern Africa	4	202	Sub-Saharan Africa	Region								[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10	NUMBER	Number	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			Out of 297 local breeds (including extinct ones), 1 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted	DAD-IS 2020 http://www.fao.org/dad-is/		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.5	By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed	C020501	2.5.1	Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities	2020.Q2.G.03	['sustainable agriculture', 'genetic resources']	ER_GRF_ANIMRCNTN	Number of local breeds for which sufficient genetic resources are stored for reconstitution	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1			[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10	NUMBER	Number	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			Out of 9 local breeds (including extinct ones), 0 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted	DAD-IS 2020 http://www.fao.org/dad-is/		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.5	By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed	C020501	2.5.1	Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities	2020.Q2.G.03	['sustainable agriculture', 'genetic resources']	ER_GRF_ANIMRCNTN	Number of local breeds for which sufficient genetic resources are stored for reconstitution	142	Asia	2	1	World	Region								[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10	NUMBER	Number	G	Global	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0			[2010]: Out of 2172 local breeds (including extinct ones), 6 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted // [2011]: Out of 2172 local breeds (including extinct ones), 9 are reported with genetic material stored, out of which 1 are reported with sufficient material stored to allow them to be reconstituted // [2012-2013]: Out of 2172 local breeds (including extinct ones), 15 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted // [2014]: Out of 2172 local breeds (including extinct ones), 16 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted // [2015-2018]: Out of 2172 local breeds (including extinct ones), 18 are reported with genetic material stored, out of which 1 are reported with sufficient material stored to allow them to be reconstituted // [2019]: Out of 2172 local breeds (including extinct ones), 20 are reported with genetic material stored, out of which 1 are reported with sufficient material stored to allow them to be reconstituted	DAD-IS 2020 http://www.fao.org/dad-is/		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.5	By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed	C020501	2.5.1	Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities	2020.Q2.G.03	['sustainable agriculture', 'genetic resources']	ER_GRF_ANIMRCNTN	Number of local breeds for which sufficient genetic resources are stored for reconstitution	143	Central Asia	3	142	Asia	Region								[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10	NUMBER	Number	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			Out of 132 local breeds (including extinct ones), 0 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted	DAD-IS 2020 http://www.fao.org/dad-is/		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.5	By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed	C020501	2.5.1	Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities	2020.Q2.G.03	['sustainable agriculture', 'genetic resources']	ER_GRF_ANIMRCNTN	Number of local breeds for which sufficient genetic resources are stored for reconstitution	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1			[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10	NUMBER	Number	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			Out of 22 local breeds (including extinct ones), 0 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted	DAD-IS 2020 http://www.fao.org/dad-is/		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.5	By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed	C020501	2.5.1	Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities	2020.Q2.G.03	['sustainable agriculture', 'genetic resources']	ER_GRF_ANIMRCNTN	Number of local breeds for which sufficient genetic resources are stored for reconstitution	145	Western Asia	3	142	Asia	Region								[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10	NUMBER	Number	G	Global	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0			[2010]: Out of 316 local breeds (including extinct ones), 0 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted // [2011]: Out of 316 local breeds (including extinct ones), 3 are reported with genetic material stored, out of which 1 are reported with sufficient material stored to allow them to be reconstituted // [2012-2014]: Out of 316 local breeds (including extinct ones), 9 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted // [2015-2018]: Out of 316 local breeds (including extinct ones), 10 are reported with genetic material stored, out of which 1 are reported with sufficient material stored to allow them to be reconstituted // [2019]: Out of 316 local breeds (including extinct ones), 11 are reported with genetic material stored, out of which 1 are reported with sufficient material stored to allow them to be reconstituted	DAD-IS 2020 http://www.fao.org/dad-is/		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.5	By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed	C020501	2.5.1	Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities	2020.Q2.G.03	['sustainable agriculture', 'genetic resources']	ER_GRF_ANIMRCNTN	Number of local breeds for which sufficient genetic resources are stored for reconstitution	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1			[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10	NUMBER	Number	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			Out of 35 local breeds (including extinct ones), 0 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted	DAD-IS 2020 http://www.fao.org/dad-is/		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.5	By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed	C020501	2.5.1	Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities	2020.Q2.G.03	['sustainable agriculture', 'genetic resources']	ER_GRF_ANIMRCNTN	Number of local breeds for which sufficient genetic resources are stored for reconstitution	15	Northern Africa	3	2	Africa	Region								[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10	NUMBER	Number	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0			[2010-2018]: Out of 174 local breeds (including extinct ones), 0 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted // [2019]: Out of 174 local breeds (including extinct ones), 3 are reported with genetic material stored, out of which 3 are reported with sufficient material stored to allow them to be reconstituted	DAD-IS 2020 http://www.fao.org/dad-is/		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.5	By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed	C020501	2.5.1	Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities	2020.Q2.G.03	['sustainable agriculture', 'genetic resources']	ER_GRF_ANIMRCNTN	Number of local breeds for which sufficient genetic resources are stored for reconstitution	150	Europe	2	1	World	Region								[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10	NUMBER	Number	G	Global	10.0	13.0	17.0	22.0	41.0	50.0	48.0	57.0	81.0	85.0	85.0			[2010]: Out of 3546 local breeds (including extinct ones), 99 are reported with genetic material stored, out of which 10 are reported with sufficient material stored to allow them to be reconstituted // [2011]: Out of 3546 local breeds (including extinct ones), 122 are reported with genetic material stored, out of which 13 are reported with sufficient material stored to allow them to be reconstituted // [2012]: Out of 3546 local breeds (including extinct ones), 178 are reported with genetic material stored, out of which 17 are reported with sufficient material stored to allow them to be reconstituted // [2013]: Out of 3546 local breeds (including extinct ones), 213 are reported with genetic material stored, out of which 22 are reported with sufficient material stored to allow them to be reconstituted // [2014]: Out of 3546 local breeds (including extinct ones), 233 are reported with genetic material stored, out of which 41 are reported with sufficient material stored to allow them to be reconstituted // [2015]: Out of 3546 local breeds (including extinct ones), 246 are reported with genetic material stored, out of which 50 are reported with sufficient material stored to allow them to be reconstituted // [2016]: Out of 3546 local breeds (including extinct ones), 251 are reported with genetic material stored, out of which 48 are reported with sufficient material stored to allow them to be reconstituted // [2017]: Out of 3546 local breeds (including extinct ones), 289 are reported with genetic material stored, out of which 57 are reported with sufficient material stored to allow them to be reconstituted // [2018]: Out of 3546 local breeds (including extinct ones), 330 are reported with genetic material stored, out of which 81 are reported with sufficient material stored to allow them to be reconstituted // [2019]: Out of 3546 local breeds (including extinct ones), 333 are reported with genetic material stored, out of which 85 are reported with sufficient material stored to allow them to be reconstituted	DAD-IS 2020 http://www.fao.org/dad-is/		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.5	By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed	C020501	2.5.1	Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities	2020.Q2.G.03	['sustainable agriculture', 'genetic resources']	ER_GRF_ANIMRCNTN	Number of local breeds for which sufficient genetic resources are stored for reconstitution	151	Eastern Europe	3	150	Europe	Region								[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10	NUMBER	Number	G	Global	0.0	2.0	2.0	3.0	3.0	3.0	3.0	5.0	5.0	9.0	9.0			[2010]: Out of 969 local breeds (including extinct ones), 8 are reported with genetic material stored, out of which 0 are reported with sufficient material stored to allow them to be reconstituted // [2011]: Out of 969 local breeds (including extinct ones), 18 are reported with genetic material stored, out of which 2 are reported with sufficient material stored to allow them to be reconstituted // [2012]: Out of 969 local breeds (including extinct ones), 19 are reported with genetic material stored, out of which 2 are reported with sufficient material stored to allow them to be reconstituted // [2013-2016]: Out of 969 local breeds (including extinct ones), 19 are reported with genetic material stored, out of which 3 are reported with sufficient material stored to allow them to be reconstituted // [2017]: Out of 969 local breeds (including extinct ones), 38 are reported with genetic material stored, out of which 5 are reported with sufficient material stored to allow them to be reconstituted // [2018]: Out of 969 local breeds (including extinct ones), 40 are reported with genetic material stored, out of which 5 are reported with sufficient material stored to allow them to be reconstituted // [2019]: Out of 969 local breeds (including extinct ones), 41 are reported with genetic material stored, out of which 9 are reported with sufficient material stored to allow them to be reconstituted	DAD-IS 2020 http://www.fao.org/dad-is/		E: Estimated data
