series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	Y_GE18	18 years old and over	M	Male	[2014, 2015, 2016, 2017]	2014	2017	4
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	Y0T17	under 18 years old	M	Male	[2014, 2015, 2016]	2014	2016	3
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	Y0T17	under 18 years old	F	Female	[2014, 2015, 2016, 2017]	2014	2017	4
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	Y_GE18	18 years old and over	F	Female	[2014, 2015, 2016, 2017]	2014	2017	4
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2011, 2014, 2015, 2016, 2017]	2011	2017	5
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	_T	All age ranges or no breaks by age	F	Female	[2011, 2014, 2015, 2016, 2017]	2011	2017	5
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	_T	All age ranges or no breaks by age	M	Male	[2011]	2011	2011	1
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	Y0T17	under 18 years old	F	Female	[2014, 2015, 2016, 2017]	2014	2017	4
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	Y0T17	under 18 years old	F	Female	[2017]	2017	2017	1
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	Y0T17	under 18 years old	M	Male	[2017]	2017	2017	1
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	_T	All age ranges or no breaks by age	F	Female	[2017]	2017	2017	1
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	_T	All age ranges or no breaks by age	M	Male	[2017]	2017	2017	1
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2017]	2017	2017	1
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	12
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	Y0T17	under 18 years old	M	Male	[2006, 2007, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	10
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	Y0T17	under 18 years old	F	Female	[2006, 2007, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	10
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	_T	All age ranges or no breaks by age	F	Female	[2006, 2007, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	10
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	Y_GE18	18 years old and over	M	Male	[2006, 2007, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	10
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	Y_GE18	18 years old and over	F	Female	[2006, 2007, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	10
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	_T	All age ranges or no breaks by age	M	Male	[2006, 2007, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	10
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2009]	2009	2009	1
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2007	2016	10
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	_T	All age ranges or no breaks by age	F	Female	[2010, 2011, 2012, 2013]	2010	2013	4
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	_T	All age ranges or no breaks by age	M	Male	[2010, 2011, 2012, 2013]	2010	2013	4
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	Y0T17	under 18 years old	M	Male	[2014, 2015, 2016]	2014	2016	3
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	Y0T17	under 18 years old	F	Female	[2014, 2015, 2016]	2014	2016	3
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	Y_GE18	18 years old and over	M	Male	[2014, 2015, 2016]	2014	2016	3
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	Y_GE18	18 years old and over	F	Female	[2014, 2015, 2016]	2014	2016	3
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2007]	2007	2007	1
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2005, 2006, 2007, 2008, 2009, 2012, 2013, 2014, 2015, 2016]	2005	2016	10
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	_T	All age ranges or no breaks by age	F	Female	[2012, 2013, 2014, 2015, 2016]	2012	2016	5
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	_T	All age ranges or no breaks by age	M	Male	[2012, 2013, 2014, 2015, 2016]	2012	2016	5
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	Y0T17	under 18 years old	F	Female	[2013, 2014, 2015]	2013	2015	3
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	Y_GE18	18 years old and over	M	Male	[2013, 2014, 2015, 2016]	2013	2016	4
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	Y_GE18	18 years old and over	F	Female	[2013, 2014, 2015, 2016]	2013	2016	4
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	Y0T17	under 18 years old	M	Male	[2013, 2014, 2015]	2013	2015	3
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2010, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	7
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	_T	All age ranges or no breaks by age	F	Female	[2010, 2012, 2013]	2010	2013	3
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	_T	All age ranges or no breaks by age	M	Male	[2010, 2012, 2013]	2010	2013	3
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	Y0T17	under 18 years old	F	Female	[2014, 2015, 2016, 2017]	2014	2017	4
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	Y_GE18	18 years old and over	M	Male	[2014]	2014	2014	1
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	Y_GE18	18 years old and over	F	Female	[2014]	2014	2014	1
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	Y0T17	under 18 years old	M	Male	[2014, 2015, 2016, 2017]	2014	2017	4
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2009, 2011, 2012, 2014, 2015, 2016]	2009	2016	6
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	_T	All age ranges or no breaks by age	M	Male	[2011, 2012, 2014, 2016]	2011	2016	4
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	_T	All age ranges or no breaks by age	F	Female	[2011, 2012, 2014, 2015, 2016]	2011	2016	5
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	Y0T17	under 18 years old	F	Female	[2014, 2015, 2016]	2014	2016	3
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	Y_GE18	18 years old and over	M	Male	[2014, 2016]	2014	2016	2
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	Y_GE18	18 years old and over	F	Female	[2014, 2015, 2016]	2014	2016	3
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	Y0T17	under 18 years old	M	Male	[2014, 2016]	2014	2016	2
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2007, 2008, 2009, 2012, 2014, 2015, 2016, 2017]	2007	2017	8
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1	_T	All age ranges or no breaks by age	M	Male	[2012, 2014, 2015, 2016, 2017]	2012	2017	5
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1	_T	All age ranges or no breaks by age	F	Female	[2012, 2014, 2015, 2016, 2017]	2012	2017	5
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1	Y0T17	under 18 years old	F	Female	[2014, 2015, 2016, 2017]	2014	2017	4
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1	Y_GE18	18 years old and over	M	Male	[2014]	2014	2014	1
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1	Y0T17	under 18 years old	M	Male	[2014, 2015, 2016, 2017]	2014	2017	4
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1	Y_GE18	18 years old and over	F	Female	[2014, 2016]	2014	2016	2
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	608	Philippines	4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2007, 2008, 2009]	2007	2009	3
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2014, 2015, 2016]	2014	2016	3
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1	Y0T17	under 18 years old	F	Female	[2014, 2016]	2014	2016	2
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1	Y0T17	under 18 years old	M	Male	[2014, 2016]	2014	2016	2
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1	Y_GE18	18 years old and over	M	Male	[2014, 2015, 2016]	2014	2016	3
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1	Y_GE18	18 years old and over	F	Female	[2014, 2015, 2016]	2014	2016	3
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2008, 2009, 2010, 2011, 2013, 2014]	2008	2014	6
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1	_T	All age ranges or no breaks by age	F	Female	[2010, 2011, 2013, 2014]	2010	2014	4
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1	_T	All age ranges or no breaks by age	M	Male	[2010, 2011, 2013, 2014]	2010	2014	4
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1	Y0T17	under 18 years old	M	Male	[2014]	2014	2014	1
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1	Y0T17	under 18 years old	F	Female	[2014]	2014	2014	1
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1	Y_GE18	18 years old and over	M	Male	[2014]	2014	2014	1
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	634	Qatar	4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2008, 2009]	2008	2009	2
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2005, 2006, 2007, 2008, 2009, 2010, 2011]	2005	2011	7
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1	_T	All age ranges or no breaks by age	F	Female	[2010, 2011]	2010	2011	2
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	642	Romania	4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1	_T	All age ranges or no breaks by age	M	Male	[2010, 2011]	2010	2011	2
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2005, 2006, 2007, 2008, 2009, 2012, 2013, 2014, 2015, 2016, 2017]	2005	2017	11
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1	Y0T17	under 18 years old	F	Female	[2005, 2006, 2014, 2015, 2016, 2017]	2005	2017	6
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1	Y_GE18	18 years old and over	M	Male	[2005, 2006, 2014, 2015, 2016, 2017]	2005	2017	6
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1	Y_GE18	18 years old and over	F	Female	[2005, 2006, 2014, 2015, 2016, 2017]	2005	2017	6
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1	_T	All age ranges or no breaks by age	M	Male	[2005, 2006, 2014, 2015, 2016, 2017]	2005	2017	6
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1	Y0T17	under 18 years old	M	Male	[2005, 2006, 2014, 2015, 2016, 2017]	2005	2017	6
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	68	Bolivia (Plurinational State of)	5	5	South America	Country	-64.66224284	-16.71273412	BOL	1	1	_T	All age ranges or no breaks by age	F	Female	[2005, 2006, 2014, 2015, 2016, 2017]	2005	2017	6
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2011]	2011	2011	1
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1	_T	All age ranges or no breaks by age	F	Female	[2011]	2011	2011	1
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1	_T	All age ranges or no breaks by age	M	Male	[2011]	2011	2011	1
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2006, 2008, 2009, 2012, 2014, 2015, 2016, 2017]	2006	2017	8
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1	_T	All age ranges or no breaks by age	F	Female	[2012, 2014, 2015, 2016, 2017]	2012	2017	5
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1	_T	All age ranges or no breaks by age	M	Male	[2012, 2014, 2015]	2012	2015	3
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1	Y0T17	under 18 years old	F	Female	[2014, 2015, 2016, 2017]	2014	2017	4
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1	Y_GE18	18 years old and over	F	Female	[2014, 2015]	2014	2015	2
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1	Y_GE18	18 years old and over	M	Male	[2015]	2015	2015	1
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1	Y0T17	under 18 years old	M	Male	[2015]	2015	2015	1
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	694	Sierra Leone	5	11	Western Africa	Country	-11.78306584	8.568604164	SLE	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2007]	2007	2007	1
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016]	2005	2016	11
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1	Y_GE18	18 years old and over	M	Male	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015]	2005	2015	10
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1	Y_GE18	18 years old and over	F	Female	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015]	2005	2015	10
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1	_T	All age ranges or no breaks by age	F	Female	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015]	2005	2015	10
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1	_T	All age ranges or no breaks by age	M	Male	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015]	2005	2015	10
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1	Y0T17	under 18 years old	F	Female	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015]	2005	2015	10
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1	Y0T17	under 18 years old	M	Male	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015]	2005	2015	10
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2016]	2016	2016	1
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1	_T	All age ranges or no breaks by age	F	Female	[2016]	2016	2016	1
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1	_T	All age ranges or no breaks by age	F	Female	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1	_T	All age ranges or no breaks by age	M	Male	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1	Y_GE18	18 years old and over	M	Male	[2014, 2015, 2016, 2017]	2014	2017	4
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1	Y_GE18	18 years old and over	F	Female	[2014, 2015, 2016, 2017]	2014	2017	4
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1	Y0T17	under 18 years old	F	Female	[2016, 2017]	2016	2017	2
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1	Y0T17	under 18 years old	M	Male	[2016]	2016	2016	1
VC_HTF_DETVOP	Detected victims of human trafficking for other purposes, by age and sex (number)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1	_T	All age ranges or no breaks by age	_T	Both sexes	[2014]	2014	2014	1
