series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	0.627725423246181	0.639363536569579	0.644683636245954	0.642690339158576	0.647889209061488	0.649599496374935	0.652480613671672	0.649473568561439	0.651470198135198	0.656226016576016	0.65520472866209	0.654043619528619	0.661130586711565	0.671871830073824	0.671871830073824				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	0.107676422490244	0.108157804185881	0.10770227030862	0.107934662114224	0.106697997516849	0.107012755409719	0.106896668144732	0.106959844803121	0.106908921603405	0.10704395352962	0.106585659808442	0.104809184994679	0.103534854558354	0.101742229514012	0.101742229514012				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	5.62111460758897	5.62863055149658	5.6421529413151	5.65417805797784	5.65340702097572	5.65288925524393	5.65770122083431	6.004628325	6.005393315	6.0207627625	6.0317539475	6.0415010325	6.040839615	6.0406126275	6.0406126275				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	21	Northern America	3	19	Americas	Region						[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	5.30593456228648	5.30881134993691	5.31093435849695	5.3149204205802	5.31750168197638	5.31980758916232	5.31777836528079	5.32439614806272	5.31333426561606	5.31606952131275	5.31869196343352	5.31412797823161	5.30206075157916	5.31382207903002	5.31382207903002				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	0.052164	0.0518496	0.051362	0.0497653333333333	0.0475812	0.0475446666666667	0.0475989333333333	0.0473108	0.0464513333333333	0.0458186666666667	0.0441284	0.0452410666666667	0.0456776	0.0480913333333333	0.0480913333333333				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	0.666982496377561	0.662777385634444	0.680112813082177	0.713091796729455	0.765867350445042	0.82473015524736	0.876913603808735	0.923992407369074	0.964714611881598	0.99037447526392	0.995926425170772	0.989236185054854	0.980674785758642	0.980586955081763	0.980586955081763				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	0.732768162344983	0.743030819777742	0.751137307537445	0.754784810758576	0.763743128523111	0.767447016830407	0.773010519407312	0.772488682154936	0.773347062731518	0.76821469077146	0.768946743034305	0.754609823643098	0.742105095425994	0.733651542921565	0.733651542921565				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	1.67146106660231	1.67614904922779	1.67622548262548	1.68722697393822	1.66391961389961	1.6669918050193	1.68927667471042	1.67978480212355	1.6791558542471	1.67185700289575	1.67027997586872	1.64159913610038	1.63055791505791	1.62957241795366	1.62957241795366				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	226	Equatorial Guinea	5	17	Middle Africa	Country	10.46535826	1.565792376	GNQ	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	0.406219351158645	0.405304677361853	0.403341347593582	0.401047475935828	0.399189058823529	0.398923197860962	0.398514919786096	0.399537490196078	0.400800798573975	0.401521878787878	0.402661575757575	0.39538374688057	0.383806456327985	0.376726937611408	0.376726937611408				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	0.6771711977	0.6726074715	0.6677139634	0.6651004218	0.6645971958	0.6664212487	0.6703108765	0.6765879249	0.681521877	0.6851532945	0.6895514871	0.6897150363	0.6894915327	0.6922663796	0.6922663796				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	232	Eritrea	5	14	Eastern Africa	Country	38.11074289	16.12894644	ERI	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	0.0301753732673267	0.0311195554455446	0.0320044554455446	0.0325792574257426	0.0335555811881188	0.0344284237623762	0.0357647940594059	0.0367227267326733	0.0377851336633663	0.0391181425742574	0.0439447277227723	0.0482637534653465	0.0527886514851485	0.0623917603960396	0.0623917603960396				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	4.88318257843831	4.88132601085161	4.8826700754895	4.8855562514744	4.88611894550601	4.88114110639301	4.87725061571125	4.87361223165841	4.75140334943639	4.74632919484702	4.74460235104669	4.74622302507476	4.75069743041177	4.7536628226363	4.7536628226363				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	234	Faroe Islands	4	154	Northern Europe	Country	-7.122044325	62.21228119	FRO	0	1	[2016, 2017, 2018]	2016	2018	3	PT	Percentage	G	Global												0.0755470630372493	0.149486389684813	0.221009312320916	0.221009312320916				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	238	Falkland Islands (Malvinas)	5	5	South America	Country	-58.75246778	-51.74562601	FLK	0	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	1.3980347411668	1.39550124897288	1.40804126540673	1.43528433853738	1.43991120788824	1.44101601479046	1.44488392769104	1.43850071487263	1.43621997534921	1.43511493015612	1.42023209531635	1.39150140509449	1.38361764995891	1.3685405834018	1.3685405834018				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	0.0705800028876233	0.071646922114382	0.0730398358065292	0.0741662760888746	0.0744629418464747	0.0745560160423518	0.0752620839817117	0.0757310291168685	0.0756131036335927	0.0749072582016524	0.0745575244244806	0.073155716050373	0.071968571909842	0.0709397686692869	0.0709397686692869				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	2.56920607553366	2.57752784345922	2.57548087027914	2.56748444444444	2.5540038806787	2.56972586206896	2.56842960591133	2.57466859879584	2.58216985221674	2.58451798029556	2.57523420361247	2.57614525998905	2.56792130268199	2.55903786535303	2.55903786535303				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	9.79814180931744	9.83182852158758	9.8663831030287	9.88670420368542	9.86025143994735	9.84515330503455	9.82299605679686	9.80980781993484	9.79901065780381	9.8532688331304	9.87805526504557	9.90851792208219	9.93660403757567	9.97520857265069	9.97520857265069				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	0.658243124460101	0.659897742152871	0.662398479792971	0.664947960121046	0.669210991367108	0.668282776039754	0.670771208476925	0.668722328086391	0.665264519310318	0.667620235701488	0.672538311993089	0.67487593656916	0.682454765622574	0.684029886020998	0.684029886020998				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	258	French Polynesia	4	61	Polynesia	Country	-149.4052367	-17.67709294	PYF	0	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	7.33779775956284	7.3393087978142	7.36225177595628	7.38287431693989	7.38251371584699	7.37281841530054	7.31865653005464	7.32174710382513	7.31801428961748	7.2793662568306	7.24789043715846	7.16067349726775	7.11042289617486	7.06337863387978	7.06337863387978				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	0.687204348576358	0.684847075064711	0.678344767040552	0.672542855910267	0.667536811906816	0.657528045729076	0.649009607420189	0.654957963761863	0.658025025884383	0.654321686798964	0.656576423641069	0.652335198446937	0.635067105263157	0.616717402933563	0.616717402933563				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	0.832529221484845	0.832271822486125	0.835301400240617	0.83896481468545	0.837989179958862	0.843049756665502	0.844880701672682	0.845082401521325	0.843556528505452	0.833897794853882	0.829954059843986	0.815008368067683	0.791960350448247	0.776143284821671	0.776143284821671				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	0.438589962584544	0.445462433443661	0.447357226939127	0.446958218448697	0.444098801266369	0.44437903007627	0.440347485969204	0.443865036695927	0.441602752914088	0.445477049935242	0.444264969060296	0.444507621240466	0.444927739243056	0.450999418621384	0.450999418621384				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	7.26948776679841	7.33354815217391	7.32680049407114	7.34774989130434	7.33524985177865	7.3340523715415	7.32004562252964	7.31564333003952	7.32583598814229	7.34619951581027	7.36644011857707	7.34482380434782	7.3875461660079	7.41186910079051	7.41186910079051				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	1.05086408016974	1.05837167670337	1.06728926119253	1.07311507615523	1.07253847250509	1.07347057721548	1.07605094761303	1.07946517616342	1.08087348113964	1.09025148724562	1.09489195608553	1.09617175664071	1.10046790451383	1.10522158170421	1.10522158170421				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	7.75632295454545	7.78190704545454	7.81288863636363	7.82645954545454	7.83929431818181	7.82653954545454	7.81563318181818	7.79743113636363	7.78864272727272	7.72731568181818	7.68464704545454	7.62960681818181	7.60557409090909	7.57472659090909	7.57472659090909				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	2.46089351147051	2.44526989232662	2.41330990287421	2.4077962164894	2.46358946075415	2.49712045047024	2.52953795464533	2.60107335853036	2.68046066010371	2.72179074184758	2.71198033840203	2.66246872374088	2.59236871802759	2.53973628988309	2.53973628988309				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	29	Caribbean	4	419	Latin America and the Caribbean	Region						[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	1.8069790523137	1.81239887596038	1.82603499333866	1.84016673461231	1.84290254907185	1.88307292077449	1.9053923555981	1.92326328373055	1.96484937612127	1.9713756720237	1.99031367076674	2.00650583857065	2.03821368423415	2.03490057505835	2.03490057505835				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	292	Gibraltar	4	39	Southern Europe	Country	-5.347561686	36.13895036	GIB	0	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	2.55068	2.55472	2.56723	2.55191	2.55567	2.54012	2.52779	2.52016	2.51572	2.46047	2.45675	2.44508	2.43934	2.44809	2.44809				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	17.4725462962962	17.632044074074	17.6089922222222	17.5219906172839	17.3707979012345	17.2872534567901	17.2194939506172	17.1818492592592	17.1743965432098	17.2522191358024	17.2599729629629	17.4640011111111	17.5057867901234	17.4120718518518	17.4120718518518				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	30	Eastern Asia	3	142	Asia	Region						[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	1.11423816585134	1.12249369931755	1.13571893648092	1.14805947016475	1.14580146929716	1.14882576959474	1.15666509053266	1.16085440463503	1.17151931683694	1.18251393706982	1.18817513662802	1.19312888676503	1.20224167946837	1.20968645999136	1.20968645999136				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	2.18700900465477	2.18788338867339	2.20001362606671	2.20388184639255	2.19573007292474	2.19354129868114	2.19696902327385	2.20186647478665	2.21217235221101	2.23131333281613	2.24086026997672	2.25340925601241	2.26348323506594	2.27222733436772	2.27222733436772				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	304	Greenland	4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	9.39535364989645	9.37866660567669	9.37519089414057	9.36446748325009	9.37416550615178	9.37927712559386	9.3828191509319	9.38146225532951	9.3907766544037	9.37571218077719	9.34807054696065	8.91975503106346	8.50095458984041	8.08141079059568	8.08141079059568				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	87.3825040043551	87.439655114537	87.4766501881905	87.4836686167959	87.4809905339982	87.4297090180991	87.4021970686442	87.3816048549444	87.3558604398795	87.3083290033025	87.2456082878676	86.7331044889318	86.2407681607026	85.7426509980402	85.7426509980402				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	312	Guadeloupe	5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	0.178193964497041	0.177437928994082	0.177426213017751	0.177287633136094	0.174552426035503	0.174828106508875	0.176489704142011	0.176705384615384	0.175091834319526	0.171804437869822	0.16713349112426	0.16420899408284	0.15977573964497	0.159995443786982	0.159995443786982				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	316	Guam	4	57	Micronesia	Country	144.7029305	13.35485404	GUM	0	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	0.290804259259259	0.291306851851851	0.291629814814814	0.290502037037037	0.28873537037037	0.289702592592592	0.286098333333333	0.286409814814814	0.288508148148148	0.289545185185185	0.281749259259259	0.248316851851851	0.209212037037037	0.170796851851851	0.170796851851851				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	1.23478148716149	1.24094349944641	1.21955112457019	1.18755007582152	1.14723422725993	1.10349942861632	1.07705832790707	1.05065148723457	1.02254480598825	1.00449616109241	1.00899312063112	1.01593019859757	1.05648991730886	1.10257777018953	1.10257777018953				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	1.08374798992161	1.08246233669279	1.08063378219484	1.08084358435983	1.08525947181784	1.08163195688689	1.08169746080627	1.08010177958193	1.08053869914147	1.07400072228443	1.07776296005972	1.07800190089585	1.07551312243374	1.07712344438223	1.07712344438223				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	0.0568814085137555	0.0599064996744262	0.0596154456291714	0.0628264138043301	0.0664219367572847	0.0669265057789354	0.064871899316295	0.0652160068370503	0.0663430721959954	0.0677590196158229	0.0683890977535406	0.0692888267133322	0.0703207821911118	0.0693138963047371	0.0693138963047371				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	0.659553831640058	0.662842431059506	0.665538704644412	0.680874150943396	0.696618965892598	0.710657616110304	0.726191774310595	0.744597783018867	0.750760126995645	0.758708055152394	0.771295863570391	0.77168625544267	0.770925493468795	0.771623690130624	0.771623690130624				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	34	Southern Asia	3	142	Asia	Region						[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	1.30432506775815	1.30822100269095	1.31350007793339	1.32446747163469	1.32742287018636	1.32604184709336	1.32043232701653	1.31823306336838	1.30770544621322	1.30481678727229	1.30741715617474	1.30446048991901	1.30235370386746	1.30540132519025	1.30540132519025				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	0.746947983734024	0.748755919206363	0.753046217713826	0.75392994548217	0.758061559567432	0.758885046027348	0.755279933863616	0.750777552060059	0.748925466082759	0.742887970328	0.744140955402627	0.750408883725087	0.75808638752346	0.768849567432299	0.768849567432299				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	11.2957891428571	11.2321333333333	11.195966	11.181507047619	11.153365047619	11.1544289523809	11.1884651428571	11.2062238095238	11.2093779047619	11.2134532380952	11.1820062857142	11.0543094285714	10.9790127619047	10.9327203809523	10.9327203809523				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	1.24029753933712	1.24257114719339	1.24718578395268	1.25133093404753	1.24674874737656	1.24750197503589	1.25273772672042	1.25188214735446	1.25153448691041	1.24687667543282	1.25316866096866	1.25647351961428	1.26669650339688	1.27923671378479	1.27923671378479				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	35	South-Eastern Asia	3	142	Asia	Region						[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	1.42259738382158	1.42365746050219	1.42809946354751	1.44487395015112	1.45500617834409	1.46448735781003	1.46956202834839	1.48335414471292	1.48769727300813	1.48054972978913	1.48025205265569	1.44355962657451	1.4395425843558	1.4444464197607	1.4444464197607				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	2.67079989725685	2.66638006683291	2.66583978453865	2.66239475710723	2.66360859052369	2.66652125486284	2.66958372269326	2.67111005586034	2.67406976658354	2.67564280399002	2.67314757306733	2.67040898054862	2.7001071690773	2.730656080798	2.730656080798				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
EN_WBE_PMPP	Water body extent (permanent and maybe permanent) (% of total land area)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global	0.493054310387159	0.498456160756628	0.508124487133348	0.523881333180859	0.537869482912292	0.54557729327759	0.546730771696393	0.5485024800635	0.545634180493005	0.545851595962585	0.556446310831127	0.560696374533749	0.556586423874693	0.559066851698007	0.559066851698007				Global Surface Water Explorer extraction for UN Environment		E: Estimated data
