series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Age	Location	Sex	Reporting Type
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2013.0	17.37917	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	45-54	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2013.0	14.775	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	55-64	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2013.0	13.4375	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	65+	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2016.0	10.45	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	15-24	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2016.0	21.59167	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	25-44	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2016.0	18.2625	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	45-54	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2016.0	15	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	55-64	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2016.0	13.87917	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	65+	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2016.0	10.80417	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	15+	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2016.0	7.2875	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	15-24	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2016.0	12.56667	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	25-44	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2016.0	10.43333	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	65+	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2016.0	16.25	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	15+	URBAN	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2016.0	9.74583	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	55-64	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2016.0	10.42083	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	55-64	RURAL	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2016.0	11.43333	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	45-54	ALLAREA	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2016.0	16.83333	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	15+	ALLAREA	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2016.0	19.31667	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	25-44	URBAN	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2016.0	17.40833	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	45-54	URBAN	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2016.0	14.75417	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	55-64	URBAN	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2016.0	13.42083	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	65+	URBAN	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2016.0	10.75833	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	15+	URBAN	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2016.0	7.10417	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	15-24	URBAN	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2016.0	12.37917	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	25-44	URBAN	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2016.0	11.275	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	45-54	URBAN	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2016.0	9.17917	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	55-64	URBAN	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2016.0	13.38333	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	15-24	URBAN	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2016.0	10.29583	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	65+	URBAN	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2016.0	9.38333	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	15-24	RURAL	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2016.0	22.64167	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	25-44	RURAL	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2016.0	18.78333	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	45-54	RURAL	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2016.0	15.2625	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	55-64	RURAL	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2016.0	14.80417	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	65+	RURAL	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2016.0	11.17083	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	15+	RURAL	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2016.0	7.51667	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	15-24	RURAL	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2016.0	13.67083	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	25-44	RURAL	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2016.0	11.85833	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	45-54	RURAL	MALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2016.0	17.12083	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	15+	RURAL	FEMALE	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	756	Switzerland	2016.0	10.25	Float						Federal Statistical Office FSO based on Swiss Labour Force Survey - Unpaid Work Module		['']	C	PERCENT	65+	RURAL	MALE	G
