series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Reporting Type	Type of waste treatment
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	643	Russian Federation	2010.0	83481344	Float						UNSTATS / Environment Live 		['Data on volume of salvaged and detoxified waste.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	643	Russian Federation	2011.0	31976644	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	643	Russian Federation	2011.0	96765408	Float						UNSTATS / Environment Live 		['Data on volume of salvaged and detoxified waste.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	643	Russian Federation	2012.0	28423888	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	643	Russian Federation	2012.0	91754336	Float						UNSTATS / Environment Live 		['Data on volume of salvaged and detoxified waste.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	643	Russian Federation	2013.0	29487460	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	643	Russian Federation	2013.0	102098720	Float						UNSTATS / Environment Live 		['Data on volume of salvaged and detoxified waste.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	643	Russian Federation	2014.0	24479338	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	643	Russian Federation	2014.0	103813960	Float						UNSTATS / Environment Live 		['Data on volume of salvaged and detoxified waste.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	643	Russian Federation	2015.0	21901868	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	643	Russian Federation	2015.0	93781328	Float						UNSTATS / Environment Live 		['Data on volume of salvaged and detoxified waste.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	643	Russian Federation	2016.0	25811032	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	643	Russian Federation	2016.0	86458352	Float						UNSTATS / Environment Live 		['Data on volume of salvaged and detoxified waste.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	643	Russian Federation	2017.0	27061028	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	643	Russian Federation	2017.0	68685480	Float						UNSTATS / Environment Live 		['']	C	TONNES	G	RECYCL
