series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	12.741798828125	12.741798828125				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	575.629042265625	575.629042265625				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	534.0047953710937	534.0047953710937				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	27.1257212792969	27.1257212792969				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	1.7838518359375	1.7838518359375				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	131.56062171875	131.56062171875				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	11.5008826757813	11.5008826757813				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	4.1399538476563	4.1399538476563				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	39	Southern Europe	3	150	Europe	Region								[2017]	2017	2017	1	KM2	Square kilometers	G	Global	598.7949546484376	598.7949546484376				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	165.653680078125	165.653680078125				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	23.9067573046875	23.9067573046875				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	217.4966039648438	217.4966039648438				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	51.476867265625	51.476867265625				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	4.1952919140625	4.1952919140625				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	122.5739019726563	122.5739019726563				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	408	Democratic People's Republic of Korea	4	30	Eastern Asia	Country	127.1803633	40.1462645	PRK	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	70.551411328125	70.551411328125				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	33.337480078125	33.337480078125				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	25.011112734375	25.011112734375				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	169.788561328125	169.788561328125				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	419	Latin America and the Caribbean	3	19	Americas	Region								[2017]	2017	2017	1	KM2	Square kilometers	G	Global	4106.178676	4106.178676				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	6.4526445214844	6.4526445214844				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	25.8499814257813	25.8499814257813				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	4.6069273828125	4.6069273828125				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	432	Landlocked developing countries (LLDCs)	1			Group								[2017]	2017	2017	1	KM2	Square kilometers	G	Global	2179.861659	2179.861659				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	434	Libya	4	15	Northern Africa	Country	18.0295985	27.04042819	LBY	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	4.327833203125	4.327833203125				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	438	Liechtenstein	4	155	Western Europe	Country	9.552985019	47.14167005	LIE	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	0.2548359765625	0.2548359765625				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	205.7103940625	205.7103940625				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	35.3197766015625	35.3197766015625				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	107.5069125	107.5069125				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	5.4136955859375	5.4136955859375				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	474	Martinique	5	29	Caribbean	Country	-60.91544135	14.56086108	MTQ	0	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	0.763335234375	0.763335234375				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	492	Monaco	4	155	Western Europe	Country	7.424214814	43.73532918	MCO	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	343.0770205078125	343.0770205078125				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	11.9772908984375	11.9772908984375				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	5	South America	4	419	Latin America and the Caribbean	Region								[2017]	2017	2017	1	KM2	Square kilometers	G	Global	2926.536805039063	2926.536805039063				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	1.809010546875	1.809010546875				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	500	Montserrat	5	29	Caribbean	Country	-62.19261223	16.73558313	MSR	0	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	112.2781166210938	112.2781166210938				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	111.5796270507813	111.5796270507813				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	20.1397205859375	20.1397205859375				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	7.67771484375	7.67771484375				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	513	Europe and Northern America	2	1	World	Region								[2017]	2017	2017	1	KM2	Square kilometers	G	Global	8844.143473	8844.143473				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	96.1675490332031	96.1675490332031				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	520	Nauru	4	57	Micronesia	Country	166.92313	-0.528742623	NRU	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	93.91309828125	93.91309828125				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	53	Australia and New Zealand	3	9	Oceania	Region								[2017]	2017	2017	1	KM2	Square kilometers	G	Global	439.568018	439.568018				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	531	Curaçao	5	29	Caribbean	Country	-68.95033464	12.15058042	CUW	0	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	533	Aruba	5	29	Caribbean	Country	-69.97050586	12.50878756	ABW	0	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	534	Sint Maarten (Dutch part)	5	29	Caribbean	Country	-63.06198692	18.03926508	SXM	0	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	535	Bonaire, Sint Eustatius and Saba	5	29	Caribbean	Country								[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	54	Melanesia	3	9	Oceania	Region								[2017]	2017	2017	1	KM2	Square kilometers	G	Global	215.1660129492188	215.1660129492188				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	540	New Caledonia	4	54	Melanesia	Country	165.5067368	-21.41742531	NCL	0	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	5.8589324023438	5.8589324023438				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region								[2017]	2017	2017	1	KM2	Square kilometers	G	Global	215.166013	215.166013				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	4.5852514453125	4.5852514453125				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	125.8396785546875	125.8396785546875				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	29.1651165234375	29.1651165234375				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	0.509671953125	0.509671953125				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	2.039092890625	2.039092890625				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	55.5605522070313	55.5605522070313				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	570	Niue	4	61	Polynesia	Country	-169.8601693	-19.05000475	NIU	0	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	574	Norfolk Island	4	53	Australia and New Zealand	Country	167.9515548	-29.03230018	NFK	0	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	97.8089946484375	97.8089946484375				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	580	Northern Mariana Islands	4	57	Micronesia	Country	145.7582114	15.19099517	MNP	0	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	581	United States Minor Outlying Islands	4	57	Micronesia	Country	-162.4343752	5.874443968	UMI	0	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	583	Micronesia (Federated States of)	4	57	Micronesia	Country	158.225216	6.880670092	FSM	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	584	Marshall Islands	4	57	Micronesia	Country	171.0839119	7.110213497	MHL	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	585	Palau	4	57	Micronesia	Country	134.5733878	7.502307591	PLW	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	155.1352095898438	155.1352095898438				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	25.0717668359375	25.0717668359375				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	598	Papua New Guinea	4	54	Melanesia	Country	145.8587761	-6.756057077	PNG	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	196.5702709765625	196.5702709765625				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	60	Bermuda	4	21	Northern America	Country	-64.78155012	32.27881922	BMU	0	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	600	Paraguay	5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	2.2249725	2.2249725				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	608	Philippines	4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	102.079880859375	102.079880859375				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	612	Pitcairn	4	61	Polynesia	Country	-128.3225873	-24.37538456	PCN	0	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	14.2708146875	14.2708146875				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	62	Central and Southern Asia	2	1	World	Region								[2017]	2017	2017	1	KM2	Square kilometers	G	Global	1525.468427	1525.468427				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	624	Guinea-Bissau	5	11	Western Africa	Country	-14.40182514	12.11760394	GNB	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	626	Timor-Leste	4	35	South-Eastern Asia	Country	125.9451052	-8.797497247	TLS	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	9.573309140625	9.573309140625				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	630	Puerto Rico	5	29	Caribbean	Country	-66.47591017	18.22753799	PRI	0	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	2.5583435546875	2.5583435546875				Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
ER_MTN_GRNCOV	Mountain green cover area (square kilometres)	634	Qatar	4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1			[2017]	2017	2017	1	KM2	Square kilometers	G	Global	nan	nan			NA = A figure was not provided.	Food and Agriculture Organisation of United Nations ( FAO)		E: Estimated data
