series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2010	value_2015	value_2016	value_2017	value_2018	value_2019	value_2020	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
AG_LND_FRST	Forest area as a proportion of total land area (%)	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	75.498266897747	73.3990467937608	72.6516464471404	72.5021663778163	72.3526863084922	72.2032062391681	72.053726169844	71.9042461005199	71.9042461005199			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	419	Latin America and the Caribbean	3	19	Americas	Region								[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	50.8245512530982	48.0762263132084	47.3575207764849	47.2098507520933	47.0378500891643	46.9225649534661	46.7981029068237	46.6796102998081	46.6796102998081			Aggregate, may include official, semi-official, estimated or calculated data	FAO, Global Forest Resources Assessment and FAOSTAT		_X: Data nature not available
AG_LND_FRST	Forest area as a proportion of total land area (%)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	13.5073313782991	13.4261974584555	13.7174975562072	13.7761485826002	13.8347996089932	13.8934506353861	13.9521016617791	14.010752688172	14.010752688172			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	1.13702239789196	1.13702239789196	1.13702239789196	1.13702239789196	1.13702239789196	1.13702239789196	1.13702239789196	1.13702239789196	1.13702239789196			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	52.1228690897395	54.2315857188807	54.5422965583789	54.6045352203281	54.6667738822773	54.7290125442264	54.7912512061756	54.8534898681248	54.8534898681248			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	85.3679401993355	82.2263289036545	80.655523255814	80.3413621262458	80.0272009966777	79.7130398671096	79.3988787375415	79.0847176079734	79.0847176079734			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	432	Landlocked developing countries (LLDCs)	1			Group								[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	18.1717241829134	17.5313357420061	17.1510140075443	17.0841126159696	17.0036039513909	16.9321983975331	16.862211034761	16.7936426741522	16.7936426741522			Aggregate, may include official, semi-official, estimated or calculated data	FAO, Global Forest Resources Assessment and FAOSTAT		_X: Data nature not available
AG_LND_FRST	Forest area as a proportion of total land area (%)	434	Libya	4	15	Northern Africa	Country	18.0295985	27.04042819	LBY	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	0.123327687918433	0.123327687918433	0.123327687918433	0.123327687918433	0.123327687918433	0.123327687918433	0.123327687918433	0.123327687918433	0.123327687918433			FAO Estimate	FAO, Global Forest Resources Assessment and FAOSTAT		E: Estimated data
AG_LND_FRST	Forest area as a proportion of total land area (%)	438	Liechtenstein	4	155	Western Europe	Country	9.552985019	47.14167005	LIE	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	41.875	41.87	41.875	41.875	41.875	41.875	41.875	41.875	41.875			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	50.9350649350649	50.9350649350649	50.9350649350649	50.9350649350649	50.9350649350649	50.9350649350649	50.9350649350649	50.9350649350649	50.9350649350649			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	32.242617717478	34.6368715083799	34.9082202713488	34.9561053471668	35.0518754988029	35.0837988826816	35.1157222665603	35.1316839584996	35.1316839584996			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	35.679012345679	36.5020576131687	36.5020576131687	36.5020576131687	36.5020576131687	36.5020576131687	36.5020576131687	36.5020576131687	36.5020576131687			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	22.3971639738742	21.5915778618082	21.4779821244414	21.4552767273977	21.4325541423169	21.4098315572362	21.3871261601925	21.3644035751117	21.3644035751117			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	32.6866779804837	28.2318625371235	26.0044548154434	25.5589732711073	25.1134917267713	24.6680101824353	24.2225286380993	23.7770470937633	23.7770470937633			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	59.9341043981129	57.6705219905646	59.2427940952671	58.7875209252777	58.6348805356871	58.4822401460965	58.3295997565059	58.1769593669152	58.1769593669152			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	2.73333333333333	2.73333333333333	2.73333333333333	2.73333333333333	2.73333333333333	2.73333333333333	2.73333333333333	2.73333333333333	2.73333333333333			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	10.896663634352	10.896663634352	10.896663634352	10.896663634352	10.896663634352	10.896663634352	10.896663634352	10.896663634352	10.896663634352			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	1.09375	1.09375	1.09375	1.1875	1.3125	1.4375	1.4375	1.4375	1.4375			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	474	Martinique	5	29	Caribbean	Country	-60.91544135	14.56086108	MTQ	0	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	45.9811320754717	47.4433962264151	48.3867924528302	48.5754716981132	48.7632075471698	48.9528301886793	49.1415094339623	49.3301886792453	49.3301886792453			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	0.409081206946735	0.356301542640924	0.329911710488018	0.324633744057437	0.319394586203551	0.314058406907927	0.308819249054041	0.303483069758417	0.303483069758417			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	0.475578406169666	0.668380462724936	0.77120822622108	0.796915167095116	0.822622107969152	0.848329048843188	0.874035989717224	0.89974293059126	0.89974293059126			FAO Estimate	FAO, Global Forest Resources Assessment and FAOSTAT		E: Estimated data
AG_LND_FRST	Forest area as a proportion of total land area (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	20.6551724137931	18.9113300492611	18.8669950738916	18.8620689655172	19.0394088669951	19.0591133004926	19.0788177339901	19.0985221674877	19.0985221674877			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	35.1764963090614	34.4367447722421	34.1217160935209	34.0559942385349	33.9902672393837	33.9245402402325	33.8588183852465	33.7930913860953	33.7930913860953			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	485	Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)	1			Group								[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	5.1272287016739	5.34797369720525	5.47469157174524	5.47478325866671	5.50156457182426	5.53571140100672	5.56988006040858	5.60407055002984	5.60407055002984			Aggregate, may include official, semi-official, estimated or calculated data	FAO, Global Forest Resources Assessment and FAOSTAT		_X: Data nature not available
AG_LND_FRST	Forest area as a proportion of total land area (%)	492	Monaco	4	155	Western Europe	Country	7.424214814	43.73532918	MCO	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			FAO Estimate	FAO, Global Forest Resources Assessment and FAOSTAT		E: Estimated data
AG_LND_FRST	Forest area as a proportion of total land area (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	9.18142846108293	9.12993382939828	9.12634851566724	9.12563402765262	9.12491953963799	9.12420505162337	9.12349056360874	9.12277607559412	9.12277607559412			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	10.4744525547445	11.389902676399	11.7518248175182	11.7548661800487	11.7548661800487	11.7548661800487	11.7548661800487	11.7548661800487	11.7548661800487			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	46.542750929368	61.4869888475836	61.4869888475836	61.4869888475836	61.4869888475836	61.4869888475836	61.4869888475836	61.4869888475836	61.4869888475836			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	5	South America	4	419	Latin America and the Caribbean	Region								[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	52.8281859477361	49.8227130065448	49.0459607392264	48.8873848662598	48.7039667586887	48.5860063675869	48.4574739844197	48.3358193508565	48.3358193508565			Aggregate, may include official, semi-official, estimated or calculated data	FAO, Global Forest Resources Assessment and FAOSTAT		_X: Data nature not available
AG_LND_FRST	Forest area as a proportion of total land area (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	14.7524628869939	14.5067376661289	14.4687716063609	14.4687716063609	14.4687716063609	14.4687716063609	14.4687716063609	14.4687716063609	14.4687716063609			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	500	Montserrat	5	29	Caribbean	Country	-62.19261223	16.73558313	MSR	0	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0	25.0			FAO Estimate	FAO, Global Forest Resources Assessment and FAOSTAT		E: Estimated data
AG_LND_FRST	Forest area as a proportion of total land area (%)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	12.3382030024647	12.7146986332064	12.7373739637015	12.7712077078199	12.7976473224289	12.8200537754873	12.8435805511987	12.8668832623796	12.8668832623796			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	52.3767135481574	49.5589155370177	48.2463948727078	47.8500089015489	47.5680968488517	47.3361072255144	47.0079478114906	46.7251964699	46.7251964699			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	11.6838777660695	11.610818405339	11.5742887249737	11.5669125395153	11.5595363540569	11.5521601685985	11.5447839831401	11.5374077976818	11.5374077976818			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	0.0096930533117932	0.0096930533117932	0.0096930533117932	0.0090468497576737	0.0087237479806139	0.0084006462035541	0.0080775444264944	0.0080775444264944	0.0080775444264944			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	513	Europe and Northern America	2	1	World	Region								[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	40.5425570723868	40.9450910745096	41.0184592706991	41.0303873299262	41.0333157314436	41.0379336028245	41.0425247720671	41.0470722999488	41.0470722999488			Aggregate, may include official, semi-official, estimated or calculated data	FAO, Global Forest Resources Assessment and FAOSTAT		_X: Data nature not available
AG_LND_FRST	Forest area as a proportion of total land area (%)	514	Developed Regions	1			Group								[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	37.0552926793594	37.3451454721157	37.478025871427	37.5065275920656	37.508537026392	37.5122075786022	37.5162298790643	37.5205558722692	37.5205558722692			Aggregate, may include official, semi-official, estimated or calculated data	FAO, Global Forest Resources Assessment and FAOSTAT		_X: Data nature not available
AG_LND_FRST	Forest area as a proportion of total land area (%)	515	Developing Regions	1			Group								[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	28.8282116785043	28.0146020915681	27.6572337747051	27.5997125913818	27.5140622021293	27.4522239425165	27.3871352632725	27.3239335123342	27.3239335123342			Aggregate, may include official, semi-official, estimated or calculated data	FAO, Global Forest Resources Assessment and FAOSTAT		_X: Data nature not available
AG_LND_FRST	Forest area as a proportion of total land area (%)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	9.78887633762101	8.92636859429849	8.49512322510901	8.40887172199347	8.32262021887792	8.23636871576237	8.15011721264682	8.06386570953127	8.06386570953127			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	518	Eastern Asia (excluding Japan)	1			Group								[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	18.236273207237	20.3107683165844	21.161173125045	21.3515133537708	21.5166674573408	21.6816399976108	21.8466125378809	22.011585078151	22.011585078151			Aggregate, may include official, semi-official, estimated or calculated data	FAO, Global Forest Resources Assessment and FAOSTAT		_X: Data nature not available
AG_LND_FRST	Forest area as a proportion of total land area (%)	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	14.6511627906977	14.6511627906977	14.6511627906977	14.6511627906977	14.6511627906977	14.6511627906977	14.6511627906977	14.6511627906977	14.6511627906977			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	520	Nauru	4	57	Micronesia	Country	166.92313	-0.528742623	NRU	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			FAO Estimate	FAO, Global Forest Resources Assessment and FAOSTAT		E: Estimated data
AG_LND_FRST	Forest area as a proportion of total land area (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	40.3261946285316	41.5907220090687	41.5907220090687	41.5907220090687	41.5907220090687	41.5907220090687	41.5907220090687	41.5907220090687	41.5907220090687			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	10.670822202434	11.0857821311962	10.8290293855744	10.8566340160285	10.884535470466	10.9121401009202	10.9400415553577	10.9676461858118	10.9676461858118			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	53	Australia and New Zealand	3	9	Oceania	Region								[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	17.8280969111811	17.5423843046233	17.9887492166506	18.1074026549179	18.1054268594692	18.1044200847183	18.1057251164892	18.1091317905525	18.1091317905525			Aggregate, may include official, semi-official, estimated or calculated data	FAO, Global Forest Resources Assessment and FAOSTAT		_X: Data nature not available
AG_LND_FRST	Forest area as a proportion of total land area (%)	531	Curaçao	5	29	Caribbean	Country	-68.95033464	12.15058042	CUW	0	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	0.157657657657658	0.157657657657658	0.157657657657658	0.157657657657658	0.157657657657658	0.157657657657658	0.157657657657658	0.157657657657658	0.157657657657658			FAO Estimate	FAO, Global Forest Resources Assessment and FAOSTAT		E: Estimated data
AG_LND_FRST	Forest area as a proportion of total land area (%)	533	Aruba	5	29	Caribbean	Country	-69.97050586	12.50878756	ABW	0	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	2.33333333333333	2.33333333333333	2.33333333333333	2.33333333333333	2.33333333333333	2.33333333333333	2.33333333333333	2.33333333333333	2.33333333333333			FAO Estimate	FAO, Global Forest Resources Assessment and FAOSTAT		E: Estimated data
AG_LND_FRST	Forest area as a proportion of total land area (%)	534	Sint Maarten (Dutch part)	5	29	Caribbean	Country	-63.06198692	18.03926508	SXM	0	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	10.8823529411765	10.8823529411765	10.8823529411765	10.8823529411765	10.8823529411765	10.8823529411765	10.8823529411765	10.8823529411765	10.8823529411765			FAO Estimate	FAO, Global Forest Resources Assessment and FAOSTAT		E: Estimated data
AG_LND_FRST	Forest area as a proportion of total land area (%)	535	Bonaire, Sint Eustatius and Saba	5	29	Caribbean	Country								[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	5.93167701863354	5.93167701863354	5.93167701863354	5.93167701863354	5.93167701863354	5.93167701863354	5.93167701863354	5.93167701863354	5.93167701863354			FAO Estimate	FAO, Global Forest Resources Assessment and FAOSTAT		E: Estimated data
AG_LND_FRST	Forest area as a proportion of total land area (%)	54	Melanesia	3	9	Oceania	Region								[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	77.6113337789611	77.5387097490512	77.3022165750864	77.2480409373289	77.1957740893899	77.1435072414509	77.091240393512	77.038973545573	77.038973545573			Aggregate, may include official, semi-official, estimated or calculated data	FAO, Global Forest Resources Assessment and FAOSTAT		_X: Data nature not available
AG_LND_FRST	Forest area as a proportion of total land area (%)	540	New Caledonia	4	54	Melanesia	Country	165.5067368	-21.41742531	NCL	0	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	45.8342450765864	45.898249452954	45.870897155361	45.8654266958425	45.8599562363239	45.8544857768053	45.8490153172866	45.8435448577681	45.8435448577681			FAO Estimate	FAO, Global Forest Resources Assessment and FAOSTAT		E: Estimated data
AG_LND_FRST	Forest area as a proportion of total land area (%)	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region								[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	77.0216549831106	76.9419942794943	76.7071873021929	76.649507368035	76.5976153714188	76.5457418614419	76.4938498648257	76.4419578682095	76.4419578682095			Aggregate, may include official, semi-official, estimated or calculated data	FAO, Global Forest Resources Assessment and FAOSTAT		_X: Data nature not available
AG_LND_FRST	Forest area as a proportion of total land area (%)	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	36.2838392124692	36.2838392124692	36.2838392124692	36.2838392124692	36.2838392124692	36.2838392124692	36.2838392124692	36.2838392124692	36.2838392124692			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	37.4100489916828	37.4012380843872	37.3955033990354	37.396035091717	37.411606091679	37.4279366526148	37.4673198891041	37.5701264669021	37.5701264669021			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	44.8672095728768	34.8026425128802	32.4707495429616	31.6397706498255	30.8087917566894	29.9778128635533	29.1468339704172	28.315855077281	28.315855077281			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	22.0376486129458	22.7830250990753	22.7642007926024	22.7642007926024	22.7642007926024	22.7642007926024	22.7642007926024	22.7642007926024	22.7642007926024			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	1.04847240862083	0.950422357306387	0.901397331649167	0.891592326517723	0.881787321386279	0.871982316254835	0.862177311123391	0.852372305991948	0.852372305991948			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1			[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	27.3318620507922	25.5388078219529	24.6422807075332	24.4629795546625	24.2836830374299	24.1043842023782	23.9250853673265	23.7457865322749	23.7457865322749			Official country data submitted to FAO	FAO, Global Forest Resources Assessment and FAOSTAT		C: Country data
AG_LND_FRST	Forest area as a proportion of total land area (%)	57	Micronesia	3	9	Oceania	Region								[2000, 2010, 2015, 2016, 2017, 2018, 2019, 2020]	2000	2020	8	PT	Percentage	G	Global	53.0491230260283	52.9274077772923	53.1583546595094	52.5310529929468	52.5653829348979	52.6028337806629	52.6371637226141	52.6714936645653	52.6714936645653			Aggregate, may include official, semi-official, estimated or calculated data	FAO, Global Forest Resources Assessment and FAOSTAT		_X: Data nature not available
