goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_1993	lowerbound_1993	upperbound_1993	value_1994	lowerbound_1994	upperbound_1994	value_1995	lowerbound_1995	upperbound_1995	value_1996	lowerbound_1996	upperbound_1996	value_1997	lowerbound_1997	upperbound_1997	value_1998	lowerbound_1998	upperbound_1998	value_1999	lowerbound_1999	upperbound_1999	value_2000	lowerbound_2000	upperbound_2000	value_2001	lowerbound_2001	upperbound_2001	value_2002	lowerbound_2002	upperbound_2002	value_2003	lowerbound_2003	upperbound_2003	value_2004	lowerbound_2004	upperbound_2004	value_2005	lowerbound_2005	upperbound_2005	value_2006	lowerbound_2006	upperbound_2006	value_2007	lowerbound_2007	upperbound_2007	value_2008	lowerbound_2008	upperbound_2008	value_2009	lowerbound_2009	upperbound_2009	value_2010	lowerbound_2010	upperbound_2010	value_2011	lowerbound_2011	upperbound_2011	value_2012	lowerbound_2012	upperbound_2012	value_2013	lowerbound_2013	upperbound_2013	value_2014	lowerbound_2014	upperbound_2014	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	value_2017	lowerbound_2017	upperbound_2017	value_2018	lowerbound_2018	upperbound_2018	value_2019	lowerbound_2019	upperbound_2019	value_2020	lowerbound_2020	upperbound_2020	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.97795	0.97268	0.97921	0.97751	0.97253	0.97886	0.97661	0.97205	0.97855	0.97528	0.97106	0.97815	0.9739	0.96918	0.97735	0.97224	0.96795	0.97625	0.97056	0.96587	0.97472	0.96899	0.96427	0.97273	0.96697	0.96257	0.9707	0.96524	0.96032	0.96895	0.96358	0.95855	0.96745	0.96215	0.95708	0.96578	0.96063	0.95496	0.9642	0.95866	0.95356	0.96265	0.95769	0.95171	0.96207	0.9564	0.9495	0.96013	0.95505	0.94747	0.95974	0.95395	0.94515	0.95852	0.95265	0.94234	0.95811	0.95097	0.94046	0.95813	0.94959	0.9371	0.95749	0.94787	0.93374	0.95749	0.94666	0.93189	0.95755	0.94508	0.92871	0.9573	0.94315	0.9257	0.95747	0.94191	0.92371	0.95715	0.94027	0.91994	0.95689	0.93842	0.91658	0.95675	0.93842						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	53	Australia and New Zealand	3	9	Oceania	Region						[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.87779	0.87508	0.88054	0.87687	0.87427	0.87922	0.87551	0.87243	0.87821	0.87406	0.86918	0.87693	0.87206	0.86618	0.87562	0.86883	0.86306	0.87388	0.86593	0.85991	0.87114	0.86267	0.85722	0.86807	0.85955	0.85426	0.86501	0.85656	0.85135	0.86177	0.85351	0.84832	0.85924	0.85035	0.84465	0.85583	0.84769	0.84208	0.85308	0.8441	0.83875	0.8499	0.84166	0.83586	0.84708	0.83828	0.832	0.84392	0.83591	0.82704	0.84108	0.83347	0.82267	0.83891	0.83023	0.81792	0.83754	0.82759	0.81417	0.83576	0.82422	0.8098	0.83498	0.82085	0.8042	0.83349	0.81786	0.80123	0.83361	0.81464	0.794	0.83177	0.81152	0.78902	0.83098	0.80862	0.78477	0.82983	0.80525	0.77976	0.82866	0.80217	0.77539	0.8275	0.80217						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	531	Curaçao	5	29	Caribbean	Country	-68.95033464	12.15058042	CUW	0	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.88319	0.83571	0.88813	0.88314	0.83567	0.88776	0.88259	0.83572	0.88711	0.88146	0.83618	0.88678	0.88093	0.83586	0.88653	0.87941	0.83876	0.88536	0.87764	0.84027	0.88389	0.87564	0.83542	0.88232	0.87457	0.83504	0.88121	0.87373	0.83413	0.88036	0.87257	0.82796	0.87904	0.87138	0.82109	0.87829	0.86989	0.81634	0.87722	0.86871	0.81297	0.87608	0.86787	0.80596	0.87611	0.86691	0.79754	0.87464	0.86589	0.78831	0.87434	0.86478	0.78372	0.87466	0.8633	0.77328	0.87467	0.86152	0.76678	0.87467	0.86101	0.76379	0.87611	0.85973	0.75421	0.87615	0.85803	0.74409	0.87623	0.85721	0.74303	0.87746	0.85504	0.72026	0.87704	0.85439	0.71878	0.87673	0.85324	0.71377	0.8779	0.85119	0.70719	0.87889	0.85119						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	533	Aruba	5	29	Caribbean	Country	-69.97050586	12.50878756	ABW	0	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.9577	0.8184	0.98752	0.95755	0.82679	0.9743	0.95731	0.83729	0.97043	0.95708	0.8372	0.96266	0.95694	0.84705	0.95782	0.95668	0.86287	0.95763	0.95635	0.8667	0.95763	0.95655	0.86289	0.95763	0.95662	0.87507	0.95763	0.95667	0.87653	0.95765	0.95672	0.87651	0.95767	0.95663	0.87681	0.95767	0.95671	0.8663	0.9577	0.95689	0.86707	0.95775	0.95713	0.85733	0.9579	0.95733	0.84655	0.9668	0.95748	0.84639	0.96929	0.9576	0.83714	0.97647	0.95765	0.83048	0.98458	0.95766	0.82809	0.99659	0.95768	0.81257	1.0	0.9577	0.81058	1.0	0.9577	0.79905	1.0	0.95772	0.78687	1.0	0.95773	0.77444	1.0	0.95774	0.77169	1.0	0.95776	0.75666	1.0	0.95775	0.74275	1.0	0.95775						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	534	Sint Maarten (Dutch part)	5	29	Caribbean	Country	-63.06198692	18.03926508	SXM	0	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.99947	0.99944	0.99947	0.99947	0.99941	0.99947	0.99944	0.99938	0.99947	0.99941	0.99935	0.99947	0.99938	0.99932	0.99944	0.99935	0.99929	0.99941	0.99932	0.99929	0.99938	0.99929	0.99929	0.99935	0.99929	0.99929	0.99932	0.99929	0.99929	0.99929	0.99929	0.99919	0.99929	0.99929	0.9991	0.99929	0.99919	0.999	0.99929	0.9991	0.99891	0.99929	0.999	0.99891	0.99919	0.99891	0.99891	0.9991	0.99891	0.99891	0.999	0.99891	0.99891	0.99892	0.99892	0.99891	0.99892	0.99892	0.99891	0.99892	0.99892	0.99892	0.99892	0.99892	0.99892	0.99892	0.99892	0.99892	0.99892	0.99892	0.99892	0.99892	0.99892	0.99892	0.99892	0.99892	0.99892	0.99892	0.99892	0.99892	0.99892	0.99892	0.99892	0.99892	0.99892						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	535	Bonaire, Sint Eustatius and Saba	5	29	Caribbean	Country						[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.91039	0.84852	0.91572	0.90997	0.84758	0.91495	0.90919	0.84808	0.91447	0.9085	0.84995	0.91424	0.9073	0.85009	0.91351	0.90548	0.8571	0.91286	0.90353	0.86083	0.91097	0.90205	0.86293	0.90943	0.90108	0.8607	0.90837	0.8994	0.86032	0.90723	0.89893	0.85267	0.90582	0.89709	0.84892	0.90533	0.89597	0.84249	0.90436	0.89493	0.83666	0.90377	0.89432	0.83059	0.90304	0.89327	0.81932	0.90262	0.89254	0.81844	0.90284	0.89161	0.8101	0.90276	0.89019	0.801	0.90432	0.8888	0.79306	0.90663	0.88822	0.78045	0.9108	0.88648	0.77739	0.91235	0.88545	0.76519	0.9141	0.88378	0.76202	0.91653	0.88264	0.75598	0.92129	0.88037	0.74939	0.9224	0.87939	0.73667	0.92732	0.87809	0.72786	0.92787	0.87809						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	540	New Caledonia	4	54	Melanesia	Country	165.5067368	-21.41742531	NCL	0	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.71268	0.71106	0.71368	0.71249	0.71097	0.71347	0.71221	0.70856	0.71326	0.71173	0.70575	0.71308	0.70925	0.70268	0.71279	0.70599	0.69974	0.71254	0.70308	0.69655	0.7095	0.69992	0.69344	0.70653	0.69711	0.69068	0.70362	0.69436	0.68747	0.70061	0.69101	0.6842	0.69769	0.68863	0.68166	0.69476	0.68524	0.67804	0.69155	0.68185	0.67529	0.68876	0.67908	0.67163	0.68576	0.67621	0.66785	0.68315	0.67435	0.66311	0.67996	0.67134	0.65887	0.67744	0.66909	0.6536	0.67644	0.66581	0.64865	0.67581	0.66276	0.64371	0.67598	0.65975	0.63676	0.67579	0.6559	0.6342	0.67559	0.65312	0.62839	0.6754	0.64995	0.6237	0.67555	0.64702	0.61583	0.67504	0.64441	0.61012	0.67538	0.64124	0.60271	0.67524	0.64124						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region						[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.88165	0.87263	0.89374	0.87998	0.87189	0.89002	0.87807	0.86996	0.88822	0.87523	0.868	0.88466	0.87264	0.86462	0.88189	0.86954	0.86129	0.87812	0.86563	0.85737	0.87358	0.86165	0.85454	0.86923	0.8573	0.85037	0.86498	0.85308	0.84679	0.86034	0.8497	0.84268	0.85647	0.84545	0.8389	0.85256	0.84128	0.83447	0.84801	0.83759	0.8307	0.84448	0.83402	0.82626	0.84079	0.83017	0.821	0.83677	0.82644	0.8178	0.83329	0.82333	0.81221	0.83041	0.81907	0.80487	0.82889	0.81555	0.80015	0.82671	0.81159	0.79567	0.82543	0.80752	0.78908	0.82463	0.80453	0.78263	0.82334	0.80064	0.77669	0.82303	0.79574	0.77232	0.82239	0.79311	0.76357	0.82051	0.78791	0.75799	0.81995	0.78407	0.75034	0.81834	0.78407						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.73035	0.72944	0.73111	0.73019	0.7292	0.73097	0.72991	0.72647	0.73072	0.72952	0.72349	0.73058	0.72693	0.72037	0.73033	0.72397	0.71737	0.73007	0.72062	0.71418	0.72705	0.71759	0.71124	0.72402	0.71458	0.70835	0.72092	0.71169	0.70512	0.71793	0.70855	0.70198	0.71485	0.70552	0.69889	0.71188	0.70225	0.69588	0.70878	0.69935	0.69275	0.70572	0.6964	0.68907	0.70287	0.6933	0.68467	0.69982	0.69094	0.67999	0.69685	0.68867	0.67655	0.69418	0.68584	0.67092	0.6937	0.68283	0.66569	0.69374	0.68018	0.65888	0.69395	0.67624	0.65514	0.69393	0.6728	0.65146	0.69399	0.67069	0.64765	0.69391	0.66789	0.63796	0.69396	0.66387	0.6341	0.69388	0.661	0.62841	0.69449	0.65774	0.62114	0.69426	0.65774						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.7413	0.72773	0.75296	0.73795	0.72554	0.74949	0.73478	0.72318	0.74451	0.73061	0.7193	0.73992	0.72681	0.71594	0.7361	0.72208	0.71219	0.73157	0.71717	0.70662	0.72584	0.71209	0.70244	0.72084	0.70751	0.69847	0.71656	0.70302	0.69284	0.71161	0.69884	0.68867	0.70822	0.6945	0.68365	0.70341	0.69036	0.6795	0.69931	0.686	0.6752	0.69541	0.68066	0.66787	0.69147	0.67654	0.66245	0.68694	0.67218	0.65413	0.68575	0.66719	0.6482	0.68181	0.66238	0.64259	0.68018	0.6586	0.63434	0.6775	0.65229	0.62617	0.6755	0.64815	0.61866	0.67311	0.64292	0.60999	0.67147	0.63846	0.60378	0.66953	0.6326	0.59498	0.66765	0.62697	0.58688	0.66539	0.62264	0.57982	0.66329	0.61765	0.57107	0.66173	0.61765						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.88057	0.87446	0.88312	0.8804	0.87454	0.88282	0.87979	0.87356	0.88254	0.87935	0.87306	0.88225	0.87827	0.87225	0.88206	0.87727	0.87119	0.88101	0.87572	0.86953	0.88015	0.8745	0.86852	0.87851	0.87328	0.867	0.87737	0.87181	0.86534	0.87593	0.87064	0.86324	0.87483	0.86951	0.8628	0.87362	0.86836	0.86076	0.87251	0.8671	0.85957	0.87163	0.86574	0.85799	0.87071	0.86477	0.85581	0.86965	0.86331	0.85343	0.86843	0.86215	0.85137	0.86783	0.86098	0.8493	0.86735	0.8597	0.84709	0.86742	0.85877	0.84533	0.8671	0.85711	0.842	0.86702	0.85571	0.83947	0.86665	0.85467	0.83675	0.86682	0.8533	0.83412	0.86671	0.85193	0.83254	0.86735	0.85056	0.83018	0.86683	0.84911	0.82696	0.86679	0.84911						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.98568	0.98473	0.98615	0.98563	0.98464	0.98618	0.98552	0.98447	0.98628	0.98532	0.9843	0.98634	0.98492	0.98392	0.98605	0.98462	0.98361	0.98577	0.98455	0.98366	0.98542	0.9843	0.98371	0.98508	0.98428	0.98376	0.98495	0.98425	0.9838	0.9847	0.98432	0.98389	0.98477	0.98441	0.984	0.9848	0.98451	0.98413	0.98487	0.98459	0.98424	0.98495	0.98472	0.98436	0.9851	0.98485	0.9845	0.98528	0.98491	0.9846	0.98553	0.98503	0.98468	0.98569	0.98515	0.98472	0.98603	0.98532	0.98471	0.98626	0.98549	0.98467	0.98637	0.98553	0.98464	0.9867	0.98571	0.9846	0.98688	0.9858	0.9846	0.98714	0.98585	0.98449	0.98744	0.98597	0.98444	0.98775	0.98605	0.98442	0.98786	0.98615	0.98435	0.988	0.98615						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.96173	0.95647	0.96674	0.96086	0.956	0.96506	0.96012	0.95495	0.96349	0.95927	0.95459	0.96208	0.9582	0.95398	0.961	0.95729	0.95354	0.95967	0.95629	0.95259	0.95871	0.95544	0.95164	0.95787	0.95437	0.95058	0.95678	0.95318	0.9499	0.95564	0.95226	0.949	0.95458	0.95103	0.94741	0.95352	0.95014	0.94624	0.95244	0.94917	0.94436	0.95159	0.94796	0.94356	0.95026	0.94709	0.94207	0.94917	0.94605	0.94015	0.94796	0.94478	0.93866	0.94711	0.94397	0.93645	0.94647	0.94281	0.93407	0.94595	0.94152	0.93305	0.94562	0.94075	0.93224	0.94547	0.93983	0.92934	0.94544	0.93913	0.92724	0.94545	0.9382	0.92691	0.94536	0.93727	0.92436	0.94529	0.93612	0.92272	0.94537	0.93548	0.92173	0.94534	0.93548						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.5	Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species	C150501	15.5.1	I	IUCN	Red List Index	2020.Q1.G.01	['endangered species', 'biological diversity', 'genetic resources']	ER_RSK_LSTI	Red List Index	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	1993	2020	28	IX	Index	G	Global	0.85864	0.85198	0.86303	0.85834	0.8517	0.86231	0.85823	0.85216	0.86203	0.85812	0.85199	0.86159	0.85796	0.8517	0.86125	0.85778	0.85241	0.86112	0.85769	0.85214	0.86058	0.85773	0.85175	0.86052	0.85775	0.85135	0.86026	0.85762	0.85123	0.86014	0.8576	0.85138	0.8601	0.85754	0.85041	0.86003	0.85752	0.8499	0.85992	0.85751	0.85011	0.86011	0.85748	0.84956	0.86021	0.85738	0.84851	0.86056	0.85715	0.84845	0.8606	0.85705	0.84786	0.86071	0.85693	0.84718	0.86143	0.85696	0.84639	0.86162	0.85679	0.84543	0.86221	0.85677	0.84543	0.86233	0.85675	0.84438	0.86319	0.85662	0.84351	0.86349	0.85662	0.84333	0.86419	0.85662	0.84332	0.86447	0.85644	0.84203	0.86474	0.85644	0.84096	0.86558	0.85644						BirdLife International and IUCN (2020), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
