goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_1995,value_2000,value_2005,value_2010,value_2012,value_2014,value_2016,value_2017,value_2018,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),499,Montenegro,4,39,Southern Europe,Country,19.25214024,42.78717043,MNE,1,1,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,23.0,23.0,143.0,340.0,356.0,356.0,356.0,376.0,388.0,388.0,,,"[1995,2000,2005]: Estimate based on the acquisition date of each conserved accession as reported in 2014. // [2010]: Estimate based on the acquisition date of each conserved accession as reported in 2012. // [2014,2016]: Estimate based on 2012 report.",FAO-WIEWS (http://www.fao.org/wiews) and EURISCO (http://eurisco.ipk-gatersleben.de),,"[1995,2000,2005,2010,2014,2016]: E: Estimated data // [2012,2017-2018]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),5,South America,4,419,Latin America and the Caribbean,Region,,,,,,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,157638.0,182194.0,204252.0,230045.0,252264.0,263945.0,273785.0,277427.0,278302.0,278302.0,,,"Estimate based on the acquisition date of each conserved accession as reported in 2014, 2016, 2017 and 2018. Holdings of the regional centre are included, as applicable.",FAO-WIEWS (http://www.fao.org/wiews) and Genesys (https://www.genesys-pgr.org),,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),50,Bangladesh,4,34,Southern Asia,Country,89.17660788,22.86961622,BGD,1,1,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,14868.0,17969.0,20592.0,23423.0,26682.0,31043.0,32941.0,33081.0,33081.0,33081.0,,,"[1995,2000,2005,2010,2012]: Estimate based on the acquisition date of each conserved accession as reported in 2014.",FAO-WIEWS (http://www.fao.org/wiews),,"[1995,2000,2005,2010,2012]: E: Estimated data // [2014,2016-2018]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),504,Morocco,4,15,Northern Africa,Country,-6.281942841,31.8440131,MAR,1,1,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,0.0,0.0,16925.0,47294.0,56590.0,60028.0,60028.0,60028.0,60028.0,60028.0,,,"[2005,2010,2012]: Estimate based on the acquisition date of each conserved accession as reported in 2014. // [2017-2018]: Estimate based on 2016 report.","[1995,2000]: FAO // [2005,2010,2012,2014,2016-2018]: FAO-WIEWS (http://www.fao.org/wiews)",,"[1995,2000]: _X: Data nature not available // [2005,2010,2012,2017-2018]: E: Estimated data // [2014,2016]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),51,Armenia,4,145,Western Asia,Country,44.93839317,40.29499741,ARM,1,1,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,2158.0,2546.0,4688.0,6544.0,6702.0,6711.0,6789.0,6918.0,6918.0,6918.0,,,"[1995,2000,2005,2010,2012]: Estimate based on the acquisition date of each conserved accession as reported in 2014. // [2018]: Estimate based on 2017 report.",FAO-WIEWS (http://www.fao.org/wiews),,"[1995,2000,2005,2010,2012,2018]: E: Estimated data // [2014,2016-2017]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),513,Europe and Northern America,2,1,World,Region,,,,,,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,1427527.0,1581069.0,2043583.0,2402577.0,2495940.0,2554230.0,2592727.0,2627453.0,2653142.0,2653142.0,,,"Estimate based on the acquisition date of each conserved accession as reported in 2014, 2016, 2017 and 2018. Holdings of the regional centre are included, as applicable.","FAO-WIEWS (http://www.fao.org/wiews), Genesys (https://www.genesys-pgr.org) and EURISCO (http://eurisco.ipk-gatersleben.de)",,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),514,Developed Regions,1,,,Group,,,,,,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,1742469.0,1974713.0,2491398.0,2874807.0,2979620.0,3047893.0,3098180.0,3135479.0,3163249.0,3163249.0,,,"Estimate based on the acquisition date of each conserved accession as reported in 2014, 2016, 2017 and 2018. Holdings of the regional centre are included, as applicable.","FAO-WIEWS (http://www.fao.org/wiews), Genesys (https://www.genesys-pgr.org) and EURISCO (http://eurisco.ipk-gatersleben.de)",,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),516,Namibia,5,18,Southern Africa,Country,17.21907885,-22.13817068,NAM,1,1,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,1040.0,1269.0,1775.0,1775.0,1906.0,1935.0,1967.0,1967.0,2110.0,2110.0,,,"[1995,2000,2005,2010,2012,2014,2016-2017]: Estimate based on the acquisition date of each conserved accession as reported in 2018.",FAO-WIEWS (http://www.fao.org/wiews),,"[1995,2000,2005,2010,2012,2014,2016-2017]: E: Estimated data // [2018]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),518,Eastern Asia (excluding Japan),1,,,Group,,,,,,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,8596.0,10137.0,10540.0,12073.0,13063.0,13977.0,13992.0,13992.0,13992.0,13992.0,,,"Estimate based on the acquisition date of each conserved accession as reported in 2014, 2016 and 2017.",FAO-WIEWS (http://www.fao.org/wiews),,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),524,Nepal,4,34,Southern Asia,Country,83.94678863,28.25866332,NPL,1,1,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,1781.0,2532.0,2532.0,2776.0,4155.0,4667.0,4671.0,4671.0,4671.0,4671.0,,,"[1995,2000,2005,2010,2012,2014]: Estimate based on the acquisition date of each conserved accession as reported in 2016. // [2017-2018]: Estimate based on 2016 report.",FAO-WIEWS (http://www.fao.org/wiews),,"[1995,2000,2005,2010,2012,2014,2017-2018]: E: Estimated data // [2016]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),528,Netherlands,4,155,Western Europe,Country,5.331480568,51.86728884,NLD,1,1,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,19711.0,24706.0,25213.0,25596.0,25693.0,25736.0,25869.0,25926.0,26097.0,26097.0,,,"[1995,2000,2005,2010,2012]: Estimate based on the acquisition date of each conserved accession as reported in 2014.",FAO-WIEWS (http://www.fao.org/wiews) and EURISCO (http://eurisco.ipk-gatersleben.de),,"[1995,2000,2005,2010,2012]: E: Estimated data // [2014,2016-2018]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),53,Australia and New Zealand,3,9,Oceania,Region,,,,,,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,166894.0,196146.0,229264.0,241543.0,247745.0,252235.0,257924.0,258941.0,259281.0,259281.0,,,"Estimate based on the acquisition date of each conserved accession as reported in 2014, 2016, 2017 and 2018. Holdings of the regional centre are included, as applicable.",FAO-WIEWS (http://www.fao.org/wiews) and Genesys (https://www.genesys-pgr.org),,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),54,Melanesia,3,9,Oceania,Region,,,,,,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,1043.0,1194.0,1327.0,1376.0,1432.0,1459.0,1508.0,1566.0,1567.0,1567.0,,,"[1995,2000]: Estimate based on the acquisition date of each conserved accession as reported in 2014, 2016, 2017 and 2018. Holdings of the regional centre are included, as applicable. // [2005,2010,2012,2014,2016-2018]: Estimate based on the acquisition date of each conserved accession as reported in 2016. Holdings of the regional centre are included.",Genesys (https://www.genesys-pgr.org),,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),543,Oceania (exc. Australia and New Zealand),3,9,Oceania,Region,,,,,,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,1068.0,1347.0,2247.0,2860.0,3397.0,3530.0,3671.0,3729.0,3730.0,3730.0,,,"[1995,2000]: Estimate based on the acquisition date of each conserved accession as reported in 2014, 2016, 2017 and 2018. Holdings of the regional centre are included, as applicable. // [2005,2010,2012,2014,2016-2018]: Estimate based on the acquisition date of each conserved accession as reported in 2016. Holdings of the regional centre are included.",Genesys (https://www.genesys-pgr.org),,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),554,New Zealand,4,53,Australia and New Zealand,Country,170.4755673,-43.98721568,NZL,1,1,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,19395.0,25604.0,27197.0,30265.0,31977.0,34240.0,36144.0,36144.0,36144.0,36144.0,,,"[1995,2000,2005,2010,2012]: Estimate based on the acquisition date of each conserved accession as reported in 2014. // [2017-2018]: Estimate based on 2016 report.",FAO-WIEWS (http://www.fao.org/wiews),,"[1995,2000,2005,2010,2012,2017-2018]: E: Estimated data // [2014,2016]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),56,Belgium,4,155,Western Europe,Country,4.660976456,50.64104975,BEL,1,1,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,8554.0,8964.0,9237.0,9304.0,9304.0,9304.0,9304.0,9304.0,9304.0,9304.0,,,"[1995,2000,2005,2010,2012]: Estimate based on the acquisition date of each conserved accession as reported in 2013. // [2014]: Estimate based on 2012 report. // [2016-2018]: Estimate based on 2013 report.",FAO-WIEWS (http://www.fao.org/wiews) and EURISCO (http://eurisco.ipk-gatersleben.de),,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),562,Niger,5,11,Western Africa,Country,9.400167877,17.42143036,NER,1,1,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,30.0,30.0,3051.0,3051.0,3113.0,3628.0,3628.0,3628.0,3628.0,3628.0,,,"[1995,2000,2005,2010,2012,2014]: Estimate based on the acquisition date of each conserved accession as reported in 2017. // [2017-2018]: Estimate based on 2016 report.",FAO-WIEWS (http://www.fao.org/wiews),,"[1995,2000,2005,2010,2012,2014,2017-2018]: E: Estimated data // [2016]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),578,Norway,4,154,Northern Europe,Country,11.47846389,61.34311134,NOR,1,1,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,,,"[1995,2000,2005,2010,2012]: Estimate based on the acquisition date of each conserved accession as reported in 2014. Additional holdings conserved at the regional genebank of the Nordic countries, NORDGEN, are accounted for in the regional sub-group. // [2014,2016-2018]: Additional holdings conserved at the regional genebank of the Nordic countries, NORDGEN, are accounted for in the regional sub-group.",FAO-WIEWS (http://www.fao.org/wiews),,"[1995,2000,2005,2010,2012]: E: Estimated data // [2014,2016-2018]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),586,Pakistan,4,34,Southern Asia,Country,68.80479684,29.36491634,PAK,1,1,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,14306.0,19392.0,23549.0,28214.0,29191.0,29996.0,31066.0,31066.0,31066.0,31066.0,,,"[1995,2000,2005,2010,2012]: Estimate based on the acquisition date of each conserved accession as reported in 2014. // [2017-2018]: Estimate based on 2016 report.",FAO-WIEWS (http://www.fao.org/wiews),,"[1995,2000,2005,2010,2012,2017-2018]: E: Estimated data // [2014,2016]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),591,Panama,5,13,Central America,Country,-81.26616623,8.450965746,PAN,1,1,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,134.0,263.0,290.0,566.0,729.0,813.0,824.0,824.0,824.0,824.0,,,"[1995,2000,2005,2010,2012]: Estimate based on the acquisition date of each conserved accession as reported in 2014. // [2016-2018]: Estimate based on the acquisition date of each conserved accession as reported in 2015.",FAO-WIEWS (http://www.fao.org/wiews),,"[1995,2000,2005,2010,2012,2016-2018]: E: Estimated data // [2014]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),598,Papua New Guinea,4,54,Melanesia,Country,145.8587761,-6.756057077,PNG,1,1,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,1043.0,1194.0,1327.0,1376.0,1432.0,1459.0,1508.0,1566.0,1567.0,1567.0,,,"[1995,2000,2005,2010,2012,2014,2016-2017]: Estimate based on the acquisition date of each conserved accession as reported in 2018.",FAO-WIEWS (http://www.fao.org/wiews),,"[1995,2000,2005,2010,2012,2014,2016-2017]: E: Estimated data // [2018]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),604,Peru,5,5,South America,Country,-71.82093277,-13.58939705,PER,1,1,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,9439.0,10805.0,11610.0,12330.0,12333.0,12529.0,12592.0,12592.0,12914.0,12914.0,,,"[1995,2000,2005,2010,2012,2014]: Estimate based on the acquisition date of each conserved accession as reported in 2016. // [2017]: Estimate based on 2016 report.",FAO-WIEWS (http://www.fao.org/wiews),,"[1995,2000,2005,2010,2012,2014,2017]: E: Estimated data // [2016,2018]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020501,2.5.1,I,FAO,Number of plant and animal genetic resources for food and agriculture secured in either medium- or long-term conservation facilities,2020.Q1.G.01,"['sustainable agriculture', 'genetic resources']",ER_GRF_PLNTSTOR,Plant breeds for which sufficient genetic resources are stored (number),608,Philippines,4,35,South-Eastern Asia,Country,120.8601418,14.16591706,PHL,1,1,"[1995, 2000, 2005, 2010, 2012, 2014, 2016, 2017, 2018]",1995,2018,9,NUMBER,Number,G,Global,649.0,677.0,692.0,851.0,1009.0,1209.0,1367.0,1413.0,1450.0,1450.0,,,"[1995,2000,2005]: Estimate based on the acquisition date of each conserved accession as reported in 2014. // [2010,2012,2014,2016-2017]: Estimate based on the acquisition date of each conserved accession as reported in 2018.",FAO-WIEWS (http://www.fao.org/wiews),,"[1995,2000,2005,2010,2012,2014,2016-2017]: E: Estimated data // [2018]: C: Country data"
