goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	lowerbound_2000	upperbound_2000	value_2001	lowerbound_2001	upperbound_2001	value_2002	lowerbound_2002	upperbound_2002	value_2003	lowerbound_2003	upperbound_2003	value_2004	lowerbound_2004	upperbound_2004	value_2005	lowerbound_2005	upperbound_2005	value_2006	lowerbound_2006	upperbound_2006	value_2007	lowerbound_2007	upperbound_2007	value_2008	lowerbound_2008	upperbound_2008	value_2009	lowerbound_2009	upperbound_2009	value_2010	lowerbound_2010	upperbound_2010	value_2011	lowerbound_2011	upperbound_2011	value_2012	lowerbound_2012	upperbound_2012	value_2013	lowerbound_2013	upperbound_2013	value_2014	lowerbound_2014	upperbound_2014	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	value_2017	lowerbound_2017	upperbound_2017	value_2018	lowerbound_2018	upperbound_2018	value_2019	lowerbound_2019	upperbound_2019	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.4	By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development	C150401	15.4.1	I	UNEP-WCMC, UNEP, IUCN	Coverage by protected areas of important sites for mountain biodiversity	2020.Q1.G.01	['terrestrial ecosystems', 'mountain ecosystems', 'national parks and protected areas', 'biological diversity', 'natural resources']	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	438	Liechtenstein	4	155	Western Europe	Country	9.552985019	47.14167005	LIE	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	80.82032	16.43018	16.43018	80.82032	16.43018	16.43018	80.82032	16.43018	16.43018	80.82032	16.43018	16.43018	80.82032	16.43018	16.43018	80.82032	16.43018	16.43018	80.82032	16.43018	16.43018	80.82032	16.43018	16.43018	80.82032	16.43018	16.43018	80.82032	16.43018	16.43018	80.82032	16.43018	16.43018	80.82032	16.43018	16.43018	80.82032	16.43018	16.43018	80.82032	16.43018	16.43018	80.82032	16.43018	16.43018	80.82032	16.43018	16.43018	80.82032	16.43018	16.43018	80.82032	16.43018	16.43018	80.82032	16.43018	16.43018	80.82032	16.43018	16.43018	80.82032						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.4	By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development	C150401	15.4.1	I	UNEP-WCMC, UNEP, IUCN	Coverage by protected areas of important sites for mountain biodiversity	2020.Q1.G.01	['terrestrial ecosystems', 'mountain ecosystems', 'national parks and protected areas', 'biological diversity', 'natural resources']	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	24.81899	0.0	0.0	24.81899	0.0	0.0	24.81899	0.0	0.0	28.96047	13.23242	13.23242	28.96047	13.23242	13.23242	28.97058	13.23242	13.23242	28.9846	13.23242	13.23242	29.39365	13.23242	13.23242	29.39365	13.23242	13.23242	29.39365	13.23242	13.23242	31.79407	13.23242	13.23242	31.79407	13.23242	13.23242	31.79407	13.23242	13.23242	31.79407	13.23242	13.23242	31.79407	13.23242	13.23242	31.79407	13.23242	13.23242	31.79407	13.23242	13.23242	31.89398	13.23242	13.23242	31.89398	13.23242	13.23242	31.89398	13.23242	13.23242	31.89398						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.4	By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development	C150401	15.4.1	I	UNEP-WCMC, UNEP, IUCN	Coverage by protected areas of important sites for mountain biodiversity	2020.Q1.G.01	['terrestrial ecosystems', 'mountain ecosystems', 'national parks and protected areas', 'biological diversity', 'natural resources']	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	58.31763	0.0	0.0	58.31763	0.0	0.0	58.31763	0.0	0.0	58.31763	0.0	0.0	58.31763	0.0	0.0	58.31763	0.0	0.0	58.31763	0.0	0.0	58.31763	0.0	0.0	58.31763	0.0	0.0	58.31763	0.0	0.0	58.31763	0.0	0.0	58.31763	0.0	0.0	58.31763	0.0	0.0	58.31763	0.0	0.0	58.31763	0.0	0.0	58.31763	0.0	0.0	58.31763	0.0	0.0	58.31763	0.0	0.0	58.31763	0.0	0.0	58.31763	0.0	0.0	58.31763						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.4	By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development	C150401	15.4.1	I	UNEP-WCMC, UNEP, IUCN	Coverage by protected areas of important sites for mountain biodiversity	2020.Q1.G.01	['terrestrial ecosystems', 'mountain ecosystems', 'national parks and protected areas', 'biological diversity', 'natural resources']	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	32.83037	80.82032	80.82032	32.83037	80.82032	80.82032	32.83037	80.82032	80.82032	32.83037	80.82032	80.82032	32.83037	80.82032	80.82032	32.83037	80.82032	80.82032	32.83037	80.82032	80.82032	32.83037	80.82032	80.82032	32.83037	80.82032	80.82032	32.83037	80.82032	80.82032	32.83037	80.82032	80.82032	32.83037	80.82032	80.82032	32.83037	80.82032	80.82032	32.83037	80.82032	80.82032	32.83037	80.82032	80.82032	32.83037	80.82032	80.82032	32.83037	80.82032	80.82032	32.83037	80.82032	80.82032	32.83037	80.82032	80.82032	32.83037	80.82032	80.82032	32.83037						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.4	By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development	C150401	15.4.1	I	UNEP-WCMC, UNEP, IUCN	Coverage by protected areas of important sites for mountain biodiversity	2020.Q1.G.01	['terrestrial ecosystems', 'mountain ecosystems', 'national parks and protected areas', 'biological diversity', 'natural resources']	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	474	Martinique	5	29	Caribbean	Country	-60.91544135	14.56086108	MTQ	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	97.58406	24.81899	24.81899	97.58406	24.81899	24.81899	97.58406	24.81899	24.81899	97.58406	28.96047	28.96047	97.58406	28.96047	28.96047	97.58406	28.97058	28.97058	97.58406	28.9846	28.9846	97.58406	29.39365	29.39365	97.58406	29.39365	29.39365	97.58406	29.39365	29.39365	99.43982	31.79407	31.79407	99.43982	31.79407	31.79407	99.43982	31.79407	31.79407	99.43982	31.79407	31.79407	99.43982	31.79407	31.79407	99.43982	31.79407	31.79407	99.43982	31.79407	31.79407	99.43982	31.89398	31.89398	99.43982	31.89398	31.89398	99.43982	31.89398	31.89398	99.43982						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.4	By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development	C150401	15.4.1	I	UNEP-WCMC, UNEP, IUCN	Coverage by protected areas of important sites for mountain biodiversity	2020.Q1.G.01	['terrestrial ecosystems', 'mountain ecosystems', 'national parks and protected areas', 'biological diversity', 'natural resources']	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	0.0	58.31763	58.31763	0.0	58.31763	58.31763	0.0	58.31763	58.31763	0.0	58.31763	58.31763	0.0	58.31763	58.31763	0.0	58.31763	58.31763	0.0	58.31763	58.31763	0.0	58.31763	58.31763	0.0	58.31763	58.31763	0.0	58.31763	58.31763	0.0	58.31763	58.31763	0.0	58.31763	58.31763	0.0	58.31763	58.31763	0.0	58.31763	58.31763	0.0	58.31763	58.31763	0.0	58.31763	58.31763	0.0	58.31763	58.31763	0.0	58.31763	58.31763	0.0	58.31763	58.31763	0.0	58.31763	58.31763	0.0						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.4	By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development	C150401	15.4.1	I	UNEP-WCMC, UNEP, IUCN	Coverage by protected areas of important sites for mountain biodiversity	2020.Q1.G.01	['terrestrial ecosystems', 'mountain ecosystems', 'national parks and protected areas', 'biological diversity', 'natural resources']	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	12.76098	32.83037	32.83037	12.76098	32.83037	32.83037	12.76098	32.83037	32.83037	12.76098	32.83037	32.83037	12.76098	32.83037	32.83037	12.76098	32.83037	32.83037	12.76098	32.83037	32.83037	12.9801	32.83037	32.83037	12.9801	32.83037	32.83037	12.9801	32.83037	32.83037	12.9801	32.83037	32.83037	12.9801	32.83037	32.83037	12.9801	32.83037	32.83037	12.9801	32.83037	32.83037	12.9801	32.83037	32.83037	12.9801	32.83037	32.83037	12.9801	32.83037	32.83037	12.9801	32.83037	32.83037	12.9801	32.83037	32.83037	12.9801	32.83037	32.83037	12.9801						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.4	By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development	C150401	15.4.1	I	UNEP-WCMC, UNEP, IUCN	Coverage by protected areas of important sites for mountain biodiversity	2020.Q1.G.01	['terrestrial ecosystems', 'mountain ecosystems', 'national parks and protected areas', 'biological diversity', 'natural resources']	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	16.84602	0.0	0.0	17.99023	0.0	0.0	19.98768	0.0	0.0	20.70209	0.0	0.0	22.12082	0.0	0.0	23.02114	0.0	0.0	23.74122	0.0	0.0	25.52436	0.0	0.0	26.17919	0.0	0.0	27.82596	0.0	0.0	28.00282	0.0	0.0	28.21602	0.0	0.0	28.33084	0.0	0.0	29.10541	0.0	0.0	29.10657	0.0	0.0	29.10698	0.0	0.0	29.73659	0.0	0.0	29.7593	0.0	0.0	29.76071	0.0	0.0	29.7737	0.0	0.0	29.7737						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.4	By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development	C150401	15.4.1	I	UNEP-WCMC, UNEP, IUCN	Coverage by protected areas of important sites for mountain biodiversity	2020.Q1.G.01	['terrestrial ecosystems', 'mountain ecosystems', 'national parks and protected areas', 'biological diversity', 'natural resources']	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	38.60345	0.79278	0.79278	38.60345	0.79278	0.79278	38.60345	0.79278	0.79278	38.60345	0.79278	0.79278	38.60345	0.79278	0.79278	38.60345	0.79278	0.79278	38.60345	0.79278	0.79278	38.60345	25.62697	25.62697	38.60345	25.62697	25.62697	38.60345	25.62697	25.62697	42.50529	25.62704	25.62704	44.56048	25.62704	25.62704	46.7289	25.62704	25.62704	46.7289	25.62704	25.62704	46.7289	25.62704	25.62704	46.7289	25.62704	25.62704	46.7289	25.62704	25.62704	46.7289	25.62704	25.62704	46.7289	25.62704	25.62704	46.7289	25.62704	25.62704	46.7289						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.4	By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development	C150401	15.4.1	I	UNEP-WCMC, UNEP, IUCN	Coverage by protected areas of important sites for mountain biodiversity	2020.Q1.G.01	['terrestrial ecosystems', 'mountain ecosystems', 'national parks and protected areas', 'biological diversity', 'natural resources']	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	0.0	67.61516	67.61516	0.0	67.61516	67.61516	0.0	67.61516	67.61516	0.0	67.61516	67.61516	0.0	67.61516	67.61516	0.0	67.61516	67.61516	0.0	68.73536	68.73536	0.0	68.73536	68.73536	0.0	74.45141	74.45141	0.0	74.74264	74.74264	0.0	74.74264	74.74264	0.0	74.74264	74.74264	0.0	74.96463	74.96463	0.0	74.96463	74.96463	0.0	74.96463	74.96463	0.0	74.96463	74.96463	0.0	74.96463	74.96463	0.0	74.96463	74.96463	0.0	75.61335	75.61335	0.0	75.61335	75.61335	0.0						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.4	By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development	C150401	15.4.1	I	UNEP-WCMC, UNEP, IUCN	Coverage by protected areas of important sites for mountain biodiversity	2020.Q1.G.01	['terrestrial ecosystems', 'mountain ecosystems', 'national parks and protected areas', 'biological diversity', 'natural resources']	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	10.0002	16.84602	16.84602	10.0002	17.99023	17.99023	10.0002	19.98768	19.98768	10.0002	20.70209	20.70209	10.0002	22.12082	22.12082	10.0002	23.02114	23.02114	10.0002	23.74122	23.74122	10.0002	25.52436	25.52436	10.0002	26.17919	26.17919	10.0002	27.82596	27.82596	10.0002	28.00282	28.00282	10.0002	28.21602	28.21602	10.0002	28.33084	28.33084	10.0002	29.10541	29.10541	10.0002	29.10657	29.10657	10.0002	29.10698	29.10698	10.0002	29.73659	29.73659	10.0002	29.7593	29.7593	10.0002	29.76071	29.76071	10.0002	29.7737	29.7737	10.0002						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.4	By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development	C150401	15.4.1	I	UNEP-WCMC, UNEP, IUCN	Coverage by protected areas of important sites for mountain biodiversity	2020.Q1.G.01	['terrestrial ecosystems', 'mountain ecosystems', 'national parks and protected areas', 'biological diversity', 'natural resources']	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	0.0	34.35426	41.34634	0.0	35.63171	42.98906	0.0	35.65103	42.99462	0.0	38.36851	45.10879	0.0	38.40002	45.11683	0.0	38.90811	45.50914	0.0	41.24172	47.86796	0.0	44.18704	50.26615	0.0	44.45653	50.38609	0.0	46.04274	51.03792	0.0	47.98494	52.82729	0.0	50.23561	53.66739	0.0	53.42495	56.68346	0.0	56.35345	58.91397	0.0	61.00819	63.01562	0.0	63.04378	63.95001	0.0	64.10556	64.10556	0.0	64.10556	64.10556	0.0	64.10556	64.10556	0.0	64.10556	64.10556	0.0						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.4	By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development	C150401	15.4.1	I	UNEP-WCMC, UNEP, IUCN	Coverage by protected areas of important sites for mountain biodiversity	2020.Q1.G.01	['terrestrial ecosystems', 'mountain ecosystems', 'national parks and protected areas', 'biological diversity', 'natural resources']	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	500	Montserrat	5	29	Caribbean	Country	-62.19261223	16.73558313	MSR	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.94099	0.0	0.0	45.94099	0.0	0.0	45.94099	0.0	0.0	45.94099	0.0	0.0	45.94099	0.0	0.0	45.94099	0.0	0.0	45.94099						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.4	By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development	C150401	15.4.1	I	UNEP-WCMC, UNEP, IUCN	Coverage by protected areas of important sites for mountain biodiversity	2020.Q1.G.01	['terrestrial ecosystems', 'mountain ecosystems', 'national parks and protected areas', 'biological diversity', 'natural resources']	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	5.53853	38.60345	38.60345	5.53853	38.60345	38.60345	5.53853	38.60345	38.60345	6.08025	38.60345	38.60345	16.52776	38.60345	38.60345	16.52776	38.60345	38.60345	16.52776	38.60345	38.60345	16.52776	38.60345	38.60345	18.963	38.60345	38.60345	19.00535	38.60345	38.60345	19.00535	42.50529	42.50529	19.00535	44.56048	44.56048	50.15683	46.7289	46.7289	50.15683	46.7289	46.7289	50.15683	46.7289	46.7289	50.15683	46.7289	46.7289	50.15683	46.7289	46.7289	50.15683	46.7289	46.7289	50.15687	46.7289	46.7289	50.15687	46.7289	46.7289	50.15687						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.4	By 2030, ensure the conservation of mountain ecosystems, including their biodiversity, in order to enhance their capacity to provide benefits that are essential for sustainable development	C150401	15.4.1	I	UNEP-WCMC, UNEP, IUCN	Coverage by protected areas of important sites for mountain biodiversity	2020.Q1.G.01	['terrestrial ecosystems', 'mountain ecosystems', 'national parks and protected areas', 'biological diversity', 'natural resources']	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	6.98687	10.0002	10.0002	6.98687	10.0002	10.0002	6.98687	10.0002	10.0002	6.98687	10.0002	10.0002	7.33758	10.0002	10.0002	7.33758	10.0002	10.0002	7.33758	10.0002	10.0002	7.33758	10.0002	10.0002	7.33758	10.0002	10.0002	7.33758	10.0002	10.0002	7.33758	10.0002	10.0002	7.33758	10.0002	10.0002	7.33758	10.0002	10.0002	7.33758	10.0002	10.0002	7.33758	10.0002	10.0002	7.33758	10.0002	10.0002	7.33758	10.0002	10.0002	7.33758	10.0002	10.0002	7.33758	10.0002	10.0002	7.33758	10.0002	10.0002	7.33758						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
