series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	educationLevel_code	educationLevel_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	268	Georgia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	268	Georgia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2017				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	268	Georgia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2017				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	268	Georgia	99.74026						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2017				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	268	Georgia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2018				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	268	Georgia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2018				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	268	Georgia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2018				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	270	Gambia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2017				5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	270	Gambia	99.74937						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2017				5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	270	Gambia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2017				5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	275	State of Palestine	96.25						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	275	State of Palestine	73.1377						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	275	State of Palestine	89.14626						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	275	State of Palestine	92.21122						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2017				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	275	State of Palestine	96.80083						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2017				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	275	State of Palestine	76.40919						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2017				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	275	State of Palestine	88.78648						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2018				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	275	State of Palestine	73.63083						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2018				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	275	State of Palestine	94.92934						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2018				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	28	Antigua and Barbuda	90.90909						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2017				5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	28	Antigua and Barbuda	90.90909						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2017				5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	28	Antigua and Barbuda	90.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2018				5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	28	Antigua and Barbuda	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2018				5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	28	Antigua and Barbuda	100.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2018				5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	288	Ghana	3.4963						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2018				5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	288	Ghana	12.94362						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2018				5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	288	Ghana	34.85819						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2018				5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	292	Gibraltar	100.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				4	39	Southern Europe	Country	-5.347561686	36.13895036	GIB	0	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	292	Gibraltar	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				4	39	Southern Europe	Country	-5.347561686	36.13895036	GIB	0	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	292	Gibraltar	100.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				4	39	Southern Europe	Country	-5.347561686	36.13895036	GIB	0	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	292	Gibraltar	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2017				4	39	Southern Europe	Country	-5.347561686	36.13895036	GIB	0	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	292	Gibraltar	100.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2017				4	39	Southern Europe	Country	-5.347561686	36.13895036	GIB	0	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	292	Gibraltar	100.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2017				4	39	Southern Europe	Country	-5.347561686	36.13895036	GIB	0	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	30	Eastern Asia	87.8254333393011						UIS			E	Estimated data	PT	Percentage	ISCED11_1	Primary	G	Global	2015				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	30	Eastern Asia	92.9097416223336						UIS			E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2015				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	30	Eastern Asia	96.7286959354018						UIS			E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2015				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	30	Eastern Asia	96.7038211108009						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	30	Eastern Asia	92.9048283379626						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	30	Eastern Asia	87.8001183529671						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	30	Eastern Asia	92.8982552732189						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2017				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	30	Eastern Asia	97.0944808910709						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2017				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	30	Eastern Asia	91.7213517558833						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2017				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	30	Eastern Asia	94.1329369546442						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2018				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	30	Eastern Asia	97.0983228269149						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2018				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	30	Eastern Asia	93.5759023477353						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2018				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	308	Grenada	100.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2010				5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	308	Grenada	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2010				5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	308	Grenada	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	308	Grenada	100.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	308	Grenada	100.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2017				5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	308	Grenada	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2017				5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	308	Grenada	100.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2017				5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	308	Grenada	100.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2018				5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	308	Grenada	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2018				5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	308	Grenada	72.1519						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2018				5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	31	Azerbaijan	98.73303						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	31	Azerbaijan	97.76916						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	31	Azerbaijan	94.28507						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	31	Azerbaijan	97.33139						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2017				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	31	Azerbaijan	93.93531						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2017				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	31	Azerbaijan	98.28158						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2017				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	31	Azerbaijan	97.13244						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2018				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	31	Azerbaijan	98.37202						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2018				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	31	Azerbaijan	94.38936						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2018				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	32	Argentina	77.04548						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2009				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	32	Argentina	53.99349						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2009				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	32	Argentina	37.78339						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2009				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	32	Argentina	72.25478						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2015				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	32	Argentina	58.65497						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2015				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	32	Argentina	75.20627						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2015				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	32	Argentina	70.44686						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	32	Argentina	73.74983						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	32	Argentina	61.82755						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	32	Argentina	66.50103						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2017				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	32	Argentina	63.43094						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2017				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	32	Argentina	64.51513						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2017				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	320	Guatemala	66.35747						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	320	Guatemala	44.00543						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	320	Guatemala	12.46362						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	324	Guinea	0.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	324	Guinea	0.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	324	Guinea	0.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	34	Southern Asia	69.6386181908844						UIS			E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2015				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	34	Southern Asia	40.8925323249113						UIS			E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2015				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	34	Southern Asia	15.4674933851063						UIS			E	Estimated data	PT	Percentage	ISCED11_1	Primary	G	Global	2015				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	34	Southern Asia	15.9578147031522						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	34	Southern Asia	41.2182402311063						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	34	Southern Asia	69.5292652617864						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	34	Southern Asia	69.6268007781139						UIS			E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2017				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	34	Southern Asia	41.5680400038436						UIS			E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2017				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	34	Southern Asia	15.9521713979799						UIS			E	Estimated data	PT	Percentage	ISCED11_1	Primary	G	Global	2017				3	142	Asia	Region					
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	340	Honduras	15.6858						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	344	China, Hong Kong Special Administrative Region	99.20509						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	344	China, Hong Kong Special Administrative Region	94.11765						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	344	China, Hong Kong Special Administrative Region	94.09836						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	344	China, Hong Kong Special Administrative Region	95.3411						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2017				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	344	China, Hong Kong Special Administrative Region	98.89241						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2017				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	344	China, Hong Kong Special Administrative Region	95.32554						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2017				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	344	China, Hong Kong Special Administrative Region	95.17471						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2018				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	344	China, Hong Kong Special Administrative Region	99.21753						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2018				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	344	China, Hong Kong Special Administrative Region	95.19071						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2018				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	348	Hungary	100.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2002				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	348	Hungary	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2002				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	348	Hungary	100.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2002				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	348	Hungary	100.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2003				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	348	Hungary	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2003				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	348	Hungary	100.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2003				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	348	Hungary	100.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2004				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	348	Hungary	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2004				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	348	Hungary	100.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2004				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	348	Hungary	100.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2005				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_COMP	Schools with access toÂ computers for pedagogical purposes, by education level (%)	348	Hungary	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2005				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
