series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	educationLevel_code	educationLevel_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	32	Argentina	53.99522						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2015				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	32	Argentina	58.34431						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2015				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	32	Argentina	57.8245						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	32	Argentina	53.48644						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	32	Argentina	38.33734						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	32	Argentina	39.98208						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2017				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	32	Argentina	53.12038						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2017				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	32	Argentina	56.82104						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2017				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	320	Guatemala	35.65872						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	320	Guatemala	9.11642						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	320	Guatemala	59.32127						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	324	Guinea	0.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	324	Guinea	0.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	324	Guinea	0.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	34	Southern Asia	42.2736665915108						UIS			E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2015				3	142	Asia	Region					
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	34	Southern Asia	42.1533250895538						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				3	142	Asia	Region					
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	34	Southern Asia	46.6398011964439						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2017				3	142	Asia	Region					
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	34	Southern Asia	46.729440438059						UIS			E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2018				3	142	Asia	Region					
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	340	Honduras	16.14221						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	344	China, Hong Kong Special Administrative Region	94.09836						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	344	China, Hong Kong Special Administrative Region	94.11765						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	344	China, Hong Kong Special Administrative Region	99.20509						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	344	China, Hong Kong Special Administrative Region	98.89241						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2017				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	344	China, Hong Kong Special Administrative Region	95.32554						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2017				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	344	China, Hong Kong Special Administrative Region	95.3411						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2017				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	344	China, Hong Kong Special Administrative Region	95.19071						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2018				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	344	China, Hong Kong Special Administrative Region	95.17471						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2018				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	344	China, Hong Kong Special Administrative Region	99.21753						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2018				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	75.06577						UIS			E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2002				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	75.06577						UIS			E	Estimated data	PT	Percentage	ISCED11_1	Primary	G	Global	2002				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	88.85609						UIS			E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2002				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	89.08425						UIS			E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2003				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	82.37037						UIS			E	Estimated data	PT	Percentage	ISCED11_1	Primary	G	Global	2003				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	82.37037						UIS			E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2003				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	88.82478						UIS			E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2004				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	88.82478						UIS			E	Estimated data	PT	Percentage	ISCED11_1	Primary	G	Global	2004				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	92.12254						UIS			E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2004				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	94.05797						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2005				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	97.38937						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2005				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	97.38937						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2005				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2006				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	100.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2006				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	95.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2006				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	95.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2007				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	100.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2007				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2007				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2008				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	95.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2008				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	100.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2008				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	100.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2009				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	95.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2009				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2009				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2010				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	95.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2010				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	100.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2010				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	100.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2011				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	95.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2011				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2011				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2012				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	95.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2012				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	100.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2012				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	100.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2013				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	95.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2013				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2013				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2014				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	100.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2014				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	95.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2014				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	95.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2015				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	100.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2015				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2015				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	100.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	95.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	35	South-Eastern Asia	83.6240877253948						UIS			E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				3	142	Asia	Region					
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	35	South-Eastern Asia	81.4916770867489						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2017				3	142	Asia	Region					
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	35	South-Eastern Asia	60.0678947464057						UIS			E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2017				3	142	Asia	Region					
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	35	South-Eastern Asia	80.8991620762924						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2018				3	142	Asia	Region					
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	35	South-Eastern Asia	59.7182464458255						UIS			E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2018				3	142	Asia	Region					
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	356	India	40.18797						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	356	India	46.78207						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2017				4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	356	India	46.4688						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2018				4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	36	Australia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2000				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	36	Australia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2000				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	36	Australia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2000				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	36	Australia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2001				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	36	Australia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2001				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	36	Australia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2001				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	36	Australia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2002				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	36	Australia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2002				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	36	Australia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2002				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	36	Australia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2003				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	36	Australia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2003				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	36	Australia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2003				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	36	Australia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2004				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	36	Australia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2004				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	36	Australia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2004				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	36	Australia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2005				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	36	Australia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2005				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	36	Australia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2005				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	36	Australia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2006				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	36	Australia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2006				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	36	Australia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2006				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	36	Australia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2007				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	36	Australia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2007				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	36	Australia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2007				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	36	Australia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2008				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	36	Australia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2008				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	36	Australia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2008				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	36	Australia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2009				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	36	Australia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2009				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	36	Australia	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2009				4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1
