series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	typeOfWasteTreatment_code	typeOfWasteTreatment_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	300	Greece	15748.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2008				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	300	Greece	88500.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2010				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	300	Greece	7792.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2010				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	300	Greece	11910.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2010				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	300	Greece	84931.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2012				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	300	Greece	16997.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2012				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	300	Greece	6176.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2012				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	300	Greece	19303.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2014				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	300	Greece	6148.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2014				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	300	Greece	89564.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2014				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	11435.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2000				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	15348.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2000				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	4532.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2001				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	395.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2001				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	1007.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2002				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	1607.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2002				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	728.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2002				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	9747.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2003				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	386.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2003				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	1359.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2003				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	969.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2004				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	100360.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2004				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	3836.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2004				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	38.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2005				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	622.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2005				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	4911.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2005				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	25999.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2006				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	1406220.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2006				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	3263.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2006				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	1241.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2007				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	1510.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2007				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	4926.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2007				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	55840.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2008				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	4741.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2008				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	8599.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2008				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	10401.200195						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2009				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	144517.796875						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2009				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	18739.099609						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2009				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	58429.101562						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2010				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	87314.601562						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2010				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	5548.200195						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2010				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	37132.101562						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2011				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	97530.296875						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2011				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	3619.100098						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2011				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	113898.398438						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2012				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	84996.203125						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2012				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	6316.600098						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2012				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	86426.5						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2013				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	65401.101562						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2013				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	618.400024						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2013				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	111309.5						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2014				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	414633.59375						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2014				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	3163.399902						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2014				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	210858.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2015				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	166965.09375						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2015				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	5174.899902						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2015				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	25923.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2016				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	634000.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2016				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	47845.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2016				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	175613.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2017				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	5452.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2017				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	31	Azerbaijan	35772.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2017				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	312	Guadeloupe	1385.0						UNSTATS / Environment Live 		Partial total.	C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2007				5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	312	Guadeloupe	3000.0						UNSTATS / Environment Live 		Partial total.	C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2007				5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	312	Guadeloupe	7748.0						UNSTATS / Environment Live 		Partial total.	C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2008				5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	312	Guadeloupe	1300.0						UNSTATS / Environment Live 		Partial total.	C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2008				5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	312	Guadeloupe	243.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2013				5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	312	Guadeloupe	14650.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2013				5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	312	Guadeloupe	151.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2013				5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	312	Guadeloupe	12.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2014				5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	312	Guadeloupe	262.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2014				5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	312	Guadeloupe	16247.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2014				5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	312	Guadeloupe	305.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2015				5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	312	Guadeloupe	12709.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2015				5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	312	Guadeloupe	322.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2016				5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	312	Guadeloupe	12994.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2016				5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	312	Guadeloupe	505.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2016				5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	376.0						UNSTATS / Environment Live 		The quantities of hazardous waste incineration obtained from inventories of dioxins furans reports prepared for the corresponding years.	C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2003				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	833.0						UNSTATS / Environment Live 		The quantities of hazardous waste incineration obtained from inventories of dioxins furans reports prepared for the corresponding years.	C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2004				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	732.0						UNSTATS / Environment Live 		The quantities of hazardous waste incineration obtained from inventories of dioxins furans reports prepared for the corresponding years.	C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2005				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	709.0						UNSTATS / Environment Live 		The quantities of hazardous waste incineration obtained from inventories of dioxins furans reports prepared for the corresponding years.	C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2006				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	846.0						UNSTATS / Environment Live 		The quantities of hazardous waste incineration obtained from inventories of dioxins furans reports prepared for the corresponding years.	C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2007				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	917.0						UNSTATS / Environment Live 		The quantities of hazardous waste incineration obtained from inventories of dioxins furans reports prepared for the corresponding years.	C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2008				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	3600.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2009				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	1347.0						UNSTATS / Environment Live 		The quantities of hazardous waste incineration obtained from inventories of dioxins furans reports prepared for the corresponding years.	C	Country data	T	Tonnes	G	Global	WT_INCINRT	Incineration	2010				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	3620.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2010				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	3.0						UNSTATS / Environment Live 		These amounts refer only to reports of asbestos sheets.	C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2010				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	4.0						UNSTATS / Environment Live 		These amounts refer only to reports of asbestos sheets.	C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2011				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	10200.0						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2011				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	4.0						UNSTATS / Environment Live 		These amounts refer only to reports of asbestos sheets.	C	Country data	T	Tonnes	G	Global	WT_LANDFIL	Landfilling	2012				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	6320.899902						UNSTATS / Environment Live 			C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2012				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	10276.080078						UNSTATS / Environment Live 		The data corresponds to the recycling of batteries at the national level, taking as reference, the research carried out by the Ministry of Public Finance, as recorded in TECHNICAL NOTE No. DEF-01-2017 of the TAX ASSESSMENT ADDRESS plus imported batteries, sludge hydrocarbons for internal treatment.	C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2013				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	20363.630859						UNSTATS / Environment Live 		The data corresponds to the recycling of batteries at the national level, taking as reference, the research carried out by the Ministry of Public Finance, as recorded in TECHNICAL NOTE No. DEF-01-2017 of the TAX ASSESSMENT ADDRESS plus imported batteries, sludge hydrocarbons for internal treatment.	C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2014				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	1366.51001						UNSTATS / Environment Live 		The data corresponds to the recycling of batteries at the national level, taking as reference, the research carried out by the Ministry of Public Finance, as recorded in TECHNICAL NOTE No. DEF-01-2017 of the TAX ASSESSMENT ADDRESS plus imported batteries, sludge hydrocarbons for internal treatment.	C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2015				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	320	Guatemala	4883.629883						UNSTATS / Environment Live 		The data corresponds to the recycling of batteries at the national level, taking as reference, the research carried out by the Ministry of Public Finance, as recorded in TECHNICAL NOTE No. DEF-01-2017 of the TAX ASSESSMENT ADDRESS plus imported batteries, sludge hydrocarbons for internal treatment.	C	Country data	T	Tonnes	G	Global	WT_RECYCL	Recycling	2016				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
