series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	typeOfSkill_code	typeOfSkill_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	578	Norway	0.31013						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2016				4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	604	Peru	0.97005						National Household Survey 2018-I			C	Country data	RO	Ratio	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2018				5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	604	Peru	0.86404						National Household Survey 2018-I			C	Country data	RO	Ratio	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2018				5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	604	Peru	0.76242						National Household Survey 2018-I			C	Country data	RO	Ratio	SKILL_ICTCDV	Connecting and installing new devices	G	Global	2018				5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	616	Poland	0.85516						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2016				4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	616	Poland	0.99603						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2016				4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	616	Poland	0.91509						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2016				4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	616	Poland	0.97094						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2016				4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	616	Poland	0.6599						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2016				4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	616	Poland	0.95105						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2016				4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	616	Poland	0.2381						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2016				4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	620	Portugal	0.86611						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2016				4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	620	Portugal	0.88515						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2016				4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	620	Portugal	0.86807						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2016				4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	620	Portugal	0.59756						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2016				4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	620	Portugal	0.73046						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2016				4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	620	Portugal	0.99709						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2016				4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	620	Portugal	0.84576						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2016				4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	634	Qatar	0.85684						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2015				4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	634	Qatar	0.88087						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTATCH	Sending e-mails with attached files	G	Global	2015				4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	634	Qatar	1.13754						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2015				4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	634	Qatar	0.95911						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2015				4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	634	Qatar	0.7377						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2015				4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	634	Qatar	1.19608						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2015				4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	634	Qatar	1.16206						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTCDV	Connecting and installing new devices	G	Global	2015				4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	634	Qatar	0.85388						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2015				4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	634	Qatar	1.03343						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2015				4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	642	Romania	0.91746						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2016				4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	642	Romania	0.55556						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2016				4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	642	Romania	0.93237						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2016				4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	642	Romania	0.90909						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2016				4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	642	Romania	0.77251						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2016				4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	642	Romania	0.90323						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2016				4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	642	Romania	0.89394						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2016				4	151	Eastern Europe	Country	24.98481009	45.83893563	ROU	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	703	Slovakia	0.92663						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2016				4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	703	Slovakia	0.92806						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2016				4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	703	Slovakia	0.28571						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2016				4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	703	Slovakia	0.86495						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2016				4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	703	Slovakia	0.96558						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2016				4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	703	Slovakia	0.98457						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2016				4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	703	Slovakia	0.59767						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2016				4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	705	Slovenia	0.3375						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2016				4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	705	Slovenia	1.00952						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2016				4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	705	Slovenia	0.80223						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2016				4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	705	Slovenia	1.01237						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2016				4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	705	Slovenia	1.03172						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2016				4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	705	Slovenia	1.03623						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2016				4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	705	Slovenia	1.17754						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2016				4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	716	Zimbabwe	0.5						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2014				5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	716	Zimbabwe	0.54545						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTCDV	Connecting and installing new devices	G	Global	2014				5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	716	Zimbabwe	0.6087						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2014				5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	716	Zimbabwe	0.6						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2014				5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	716	Zimbabwe	0.6						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2014				5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	716	Zimbabwe	0.56098						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2014				5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	716	Zimbabwe	0.62264						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTATCH	Sending e-mails with attached files	G	Global	2014				5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	716	Zimbabwe	0.59091						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2014				5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	716	Zimbabwe	0.57143						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2014				5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	724	Spain	0.78759						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2016				4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	724	Spain	0.81655						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2016				4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	724	Spain	0.88087						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2016				4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	724	Spain	0.86562						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2016				4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	724	Spain	0.885						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2016				4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	724	Spain	0.4382						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2016				4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	724	Spain	0.89358						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2016				4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	752	Sweden	0.97738						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2016				4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	752	Sweden	0.81323						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2016				4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	752	Sweden	0.84385						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2016				4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	752	Sweden	0.95639						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2016				4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	752	Sweden	0.94837						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2016				4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	752	Sweden	0.93197						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2016				4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	752	Sweden	0.8						National Assessment (NA): IT bland individer			C	Country data	RO	Ratio	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2017				4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	752	Sweden	0.9						National Assessment (NA): IT bland individer			C	Country data	RO	Ratio	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2017				4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	756	Switzerland	0.90476						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTATCH	Sending e-mails with attached files	G	Global	2014				4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	792	Turkey	0.41667						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2016				4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	792	Turkey	0.61183						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2016				4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	792	Turkey	0.64444						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2016				4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	792	Turkey	0.65938						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2016				4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	792	Turkey	0.66667						International Telecommunication Union (ITU)			C	Country data	RO	Ratio	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2016				4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	807	North Macedonia	0.97304						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2016				4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	807	North Macedonia	1.03215						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2016				4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1
SE_GPI_ICTS	Gender parity index for youth/adults with information and communications technology (ICT) skills, by type of skill (ratio)	807	North Macedonia	0.98611						Community survey on ICT usage in households and by individuals (Eurostat)			C	Country data	RO	Ratio	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2016				4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1
