series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	modeOfTransportation_code	modeOfTransportation_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	738	Sub-Saharan Africa (inc. Sudan)	179875682279.49						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				1			Group					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	738	Sub-Saharan Africa (inc. Sudan)	3585901849.45353						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				1			Group					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	738	Sub-Saharan Africa (inc. Sudan)	426191674943.461						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				1			Group					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	738	Sub-Saharan Africa (inc. Sudan)	18395651043.4092						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				1			Group					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	740	Suriname	23184000.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	740	Suriname	33201000.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	740	Suriname	789068914.78727						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	740	Suriname	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	740	Suriname	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	744	Svalbard and Jan Mayen Islands	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	154	Northern Europe	Country	13.38071013	78.82894131	SJM	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	744	Svalbard and Jan Mayen Islands	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	154	Northern Europe	Country	13.38071013	78.82894131	SJM	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	744	Svalbard and Jan Mayen Islands	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	154	Northern Europe	Country	13.38071013	78.82894131	SJM	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	746	Northern Africa (exc. Sudan)	519929287.352						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				1			Group					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	746	Northern Africa (exc. Sudan)	94964582559.4777						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				1			Group					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	746	Northern Africa (exc. Sudan)	16285699537.9192						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				1			Group					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	746	Northern Africa (exc. Sudan)	576851593.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				1			Group					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	746	Northern Africa (exc. Sudan)	11557240714.9202						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				1			Group					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	747	Northern Africa and Western Asia	36118305040.476						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				2	1	World	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	747	Northern Africa and Western Asia	28708698692.7064						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				2	1	World	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	747	Northern Africa and Western Asia	710832053915.109						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				2	1	World	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	747	Northern Africa and Western Asia	63985793941.8394						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				2	1	World	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	747	Northern Africa and Western Asia	38856225470.1657						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				2	1	World	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	748	Eswatini	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	748	Eswatini	96121085.17033						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	748	Eswatini	1121945.25727						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	752	Sweden	252728000.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	752	Sweden	43474000000.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	752	Sweden	18000000.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	752	Sweden	23863000000.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	753	Eastern and South-Eastern Asia	78772384540.7102						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				2	1	World	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	753	Eastern and South-Eastern Asia	80693379475.7257						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				2	1	World	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	753	Eastern and South-Eastern Asia	1483108014785.88						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				2	1	World	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	753	Eastern and South-Eastern Asia	2916941731214.88						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				2	1	World	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	753	Eastern and South-Eastern Asia	8776622159842.45						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				2	1	World	Region					
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	756	Switzerland	1581352360.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	756	Switzerland	33370000.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	756	Switzerland	17215514520.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	756	Switzerland	1841314000.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	756	Switzerland	11776000000.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	76	Brazil	1736549227.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	76	Brazil	1194643716459.59						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	76	Brazil	395127544659.001						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	76	Brazil	69138590018.1409						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	76	Brazil	1845647756.087						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	760	Syrian Arab Republic	25670.514						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	760	Syrian Arab Republic	145192829.44123						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	760	Syrian Arab Republic	25638.62169						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	760	Syrian Arab Republic	1751276168.89171						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	760	Syrian Arab Republic	9237267.65283						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	762	Tajikistan	2898610.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	762	Tajikistan	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	762	Tajikistan	2957607834.6389						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	762	Tajikistan	2337000.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	762	Tajikistan	78994594.24206						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	764	Thailand	2511891367.964						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	764	Thailand	2371863124.66408						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	764	Thailand	2666263256.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	764	Thailand	190797567939.955						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	764	Thailand	24881041574.8764						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	768	Togo	8565827.76						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	768	Togo	881431066.1758						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	768	Togo	10892760.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	768	Togo	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	768	Togo	120638488.98508						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	772	Tokelau	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	61	Polynesia	Country	-171.8154473	-9.214545558	TKL	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	772	Tokelau	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	61	Polynesia	Country	-171.8154473	-9.214545558	TKL	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	772	Tokelau	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	61	Polynesia	Country	-171.8154473	-9.214545558	TKL	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	776	Tonga	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	61	Polynesia	Country	-175.1959991	-21.19511329	TON	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	776	Tonga	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	61	Polynesia	Country	-175.1959991	-21.19511329	TON	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	776	Tonga	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	61	Polynesia	Country	-175.1959991	-21.19511329	TON	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	780	Trinidad and Tobago	37428000.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	780	Trinidad and Tobago	3043093361.16141						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	780	Trinidad and Tobago	41138000.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	780	Trinidad and Tobago	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	780	Trinidad and Tobago	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	784	United Arab Emirates	16616244610.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	784	United Arab Emirates	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	784	United Arab Emirates	59569555086.7911						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	784	United Arab Emirates	15962904430.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	784	United Arab Emirates	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	788	Tunisia	12124027.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	788	Tunisia	13234265.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	788	Tunisia	7090952491.31805						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	788	Tunisia	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	788	Tunisia	2517397283.01987						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	792	Turkey	4800237745.146						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	792	Turkey	30603534.8876						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	792	Turkey	300605514450.141						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	792	Turkey	5949212205.544						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	792	Turkey	12995900142.1308						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	795	Turkmenistan	19484000.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2017				4	143	Central Asia	Country	58.9787665	40.0912346	TKM	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	795	Turkmenistan	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_IWW	Inland waterway transport	G	Global	2018				4	143	Central Asia	Country	58.9787665	40.0912346	TKM	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	795	Turkmenistan	16916000.0						ICAO			C	Country data	T_KM	Tonne kilometres	MOT_AIR	Air transport	G	Global	2018				4	143	Central Asia	Country	58.9787665	40.0912346	TKM	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	795	Turkmenistan	6316269639.23676						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				4	143	Central Asia	Country	58.9787665	40.0912346	TKM	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	795	Turkmenistan	13460203764.0245						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				4	143	Central Asia	Country	58.9787665	40.0912346	TKM	1	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	796	Turks and Caicos Islands	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_RAI	Rail transport	G	Global	2018				5	29	Caribbean	Country	-71.745121	21.80780585	TCA	0	1
IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	796	Turks and Caicos Islands	0.0						the International Transport Forum at the OECD (ITF-OECD)			C	Country data	T_KM	Tonne kilometres	MOT_ROA	Road transport	G	Global	2018				5	29	Caribbean	Country	-71.745121	21.80780585	TCA	0	1
