series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	nameOfInternationalInstitution_code	nameOfInternationalInstitution_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1	IO_IMF	International Monetary Fund	2018	0.0603					IMF Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1	IO_ECOSOC	UN Economic and Social Council	2015	1.85185					Report of the Economic and Social Council for 2015 (A/70/3)		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	IO_IFC	International Finance Corporation	2018	2.09604					IFC 2018 Annual Report Volume 2		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	IO_UNGA	UN General Assembly	2018	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	IO_WTO	World Trade Organisation	2018	0.60976					WTO Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	IO_UNSC	UN Security Council	2018	6.66667					Security Council website http://www.un.org/en/sc/members/		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	IO_IMF	International Monetary Fund	2018	1.76544					IMF Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	IO_IADB	Inter-American Development Bank	2017	0.218					Inter-American Development Bank Annual Report 2017		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	IO_IBRD	International Bank for Reconstruction and Development	2018	1.93005					International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	IO_AFDB	African Development Bank	2017	0.87895					African Development Bank Group Annual Report 2017		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	IO_ADB	Asian Development Bank	2017	1.119					Asian Development Bank Annual Report 2017		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	IO_FSB	Financial Stability Board	2018	3.50877					Financial Stability Board 5th Annual Report		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1	IO_IBRD	International Bank for Reconstruction and Development	2018	0.06109					International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1	IO_UNGA	UN General Assembly	2018	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1	IO_IMF	International Monetary Fund	2018	0.03385					IMF Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1	IO_WTO	World Trade Organisation	2018	0.60976					WTO Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1	IO_ADB	Asian Development Bank	2017	0.304					Asian Development Bank Annual Report 2017		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1	IO_IFC	International Finance Corporation	2018	0.0322					IFC 2018 Annual Report Volume 2		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1	IO_UNGA	UN General Assembly	2018	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1	IO_IMF	International Monetary Fund	2018	0.27796					IMF Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1	IO_WTO	World Trade Organisation	2018	0.60976					WTO Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1	IO_ECOSOC	UN Economic and Social Council	2000	1.85185					Report of the Economic and Social Council for 2000 (A/55/3/Rev.1)		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1	IO_ADB	Asian Development Bank	2017	1.527					Asian Development Bank Annual Report 2017		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1	IO_IBRD	International Bank for Reconstruction and Development	2018	0.43419					International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1	IO_IFC	International Finance Corporation	2018	0.16205					IFC 2018 Annual Report Volume 2		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1	IO_UNSC	UN Security Council	2016	6.66667					Security Council website http://www.un.org/en/sc/members/		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1	IO_UNGA	UN General Assembly	2018	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1	IO_WTO	World Trade Organisation	2018	0.60976					WTO Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1	IO_IADB	Inter-American Development Bank	2017	0.453					Inter-American Development Bank Annual Report 2017		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1	IO_IMF	International Monetary Fund	2018	0.08079					IMF Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1	IO_IBRD	International Bank for Reconstruction and Development	2018	0.06557					International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1	IO_IFC	International Finance Corporation	2018	0.05649					IFC 2018 Annual Report Volume 2		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1	IO_ECOSOC	UN Economic and Social Council	2005	1.85185					Report of the Economic and Social Council for 2005 (A/60/3)		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	IO_ADB	Asian Development Bank	2017	0.571					Asian Development Bank Annual Report 2017		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	IO_IADB	Inter-American Development Bank	2017	0.329					Inter-American Development Bank Annual Report 2017		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	IO_WTO	World Trade Organisation	2018	0.60976					WTO Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	IO_UNGA	UN General Assembly	2018	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	IO_IMF	International Monetary Fund	2018	1.3032					IMF Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	IO_ECOSOC	UN Economic and Social Council	2018	1.85185					Report of the Economic and Social Council on its 2018 Session (A/73/3)		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	IO_IFC	International Finance Corporation	2018	1.89284					IFC 2018 Annual Report Volume 2		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	IO_AFDB	African Development Bank	2017	0.64516					African Development Bank Group Annual Report 2017		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	IO_IBRD	International Bank for Reconstruction and Development	2018	1.58101					International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1	IO_WTO	World Trade Organisation	2018	0.60976					WTO Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1	IO_IBRD	International Bank for Reconstruction and Development	2018	0.0805					International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1	IO_UNGA	UN General Assembly	2018	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1	IO_IFC	International Finance Corporation	2018	0.03559					IFC 2018 Annual Report Volume 2		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1	IO_AFDB	African Development Bank	2017	0.2453					African Development Bank Group Annual Report 2017		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1	IO_IMF	International Monetary Fund	2018	0.05527					IMF Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1	IO_ECOSOC	UN Economic and Social Council	2010	1.85185					Report of the Economic and Social Council for 2010 (A/65/3)		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	IO_UNGA	UN General Assembly	2018	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	IO_AFDB	African Development Bank	2017	8.87726					African Development Bank Group Annual Report 2017		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	IO_WTO	World Trade Organisation	2018	0.60976					WTO Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	IO_IBRD	International Bank for Reconstruction and Development	2018	0.7007					International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	IO_IFC	International Finance Corporation	2018	1.04863					IFC 2018 Annual Report Volume 2		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	IO_IMF	International Monetary Fund	2018	0.51693					IMF Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	IO_ECOSOC	UN Economic and Social Council	2018	1.85185					Report of the Economic and Social Council on its 2018 Session (A/73/3)		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	IO_UNSC	UN Security Council	2015	6.66667					Report of the Security Council (A/70/2)		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	IO_AFDB	African Development Bank	2017	1.17784					African Development Bank Group Annual Report 2017		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	IO_ECOSOC	UN Economic and Social Council	2018	1.85185					Report of the Economic and Social Council on its 2018 Session (A/73/3)		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	IO_IMF	International Monetary Fund	2018	0.77534					IMF Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	IO_ADB	Asian Development Bank	2017	0.571					Asian Development Bank Annual Report 2017		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	IO_WTO	World Trade Organisation	2018	0.60976					WTO Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	IO_IFC	International Finance Corporation	2018	0.6779					IFC 2018 Annual Report Volume 2		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	IO_UNGA	UN General Assembly	2018	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	IO_IBRD	International Bank for Reconstruction and Development	2018	0.58586					International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	IO_IADB	Inter-American Development Bank	2017	0.171					Inter-American Development Bank Annual Report 2017		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	583	Micronesia (Federated States of)	4	57	Micronesia	Country	158.225216	6.880670092	FSM	1	1	IO_ADB	Asian Development Bank	2017	0.302					Asian Development Bank Annual Report 2017		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	583	Micronesia (Federated States of)	4	57	Micronesia	Country	158.225216	6.880670092	FSM	1	1	IO_UNGA	UN General Assembly	2018	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	583	Micronesia (Federated States of)	4	57	Micronesia	Country	158.225216	6.880670092	FSM	1	1	IO_IFC	International Finance Corporation	2018	0.05756					IFC 2018 Annual Report Volume 2		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	583	Micronesia (Federated States of)	4	57	Micronesia	Country	158.225216	6.880670092	FSM	1	1	IO_IBRD	International Bank for Reconstruction and Development	2018	0.04923					International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	583	Micronesia (Federated States of)	4	57	Micronesia	Country	158.225216	6.880670092	FSM	1	1	IO_IMF	International Monetary Fund	2018	0.03013					IMF Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	584	Marshall Islands	4	57	Micronesia	Country	171.0839119	7.110213497	MHL	1	1	IO_IBRD	International Bank for Reconstruction and Development	2018	0.04881					International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	584	Marshall Islands	4	57	Micronesia	Country	171.0839119	7.110213497	MHL	1	1	IO_IMF	International Monetary Fund	2018	0.02981					IMF Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	584	Marshall Islands	4	57	Micronesia	Country	171.0839119	7.110213497	MHL	1	1	IO_IFC	International Finance Corporation	2018	0.05458					IFC 2018 Annual Report Volume 2		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	584	Marshall Islands	4	57	Micronesia	Country	171.0839119	7.110213497	MHL	1	1	IO_ADB	Asian Development Bank	2017	0.301					Asian Development Bank Annual Report 2017		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	584	Marshall Islands	4	57	Micronesia	Country	171.0839119	7.110213497	MHL	1	1	IO_UNGA	UN General Assembly	2018	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	585	Palau	4	57	Micronesia	Country	134.5733878	7.502307591	PLW	1	1	IO_UNGA	UN General Assembly	2018	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	585	Palau	4	57	Micronesia	Country	134.5733878	7.502307591	PLW	1	1	IO_IFC	International Finance Corporation	2018	0.0311					IFC 2018 Annual Report Volume 2		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	585	Palau	4	57	Micronesia	Country	134.5733878	7.502307591	PLW	1	1	IO_IBRD	International Bank for Reconstruction and Development	2018	0.03003					International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	585	Palau	4	57	Micronesia	Country	134.5733878	7.502307591	PLW	1	1	IO_ADB	Asian Development Bank	2017	0.301					Asian Development Bank Annual Report 2017		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	585	Palau	4	57	Micronesia	Country	134.5733878	7.502307591	PLW	1	1	IO_IMF	International Monetary Fund	2018	0.02973					IMF Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1	IO_ECOSOC	UN Economic and Social Council	2017	1.85185					Report of the Economic and Social Council on its 2017 Session (A/72/3)		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1	IO_IMF	International Monetary Fund	2018	0.43276					IMF Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1	IO_IFC	International Finance Corporation	2018	0.81382					IFC 2018 Annual Report Volume 2		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1	IO_ADB	Asian Development Bank	2017	2.041					Asian Development Bank Annual Report 2017		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1	IO_IBRD	International Bank for Reconstruction and Development	2018	0.52016					International Bank for Reconstruction and Development Managementâs Discussion & Analysis and Financial Statements June 30, 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1	IO_UNGA	UN General Assembly	2018	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1	IO_WTO	World Trade Organisation	2018	0.60976					WTO Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1	IO_IADB	Inter-American Development Bank	2017	0.453					Inter-American Development Bank Annual Report 2017		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1	IO_WTO	World Trade Organisation	2018	0.60976					WTO Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
