series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	sex_code	sex_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SH_DYN_MORTN	Under-five deaths (number)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	Y0T4	under 5 years old	M	Male	2018	68652.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	Y0T4	under 5 years old	F	Female	2018	52517.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	Y0T4	under 5 years old	_T	Both sexes	2018	121169.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	Y0T4	under 5 years old	M	Male	2018	11743.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	Y0T4	under 5 years old	_T	Both sexes	2018	21986.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	Y0T4	under 5 years old	F	Female	2018	10243.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	Y0T4	under 5 years old	F	Female	2018	12839.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	Y0T4	under 5 years old	_T	Both sexes	2018	29488.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	Y0T4	under 5 years old	M	Male	2018	16649.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	Y0T4	under 5 years old	M	Male	2018	130.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	Y0T4	under 5 years old	_T	Both sexes	2018	232.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	Y0T4	under 5 years old	F	Female	2018	102.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	Y0T4	under 5 years old	F	Female	2018	286.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	Y0T4	under 5 years old	_T	Both sexes	2018	632.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	Y0T4	under 5 years old	M	Male	2018	346.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	Y0T4	under 5 years old	M	Male	2018	788.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	Y0T4	under 5 years old	_T	Both sexes	2018	1417.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	Y0T4	under 5 years old	F	Female	2018	629.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	Y0T4	under 5 years old	M	Male	2018	39234.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	Y0T4	under 5 years old	_T	Both sexes	2018	70430.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	Y0T4	under 5 years old	F	Female	2018	31196.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	Y0T4	under 5 years old	M	Male	2018	390.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	Y0T4	under 5 years old	F	Female	2018	293.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	Y0T4	under 5 years old	_T	Both sexes	2018	683.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1	Y0T4	under 5 years old	M	Male	2018	1309.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1	Y0T4	under 5 years old	_T	Both sexes	2018	2424.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1	Y0T4	under 5 years old	F	Female	2018	1115.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	Y0T4	under 5 years old	M	Male	2018	2219.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	Y0T4	under 5 years old	_T	Both sexes	2018	3825.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	Y0T4	under 5 years old	F	Female	2018	1606.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	Y0T4	under 5 years old	M	Male	2018	40312.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	Y0T4	under 5 years old	F	Female	2018	33966.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	Y0T4	under 5 years old	_T	Both sexes	2018	74278.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	Y0T4	under 5 years old	M	Male	2018	171.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	Y0T4	under 5 years old	F	Female	2018	135.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	Y0T4	under 5 years old	_T	Both sexes	2018	306.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	Y0T4	under 5 years old	_T	Both sexes	2018	3497.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	Y0T4	under 5 years old	F	Female	2018	1551.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	Y0T4	under 5 years old	M	Male	2018	1946.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1	Y0T4	under 5 years old	F	Female	2018	27052.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1	Y0T4	under 5 years old	_T	Both sexes	2018	60332.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1	Y0T4	under 5 years old	M	Male	2018	33280.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	408	Democratic People's Republic of Korea	4	30	Eastern Asia	Country	127.1803633	40.1462645	PRK	1	1	Y0T4	under 5 years old	M	Male	2018	3622.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	408	Democratic People's Republic of Korea	4	30	Eastern Asia	Country	127.1803633	40.1462645	PRK	1	1	Y0T4	under 5 years old	F	Female	2018	2793.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	408	Democratic People's Republic of Korea	4	30	Eastern Asia	Country	127.1803633	40.1462645	PRK	1	1	Y0T4	under 5 years old	_T	Both sexes	2018	6415.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	Y0T4	under 5 years old	_T	Both sexes	2018	1237.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	Y0T4	under 5 years old	F	Female	2018	554.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	Y0T4	under 5 years old	M	Male	2018	683.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1	Y0T4	under 5 years old	M	Male	2018	253.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1	Y0T4	under 5 years old	F	Female	2018	204.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1	Y0T4	under 5 years old	_T	Both sexes	2018	457.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1	Y0T4	under 5 years old	F	Female	2018	1274.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1	Y0T4	under 5 years old	M	Male	2018	1693.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1	Y0T4	under 5 years old	_T	Both sexes	2018	2967.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1	Y0T4	under 5 years old	_T	Both sexes	2018	7839.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1	Y0T4	under 5 years old	F	Female	2018	3425.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1	Y0T4	under 5 years old	M	Male	2018	4414.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	Y0T4	under 5 years old	F	Female	2018	401.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	Y0T4	under 5 years old	_T	Both sexes	2018	860.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	Y0T4	under 5 years old	M	Male	2018	459.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1	Y0T4	under 5 years old	M	Male	2018	2504.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1	Y0T4	under 5 years old	_T	Both sexes	2018	4557.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1	Y0T4	under 5 years old	F	Female	2018	2053.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	Y0T4	under 5 years old	M	Male	2018	45.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	Y0T4	under 5 years old	_T	Both sexes	2018	80.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	Y0T4	under 5 years old	F	Female	2018	35.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	Y0T4	under 5 years old	F	Female	2018	4947.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	Y0T4	under 5 years old	_T	Both sexes	2018	11069.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	Y0T4	under 5 years old	M	Male	2018	6122.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	434	Libya	4	15	Northern Africa	Country	18.0295985	27.04042819	LBY	1	1	Y0T4	under 5 years old	M	Male	2018	863.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	434	Libya	4	15	Northern Africa	Country	18.0295985	27.04042819	LBY	1	1	Y0T4	under 5 years old	F	Female	2018	662.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	434	Libya	4	15	Northern Africa	Country	18.0295985	27.04042819	LBY	1	1	Y0T4	under 5 years old	_T	Both sexes	2018	1525.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1	Y0T4	under 5 years old	M	Male	2018	30.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1	Y0T4	under 5 years old	F	Female	2018	25.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1	Y0T4	under 5 years old	_T	Both sexes	2018	55.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	Y0T4	under 5 years old	_T	Both sexes	2018	119.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	Y0T4	under 5 years old	F	Female	2018	53.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	Y0T4	under 5 years old	M	Male	2018	66.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	Y0T4	under 5 years old	M	Male	2018	8.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	Y0T4	under 5 years old	_T	Both sexes	2018	15.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	Y0T4	under 5 years old	F	Female	2018	7.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1	Y0T4	under 5 years old	M	Male	2018	24606.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1	Y0T4	under 5 years old	F	Female	2018	20154.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1	Y0T4	under 5 years old	_T	Both sexes	2018	44760.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	Y0T4	under 5 years old	M	Male	2018	16783.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	Y0T4	under 5 years old	_T	Both sexes	2018	30226.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	Y0T4	under 5 years old	F	Female	2018	13443.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	Y0T4	under 5 years old	M	Male	2018	2268.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	Y0T4	under 5 years old	_T	Both sexes	2018	4080.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	Y0T4	under 5 years old	F	Female	2018	1812.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
SH_DYN_MORTN	Under-five deaths (number)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	Y0T4	under 5 years old	M	Male	2018	35.0					United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2019.		E	Estimated data	NUMBER	Number	G	Global			
