series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	typeOfProduct_code	typeOfProduct_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	value_detail	lowerBound_detail	upperBound_detail
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	AGG_AGR	Agricultural products	2017	72.62914					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	ALP	All products	2017	70.28847					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	AGG_ARMS	Arms	2017	95.83333					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	AGG_CLTH	Clothing	2017	59.38038					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	AGG_IND	Industrial products	2017	71.2423					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	AGG_TXT	Textiles	2017	67.55754					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	AGG_OIL	Oil	2017	100.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	AGG_AGR	Agricultural products	2017	45.63107					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	ALP	All products	2017	71.83348					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	AGG_CLTH	Clothing	2017	92.85714					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	AGG_IND	Industrial products	2017	75.05112					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	AGG_TXT	Textiles	2017	48.48485					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	AGG_OIL	Oil	2017	100.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	432	Landlocked developing countries (LLDCs)	1			Group						ALP	All products	2017	74.15603					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	432	Landlocked developing countries (LLDCs)	1			Group						AGG_ARMS	Arms	2017	50.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	432	Landlocked developing countries (LLDCs)	1			Group						AGG_CLTH	Clothing	2017	55.28888					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	432	Landlocked developing countries (LLDCs)	1			Group						AGG_IND	Industrial products	2017	78.78401					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	432	Landlocked developing countries (LLDCs)	1			Group						AGG_OIL	Oil	2017	89.3617					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	432	Landlocked developing countries (LLDCs)	1			Group						AGG_TXT	Textiles	2017	71.81461					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	432	Landlocked developing countries (LLDCs)	1			Group						AGG_AGR	Agricultural products	2017	73.92576					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	434	Libya	4	15	Northern Africa	Country	18.0295985	27.04042819	LBY	1	1	AGG_AGR	Agricultural products	2017	60.66667					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	434	Libya	4	15	Northern Africa	Country	18.0295985	27.04042819	LBY	1	1	ALP	All products	2017	52.04633					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	434	Libya	4	15	Northern Africa	Country	18.0295985	27.04042819	LBY	1	1	AGG_CLTH	Clothing	2017	23.80952					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	434	Libya	4	15	Northern Africa	Country	18.0295985	27.04042819	LBY	1	1	AGG_IND	Industrial products	2017	51.83443					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	434	Libya	4	15	Northern Africa	Country	18.0295985	27.04042819	LBY	1	1	AGG_OIL	Oil	2017	76.92308					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	434	Libya	4	15	Northern Africa	Country	18.0295985	27.04042819	LBY	1	1	AGG_TXT	Textiles	2017	35.41667					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	438	Liechtenstein	4	155	Western Europe	Country	9.552985019	47.14167005	LIE	1	1	AGG_IND	Industrial products	2017	62.20472					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	438	Liechtenstein	4	155	Western Europe	Country	9.552985019	47.14167005	LIE	1	1	ALP	All products	2017	62.12121					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	438	Liechtenstein	4	155	Western Europe	Country	9.552985019	47.14167005	LIE	1	1	AGG_AGR	Agricultural products	2017	0.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	438	Liechtenstein	4	155	Western Europe	Country	9.552985019	47.14167005	LIE	1	1	AGG_CLTH	Clothing	2017	0.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	438	Liechtenstein	4	155	Western Europe	Country	9.552985019	47.14167005	LIE	1	1	AGG_TXT	Textiles	2017	100.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1	AGG_AGR	Agricultural products	2017	34.75936					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1	ALP	All products	2017	56.96498					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1	AGG_CLTH	Clothing	2017	31.42857					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1	AGG_IND	Industrial products	2017	62.52446					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1	AGG_TXT	Textiles	2017	39.47368					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1	AGG_OIL	Oil	2017	66.66667					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1	AGG_ARMS	Arms	2016	100.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	AGG_AGR	Agricultural products	2017	63.10898					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	ALP	All products	2017	65.05828					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	AGG_ARMS	Arms	2017	95.65217					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	AGG_CLTH	Clothing	2017	52.37948					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	AGG_TXT	Textiles	2017	63.27288					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	AGG_IND	Industrial products	2017	67.20778					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	AGG_OIL	Oil	2017	100.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	AGG_AGR	Agricultural products	2017	66.34394					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	ALP	All products	2017	69.64905					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	AGG_ARMS	Arms	2017	100.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	AGG_CLTH	Clothing	2017	87.94926					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	AGG_IND	Industrial products	2017	69.31105					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	AGG_TXT	Textiles	2017	73.51544					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	AGG_OIL	Oil	2017	100.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1	AGG_AGR	Agricultural products	2017	69.85816					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1	ALP	All products	2017	51.50867					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1	AGG_CLTH	Clothing	2017	33.95062					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1	AGG_IND	Industrial products	2017	57.7609					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1	AGG_TXT	Textiles	2017	33.50384					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1	AGG_ARMS	Arms	2016	50.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1	AGG_AGR	Agricultural products	2017	73.11178					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1	ALP	All products	2017	67.93022					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1	AGG_TXT	Textiles	2017	64.65696					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1	AGG_IND	Industrial products	2017	80.94158					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1	AGG_CLTH	Clothing	2017	58.20183					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	AGG_AGR	Agricultural products	2017	77.17391					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	ALP	All products	2017	84.95212					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	AGG_ARMS	Arms	2010	0.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	AGG_CLTH	Clothing	2017	43.85965					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	AGG_IND	Industrial products	2017	92.60606					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	AGG_TXT	Textiles	2017	96.42857					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	AGG_AGR	Agricultural products	2017	53.13211					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	ALP	All products	2017	57.37483					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	AGG_ARMS	Arms	2017	46.66667					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	AGG_CLTH	Clothing	2017	41.62605					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	AGG_IND	Industrial products	2017	58.80804					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	AGG_OIL	Oil	2017	86.36364					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	AGG_TXT	Textiles	2017	55.21317					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	AGG_TXT	Textiles	2017	39.13043					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	AGG_IND	Industrial products	2017	56.7297					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	AGG_CLTH	Clothing	2017	24.4898					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	ALP	All products	2017	52.61757					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	AGG_AGR	Agricultural products	2017	48.80952					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	AGG_OIL	Oil	2016	100.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	AGG_AGR	Agricultural products	2017	84.3318					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	ALP	All products	2017	81.3566					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	AGG_CLTH	Clothing	2017	54.62963					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	AGG_IND	Industrial products	2017	83.25256					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	AGG_TXT	Textiles	2017	67.52137					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	AGG_ARMS	Arms	2017	20.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1	AGG_OIL	Oil	2010	100.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1	AGG_AGR	Agricultural products	2017	71.69118					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1	ALP	All products	2017	72.997					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1	AGG_CLTH	Clothing	2017	67.25664					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1	AGG_IND	Industrial products	2017	73.37526					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1	AGG_TXT	Textiles	2017	76.31579					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1	AGG_ARMS	Arms	2017	88.88889					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1	AGG_OIL	Oil	2017	100.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1	AGG_AGR	Agricultural products	2017	30.90909					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1	ALP	All products	2017	42.89834					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1	AGG_CLTH	Clothing	2017	53.80952					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1	AGG_IND	Industrial products	2017	42.22222					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1	AGG_OIL	Oil	2017	100.0					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1	AGG_TXT	Textiles	2017	32.14286					ITC/UNCTAD/WTO database		_X	Data nature not available	PT	Percentage			
