series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	observationStatus_code	observationStatus_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
FI_FSI_FSERA	Return on assets (%)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1	A	Normal value	2018	1.78310929291678					IMF		_X	Data nature not available	PT	Percentage	G	Global			
FI_FSI_FSERA	Return on assets (%)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1	A	Normal value	2018	1.19646892467219					IMF		_X	Data nature not available	PT	Percentage	G	Global			
FI_FSI_FSERA	Return on assets (%)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1	A	Normal value	2018	3.61553323583589					IMF		_X	Data nature not available	PT	Percentage	G	Global			
FI_FSI_FSERA	Return on assets (%)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1	A	Normal value	2018	1.59690035495495					IMF		_X	Data nature not available	PT	Percentage	G	Global			
FI_FSI_FSERA	Return on assets (%)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1	A	Normal value	2018	0.497533568461242					IMF		_X	Data nature not available	PT	Percentage	G	Global			
FI_FSI_FSERA	Return on assets (%)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1	A	Normal value	2018	1.97866908437283					IMF		_X	Data nature not available	PT	Percentage	G	Global			
FI_FSI_FSERA	Return on assets (%)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1	A	Normal value	2018	0.393524010307788					IMF		_X	Data nature not available	PT	Percentage	G	Global			
FI_FSI_FSERA	Return on assets (%)	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1	A	Normal value	2017	1.2102017664797					IMF		_X	Data nature not available	PT	Percentage	G	Global			
FI_FSI_FSERA	Return on assets (%)	860	Uzbekistan	4	143	Central Asia	Country	63.11944558	41.77560518	UZB	1	1	A	Normal value	2018	2.04619929684752					IMF		_X	Data nature not available	PT	Percentage	G	Global			
FI_FSI_FSERA	Return on assets (%)	882	Samoa	4	61	Polynesia	Country	-172.4430749	-13.61541469	WSM	1	1	A	Normal value	2018	2.25046486400315					IMF		_X	Data nature not available	PT	Percentage	G	Global			
FI_FSI_FSERA	Return on assets (%)	894	Zambia	5	14	Eastern Africa	Country	27.850329	-14.59701056	ZMB	1	1	A	Normal value	2018	2.98					IMF		_X	Data nature not available	PT	Percentage	G	Global			
FI_FSI_FSERA	Return on assets (%)	90	Solomon Islands	4	54	Melanesia	Country	160.1584117	-9.622391719	SLB	1	1	A	Normal value	2016	3.46375098566746					IMF		_X	Data nature not available	PT	Percentage	G	Global			
FI_FSI_FSERA	Return on assets (%)	96	Brunei Darussalam	4	35	South-Eastern Asia	Country	114.6288563	4.49736984	BRN	1	1	A	Normal value	2018	1.80451277492193					IMF		_X	Data nature not available	PT	Percentage	G	Global			
