series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Reporting Type	Type of waste treatment
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2005.0	137995.265625	Float					UNSTATS / Environment Live 	['Data collected from On-site Treatment and Off-site Clinical wastes Incinerators.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2006.0	506995.28125	Float					UNSTATS / Environment Live 	['Data collected from On-site Treatment and Off-site Clinical wastes Incinerators.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2006.0	297001.40625	Float					UNSTATS / Environment Live 	['Data collected from Local Off-site Recovery Facilities.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2006.0	120174.101562	Float					UNSTATS / Environment Live 	['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2007.0	355471.1875	Float					UNSTATS / Environment Live 	['Data collected from Local Off-site Recovery Facilities.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2007.0	128999.070312	Float					UNSTATS / Environment Live 	['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2007.0	592186	Float					UNSTATS / Environment Live 	['Data collected from On-site Treatment and Off-site Clinical wastes Incinerators.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2008.0	624361.125	Float					UNSTATS / Environment Live 	['Data collected from Local Off-site Recovery Facilities.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2008.0	151311.828125	Float					UNSTATS / Environment Live 	['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2008.0	498887.78125	Float					UNSTATS / Environment Live 	['Data collected from On-site Treatment and Off-site Clinical wastes Incinerators.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2009.0	686011.9375	Float					UNSTATS / Environment Live 	['Data collected from Local Off-site Recovery Facilities.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2009.0	138331	Float					UNSTATS / Environment Live 	['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2009.0	537310.625	Float					UNSTATS / Environment Live 	['Data collected from On-site Treatment and Off-site Clinical wastes Incinerators.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2010.0	60803.324219000002	Float					UNSTATS / Environment Live 	['Data collected from On-site Treatment and Off-site Clinical wastes Incinerators.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2010.0	69056.976561999996	Float					UNSTATS / Environment Live 	['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2010.0	877489.375	Float					UNSTATS / Environment Live 	['Data collected from Local Off-site Recovery Facilities.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2011.0	63621.738280999998	Float					UNSTATS / Environment Live 	['Data collected from On-site Treatment and Off-site Clinical wastes Incinerators.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2011.0	939730.8125	Float					UNSTATS / Environment Live 	['Data collected from Local Off-site Recovery Facilities.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2011.0	67089.390625	Float					UNSTATS / Environment Live 	['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2012.0	678477.75	Float					UNSTATS / Environment Live 	['Data collected from Local Off-site Recovery Facilities.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2012.0	61497.300780999998	Float					UNSTATS / Environment Live 	['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2012.0	63235.328125	Float					UNSTATS / Environment Live 	['Data collected from On-site Treatment and Off-site Clinical wastes Incinerators.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2013.0	633929.5	Float					UNSTATS / Environment Live 	['Data collected from Local Off-site Recovery Facilities.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2013.0	56455.660155999998	Float					UNSTATS / Environment Live 	['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2013.0	77824.4375	Float					UNSTATS / Environment Live 	['Data collected from On-site Treatment and Off-site Clinical wastes Incinerators.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2014.0	649496.6875	Float					UNSTATS / Environment Live 	['Data collected from Local Off-site Recovery Facilities.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2014.0	64973.550780999998	Float					UNSTATS / Environment Live 	['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2014.0	74575.0625	Float					UNSTATS / Environment Live 	['Data collected from On-site Treatment and Off-site Clinical wastes Incinerators.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2015.0	452956.75	Float					UNSTATS / Environment Live 	['Data collected from Local Off-site Recovery Facilities.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2015.0	76513	Float					UNSTATS / Environment Live 	['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2015.0	48241	Float					UNSTATS / Environment Live 	['Data collected from On-site Treatment and Off-site Clinical wastes Incinerators.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2016.0	785435.75	Float					UNSTATS / Environment Live 	['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2016.0	60206.496094000002	Float					UNSTATS / Environment Live 	['Data collected from On-site Treatment and Off-site Clinical wastes Incinerators.']	C	TONNES	G	INCINRT
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2016.0	1649376	Float					UNSTATS / Environment Live 	['Data collected from Local Off-site Recovery Facilities.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2017.0	1149341.75	Float					UNSTATS / Environment Live 	['Data collected from Local Off-site Recovery Facilities.']	C	TONNES	G	RECYCL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2017.0	633196.0625	Float					UNSTATS / Environment Live 	['']	C	TONNES	G	LANDFIL
EN_HAZ_TREATV	Hazardous waste treated, by type of treatment (Tonnes)	458	Malaysia	2017.0	64177.550780999998	Float					UNSTATS / Environment Live 	['Data collected from On-site Treatment and Off-site Clinical wastes Incinerators.']	C	TONNES	G	INCINRT
