goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2005	value_2010	value_2015	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.2	By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally	C150201	15.2.1	Progress towards sustainable forest management	2020.Q1.G.02	['terrestrial ecosystems', 'forest ecosystems', 'natural resources', 'forests']	AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1			[2000, 2005, 2010, 2015]	2000	2015	4	T_PER_HA	Tonnes per hectare	G	Global	60.71	60.71	60.71	60.71	60.71			FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.2	By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally	C150201	15.2.1	Progress towards sustainable forest management	2020.Q1.G.02	['terrestrial ecosystems', 'forest ecosystems', 'natural resources', 'forests']	AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1			[2000, 2005, 2010, 2015]	2000	2015	4	T_PER_HA	Tonnes per hectare	G	Global	223.27	223.27	223.27	223.26	223.26			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.2	By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally	C150201	15.2.1	Progress towards sustainable forest management	2020.Q1.G.02	['terrestrial ecosystems', 'forest ecosystems', 'natural resources', 'forests']	AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			[2000, 2005, 2010, 2015]	2000	2015	4	T_PER_HA	Tonnes per hectare	G	Global	116.47	118.73	119.33	119.33	119.33			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.2	By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally	C150201	15.2.1	Progress towards sustainable forest management	2020.Q1.G.02	['terrestrial ecosystems', 'forest ecosystems', 'natural resources', 'forests']	AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			[2000, 2005, 2010, 2015]	2000	2015	4	T_PER_HA	Tonnes per hectare	G	Global	112.86	112.72	112.81	112.58	112.58			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.2	By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally	C150201	15.2.1	Progress towards sustainable forest management	2020.Q1.G.02	['terrestrial ecosystems', 'forest ecosystems', 'natural resources', 'forests']	AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			[2000, 2005, 2010, 2015]	2000	2015	4	T_PER_HA	Tonnes per hectare	G	Global	158.62	164.88	169.87	179.79	179.79			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.2	By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally	C150201	15.2.1	Progress towards sustainable forest management	2020.Q1.G.02	['terrestrial ecosystems', 'forest ecosystems', 'natural resources', 'forests']	AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			[2000, 2005, 2010, 2015]	2000	2015	4	T_PER_HA	Tonnes per hectare	G	Global	142.46	130.58	129.64	125.42	125.42			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.2	By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally	C150201	15.2.1	Progress towards sustainable forest management	2020.Q1.G.02	['terrestrial ecosystems', 'forest ecosystems', 'natural resources', 'forests']	AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	29	Caribbean	4	419	Latin America and the Caribbean	Region								[2000, 2005, 2010, 2015]	2000	2015	4	T_PER_HA	Tonnes per hectare	G	Global	167.392	171.66908	149.29544	147.70003	147.70003			Aggregate. Only countries with data for all years included;Data nature not available	FAO, Global Forest Resources Assessment		_X: Data nature not available
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.2	By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally	C150201	15.2.1	Progress towards sustainable forest management	2020.Q1.G.02	['terrestrial ecosystems', 'forest ecosystems', 'natural resources', 'forests']	AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	30	Eastern Asia	3	142	Asia	Region								[2000, 2005, 2010, 2015]	2000	2015	4	T_PER_HA	Tonnes per hectare	G	Global	48.87828	49.23445	52.16701	53.88767	53.88767			Aggregate. Only countries with data for all years included;Data nature not available	FAO, Global Forest Resources Assessment		_X: Data nature not available
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.2	By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally	C150201	15.2.1	Progress towards sustainable forest management	2020.Q1.G.02	['terrestrial ecosystems', 'forest ecosystems', 'natural resources', 'forests']	AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			[2000, 2005, 2010, 2015]	2000	2015	4	T_PER_HA	Tonnes per hectare	G	Global	33.88	33.85	33.82	33.79	33.79			FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.2	By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally	C150201	15.2.1	Progress towards sustainable forest management	2020.Q1.G.02	['terrestrial ecosystems', 'forest ecosystems', 'natural resources', 'forests']	AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	304	Greenland	4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1			[2000, 2005, 2010, 2015]	2000	2015	4	T_PER_HA	Tonnes per hectare	G	Global	0.0	0.0	0.0	0.0	0.0			FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.2	By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally	C150201	15.2.1	Progress towards sustainable forest management	2020.Q1.G.02	['terrestrial ecosystems', 'forest ecosystems', 'natural resources', 'forests']	AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1			[2000, 2005, 2010]	2000	2010	3	T_PER_HA	Tonnes per hectare	G	Global	137.49	87.52	112.48		112.48			FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.2	By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally	C150201	15.2.1	Progress towards sustainable forest management	2020.Q1.G.02	['terrestrial ecosystems', 'forest ecosystems', 'natural resources', 'forests']	AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	312	Guadeloupe	5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1			[2000, 2005, 2010, 2015]	2000	2015	4	T_PER_HA	Tonnes per hectare	G	Global	307.96	303.17	302.67	303.51	303.51			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.2	By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally	C150201	15.2.1	Progress towards sustainable forest management	2020.Q1.G.02	['terrestrial ecosystems', 'forest ecosystems', 'natural resources', 'forests']	AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	316	Guam	4	57	Micronesia	Country	144.7029305	13.35485404	GUM	0	1			[2000, 2005, 2010, 2015]	2000	2015	4	T_PER_HA	Tonnes per hectare	G	Global	112.0	112.0	112.0	112.0	112.0			FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.2	By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally	C150201	15.2.1	Progress towards sustainable forest management	2020.Q1.G.02	['terrestrial ecosystems', 'forest ecosystems', 'natural resources', 'forests']	AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			[2000, 2005, 2010, 2015]	2000	2015	4	T_PER_HA	Tonnes per hectare	G	Global	173.82	177.37	180.1	182.69	182.69			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.2	By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally	C150201	15.2.1	Progress towards sustainable forest management	2020.Q1.G.02	['terrestrial ecosystems', 'forest ecosystems', 'natural resources', 'forests']	AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			[2000, 2005, 2010, 2015]	2000	2015	4	T_PER_HA	Tonnes per hectare	G	Global	124.05	123.92	121.98	124.01	124.01			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.2	By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally	C150201	15.2.1	Progress towards sustainable forest management	2020.Q1.G.02	['terrestrial ecosystems', 'forest ecosystems', 'natural resources', 'forests']	AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			[2000, 2005, 2010, 2015]	2000	2015	4	T_PER_HA	Tonnes per hectare	G	Global	152.52	152.59	152.51	152.42	152.42			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.2	By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally	C150201	15.2.1	Progress towards sustainable forest management	2020.Q1.G.02	['terrestrial ecosystems', 'forest ecosystems', 'natural resources', 'forests']	AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1			[2000, 2005, 2010, 2015]	2000	2015	4	T_PER_HA	Tonnes per hectare	G	Global	472.03	471.99	472.01	471.98	471.98			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.2	By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally	C150201	15.2.1	Progress towards sustainable forest management	2020.Q1.G.02	['terrestrial ecosystems', 'forest ecosystems', 'natural resources', 'forests']	AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			[2000, 2005, 2010, 2015]	2000	2015	4	T_PER_HA	Tonnes per hectare	G	Global	95.96	96.0	96.04	96.08	96.08			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.2	By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally	C150201	15.2.1	Progress towards sustainable forest management	2020.Q1.G.02	['terrestrial ecosystems', 'forest ecosystems', 'natural resources', 'forests']	AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	34	Southern Asia	3	142	Asia	Region								[2000, 2005, 2010, 2015]	2000	2015	4	T_PER_HA	Tonnes per hectare	G	Global	58.71259	58.77873	59.78485	55.14832	55.14832			Aggregate. Only countries with data for all years included;Data nature not available	FAO, Global Forest Resources Assessment		_X: Data nature not available
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.2	By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally	C150201	15.2.1	Progress towards sustainable forest management	2020.Q1.G.02	['terrestrial ecosystems', 'forest ecosystems', 'natural resources', 'forests']	AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			[2000, 2005, 2010, 2015]	2000	2015	4	T_PER_HA	Tonnes per hectare	G	Global	109.04	109.12	109.01	108.89	108.89			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.2	By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally	C150201	15.2.1	Progress towards sustainable forest management	2020.Q1.G.02	['terrestrial ecosystems', 'forest ecosystems', 'natural resources', 'forests']	AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			[2000, 2005, 2010, 2015]	2000	2015	4	T_PER_HA	Tonnes per hectare	G	Global	92.33	93.29	94.82	98.6	98.6			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.2	By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally	C150201	15.2.1	Progress towards sustainable forest management	2020.Q1.G.02	['terrestrial ecosystems', 'forest ecosystems', 'natural resources', 'forests']	AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	35	South-Eastern Asia	3	142	Asia	Region								[2000, 2005, 2010, 2015]	2000	2015	4	T_PER_HA	Tonnes per hectare	G	Global	177.04411	171.49333	163.35749	158.1748	158.1748			Aggregate. Only countries with data for all years included;Data nature not available	FAO, Global Forest Resources Assessment		_X: Data nature not available
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.2	By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally	C150201	15.2.1	Progress towards sustainable forest management	2020.Q1.G.02	['terrestrial ecosystems', 'forest ecosystems', 'natural resources', 'forests']	AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			[2000, 2005, 2010, 2015]	2000	2015	4	T_PER_HA	Tonnes per hectare	G	Global	12.15	12.6	14.75	20.33	20.33			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.2	By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally	C150201	15.2.1	Progress towards sustainable forest management	2020.Q1.G.02	['terrestrial ecosystems', 'forest ecosystems', 'natural resources', 'forests']	AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			[2000, 2005, 2010, 2015]	2000	2015	4	T_PER_HA	Tonnes per hectare	G	Global	42.76	45.43	47.16	43.86	43.86			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.2	By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally	C150201	15.2.1	Progress towards sustainable forest management	2020.Q1.G.02	['terrestrial ecosystems', 'forest ecosystems', 'natural resources', 'forests']	AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			[2000, 2005, 2010]	2000	2010	3	T_PER_HA	Tonnes per hectare	G	Global	87.05	87.25	90.46		90.46			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.2	By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally	C150201	15.2.1	Progress towards sustainable forest management	2020.Q1.G.02	['terrestrial ecosystems', 'forest ecosystems', 'natural resources', 'forests']	AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			[2000, 2005, 2010, 2015]	2000	2015	4	T_PER_HA	Tonnes per hectare	G	Global	244.31	233.76	220.54	206.32	206.32			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.2	By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally	C150201	15.2.1	Progress towards sustainable forest management	2020.Q1.G.02	['terrestrial ecosystems', 'forest ecosystems', 'natural resources', 'forests']	AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			[2000, 2005, 2010, 2015]	2000	2015	4	T_PER_HA	Tonnes per hectare	G	Global	44.39	39.47	40.12	25.78	25.78			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.2	By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally	C150201	15.2.1	Progress towards sustainable forest management	2020.Q1.G.02	['terrestrial ecosystems', 'forest ecosystems', 'natural resources', 'forests']	AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			[2000, 2005, 2010]	2000	2010	3	T_PER_HA	Tonnes per hectare	G	Global	86.51	88.14	109.44		109.44			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.2	By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally	C150201	15.2.1	Progress towards sustainable forest management	2020.Q1.G.02	['terrestrial ecosystems', 'forest ecosystems', 'natural resources', 'forests']	AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			[2000, 2005, 2010, 2015]	2000	2015	4	T_PER_HA	Tonnes per hectare	G	Global	47.71	47.74	48.7	46.61	46.61			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.2	By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally	C150201	15.2.1	Progress towards sustainable forest management	2020.Q1.G.02	['terrestrial ecosystems', 'forest ecosystems', 'natural resources', 'forests']	AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			[2000, 2005, 2010, 2015]	2000	2015	4	T_PER_HA	Tonnes per hectare	G	Global	95.23	99.78	105.34	110.57	110.57			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.2	By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally	C150201	15.2.1	Progress towards sustainable forest management	2020.Q1.G.02	['terrestrial ecosystems', 'forest ecosystems', 'natural resources', 'forests']	AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			[2000, 2005, 2010, 2015]	2000	2015	4	T_PER_HA	Tonnes per hectare	G	Global	94.45	94.45	94.45	94.45	94.45			FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.2	By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally	C150201	15.2.1	Progress towards sustainable forest management	2020.Q1.G.02	['terrestrial ecosystems', 'forest ecosystems', 'natural resources', 'forests']	AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1			[2000, 2005, 2010, 2015]	2000	2015	4	T_PER_HA	Tonnes per hectare	G	Global	232.5	232.52	232.99	233.32	233.32			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.2	By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally	C150201	15.2.1	Progress towards sustainable forest management	2020.Q1.G.02	['terrestrial ecosystems', 'forest ecosystems', 'natural resources', 'forests']	AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	39	Southern Europe	3	150	Europe	Region								[2000, 2005, 2010, 2015]	2000	2015	4	T_PER_HA	Tonnes per hectare	G	Global	71.73202	76.04748	81.72906	84.83433	84.83433			Aggregate. Only countries with data for all years included;Data nature not available	FAO, Global Forest Resources Assessment		_X: Data nature not available
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.2	By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally	C150201	15.2.1	Progress towards sustainable forest management	2020.Q1.G.02	['terrestrial ecosystems', 'forest ecosystems', 'natural resources', 'forests']	AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			[2000, 2005, 2010]	2000	2010	3	T_PER_HA	Tonnes per hectare	G	Global	88.52	90.31	104.86		104.86			Official country data submitted to FAO	FAO, Global Forest Resources Assessment		C: Country data
15	Goal 15	Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss	15.2	By 2020, promote the implementation of sustainable management of all types of forests, halt deforestation, restore degraded forests and substantially increase afforestation and reforestation globally	C150201	15.2.1	Progress towards sustainable forest management	2020.Q1.G.02	['terrestrial ecosystems', 'forest ecosystems', 'natural resources', 'forests']	AG_LND_FRSTBIOPHA	Above-ground biomass stock in forest (tonnes per hectare)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			[2000, 2005, 2010, 2015]	2000	2015	4	T_PER_HA	Tonnes per hectare	G	Global	62.6	63.21	63.74	63.74	63.74			FAO Estimate	FAO, Global Forest Resources Assessment		E: Estimated data
