goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,timeCoverage,geoInfoUrl,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_2019,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
12,Goal 12,Ensure sustainable consumption and production patterns,12.5,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse",C120501,12.5.1,"National recycling rate, tons of material recycled",2020.Q1.G.02,"['electronic waste,recycling']",EN_EWT_RCYV,Electronic waste recycling (Tonnes),192,Cuba,5,29,Caribbean,Country,-79.54460144,22.10030366,CUB,1,1,,,"[2014, 2015, 2016, 2017]",2014,2017,4,T,Tonnes,G,Global,,,,,260.0,660.0,820.0,680.0,,,680.0,,,,Environment Live / UNU,,E: Estimated data
12,Goal 12,Ensure sustainable consumption and production patterns,12.5,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse",C120501,12.5.1,"National recycling rate, tons of material recycled",2020.Q1.G.02,"['electronic waste,recycling']",EN_EWT_RCYV,Electronic waste recycling (Tonnes),196,Cyprus,4,145,Western Asia,Country,33.22285964,35.05659437,CYP,1,1,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2010,2019,10,T,Tonnes,G,Global,2609.0,2725.0,2514.0,2283.0,2292.0,2963.0,2456.0,2483.23,2505.86,2529.23,2529.23,,,,Environment Live / UNU,,E: Estimated data
12,Goal 12,Ensure sustainable consumption and production patterns,12.5,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse",C120501,12.5.1,"National recycling rate, tons of material recycled",2020.Q1.G.02,"['electronic waste,recycling']",EN_EWT_RCYV,Electronic waste recycling (Tonnes),202,Sub-Saharan Africa,3,2,Africa,Region,,,,,,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2010,2019,10,T,Tonnes,G,Global,2770.0,6640.0,7364.61,7685.59,8101.19,31388.77,47007.61,40382.96,66633.44,68635.56,68635.56,,,,Environment Live / UNU,,E: Estimated data
12,Goal 12,Ensure sustainable consumption and production patterns,12.5,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse",C120501,12.5.1,"National recycling rate, tons of material recycled",2020.Q1.G.02,"['electronic waste,recycling']",EN_EWT_RCYV,Electronic waste recycling (Tonnes),203,Czechia,4,151,Eastern Europe,Country,15.33151382,49.73913871,CZE,1,1,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2010,2019,10,T,Tonnes,G,Global,52989.0,55438.0,53685.0,54215.0,58585.0,74288.0,91513.0,91325.0,93161.22,94626.7,94626.7,,,,Environment Live / UNU,,E: Estimated data
12,Goal 12,Ensure sustainable consumption and production patterns,12.5,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse",C120501,12.5.1,"National recycling rate, tons of material recycled",2020.Q1.G.02,"['electronic waste,recycling']",EN_EWT_RCYV,Electronic waste recycling (Tonnes),208,Denmark,4,154,Northern Europe,Country,9.326571283,56.03829721,DNK,1,1,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2010,2019,10,T,Tonnes,G,Global,82931.0,84319.0,76200.0,72080.0,71557.0,72482.0,71209.0,69770.0,69862.56,69862.59,69862.59,,,,Environment Live / UNU,,E: Estimated data
12,Goal 12,Ensure sustainable consumption and production patterns,12.5,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse",C120501,12.5.1,"National recycling rate, tons of material recycled",2020.Q1.G.02,"['electronic waste,recycling']",EN_EWT_RCYV,Electronic waste recycling (Tonnes),218,Ecuador,5,5,South America,Country,-78.37005241,-1.447785891,ECU,1,1,,,"[2013, 2014, 2015, 2016, 2017, 2018, 2019]",2013,2019,7,T,Tonnes,G,Global,,,,30.83,27.95,22.63,4.14,4.96,4.84,4.96,4.96,,,,Environment Live / UNU,,E: Estimated data
12,Goal 12,Ensure sustainable consumption and production patterns,12.5,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse",C120501,12.5.1,"National recycling rate, tons of material recycled",2020.Q1.G.02,"['electronic waste,recycling']",EN_EWT_RCYV,Electronic waste recycling (Tonnes),222,El Salvador,5,13,Central America,Country,-88.86862995,13.73603564,SLV,1,1,,,"[2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2012,2019,8,T,Tonnes,G,Global,,,560.0,596.11,629.2,660.92,690.28,714.12,736.37,759.72,759.72,,,,Environment Live / UNU,,E: Estimated data
12,Goal 12,Ensure sustainable consumption and production patterns,12.5,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse",C120501,12.5.1,"National recycling rate, tons of material recycled",2020.Q1.G.02,"['electronic waste,recycling']",EN_EWT_RCYV,Electronic waste recycling (Tonnes),233,Estonia,4,154,Northern Europe,Country,25.84093481,58.68487172,EST,1,1,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2010,2019,10,T,Tonnes,G,Global,5630.0,6615.0,5465.0,4658.0,5140.0,5647.0,12922.0,12667.0,12927.17,13188.93,13188.93,,,,Environment Live / UNU,,E: Estimated data
12,Goal 12,Ensure sustainable consumption and production patterns,12.5,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse",C120501,12.5.1,"National recycling rate, tons of material recycled",2020.Q1.G.02,"['electronic waste,recycling']",EN_EWT_RCYV,Electronic waste recycling (Tonnes),246,Finland,4,154,Northern Europe,Country,23.308447,61.91586738,FIN,1,1,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2010,2019,10,T,Tonnes,G,Global,50867.0,52509.0,52972.0,57919.0,66014.0,62544.0,60216.0,65405.0,66350.79,67385.24,67385.24,,,,Environment Live / UNU,,E: Estimated data
12,Goal 12,Ensure sustainable consumption and production patterns,12.5,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse",C120501,12.5.1,"National recycling rate, tons of material recycled",2020.Q1.G.02,"['electronic waste,recycling']",EN_EWT_RCYV,Electronic waste recycling (Tonnes),250,France,4,155,Western Europe,Country,2.457288129,46.62660861,FRA,1,1,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2010,2019,10,T,Tonnes,G,Global,433959.0,470192.0,470556.0,479694.0,522793.0,617401.0,721949.0,742333.0,751418.26,758177.15,758177.15,,,,Environment Live / UNU,,E: Estimated data
12,Goal 12,Ensure sustainable consumption and production patterns,12.5,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse",C120501,12.5.1,"National recycling rate, tons of material recycled",2020.Q1.G.02,"['electronic waste,recycling']",EN_EWT_RCYV,Electronic waste recycling (Tonnes),254,French Guiana,5,5,South America,Country,-53.23619089,3.922673437,GUF,0,1,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,T,Tonnes,G,Global,200.0,270.0,310.0,310.0,290.0,340.0,370.0,530.0,,,530.0,,,,Environment Live / UNU,,E: Estimated data
12,Goal 12,Ensure sustainable consumption and production patterns,12.5,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse",C120501,12.5.1,"National recycling rate, tons of material recycled",2020.Q1.G.02,"['electronic waste,recycling']",EN_EWT_RCYV,Electronic waste recycling (Tonnes),276,Germany,4,155,Western Europe,Country,10.3806066,51.08862743,DEU,1,1,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2010,2019,10,T,Tonnes,G,Global,777035.0,710250.0,690711.0,727998.0,722968.0,721870.0,782214.0,836907.0,836008.95,834233.22,834233.22,,,,Environment Live / UNU,,E: Estimated data
12,Goal 12,Ensure sustainable consumption and production patterns,12.5,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse",C120501,12.5.1,"National recycling rate, tons of material recycled",2020.Q1.G.02,"['electronic waste,recycling']",EN_EWT_RCYV,Electronic waste recycling (Tonnes),28,Antigua and Barbuda,5,29,Caribbean,Country,-61.7999755,17.07761471,ATG,1,1,,,"[2014, 2015, 2016, 2017, 2018, 2019]",2014,2019,6,T,Tonnes,G,Global,,,,,1100.0,1100.0,1141.7,1181.93,1219.6,1257.46,1257.46,,,,Environment Live / UNU,,E: Estimated data
12,Goal 12,Ensure sustainable consumption and production patterns,12.5,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse",C120501,12.5.1,"National recycling rate, tons of material recycled",2020.Q1.G.02,"['electronic waste,recycling']",EN_EWT_RCYV,Electronic waste recycling (Tonnes),300,Greece,4,39,Southern Europe,Country,22.58307827,39.47301873,GRC,1,1,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2010,2019,10,T,Tonnes,G,Global,46527.0,42360.0,37235.0,38268.0,45420.0,49008.0,53715.0,55831.0,55822.68,55750.64,55750.64,,,,Environment Live / UNU,,E: Estimated data
12,Goal 12,Ensure sustainable consumption and production patterns,12.5,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse",C120501,12.5.1,"National recycling rate, tons of material recycled",2020.Q1.G.02,"['electronic waste,recycling']",EN_EWT_RCYV,Electronic waste recycling (Tonnes),312,Guadeloupe,5,29,Caribbean,Country,-61.64762115,16.14416917,GLP,0,1,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,T,Tonnes,G,Global,2590.0,2950.0,2960.0,2990.0,3440.0,3450.0,4060.0,4280.0,,,4280.0,,,,Environment Live / UNU,,E: Estimated data
12,Goal 12,Ensure sustainable consumption and production patterns,12.5,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse",C120501,12.5.1,"National recycling rate, tons of material recycled",2020.Q1.G.02,"['electronic waste,recycling']",EN_EWT_RCYV,Electronic waste recycling (Tonnes),32,Argentina,5,5,South America,Country,-65.14563274,-35.19446255,ARG,1,1,,,"[2013, 2014, 2015, 2016, 2017, 2018, 2019]",2013,2019,7,T,Tonnes,G,Global,,,,10600.0,11118.67,11594.76,12066.97,12529.34,12947.14,13331.8,13331.8,,,,Environment Live / UNU,,E: Estimated data
12,Goal 12,Ensure sustainable consumption and production patterns,12.5,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse",C120501,12.5.1,"National recycling rate, tons of material recycled",2020.Q1.G.02,"['electronic waste,recycling']",EN_EWT_RCYV,Electronic waste recycling (Tonnes),340,Honduras,5,13,Central America,Country,-86.59974381,14.82243161,HND,1,1,,,"[2014, 2015, 2016, 2017, 2018, 2019]",2014,2019,6,T,Tonnes,G,Global,,,,,200.0,200.0,210.73,220.99,231.34,241.76,241.76,,,,Environment Live / UNU,,E: Estimated data
12,Goal 12,Ensure sustainable consumption and production patterns,12.5,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse",C120501,12.5.1,"National recycling rate, tons of material recycled",2020.Q1.G.02,"['electronic waste,recycling']",EN_EWT_RCYV,Electronic waste recycling (Tonnes),344,"China, Hong Kong Special Administrative Region",4,30,Eastern Asia,Country,114.0266445,22.41749934,HKG,0,1,,,"[2013, 2014, 2015, 2016, 2017, 2018, 2019]",2013,2019,7,T,Tonnes,G,Global,,,,55800.0,57362.41,58753.92,59872.29,60865.09,61728.69,62660.18,62660.18,,,,Environment Live / UNU,,E: Estimated data
12,Goal 12,Ensure sustainable consumption and production patterns,12.5,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse",C120501,12.5.1,"National recycling rate, tons of material recycled",2020.Q1.G.02,"['electronic waste,recycling']",EN_EWT_RCYV,Electronic waste recycling (Tonnes),348,Hungary,4,151,Eastern Europe,Country,19.41221519,47.1651448,HUN,1,1,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2010,2019,10,T,Tonnes,G,Global,40521.0,37053.0,44266.0,49778.0,51775.0,52120.0,58615.0,63197.0,65284.03,67554.79,67554.79,,,,Environment Live / UNU,,E: Estimated data
12,Goal 12,Ensure sustainable consumption and production patterns,12.5,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse",C120501,12.5.1,"National recycling rate, tons of material recycled",2020.Q1.G.02,"['electronic waste,recycling']",EN_EWT_RCYV,Electronic waste recycling (Tonnes),352,Iceland,4,154,Northern Europe,Country,-19.02116966,64.79134763,ISL,1,1,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2010,2019,10,T,Tonnes,G,Global,1589.0,1930.0,2476.0,2469.0,3435.0,3865.0,3925.0,5273.0,5350.77,5435.34,5435.34,,,,Environment Live / UNU,,E: Estimated data
12,Goal 12,Ensure sustainable consumption and production patterns,12.5,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse",C120501,12.5.1,"National recycling rate, tons of material recycled",2020.Q1.G.02,"['electronic waste,recycling']",EN_EWT_RCYV,Electronic waste recycling (Tonnes),356,India,4,34,Southern Asia,Country,79.3608464,22.34642074,IND,1,1,,,"[2016, 2017, 2018, 2019]",2016,2019,4,T,Tonnes,G,Global,,,,,,,29619.89,33666.29,38103.87,42989.88,42989.88,,,,Environment Live / UNU,,E: Estimated data
12,Goal 12,Ensure sustainable consumption and production patterns,12.5,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse",C120501,12.5.1,"National recycling rate, tons of material recycled",2020.Q1.G.02,"['electronic waste,recycling']",EN_EWT_RCYV,Electronic waste recycling (Tonnes),36,Australia,4,53,Australia and New Zealand,Country,134.3499412,-25.57717202,AUS,1,1,,,"[2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2012,2019,8,T,Tonnes,G,Global,,,41000.0,50209.8,43000.0,54054.81,55520.14,56642.27,57650.0,58808.31,58808.31,,,,Environment Live / UNU,,E: Estimated data
12,Goal 12,Ensure sustainable consumption and production patterns,12.5,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse",C120501,12.5.1,"National recycling rate, tons of material recycled",2020.Q1.G.02,"['electronic waste,recycling']",EN_EWT_RCYV,Electronic waste recycling (Tonnes),372,Ireland,4,154,Northern Europe,Country,-7.121425272,53.25274054,IRL,1,1,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2010,2019,10,T,Tonnes,G,Global,44431.0,39628.0,41177.0,42629.0,44911.0,48626.0,51303.0,52312.0,53381.63,54485.69,54485.69,,,,Environment Live / UNU,,E: Estimated data
12,Goal 12,Ensure sustainable consumption and production patterns,12.5,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse",C120501,12.5.1,"National recycling rate, tons of material recycled",2020.Q1.G.02,"['electronic waste,recycling']",EN_EWT_RCYV,Electronic waste recycling (Tonnes),380,Italy,4,39,Southern Europe,Country,12.57022427,42.79917282,ITA,1,1,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2010,2019,10,T,Tonnes,G,Global,582482.0,544577.0,497378.0,437090.0,314210.0,344629.0,369074.0,367518.59,365158.8,362729.87,362729.87,,,,Environment Live / UNU,,E: Estimated data
12,Goal 12,Ensure sustainable consumption and production patterns,12.5,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse",C120501,12.5.1,"National recycling rate, tons of material recycled",2020.Q1.G.02,"['electronic waste,recycling']",EN_EWT_RCYV,Electronic waste recycling (Tonnes),388,Jamaica,5,29,Caribbean,Country,-77.31068409,18.15616857,JAM,1,1,,,"[2016, 2017, 2018, 2019]",2016,2019,4,T,Tonnes,G,Global,,,,,,,54.0,54.0,55.14,56.17,56.17,,,,Environment Live / UNU,,E: Estimated data
12,Goal 12,Ensure sustainable consumption and production patterns,12.5,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse",C120501,12.5.1,"National recycling rate, tons of material recycled",2020.Q1.G.02,"['electronic waste,recycling']",EN_EWT_RCYV,Electronic waste recycling (Tonnes),392,Japan,4,30,Eastern Asia,Country,139.2716103,36.6554539,JPN,1,1,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2010,2019,10,T,Tonnes,G,Global,894000.0,682000.0,473000.0,517000.0,485000.0,456000.0,546399.0,570310.0,571211.97,572283.46,572283.46,,,,Environment Live / UNU,,E: Estimated data
12,Goal 12,Ensure sustainable consumption and production patterns,12.5,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse",C120501,12.5.1,"National recycling rate, tons of material recycled",2020.Q1.G.02,"['electronic waste,recycling']",EN_EWT_RCYV,Electronic waste recycling (Tonnes),398,Kazakhstan,4,143,Central Asia,Country,66.65359159,48.01963494,KAZ,1,1,,,"[2016, 2017, 2018, 2019]",2016,2019,4,T,Tonnes,G,Global,,,,,,,900.0,10330.0,9924.65,10330.0,10330.0,,,,Environment Live / UNU,,E: Estimated data
12,Goal 12,Ensure sustainable consumption and production patterns,12.5,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse",C120501,12.5.1,"National recycling rate, tons of material recycled",2020.Q1.G.02,"['electronic waste,recycling']",EN_EWT_RCYV,Electronic waste recycling (Tonnes),40,Austria,4,155,Western Europe,Country,14.14172472,47.58704857,AUT,1,1,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2010,2019,10,T,Tonnes,G,Global,74256.0,75464.0,77402.0,76835.0,77726.0,80246.0,84776.0,116475.0,116568.42,116577.97,116577.97,,,,Environment Live / UNU,,E: Estimated data
12,Goal 12,Ensure sustainable consumption and production patterns,12.5,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse",C120501,12.5.1,"National recycling rate, tons of material recycled",2020.Q1.G.02,"['electronic waste,recycling']",EN_EWT_RCYV,Electronic waste recycling (Tonnes),400,Jordan,4,145,Western Asia,Country,37.13024774,30.65365973,JOR,1,1,,,"[2018, 2019]",2018,2019,2,T,Tonnes,G,Global,,,,,,,,,1295.16,1348.26,1348.26,,,,Environment Live / UNU,,E: Estimated data
12,Goal 12,Ensure sustainable consumption and production patterns,12.5,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse",C120501,12.5.1,"National recycling rate, tons of material recycled",2020.Q1.G.02,"['electronic waste,recycling']",EN_EWT_RCYV,Electronic waste recycling (Tonnes),410,Republic of Korea,4,30,Eastern Asia,Country,127.8610254,36.45201023,KOR,1,1,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2010,2019,10,T,Tonnes,G,Global,133000.0,126000.0,229328.44,159000.0,200000.0,214000.0,270000.0,292000.0,302805.69,313223.01,313223.01,,,,Environment Live / UNU,,E: Estimated data
12,Goal 12,Ensure sustainable consumption and production patterns,12.5,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse",C120501,12.5.1,"National recycling rate, tons of material recycled",2020.Q1.G.02,"['electronic waste,recycling']",EN_EWT_RCYV,Electronic waste recycling (Tonnes),419,Latin America and the Caribbean,3,19,Americas,Region,,,,,,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2010,2019,10,T,Tonnes,G,Global,34280.0,36290.0,39033.76,52303.62,58533.51,69536.81,66217.61,75643.04,68562.44,70704.64,70704.64,,,,Environment Live / UNU,,E: Estimated data
12,Goal 12,Ensure sustainable consumption and production patterns,12.5,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse",C120501,12.5.1,"National recycling rate, tons of material recycled",2020.Q1.G.02,"['electronic waste,recycling']",EN_EWT_RCYV,Electronic waste recycling (Tonnes),428,Latvia,4,154,Northern Europe,Country,26.42461876,56.64196636,LVA,1,1,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2010,2019,10,T,Tonnes,G,Global,4287.0,4662.0,4694.0,4827.0,4921.0,4894.0,4842.0,9339.0,9391.33,9449.53,9449.53,,,,Environment Live / UNU,,E: Estimated data
12,Goal 12,Ensure sustainable consumption and production patterns,12.5,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse",C120501,12.5.1,"National recycling rate, tons of material recycled",2020.Q1.G.02,"['electronic waste,recycling']",EN_EWT_RCYV,Electronic waste recycling (Tonnes),438,Liechtenstein,4,155,Western Europe,Country,9.552985019,47.14167005,LIE,1,1,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2010,2017,8,T,Tonnes,G,Global,61.0,158.0,140.0,290.0,308.0,428.0,525.0,470.0,,,470.0,,,,Environment Live / UNU,,E: Estimated data
12,Goal 12,Ensure sustainable consumption and production patterns,12.5,"By 2030, substantially reduce waste generation through prevention, reduction, recycling and reuse",C120501,12.5.1,"National recycling rate, tons of material recycled",2020.Q1.G.02,"['electronic waste,recycling']",EN_EWT_RCYV,Electronic waste recycling (Tonnes),440,Lithuania,4,154,Northern Europe,Country,23.90517807,55.33680309,LTU,1,1,,,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2010,2019,10,T,Tonnes,G,Global,8928.0,11835.0,14259.0,16154.0,22186.0,16260.0,13026.0,13294.0,13425.72,13540.28,13540.28,,,,Environment Live / UNU,,E: Estimated data
