goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,timeCoverage,geoInfoUrl,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_2019,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),500,Montserrat,5,29,Caribbean,Country,-62.19261223,16.73558313,MSR,0,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,No information on local breeds,DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),504,Morocco,4,15,Northern Africa,Country,-6.281942841,31.8440131,MAR,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,14.0,8.0,8.0,,,"[2000-2002]: Out of 11 local breeds, 64% are of unknown status // [2003]: Out of 12 local breeds, 58% are of unknown status // [2004]: Out of 12 local breeds, 67% are of unknown status // [2005-2006]: Out of 13 local breeds, 69% are of unknown status // [2007]: Out of 13 local breeds, 77% are of unknown status // [2008-2009]: Out of 13 local breeds, 92% are of unknown status // [2010-2013]: Out of 27 local breeds, 96% are of unknown status // [2014-2017]: Out of 27 local breeds, 100% are of unknown status // [2018]: Out of 28 local breeds, 75% are of unknown status // [2019]: Out of 33 local breeds, 64% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,"[2000,2003,2005,2018-2019]: C: Country data // [2001-2002,2004,2006-2013]: E: Estimated data // [2014-2017]: _X: Data nature not available"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),508,Mozambique,5,14,Eastern Africa,Country,38.18479941,-14.27963886,MOZ,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"[2000-2009]: Out of 6 local breeds, 83% are of unknown status // [2010-2012]: Out of 11 local breeds, 82% are of unknown status // [2013-2017]: Out of 11 local breeds, 91% are of unknown status // [2018-2019]: Out of 11 local breeds, 73% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,"[2000-2001,2003-2009,2011,2013-2017,2019]: E: Estimated data // [2002,2010,2012,2018]: C: Country data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),51,Armenia,4,145,Western Asia,Country,44.93839317,40.29499741,ARM,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,"[2000-2002]: Out of 2 local breeds, 100% are of unknown status // [2003-2009]: Out of 3 local breeds, 100% are of unknown status // [2010-2019]: Out of 13 local breeds, 100% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),512,Oman,4,145,Western Asia,Country,57.87743482,21.98805614,OMN,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"[2000-2009]: No information on local breeds // [2010-2012]: Out of 17 local breeds, 100% are of unknown status // [2013-2019]: Out of 19 local breeds, 89% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,[2000-2012]: _X: Data nature not available // [2013]: C: Country data // [2014-2019]: E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),513,Europe and Northern America,2,1,World,Region,,,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,77.9,79.0,78.8,79.5,79.7,80.5,80.5,81.9,83.3,82.9,82.8,82.9,83.8,85.2,84.5,85.3,86.0,85.2,85.9,85.9,85.9,,,"[2000]: Out of 1506 local breeds, 33% are of unknown status // [2001]: Out of 1617 local breeds, 30% are of unknown status // [2002]: Out of 1736 local breeds, 33% are of unknown status // [2003]: Out of 1899 local breeds, 36% are of unknown status // [2004]: Out of 2005 local breeds, 35% are of unknown status // [2005]: Out of 2062 local breeds, 36% are of unknown status // [2006]: Out of 2089 local breeds, 36% are of unknown status // [2007]: Out of 2140 local breeds, 36% are of unknown status // [2008]: Out of 2183 local breeds, 35% are of unknown status // [2009]: Out of 2270 local breeds, 34% are of unknown status // [2010]: Out of 2781 local breeds, 44% are of unknown status // [2011]: Out of 2848 local breeds, 43% are of unknown status // [2012]: Out of 2927 local breeds, 44% are of unknown status // [2013]: Out of 3123 local breeds, 40% are of unknown status // [2014]: Out of 3151 local breeds, 38% are of unknown status // [2015]: Out of 3179 local breeds, 37% are of unknown status // [2016]: Out of 3220 local breeds, 37% are of unknown status // [2017]: Out of 3250 local breeds, 36% are of unknown status // [2018]: Out of 3274 local breeds, 35% are of unknown status // [2019]: Out of 3281 local breeds, 35% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),516,Namibia,5,18,Southern Africa,Country,17.21907885,-22.13817068,NAM,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,63.0,63.0,63.0,63.0,63.0,63.0,63.0,,,"[2000-2009]: Out of 1 local breeds, 100% are of unknown status // [2010-2013]: Out of 6 local breeds, 100% are of unknown status // [2014-2019]: Out of 30 local breeds, 20% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,[2000-2013]: _X: Data nature not available // [2014]: C: Country data // [2015-2019]: E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),52,Barbados,5,29,Caribbean,Country,-59.5346489,13.13648273,BRB,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,"[2000-2009]: No information on local breeds // [2010-2019]: Out of 6 local breeds, 100% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),520,Nauru,4,57,Micronesia,Country,166.92313,-0.528742623,NRU,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,No information on local breeds,DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),524,Nepal,4,34,Southern Asia,Country,83.94678863,28.25866332,NPL,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,"[2000-2009]: Out of 11 local breeds, 100% are of unknown status // [2010-2019]: Out of 33 local breeds, 100% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),528,Netherlands,4,155,Western Europe,Country,5.331480568,51.86728884,NLD,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,88.0,94.0,94.0,96.0,96.0,96.0,96.0,91.0,92.0,92.0,92.0,92.0,91.0,90.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,,,"[2000]: Out of 17 local breeds, 6% are of unknown status // [2001]: Out of 70 local breeds, 4% are of unknown status // [2002-2003]: Out of 71 local breeds, 4% are of unknown status // [2004-2006]: Out of 72 local breeds, 4% are of unknown status // [2007]: Out of 83 local breeds, 4% are of unknown status // [2008-2009]: Out of 88 local breeds, 5% are of unknown status // [2010]: Out of 92 local breeds, 9% are of unknown status // [2011]: Out of 93 local breeds, 11% are of unknown status // [2012]: Out of 99 local breeds, 13% are of unknown status // [2013]: Out of 100 local breeds, 12% are of unknown status // [2014-2015]: Out of 105 local breeds, 9% are of unknown status // [2016]: Out of 105 local breeds, 8% are of unknown status // [2017]: Out of 107 local breeds, 7% are of unknown status // [2018]: Out of 108 local breeds, 7% are of unknown status // [2019]: Out of 110 local breeds, 7% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,"[2000-2004,2006-2019]: C: Country data // [2005]: E: Estimated data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),53,Australia and New Zealand,3,9,Oceania,Region,,,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,"[2000-2002]: Out of 29 local breeds, 90% are of unknown status // [2003]: Out of 29 local breeds, 97% are of unknown status // [2004]: Out of 32 local breeds, 97% are of unknown status // [2005-2007]: Out of 32 local breeds, 91% are of unknown status // [2008]: Out of 33 local breeds, 88% are of unknown status // [2009]: Out of 35 local breeds, 86% are of unknown status // [2010-2019]: Out of 143 local breeds, 97% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),531,Curaçao,5,29,Caribbean,Country,-68.95033464,12.15058042,CUW,0,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,No information on local breeds,DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),533,Aruba,5,29,Caribbean,Country,-69.97050586,12.50878756,ABW,0,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,No information on local breeds,DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),534,Sint Maarten (Dutch part),5,29,Caribbean,Country,-63.06198692,18.03926508,SXM,0,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,No information on local breeds,DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),535,"Bonaire, Sint Eustatius and Saba",5,29,Caribbean,Country,,,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,No information on local breeds,DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),54,Melanesia,3,9,Oceania,Region,,,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,"[2000-2001]: Out of 8 local breeds, 100% are of unknown status // [2002]: Out of 11 local breeds, 100% are of unknown status // [2003]: Out of 12 local breeds, 100% are of unknown status // [2004-2009]: Out of 13 local breeds, 100% are of unknown status // [2010-2019]: Out of 35 local breeds, 100% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),540,New Caledonia,4,54,Melanesia,Country,165.5067368,-21.41742531,NCL,0,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,No information on local breeds,DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),543,Oceania (exc. Australia and New Zealand),3,9,Oceania,Region,,,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,"[2000-2001]: Out of 19 local breeds, 100% are of unknown status // [2002]: Out of 25 local breeds, 100% are of unknown status // [2003]: Out of 26 local breeds, 100% are of unknown status // [2004-2009]: Out of 27 local breeds, 100% are of unknown status // [2010-2019]: Out of 62 local breeds, 100% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),548,Vanuatu,4,54,Melanesia,Country,167.0679779,-15.34445547,VUT,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,"[2000-2001]: Out of 2 local breeds, 100% are of unknown status // [2002-2009]: Out of 5 local breeds, 100% are of unknown status // [2010-2019]: Out of 6 local breeds, 100% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.5,"By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed",C020503,2.5.2,Proportion of local breeds classified as being at risk of extinction,2020.Q1.G.02,"['sustainable agriculture', 'genetic resources']",ER_RSK_LBREDS,Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%),554,New Zealand,4,53,Australia and New Zealand,Country,170.4755673,-43.98721568,NZL,1,1,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,"[2000-2009]: Out of 9 local breeds, 100% are of unknown status // [2010-2019]: Out of 17 local breeds, 100% are of unknown status",DAD-IS 2020 http://www.fao.org/dad-is/,,_X: Data nature not available
