series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	modeOfTransportation_code	modeOfTransportation_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	474	Martinique	5	29	Caribbean	Country	-60.91544135	14.56086108	MTQ	0	1			MOT_ROA	Road transport	2018	6110018268.28091					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1			MOT_AIR	Air transport	2018	601205471.02652					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1			MOT_ROA	Road transport	2018	5201301981.4481					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1			MOT_RAI	Rail transport	2018	3209009.90354					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1			MOT_AIR	Air transport	2018	11640942240.0					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1			MOT_ROA	Road transport	2018	21240034649.5019					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1			MOT_RAI	Rail transport	2018	130922408.55269					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			MOT_AIR	Air transport	2018	7517312000.0					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			MOT_ROA	Road transport	2018	313397888.64688					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			MOT_RAI	Rail transport	2018	16515680766.9125					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			MOT_AIR	Air transport	2018	100042370920.0					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			MOT_ROA	Road transport	2018	1009402817513.77					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			MOT_RAI	Rail transport	2018	24978709110.7207					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	485	Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)	1			Group								MOT_AIR	Air transport	2018	902249524750.309					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	485	Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)	1			Group								MOT_RAI	Rail transport	2018	13985964603.8346					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	485	Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)	1			Group								MOT_ROA	Road transport	2018	1142002111769.3					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	492	Monaco	4	155	Western Europe	Country	7.424214814	43.73532918	MCO	1	1			MOT_AIR	Air transport	2018	50380.589					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	492	Monaco	4	155	Western Europe	Country	7.424214814	43.73532918	MCO	1	1			MOT_RAI	Rail transport	2018	137319313.6					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	492	Monaco	4	155	Western Europe	Country	7.424214814	43.73532918	MCO	1	1			MOT_ROA	Road transport	2018	277993987.2					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			MOT_AIR	Air transport	2018	1404595000.0					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			MOT_ROA	Road transport	2018	7428790781.29004					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			MOT_RAI	Rail transport	2018	17926896918.0974					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			MOT_AIR	Air transport	2018	1748414800.0					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			MOT_RAI	Rail transport	2018	94500000.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			MOT_ROA	Road transport	2018	3374600000.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			MOT_AIR	Air transport	2018	517555678.0					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			MOT_ROA	Road transport	2018	114000000.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			MOT_RAI	Rail transport	2018	60000000.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	5	South America	4	419	Latin America and the Caribbean	Region								MOT_AIR	Air transport	2018	277061058757.618					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	5	South America	4	419	Latin America and the Caribbean	Region								MOT_RAI	Rail transport	2018	37245599545.8322					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	5	South America	4	419	Latin America and the Caribbean	Region								MOT_ROA	Road transport	2018	1758460202806.33					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			MOT_AIR	Air transport	2018	10616071739.5108					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			MOT_ROA	Road transport	2018	220182085311.719					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			MOT_RAI	Rail transport	2018	92733632605.0471					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	500	Montserrat	5	29	Caribbean	Country	-62.19261223	16.73558313	MSR	0	1			MOT_RAI	Rail transport	2018	7.82911					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	500	Montserrat	5	29	Caribbean	Country	-62.19261223	16.73558313	MSR	0	1			MOT_ROA	Road transport	2018	114505339.6					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			MOT_AIR	Air transport	2018	18080820733.0					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			MOT_ROA	Road transport	2018	104095440509.569					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			MOT_RAI	Rail transport	2018	50263957.07296					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1			MOT_AIR	Air transport	2018	579200000.0					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1			MOT_ROA	Road transport	2018	16987262740.248					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1			MOT_RAI	Rail transport	2018	1633.85822					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			MOT_RAI	Rail transport	2018	44726604.39316					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			MOT_ROA	Road transport	2018	14616554202.4151					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1			MOT_AIR	Air transport	2018	25937977234.0					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1			MOT_RAI	Rail transport	2018	79594546.51471					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1			MOT_ROA	Road transport	2018	34555132931.8054					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	513	Europe and Northern America	2	1	World	Region								MOT_AIR	Air transport	2018	3826844651093.56					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	513	Europe and Northern America	2	1	World	Region								MOT_ROA	Road transport	2018	38233431306599.2					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	513	Europe and Northern America	2	1	World	Region								MOT_RAI	Rail transport	2018	5060241546132.15					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	514	Developed Regions	1			Group								MOT_AIR	Air transport	2018	4244900596028.12					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	514	Developed Regions	1			Group								MOT_ROA	Road transport	2018	39304428678549.7					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	514	Developed Regions	1			Group								MOT_RAI	Rail transport	2018	5511577519744.43					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	515	Developing Regions	1			Group								MOT_AIR	Air transport	2018	4012734024324.47					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	515	Developing Regions	1			Group								MOT_RAI	Rail transport	2018	4365049806088.9					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	515	Developing Regions	1			Group								MOT_ROA	Road transport	2018	18000669454435.9					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			MOT_AIR	Air transport	2018	1647072770.0					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			MOT_ROA	Road transport	2018	14302823101.6186					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			MOT_RAI	Rail transport	2018	586.5974					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	518	Eastern Asia (excluding Japan)	1			Group								MOT_AIR	Air transport	2018	1510832850127.31					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	518	Eastern Asia (excluding Japan)	1			Group								MOT_RAI	Rail transport	2018	1487156295518.89					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	518	Eastern Asia (excluding Japan)	1			Group								MOT_ROA	Road transport	2018	6730223457229.04					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			MOT_RAI	Rail transport	2018	327756.95985					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			MOT_ROA	Road transport	2018	3845876513.14607					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	520	Nauru	4	57	Micronesia	Country	166.92313	-0.528742623	NRU	1	1			MOT_AIR	Air transport	2018	151170287.793					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	520	Nauru	4	57	Micronesia	Country	166.92313	-0.528742623	NRU	1	1			MOT_ROA	Road transport	2018	41640944.8					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	520	Nauru	4	57	Micronesia	Country	166.92313	-0.528742623	NRU	1	1			MOT_RAI	Rail transport	2018	1585986.95					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			MOT_AIR	Air transport	2018	2269399668.0					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			MOT_ROA	Road transport	2018	17311604297.0744					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			MOT_RAI	Rail transport	2018	3635427323.33271					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			MOT_AIR	Air transport	2018	127739209277.948					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			MOT_ROA	Road transport	2018	194200000000.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			MOT_RAI	Rail transport	2018	18895000000.0					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	53	Australia and New Zealand	3	9	Oceania	Region								MOT_AIR	Air transport	2018	195809123934.564					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	53	Australia and New Zealand	3	9	Oceania	Region								MOT_RAI	Rail transport	2018	26547646694.5437					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	53	Australia and New Zealand	3	9	Oceania	Region								MOT_ROA	Road transport	2018	127480296017.227					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	531	Curaçao	5	29	Caribbean	Country	-68.95033464	12.15058042	CUW	0	1			MOT_RAI	Rail transport	2018	339729.41331					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	531	Curaçao	5	29	Caribbean	Country	-68.95033464	12.15058042	CUW	0	1			MOT_ROA	Road transport	2018	1687690371.32344					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	533	Aruba	5	29	Caribbean	Country	-69.97050586	12.50878756	ABW	0	1			MOT_AIR	Air transport	2018	312963603.0					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	533	Aruba	5	29	Caribbean	Country	-69.97050586	12.50878756	ABW	0	1			MOT_ROA	Road transport	2018	1779552405.15473					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	533	Aruba	5	29	Caribbean	Country	-69.97050586	12.50878756	ABW	0	1			MOT_RAI	Rail transport	2018	5588911.4802					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	534	Sint Maarten (Dutch part)	5	29	Caribbean	Country	-63.06198692	18.03926508	SXM	0	1			MOT_RAI	Rail transport	2018	46301.51006					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	534	Sint Maarten (Dutch part)	5	29	Caribbean	Country	-63.06198692	18.03926508	SXM	0	1			MOT_ROA	Road transport	2018	800245009.83086					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	535	Bonaire, Sint Eustatius and Saba	5	29	Caribbean	Country								MOT_RAI	Rail transport	2018	28.04059					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	535	Bonaire, Sint Eustatius and Saba	5	29	Caribbean	Country								MOT_ROA	Road transport	2018	411958064.05078					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	54	Melanesia	3	9	Oceania	Region								MOT_AIR	Air transport	2018	8195117291.63285					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	54	Melanesia	3	9	Oceania	Region								MOT_RAI	Rail transport	2018	1465572874.59922					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	54	Melanesia	3	9	Oceania	Region								MOT_ROA	Road transport	2018	23008715888.8736					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	540	New Caledonia	4	54	Melanesia	Country	165.5067368	-21.41742531	NCL	0	1			MOT_RAI	Rail transport	2018	43547721.95938					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	540	New Caledonia	4	54	Melanesia	Country	165.5067368	-21.41742531	NCL	0	1			MOT_ROA	Road transport	2018	827089768.26563					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region								MOT_AIR	Air transport	2018	8450345570.93585					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region								MOT_RAI	Rail transport	2018	2008703728.33162					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region								MOT_ROA	Road transport	2018	30413324142.7516					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1			MOT_AIR	Air transport	2018	422263210.0					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1			MOT_RAI	Rail transport	2018	162038137.6					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1			MOT_ROA	Road transport	2018	1696684249.6					the International Transport Forum at the OECD (ITF-OECD)		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1			MOT_AIR	Air transport	2018	36747994704.708					ICAO		C	Country data	P_KM	Revenue passenger kilometres	G	Global			
