series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	nameOfInternationalInstitution_code	nameOfInternationalInstitution_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			IO_WTO	World Trade Organisation	2019	0.60976					WTO Annual Report 2019		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			IO_IFC	International Finance Corporation	2019	0.08223					IFC Annual Report  Financial Statements		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			IO_IBRD	International Bank for Reconstruction and Development	2019	0.077					IBRD Financial Statements June 2072		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			IO_ECOSOC	UN Economic and Social Council	2017	1.85185					Report of the Economic and Social Council on its 2017 Session (A/72/3)		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1			IO_IBRD	International Bank for Reconstruction and Development	2019	0.18029					IBRD Financial Statements June 2022		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1			IO_IFC	International Finance Corporation	2019	0.08394					IFC Annual Report  Financial Statements		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1			IO_AFDB	African Development Bank	2018	1.17521					AfDB Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1			IO_ECOSOC	UN Economic and Social Council	2019	1.85185					UN ECOSOC Annual Reports A/XX/3		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1			IO_IMF	International Monetary Fund	2019	0.17616					IMF Annual Report 2019		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1			IO_WTO	World Trade Organisation	2019	0.60976					WTO Annual Report 2019		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1			IO_UNGA	UN General Assembly	2019	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1			IO_UNSC	UN Security Council	2016	6.66667					Security Council website http://www.un.org/en/sc/members/		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			IO_UNGA	UN General Assembly	2019	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			IO_ECOSOC	UN Economic and Social Council	2000	1.85185					Report of the Economic and Social Council for 2000 (A/55/3/Rev.1)		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			IO_ADB	Asian Development Bank	2018	0.35278					ADB Financial Report 2032		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			IO_IMF	International Monetary Fund	2019	0.04866					IMF Annual Report 2019		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			IO_IFC	International Finance Corporation	2019	0.04029					IFC Annual Report  Financial Statements		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			IO_WTO	World Trade Organisation	2019	0.60976					WTO Annual Report 2019		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			IO_IBRD	International Bank for Reconstruction and Development	2019	0.0803					IBRD Financial Statements June 2073		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			IO_IBRD	International Bank for Reconstruction and Development	2019	0.49493					IBRD Financial Statements June 2074		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			IO_IADB	Inter-American Development Bank	2017	0.161					Inter-American Development Bank Annual Report 2017		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			IO_WTO	World Trade Organisation	2019	0.60976					WTO Annual Report 2019		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			IO_AFDB	African Development Bank	2018	0.50025					AfDB Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			IO_UNGA	UN General Assembly	2019	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			IO_IFC	International Finance Corporation	2019	0.60369					IFC Annual Report  Financial Statements		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			IO_ADB	Asian Development Bank	2018	0.57011					ADB Financial Report 2033		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			IO_IMF	International Monetary Fund	2019	0.50807					IMF Annual Report 2019		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			IO_ECOSOC	UN Economic and Social Council	2016	1.85185					Report of the Economic and Social Council on its 2016 Session (A/71/3)		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			IO_ADB	Asian Development Bank	2018	2.15635					ADB Financial Report 2034		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			IO_UNSC	UN Security Council	2019	6.66667					UN Security Council Annual Reports A/XX/3		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			IO_IMF	International Monetary Fund	2019	4.03375					IMF Annual Report 2019		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			IO_WTO	World Trade Organisation	2019	0.60976					WTO Annual Report 2019		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			IO_AFDB	African Development Bank	2018	3.77932					AfDB Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			IO_UNGA	UN General Assembly	2019	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			IO_IBRD	International Bank for Reconstruction and Development	2019	3.70866					IBRD Financial Statements June 2075		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			IO_IFC	International Finance Corporation	2019	4.45422					IFC Annual Report  Financial Statements		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			IO_IADB	Inter-American Development Bank	2017	1.896					Inter-American Development Bank Annual Report 2017		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			IO_ECOSOC	UN Economic and Social Council	2019	1.85185					UN ECOSOC Annual Reports A/XX/3		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			IO_FSB	Financial Stability Board	2019	5.26316					FSB Financial Statements March 2024		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1			IO_IBRD	International Bank for Reconstruction and Development	2019	0.06198					IBRD Financial Statements June 2076		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1			IO_IFC	International Finance Corporation	2019	0.03056					IFC Annual Report  Financial Statements		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1			IO_UNGA	UN General Assembly	2019	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1			IO_AFDB	African Development Bank	2018	0.0282					AfDB Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1			IO_WTO	World Trade Organisation	2019	0.60976					WTO Annual Report 2019		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1			IO_IMF	International Monetary Fund	2019	0.03543					IMF Annual Report 2019		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1			IO_IFC	International Finance Corporation	2019	0.07616					IFC Annual Report  Financial Statements		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1			IO_IMF	International Monetary Fund	2019	0.07203					IMF Annual Report 2019		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1			IO_WTO	World Trade Organisation	2019	0.60976					WTO Annual Report 2019		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1			IO_AFDB	African Development Bank	2018	1.00712					AfDB Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1			IO_IBRD	International Bank for Reconstruction and Development	2019	0.06955					IBRD Financial Statements June 2077		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1			IO_UNGA	UN General Assembly	2019	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1			IO_UNSC	UN Security Council	2010	6.66667					Report of the Security Council (A/65/2)		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			IO_ADB	Asian Development Bank	2018	0.57104					ADB Financial Report 2035		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			IO_WTO	World Trade Organisation	2019	0.60976					WTO Annual Report 2019		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			IO_IFC	International Finance Corporation	2019	0.08025					IFC Annual Report  Financial Statements		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			IO_IMF	International Monetary Fund	2019	0.07091					IMF Annual Report 2019		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			IO_IBRD	International Bank for Reconstruction and Development	2019	0.12197					IBRD Financial Statements June 2078		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			IO_UNGA	UN General Assembly	2019	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			IO_ECOSOC	UN Economic and Social Council	2016	1.85185					Report of the Economic and Social Council on its 2016 Session (A/71/3)		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			IO_UNGA	UN General Assembly	2019	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			IO_AFDB	African Development Bank	2018	0.153					AfDB Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			IO_IBRD	International Bank for Reconstruction and Development	2019	0.06101					IBRD Financial Statements June 2079		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			IO_IMF	International Monetary Fund	2019	0.04147					IMF Annual Report 2019		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			IO_IFC	International Finance Corporation	2019	0.03323					IFC Annual Report  Financial Statements		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			IO_WTO	World Trade Organisation	2019	0.60976					WTO Annual Report 2019		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			IO_AFDB	African Development Bank	2018	4.16246					AfDB Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			IO_ADB	Asian Development Bank	2018	3.75152					ADB Financial Report 2036		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			IO_IFC	International Finance Corporation	2019	4.7428					IFC Annual Report  Financial Statements		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			IO_IMF	International Monetary Fund	2019	5.32114					IMF Annual Report 2019		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			IO_WTO	World Trade Organisation	2019	0.60976					WTO Annual Report 2019		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			IO_ECOSOC	UN Economic and Social Council	2019	1.85185					UN ECOSOC Annual Reports A/XX/3		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			IO_IADB	Inter-American Development Bank	2017	1.896					Inter-American Development Bank Annual Report 2017		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			IO_UNGA	UN General Assembly	2019	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			IO_IBRD	International Bank for Reconstruction and Development	2019	3.95976					IBRD Financial Statements June 2080		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			IO_FSB	Financial Stability Board	2019	5.26316					FSB Financial Statements March 2025		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			IO_UNSC	UN Security Council	2019	6.66667					UN Security Council Annual Reports A/XX/11		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1			IO_IFC	International Finance Corporation	2019	0.03027					IFC Annual Report  Financial Statements		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1			IO_UNGA	UN General Assembly	2019	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1			IO_IBRD	International Bank for Reconstruction and Development	2019	0.0562					IBRD Financial Statements June 2023		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1			IO_IMF	International Monetary Fund	2019	0.03308					IMF Annual Report 2019		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1			IO_WTO	World Trade Organisation	2019	0.60976					WTO Annual Report 2019		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1			IO_ECOSOC	UN Economic and Social Council	2016	1.85185					Report of the Economic and Social Council on its 2016 Session (A/71/3)		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			IO_IMF	International Monetary Fund	2019	0.17574					IMF Annual Report 2019		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			IO_IFC	International Finance Corporation	2019	0.23256					IFC Annual Report  Financial Statements		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			IO_WTO	World Trade Organisation	2019	0.60976					WTO Annual Report 2019		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			IO_UNGA	UN General Assembly	2019	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			IO_IBRD	International Bank for Reconstruction and Development	2019	0.119					IBRD Financial Statements June 2081		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			IO_AFDB	African Development Bank	2018	2.14437					AfDB Annual Report 2018		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			IO_ECOSOC	UN Economic and Social Council	2019	1.85185					UN ECOSOC Annual Reports A/XX/3		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1			IO_IMF	International Monetary Fund	2019	0.03133					IMF Annual Report 2019		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1			IO_ADB	Asian Development Bank	2018	0.30171					ADB Financial Report 2044		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1			IO_UNGA	UN General Assembly	2019	0.51813					UN General Assembly website http://www.un.org/en/member-states/index.html		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1			IO_IBRD	International Bank for Reconstruction and Development	2019	0.05706					IBRD Financial Statements June 2082		G	Global monitoring data	PT	Percentage	G	Global			
SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1			IO_IFC	International Finance Corporation	2019	0.03024					IFC Annual Report  Financial Statements		G	Global monitoring data	PT	Percentage	G	Global			
