series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	sex_code	sex_desc	parliamentaryCommittees_code	parliamentaryCommittees_desc	age_code	age_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			M	Male	PC_DEFENCE	Defence	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (House of councillors). This committee covers both Foreign Affairs and Defence. The chair should only be counted once (appears 2 times in upper chamber).	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			M	Male	PC_GEN_EQU	Gender Equality	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (House of councillors)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			M	Male	PC_FINANCE	Finance	Y0T45	under 46 years old	2020	1.0					IPU	Bicameral: Upper chamber (House of councillors)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			F	Female	PC_HUM_RIGH	Human Rights	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (House of councillors)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			M	Male	PC_FOR_AFF	Foreign Affairs	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (House of councillors). This committee covers both Foreign Affairs and Defence. The chair should only be counted once (appears 2 times in upper chamber).	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			_U	Unknown	PC_DEFENCE	Defence	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			_U	Unknown	PC_HUM_RIGH	Human Rights	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			_X	Not available	PC_GEN_EQU	Gender Equality	_X	Not available	2020	0.0					IPU	Bicameral: Upper chamber (Senate). No committee.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			_U	Unknown	PC_FINANCE	Finance	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			_U	Unknown	PC_FOR_AFF	Foreign Affairs	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			F	Female	PC_GEN_EQU	Gender Equality	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (House of elders)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			M	Male	PC_HUM_RIGH	Human Rights	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (House of elders)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			M	Male	PC_DEFENCE	Defence	Y0T45	under 46 years old	2020	1.0					IPU	Bicameral: Upper chamber (House of elders)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			M	Male	PC_FINANCE	Finance	Y0T45	under 46 years old	2020	1.0					IPU	Bicameral: Upper chamber (House of elders)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			M	Male	PC_FOR_AFF	Foreign Affairs	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (House of elders)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			M	Male	PC_FINANCE	Finance	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (Federal council)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			M	Male	PC_DEFENCE	Defence	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (Federal council)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			M	Male	PC_FOR_AFF	Foreign Affairs	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (Federal council)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			_X	Not available	PC_HUM_RIGH	Human Rights	_X	Not available	2020	0.0					IPU	Bicameral: Upper chamber (Federal council). No committee.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			F	Female	PC_GEN_EQU	Gender Equality	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (Federal council)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1			M	Male	PC_FINANCE	Finance	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (Senate)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1			F	Female	PC_GEN_EQU	Gender Equality	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (Senate)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1			M	Male	PC_HUM_RIGH	Human Rights	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (Senate)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1			_X	Not available	PC_DEFENCE	Defence	_X	Not available	2020	0.0					IPU	Bicameral: Upper chamber (Senate). No committee.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1			M	Male	PC_FOR_AFF	Foreign Affairs	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (Senate)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			M	Male	PC_GEN_EQU	Gender Equality	Y0T45	under 46 years old	2020	1.0					IPU	Bicameral: Upper chamber (Senate)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			M	Male	PC_HUM_RIGH	Human Rights	Y0T45	under 46 years old	2020	1.0					IPU	Bicameral: Upper chamber (Senate)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			M	Male	PC_FINANCE	Finance	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (Senate)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			M	Male	PC_FOR_AFF	Foreign Affairs	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (Senate). This committee covers both Foreign Affairs and Defence. The chair should only be counted once (appears 2 times in upper chamber).	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			M	Male	PC_DEFENCE	Defence	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (Senate). This committee covers both Foreign Affairs and Defence. The chair should only be counted once (appears 2 times in upper chamber).	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1			_X	Not available	PC_GEN_EQU	Gender Equality	_X	Not available	2020	0.0					IPU	Bicameral: Upper chamber (Senate). No committee.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1			_U	Unknown	PC_FOR_AFF	Foreign Affairs	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1			_U	Unknown	PC_DEFENCE	Defence	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1			_U	Unknown	PC_FINANCE	Finance	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1			_U	Unknown	PC_HUM_RIGH	Human Rights	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1			M	Male	PC_DEFENCE	Defence	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (The liberian senate)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1			M	Male	PC_FOR_AFF	Foreign Affairs	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (The liberian senate)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1			M	Male	PC_FINANCE	Finance	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (The liberian senate)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1			M	Male	PC_GEN_EQU	Gender Equality	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (The liberian senate)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1			M	Male	PC_HUM_RIGH	Human Rights	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (The liberian senate)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1			_U	Unknown	PC_FOR_AFF	Foreign Affairs	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1			_U	Unknown	PC_GEN_EQU	Gender Equality	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1			_U	Unknown	PC_DEFENCE	Defence	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1			_U	Unknown	PC_HUM_RIGH	Human Rights	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1			_U	Unknown	PC_FINANCE	Finance	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1			M	Male	PC_FOR_AFF	Foreign Affairs	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (Senate)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1			M	Male	PC_DEFENCE	Defence	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (Senate)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1			M	Male	PC_FINANCE	Finance	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (Senate)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1			_X	Not available	PC_GEN_EQU	Gender Equality	_X	Not available	2020	0.0					IPU	Bicameral: Upper chamber (Senate). No committee.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1			_X	Not available	PC_HUM_RIGH	Human Rights	_X	Not available	2020	0.0					IPU	Bicameral: Upper chamber (Senate). No committee.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			_X	Not available	PC_HUM_RIGH	Human Rights	_X	Not available	2020	0.0					IPU	Bicameral: Upper chamber (Senate). No committee.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			_U	Unknown	PC_FINANCE	Finance	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			_X	Not available	PC_GEN_EQU	Gender Equality	_X	Not available	2020	0.0					IPU	Bicameral: Upper chamber (Senate). No committee.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			_U	Unknown	PC_DEFENCE	Defence	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			_U	Unknown	PC_FOR_AFF	Foreign Affairs	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1			_U	Unknown	PC_GEN_EQU	Gender Equality	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Shura council). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1			M	Male	PC_FINANCE	Finance	Y0T45	under 46 years old	2020	1.0					IPU	Bicameral: Upper chamber (Shura council)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1			M	Male	PC_HUM_RIGH	Human Rights	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (Shura council)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1			M	Male	PC_FOR_AFF	Foreign Affairs	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (Shura council). This is a joint committee that covers both Foreign Affairs and Defence with one chair in each chamber. The chair should only be counted once (appears 2 times in upper chamber).	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1			M	Male	PC_DEFENCE	Defence	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (Shura council). This is a joint committee that covers both Foreign Affairs and Defence with one chair in each chamber. The chair should only be counted once (appears 2 times in upper chamber).	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			M	Male	PC_FOR_AFF	Foreign Affairs	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (Senate)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			M	Male	PC_DEFENCE	Defence	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (Senate)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			F	Female	PC_GEN_EQU	Gender Equality	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (Senate)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			M	Male	PC_FINANCE	Finance	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (Senate)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			F	Female	PC_HUM_RIGH	Human Rights	Y0T45	under 46 years old	2020	1.0					IPU	Bicameral: Upper chamber (Senate)	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			_U	Unknown	PC_HUM_RIGH	Human Rights	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (House of councillors). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			_U	Unknown	PC_GEN_EQU	Gender Equality	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (House of councillors). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			_U	Unknown	PC_DEFENCE	Defence	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (House of councillors). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			_U	Unknown	PC_FINANCE	Finance	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (House of councillors). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			_U	Unknown	PC_FOR_AFF	Foreign Affairs	_U	Unknown	2020	1.0					IPU	Bicameral: Upper chamber (House of councillors). No data on sex and age.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1			_X	Not available	PC_HUM_RIGH	Human Rights	_X	Not available	2020	0.0					IPU	Bicameral: Upper chamber (State council). No committee.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1			_X	Not available	PC_GEN_EQU	Gender Equality	_X	Not available	2020	0.0					IPU	Bicameral: Upper chamber (State council). No committee.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1			_X	Not available	PC_DEFENCE	Defence	_X	Not available	2020	0.0					IPU	Bicameral: Upper chamber (State council). No committee.	_X	Data nature not available	NUMBER	Number	G	Global			
SG_DMK_PARLCC_UC	Number of chairs of permanent committees, by age sex and focus of the committee, Upper Chamber	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1			M	Male	PC_FINANCE	Finance	Y_GE46	46 years old and over	2020	1.0					IPU	Bicameral: Upper chamber (State council)	_X	Data nature not available	NUMBER	Number	G	Global			
