series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	typeOfProduct_code	typeOfProduct_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	2	Africa	2	1	World	Region								MF421	Petroleum	2017	0.15118					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	2	Africa	2	1	World	Region								MF14	Wild catch and harvest	2017	0.0083					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	2	Africa	2	1	World	Region								MF121	Crop residues	2017	0.70563					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	2	Africa	2	1	World	Region								MF11	Crops	2017	0.79655					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	2	Africa	2	1	World	Region								MF1	Biomass	2017	2.54012					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	2	Africa	2	1	World	Region								MF41	Coal	2017	0.16108					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	2	Africa	2	1	World	Region								MF21	Ferrous ores	2017	0.10798					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	2	Africa	2	1	World	Region								MF122	Grazed biomass and fodder crops	2017	0.61682					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	2	Africa	2	1	World	Region								MF2	Metal ores	2017	0.43893					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	2	Africa	2	1	World	Region								MF4	Fossil fuels	2017	0.39497					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	2	Africa	2	1	World	Region								MF422	Natural gas	2017	0.08271					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	202	Sub-Saharan Africa	3	2	Africa	Region								MF22	Non-ferrous ores	2017	0.37251					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	202	Sub-Saharan Africa	3	2	Africa	Region								MF_AGG3B	Non-metallic minerals - industrial or agricultural dominant	2017	0.18703					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	202	Sub-Saharan Africa	3	2	Africa	Region								MF2	Metal ores	2017	0.42785					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	202	Sub-Saharan Africa	3	2	Africa	Region								MF21	Ferrous ores	2017	0.05534					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	202	Sub-Saharan Africa	3	2	Africa	Region								MF4	Fossil fuels	2017	0.31421					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	202	Sub-Saharan Africa	3	2	Africa	Region								MF_AGG3A	Non-metallic minerals - construction dominant	2017	0.65991					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	202	Sub-Saharan Africa	3	2	Africa	Region								MF3	Non-metallic minerals	2017	0.84694					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	202	Sub-Saharan Africa	3	2	Africa	Region								MF14	Wild catch and harvest	2017	0.00833					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	202	Sub-Saharan Africa	3	2	Africa	Region								MF122	Grazed biomass and fodder crops	2017	0.57515					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	202	Sub-Saharan Africa	3	2	Africa	Region								MF121	Crop residues	2017	0.73317					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	202	Sub-Saharan Africa	3	2	Africa	Region								MF11	Crops	2017	0.73105					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	202	Sub-Saharan Africa	3	2	Africa	Region								_T	Total or no breakdown	2017	4.09452					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	202	Sub-Saharan Africa	3	2	Africa	Region								MF1	Biomass	2017	2.50553					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	202	Sub-Saharan Africa	3	2	Africa	Region								MF13	Wood	2017	0.45783					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	202	Sub-Saharan Africa	3	2	Africa	Region								MF421	Petroleum	2017	0.09679					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	202	Sub-Saharan Africa	3	2	Africa	Region								MF422	Natural gas	2017	0.02769					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			MF22	Non-ferrous ores	2017	0.12257					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			MF422	Natural gas	2017	0.49493					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			MF122	Grazed biomass and fodder crops	2017	0.53043					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			MF11	Crops	2017	1.36628					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			MF4	Fossil fuels	2017	5.48013					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			MF2	Metal ores	2017	0.4931					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			MF21	Ferrous ores	2017	0.37053					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			MF_AGG3B	Non-metallic minerals - industrial or agricultural dominant	2017	0.28927					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			MF421	Petroleum	2017	0.81081					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			MF3	Non-metallic minerals	2017	6.96327					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			MF14	Wild catch and harvest	2017	0.00079					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			MF_AGG3A	Non-metallic minerals - construction dominant	2017	6.674					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			MF13	Wood	2017	0.8018					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			_T	Total or no breakdown	2017	16.91191					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			MF1	Biomass	2017	3.9754					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			MF121	Crop residues	2017	1.27609					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			MF41	Coal	2017	4.17438					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			_T	Total or no breakdown	2017	5.17845					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			MF121	Crop residues	2017	1.19886					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			MF14	Wild catch and harvest	2017	0.01362					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			MF_AGG3A	Non-metallic minerals - construction dominant	2017	1.87094					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			MF13	Wood	2017	0.42929					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			MF1	Biomass	2017	3.09918					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			MF122	Grazed biomass and fodder crops	2017	0.13574					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			MF2	Metal ores	2013	2e-05					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			MF21	Ferrous ores	2012	0.0045					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			MF11	Crops	2017	1.32167					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			MF4	Fossil fuels	2017	0.20508					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			MF421	Petroleum	2017	0.20508					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			MF3	Non-metallic minerals	2017	1.87419					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			MF_AGG3B	Non-metallic minerals - industrial or agricultural dominant	2017	0.00325					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			MF22	Non-ferrous ores	2013	2e-05					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			MF41	Coal	2016	0.0011					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			MF122	Grazed biomass and fodder crops	2017	1.08448					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			MF422	Natural gas	2017	0.34534					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			MF4	Fossil fuels	2017	2.09058					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			MF21	Ferrous ores	2017	0.03055					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			MF11	Crops	2017	2.93178					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			MF2	Metal ores	2017	0.03055					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			MF22	Non-ferrous ores	2013	0.00426					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			MF121	Crop residues	2017	1.36212					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			MF41	Coal	2017	0.37386					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			MF_AGG3A	Non-metallic minerals - construction dominant	2017	6.97131					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			_T	Total or no breakdown	2017	15.65949					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			MF1	Biomass	2017	6.25659					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			MF421	Petroleum	2017	1.37138					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			MF3	Non-metallic minerals	2017	7.28176					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			MF13	Wood	2017	0.77052					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			MF14	Wild catch and harvest	2017	0.10769					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			MF_AGG3B	Non-metallic minerals - industrial or agricultural dominant	2017	0.31045					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	21	Northern America	3	19	Americas	Region								MF122	Grazed biomass and fodder crops	2017	0.67542					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	21	Northern America	3	19	Americas	Region								MF2	Metal ores	2017	2.19881					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	21	Northern America	3	19	Americas	Region								MF4	Fossil fuels	2017	6.30262					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	21	Northern America	3	19	Americas	Region								MF422	Natural gas	2017	1.76569					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	21	Northern America	3	19	Americas	Region								MF_AGG3A	Non-metallic minerals - construction dominant	2017	6.96771					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	21	Northern America	3	19	Americas	Region								MF3	Non-metallic minerals	2017	7.67533					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	21	Northern America	3	19	Americas	Region								MF22	Non-ferrous ores	2017	1.92723					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	21	Northern America	3	19	Americas	Region								MF_AGG3B	Non-metallic minerals - industrial or agricultural dominant	2017	0.70763					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	21	Northern America	3	19	Americas	Region								_T	Total or no breakdown	2017	21.14686					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	21	Northern America	3	19	Americas	Region								MF11	Crops	2017	1.95825					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	21	Northern America	3	19	Americas	Region								MF21	Ferrous ores	2017	0.27157					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	21	Northern America	3	19	Americas	Region								MF1	Biomass	2017	4.9701					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	21	Northern America	3	19	Americas	Region								MF41	Coal	2017	2.09613					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	21	Northern America	3	19	Americas	Region								MF121	Crop residues	2017	1.67557					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	21	Northern America	3	19	Americas	Region								MF13	Wood	2017	0.64293					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	21	Northern America	3	19	Americas	Region								MF14	Wild catch and harvest	2017	0.01793					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	21	Northern America	3	19	Americas	Region								MF421	Petroleum	2017	2.27768					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1			MF3	Non-metallic minerals	2017	1.74816					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1			MF14	Wild catch and harvest	2017	0.00897					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1			MF_AGG3B	Non-metallic minerals - industrial or agricultural dominant	2017	1.35272					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1			MF1	Biomass	2017	2.8609					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1			_T	Total or no breakdown	2017	4.6155					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1			MF13	Wood	2017	0.10526					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1			MF121	Crop residues	2017	0.61592					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1			MF122	Grazed biomass and fodder crops	2017	0.50662					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1			MF11	Crops	2017	1.62412					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1			MF2	Metal ores	2017	0.00644					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
EN_MAT_DOMCMPC	Domestic material consumption per capita, by type of raw material (tonnes)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1			MF22	Non-ferrous ores	2014	4e-05					Environment Live / Global Material Flows Database		E	Estimated data	T	Tonnes	G	Global			
