series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	levelStatus_code	levelStatus_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	419	Latin America and the Caribbean	3	19	Americas	Region								ABT2_EXCEED	National target reflecting ABT2  exists and progress is on track to exceed it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	419	Latin America and the Caribbean	3	19	Americas	Region								ABT2_ACHIEVE	National target reflecting ABT2 exists and progress is on track to achieve it	2020	6.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1			ABT2_ACHIEVE	National target reflecting ABT2 exists and progress is on track to achieve it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	432	Landlocked developing countries (LLDCs)	1			Group								ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	18.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	432	Landlocked developing countries (LLDCs)	1			Group								ABT2_ACHIEVE	National target reflecting ABT2 exists and progress is on track to achieve it	2020	5.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	432	Landlocked developing countries (LLDCs)	1			Group								ABT2_NOPROG	National target reflecting ABT2  exists, but no progress	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	432	Landlocked developing countries (LLDCs)	1			Group								ABT2_NONTLT	No national target reflecting ABT 2	2020	2.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	438	Liechtenstein	4	155	Western Europe	Country	9.552985019	47.14167005	LIE	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1			ABT2_NONTLT	No national target reflecting ABT 2	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1			ABT2_ACHIEVE	National target reflecting ABT2 exists and progress is on track to achieve it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			ABT2_ACHIEVE	National target reflecting ABT2 exists and progress is on track to achieve it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			ABT2_NOPROG	National target reflecting ABT2  exists, but no progress	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	5	South America	4	419	Latin America and the Caribbean	Region								ABT2_NOPROG	National target reflecting ABT2  exists, but no progress	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	5	South America	4	419	Latin America and the Caribbean	Region								ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	7.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	5	South America	4	419	Latin America and the Caribbean	Region								ABT2_EXCEED	National target reflecting ABT2  exists and progress is on track to exceed it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	5	South America	4	419	Latin America and the Caribbean	Region								ABT2_ACHIEVE	National target reflecting ABT2 exists and progress is on track to achieve it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			ABT2_NOPROG	National target reflecting ABT2  exists, but no progress	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	513	Europe and Northern America	2	1	World	Region								ABT2_ACHIEVE	National target reflecting ABT2 exists and progress is on track to achieve it	2020	8.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	513	Europe and Northern America	2	1	World	Region								ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	11.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	513	Europe and Northern America	2	1	World	Region								ABT2_DIGRESS	National target reflecting ABT2 exists, but moving away from it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	513	Europe and Northern America	2	1	World	Region								ABT2_NONTLT	No national target reflecting ABT 2	2020	6.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	513	Europe and Northern America	2	1	World	Region								ABT2_NOPROG	National target reflecting ABT2  exists, but no progress	2020	2.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			ABT2_ACHIEVE	National target reflecting ABT2 exists and progress is on track to achieve it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			ABT2_NONTLT	No national target reflecting ABT 2	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	53	Australia and New Zealand	3	9	Oceania	Region								ABT2_ACHIEVE	National target reflecting ABT2 exists and progress is on track to achieve it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	54	Melanesia	3	9	Oceania	Region								ABT2_DIGRESS	National target reflecting ABT2 exists, but moving away from it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	54	Melanesia	3	9	Oceania	Region								ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	54	Melanesia	3	9	Oceania	Region								ABT2_ACHIEVE	National target reflecting ABT2 exists and progress is on track to achieve it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region								ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	2.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region								ABT2_DIGRESS	National target reflecting ABT2 exists, but moving away from it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region								ABT2_NONTLT	No national target reflecting ABT 2	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region								ABT2_ACHIEVE	National target reflecting ABT2 exists and progress is on track to achieve it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1			ABT2_ACHIEVE	National target reflecting ABT2 exists and progress is on track to achieve it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	57	Micronesia	3	9	Oceania	Region								ABT2_NONTLT	No national target reflecting ABT 2	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1			ABT2_NONTLT	No national target reflecting ABT 2	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	585	Palau	4	57	Micronesia	Country	134.5733878	7.502307591	PLW	1	1			ABT2_NONTLT	No national target reflecting ABT 2	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	586	Pakistan	4	34	Southern Asia	Country	68.80479684	29.36491634	PAK	1	1			ABT2_ACHIEVE	National target reflecting ABT2 exists and progress is on track to achieve it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	591	Panama	5	13	Central America	Country	-81.26616623	8.450965746	PAN	1	1			ABT2_ACHIEVE	National target reflecting ABT2 exists and progress is on track to achieve it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	598	Papua New Guinea	4	54	Melanesia	Country	145.8587761	-6.756057077	PNG	1	1			ABT2_DIGRESS	National target reflecting ABT2 exists, but moving away from it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	600	Paraguay	5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	604	Peru	5	5	South America	Country	-71.82093277	-13.58939705	PER	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	608	Philippines	4	35	South-Eastern Asia	Country	120.8601418	14.16591706	PHL	1	1			ABT2_ACHIEVE	National target reflecting ABT2 exists and progress is on track to achieve it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	61	Polynesia	3	9	Oceania	Region								ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1			ABT2_NOPROG	National target reflecting ABT2  exists, but no progress	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	62	Central and Southern Asia	2	1	World	Region								ABT2_NONTLT	No national target reflecting ABT 2	2020	2.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	62	Central and Southern Asia	2	1	World	Region								ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	7.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	62	Central and Southern Asia	2	1	World	Region								ABT2_ACHIEVE	National target reflecting ABT2 exists and progress is on track to achieve it	2020	3.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	624	Guinea-Bissau	5	11	Western Africa	Country	-14.40182514	12.11760394	GNB	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	634	Qatar	4	145	Western Asia	Country	51.19152467	25.28355379	QAT	1	1			ABT2_ACHIEVE	National target reflecting ABT2 exists and progress is on track to achieve it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	64	Bhutan	4	34	Southern Asia	Country	90.45098484	27.39598568	BTN	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	659	Saint Kitts and Nevis	5	29	Caribbean	Country	-62.76628613	17.33994219	KNA	1	1			ABT2_ACHIEVE	National target reflecting ABT2 exists and progress is on track to achieve it	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	662	Saint Lucia	5	29	Caribbean	Country	-60.96529553	13.89405601	LCA	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
ER_BDY_ABT2NP	Countries that established national targets in accordance with Aichi Biodiversity Target 2 of the Strategic Plan for Biodiversity 2011-2020 in their National Biodiversity Strategy and Action Plans (1 = YES; 0 = NO)	670	Saint Vincent and the Grenadines	5	29	Caribbean	Country	-61.19024321	13.24627968	VCT	1	1			ABT2_INSUFNT	National target reflecting ABT2  exists and progress is there, but at as insufficient rate	2020	1.0					Environment Live / CHM		C	Country data	NUMBER	Number	G	Global			
